bag_time,time,finite_count,min_finite,max_finite,angle_min,angle_max
1788883183.7845452,1788883183.401903,1031,0.8598933815956116,9.803935050964355,-2.3561899662017822,2.3561899662017822
1788883183.7966976,1788883183.7851958,1031,0.8599010109901428,9.803890228271484,-2.3561899662017822,2.3561899662017822
1788883183.8530161,1788883183.802014,1031,0.8599029779434204,9.803878784179688,-2.3561899662017822,2.3561899662017822
1788883183.9021816,1788883183.8531876,1031,0.8599076867103577,9.803851127624512,-2.3561899662017822,2.3561899662017822
1788883183.9543452,1788883183.902286,1031,0.8599125146865845,9.803823471069336,-2.3561899662017822,2.3561899662017822
1788883184.0060549,1788883183.954634,1031,0.8599191904067993,9.803784370422363,-2.3561899662017822,2.3561899662017822
1788883184.0621467,1788883184.00623,1031,0.8599209785461426,9.803787231445312,-2.3561899662017822,2.3561899662017822
1788883184.1282158,1788883184.0774891,1031,0.8599209785461426,9.803773880004883,-2.3561899662017822,2.3561899662017822
1788883184.1777604,1788883184.1281374,1031,0.8599209785461426,9.803800582885742,-2.3561899662017822,2.3561899662017822
1788883184.2271245,1788883184.1779678,1031,0.8599209785461426,9.803826332092285,-2.3561899662017822,2.3561899662017822
1788883184.2775702,1788883184.2272925,1031,0.8599209785461426,9.803800582885742,-2.3561899662017822,2.3561899662017822
1788883184.3288352,1788883184.2777598,1031,0.8599209785461426,9.803788185119629,-2.3561899662017822,2.3561899662017822
1788883184.378813,1788883184.3290195,1031,0.8599209785461426,9.803826332092285,-2.3561899662017822,2.3561899662017822
1788883184.4310992,1788883184.3790143,1031,0.8599209785461426,9.803826332092285,-2.3561899662017822,2.3561899662017822
1788883184.4812996,1788883184.4319046,1031,0.8599228858947754,9.803762435913086,-2.3561899662017822,2.3561899662017822
1788883184.5322385,1788883184.481942,1031,0.8599258065223694,9.803718566894531,-2.3561899662017822,2.3561899662017822
1788883184.584901,1788883184.5323882,1031,0.8599305748939514,9.803717613220215,-2.3561899662017822,2.3561899662017822
1788883184.6379013,1788883184.5855718,1031,0.8599364161491394,9.80368423461914,-2.3561899662017822,2.3561899662017822
1788883184.705851,1788883184.6521366,1031,0.8599448800086975,9.803634643554688,-2.3561899662017822,2.3561899662017822
1788883184.7574706,1788883184.7066789,1031,0.8599467873573303,9.803664207458496,-2.3561899662017822,2.3561899662017822
1788883184.809758,1788883184.7576277,1031,0.8599467873573303,9.803650856018066,-2.3561899662017822,2.3561899662017822
1788883184.8627326,1788883184.8103333,1031,0.8599467873573303,9.803650856018066,-2.3561899662017822,2.3561899662017822
1788883184.9265175,1788883184.8770194,1031,0.8599467873573303,9.803624153137207,-2.3561899662017822,2.3561899662017822
1788883184.9775524,1788883184.9267287,1031,0.8599467873573303,9.80367660522461,-2.3561899662017822,2.3561899662017822
1788883185.0289495,1788883184.9777315,1031,0.8599467873573303,9.80367660522461,-2.3561899662017822,2.3561899662017822
1788883185.080584,1788883185.029141,1031,0.859947681427002,9.803590774536133,-2.3561899662017822,2.3561899662017822
1788883185.131544,1788883185.0807035,1031,0.8599516153335571,9.803624153137207,-2.3561899662017822,2.3561899662017822
1788883185.181401,1788883185.1317234,1031,0.8599572777748108,9.803563117980957,-2.3561899662017822,2.3561899662017822
1788883185.231964,1788883185.1822808,1031,0.8599629998207092,9.803502082824707,-2.3561899662017822,2.3561899662017822
1788883185.2825677,1788883185.2321234,1031,0.8599668741226196,9.803506851196289,-2.3561899662017822,2.3561899662017822
1788883185.3325257,1788883185.2827563,1031,0.8599734902381897,9.803467750549316,-2.3561899662017822,2.3561899662017822
1788883185.3836048,1788883185.3330374,1031,0.8599774241447449,9.803445816040039,-2.3561899662017822,2.3561899662017822
1788883185.433754,1788883185.3837237,1031,0.8599802255630493,9.80342960357666,-2.3561899662017822,2.3561899662017822
1788883185.5026867,1788883185.4520497,1031,0.8599802255630493,9.80345630645752,-2.3561899662017822,2.3561899662017822
1788883185.5559697,1788883185.5028777,1031,0.8599802255630493,9.80345630645752,-2.3561899662017822,2.3561899662017822
1788883185.608041,1788883185.5561755,1031,0.8599802255630493,9.803428649902344,-2.3561899662017822,2.3561899662017822
1788883185.6592522,1788883185.6074052,1031,0.8599802255630493,9.803428649902344,-2.3561899662017822,2.3561899662017822
1788883185.7115252,1788883185.6591825,1031,0.8599802255630493,9.803428649902344,-2.3561899662017822,2.3561899662017822
1788883185.7796578,1788883185.7268775,1031,0.8599802255630493,9.80342960357666,-2.3561899662017822,2.3561899662017822
1788883185.8322093,1788883185.7795935,1031,0.8599802255630493,9.803457260131836,-2.3561899662017822,2.3561899662017822
1788883185.8861818,1788883185.8323934,1031,0.8599802255630493,9.80345630645752,-2.3561899662017822,2.3561899662017822
1788883185.938899,1788883185.8868594,1031,0.8599802255630493,9.803482055664062,-2.3561899662017822,2.3561899662017822
1788883186.0029135,1788883185.9523013,1031,0.8599802255630493,9.803428649902344,-2.3561899662017822,2.3561899662017822
1788883186.0574622,1788883186.0031238,1031,0.8599820733070374,9.80341911315918,-2.3561899662017822,2.3561899662017822
1788883186.1107366,1788883186.057733,1031,0.859985888004303,9.803396224975586,-2.3561899662017822,2.3561899662017822
1788883186.1774206,1788883186.1268513,1031,0.8599944710731506,9.803346633911133,-2.3561899662017822,2.3561899662017822
1788883186.2279844,1788883186.17693,1031,0.8600012063980103,9.803335189819336,-2.3561899662017822,2.3561899662017822
1788883186.278494,1788883186.2273357,1031,0.8600040078163147,9.803305625915527,-2.3561899662017822,2.3561899662017822
1788883186.3280952,1788883186.2778516,1031,0.8600031137466431,9.803348541259766,-2.3561899662017822,2.3561899662017822
1788883186.3783402,1788883186.328284,1031,0.8600040078163147,9.803263664245605,-2.3561899662017822,2.3561899662017822
1788883186.4291983,1788883186.378537,1031,0.8601735234260559,9.783156394958496,-2.3561899662017822,2.3561899662017822
1788883186.4804215,1788883186.4293644,1032,0.8613153100013733,9.994661331176758,-2.3561899662017822,2.3561899662017822
1788883186.5319726,1788883186.4806564,1032,0.8629329204559326,9.96473503112793,-2.3561899662017822,2.3561899662017822
1788883186.583025,1788883186.5327835,1031,0.8645985722541809,9.817580223083496,-2.3561899662017822,2.3561899662017822
1788883186.6353664,1788883186.5832446,1032,0.866303026676178,9.980794906616211,-2.3561899662017822,2.3561899662017822
1788883186.7033052,1788883186.6527395,1031,0.8695499897003174,9.827699661254883,-2.3561899662017822,2.3561899662017822
1788883186.75456,1788883186.703497,1032,0.8728857040405273,9.931666374206543,-2.3561899662017822,2.3561899662017822
1788883186.8071244,1788883186.7547846,1032,0.8764675259590149,9.976630210876465,-2.3561899662017822,2.3561899662017822
1788883186.8567839,1788883186.806511,1031,0.8801180124282837,9.783202171325684,-2.3561899662017822,2.3561899662017822
1788883186.9076357,1788883186.8569732,1031,0.8838425278663635,9.842680931091309,-2.3561899662017822,2.3561899662017822
1788883186.95958,1788883186.9078507,1032,0.8876413702964783,9.940091133117676,-2.3561899662017822,2.3561899662017822
1788883187.0281081,1788883186.976846,1031,0.8934766054153442,9.864654541015625,-2.3561899662017822,2.3561899662017822
1788883187.0785897,1788883187.028109,1032,0.8974556922912598,9.92469596862793,-2.3561899662017822,2.3561899662017822
1788883187.1291444,1788883187.0785809,1032,0.90151047706604,9.985398292541504,-2.3561899662017822,2.3561899662017822
1788883187.1816175,1788883187.1294048,1031,0.9056370854377747,9.78553295135498,-2.3561899662017822,2.3561899662017822
1788883187.235544,1788883187.1823883,1031,0.9098346829414368,9.843761444091797,-2.3561899662017822,2.3561899662017822
1788883187.2857387,1788883187.235229,1032,0.9141048789024353,9.920171737670898,-2.3561899662017822,2.3561899662017822
1788883187.3514302,1788883187.302065,1032,0.920644223690033,9.989727973937988,-2.3561899662017822,2.3561899662017822
1788883187.4024646,1788883187.351677,1032,0.9250922203063965,9.918261528015137,-2.3561899662017822,2.3561899662017822
1788883187.4529452,1788883187.4019172,1032,0.9296088814735413,9.977624893188477,-2.3561899662017822,2.3561899662017822
1788883187.5047178,1788883187.4531364,1031,0.9285550117492676,9.771206855773926,-2.3561899662017822,2.3561899662017822
1788883187.5561306,1788883187.5046458,1031,0.9240428805351257,9.827788352966309,-2.3561899662017822,2.3561899662017822
1788883187.6070585,1788883187.55544,1031,0.9200751781463623,9.784342765808105,-2.3561899662017822,2.3561899662017822
1788883187.6600761,1788883187.6072683,1031,0.9163770079612732,9.803466796875,-2.3561899662017822,2.3561899662017822
1788883187.7286913,1788883187.6773827,1031,0.9107239246368408,9.831282615661621,-2.3561899662017822,2.3561899662017822
1788883187.7819753,1788883187.7289503,1032,0.9068865776062012,9.977182388305664,-2.3561899662017822,2.3561899662017822
1788883187.8368723,1788883187.7822478,1032,0.9027782082557678,9.946386337280273,-2.3561899662017822,2.3561899662017822
1788883187.8881712,1788883187.8362148,1031,0.8979266881942749,9.748393058776855,-2.3561899662017822,2.3561899662017822
1788883187.9545178,1788883187.9025419,1031,0.8912354111671448,9.791861534118652,-2.3561899662017822,2.3561899662017822
1788883188.0086925,1788883187.9545777,1031,0.8869963884353638,9.78918170928955,-2.3561899662017822,2.3561899662017822
1788883188.059328,1788883188.008222,1031,0.8823714256286621,9.762443542480469,-2.3561899662017822,2.3561899662017822
1788883188.1116915,1788883188.0602927,1032,0.8771443963050842,9.976696968078613,-2.3561899662017822,2.3561899662017822
