# x_m, y_m, w_tr_right_m, w_tr_left_m
-3.714583, 8.246977, 0.9894, 1.2477
-3.633742, 8.253610, 0.9934, 1.2196
-3.552448, 8.257761, 0.9988, 1.1943
-3.470702, 8.259428, 1.0035, 1.1692
-3.388503, 8.258613, 1.0061, 1.1450
-3.305851, 8.255314, 1.0057, 1.1233
-3.222747, 8.249533, 1.0028, 1.1025
-3.139190, 8.241269, 0.9976, 1.0829
-3.055181, 8.230521, 0.9906, 1.0674
-2.970719, 8.217291, 0.9824, 1.0566
-2.885804, 8.201578, 0.9740, 1.0495
-2.800437, 8.183382, 0.9671, 1.0453
-2.714617, 8.162703, 0.9629, 1.0430
-2.628822, 8.139961, 0.9611, 1.0403
-2.544083, 8.116061, 0.9607, 1.0366
-2.460435, 8.091034, 0.9607, 1.0335
-2.377879, 8.064881, 0.9607, 1.0319
-2.296414, 8.037602, 0.9600, 1.0321
-2.216040, 8.009196, 0.9580, 1.0339
-2.136758, 7.979663, 0.9545, 1.0375
-2.058567, 7.949004, 0.9505, 1.0428
-1.981468, 7.917218, 0.9486, 1.0499
-1.905460, 7.884306, 0.9507, 1.0587
-1.830543, 7.850268, 0.9568, 1.0687
-1.756718, 7.815102, 0.9651, 1.0775
-1.683984, 7.778811, 0.9742, 1.0810
-1.612342, 7.741393, 0.9830, 1.0785
-1.541791, 7.702848, 0.9912, 1.0732
-1.472331, 7.663177, 0.9984, 1.0683
-1.403963, 7.622379, 1.0047, 1.0656
-1.336686, 7.580455, 1.0098, 1.0646
-1.270500, 7.537404, 1.0138, 1.0647
-1.205406, 7.493227, 1.0165, 1.0667
-1.141404, 7.447923, 1.0182, 1.0715
-1.078492, 7.401493, 1.0186, 1.0777
-1.016672, 7.353936, 1.0179, 1.0832
-0.955944, 7.305253, 1.0162, 1.0873
-0.896306, 7.255443, 1.0136, 1.0918
-0.837761, 7.204507, 1.0104, 1.0983
-0.780306, 7.152444, 1.0074, 1.1066
-0.723943, 7.099254, 1.0051, 1.1165
-0.668671, 7.044939, 1.0041, 1.1284
-0.614491, 6.989496, 1.0044, 1.1429
-0.561402, 6.932927, 1.0054, 1.1596
-0.509405, 6.875232, 1.0065, 1.1780
-0.458498, 6.816410, 1.0071, 1.1984
-0.408684, 6.756461, 1.0068, 1.2218
-0.359960, 6.695386, 1.0056, 1.2474
-0.312328, 6.633185, 1.0031, 1.2747
-0.265788, 6.569857, 0.9995, 1.3042
-0.220338, 6.505403, 0.9947, 1.3347
-0.175981, 6.439822, 0.9888, 1.3586
-0.132714, 6.373114, 0.9816, 1.3650
-0.090539, 6.305280, 0.9734, 1.3569
-0.049455, 6.236319, 0.9645, 1.3453
-0.009463, 6.166232, 0.9554, 1.3345
0.029438, 6.095019, 0.9470, 1.3261
0.067364, 6.023073, 0.9404, 1.3195
0.104462, 5.950889, 0.9372, 1.3142
0.140732, 5.878469, 0.9372, 1.3096
0.176174, 5.805812, 0.9391, 1.3046
0.210789, 5.732920, 0.9413, 1.2978
0.244575, 5.659792, 0.9432, 1.2881
0.277534, 5.586427, 0.9444, 1.2776
0.309665, 5.512826, 0.9449, 1.2677
0.340968, 5.438989, 0.9446, 1.2578
0.371443, 5.364916, 0.9436, 1.2487
0.401091, 5.290607, 0.9418, 1.2412
0.429911, 5.216061, 0.9394, 1.2329
0.457902, 5.141279, 0.9365, 1.2201
0.485066, 5.066262, 0.9340, 1.2025
0.511403, 4.991008, 0.9329, 1.1794
0.536911, 4.915518, 0.9342, 1.1513
0.561592, 4.839791, 0.9372, 1.1224
0.585444, 4.763829, 0.9409, 1.0972
0.608469, 4.687630, 0.9442, 1.0778
0.630666, 4.611196, 0.9471, 1.0600
0.652036, 4.534525, 0.9497, 1.0388
0.672577, 4.457618, 0.9523, 1.0163
0.692291, 4.380474, 0.9543, 0.9974
0.711177, 4.303095, 0.9551, 0.9839
0.729235, 4.225480, 0.9544, 0.9723
0.746465, 4.147628, 0.9527, 0.9610
0.762867, 4.069540, 0.9501, 0.9519
0.778442, 3.991216, 0.9467, 0.9430
0.793189, 3.912656, 0.9425, 0.9349
0.807108, 3.833860, 0.9377, 0.9285
0.820199, 3.754827, 0.9325, 0.9214
0.832462, 3.675558, 0.9273, 0.9152
0.843898, 3.596054, 0.9230, 0.9112
0.854505, 3.516313, 0.9205, 0.9054
0.864285, 3.436336, 0.9211, 0.8964
0.873237, 3.356122, 0.9250, 0.8867
0.881361, 3.275673, 0.9309, 0.8776
0.888658, 3.194987, 0.9371, 0.8695
0.895126, 3.114066, 0.9427, 0.8627
0.900767, 3.032908, 0.9477, 0.8587
0.905580, 2.951514, 0.9520, 0.8597
0.909565, 2.869883, 0.9555, 0.8640
0.912722, 2.788017, 0.9583, 0.8659
0.915052, 2.705914, 0.9603, 0.8650
0.916798, 2.623677, 0.9620, 0.8634
0.918392, 2.541482, 0.9634, 0.8618
0.919842, 2.459332, 0.9641, 0.8603
0.921147, 2.377228, 0.9623, 0.8590
0.922307, 2.295169, 0.9569, 0.8578
0.923322, 2.213156, 0.9502, 0.8567
0.924193, 2.131189, 0.9462, 0.8558
0.924918, 2.049267, 0.9453, 0.8551
0.925500, 1.967391, 0.9456, 0.8545
0.925936, 1.885561, 0.9459, 0.8541
0.926228, 1.803776, 0.9462, 0.8539
0.926375, 1.722037, 0.9464, 0.8544
0.926378, 1.640343, 0.9463, 0.8575
0.926236, 1.558695, 0.9456, 0.8644
0.925949, 1.477093, 0.9430, 0.8727
0.925517, 1.395536, 0.9368, 0.8787
0.924941, 1.314024, 0.9284, 0.8841
0.924220, 1.232559, 0.9212, 0.8922
0.923354, 1.151139, 0.9149, 0.9008
0.922344, 1.069764, 0.9069, 0.9068
0.921189, 0.988435, 0.8979, 0.9120
0.919889, 0.907152, 0.8906, 0.9199
0.918444, 0.825914, 0.8836, 0.9293
0.916855, 0.744722, 0.8746, 0.9362
0.915121, 0.663576, 0.8653, 0.9398
0.913243, 0.582475, 0.8579, 0.9420
0.911220, 0.501420, 0.8500, 0.9441
0.909052, 0.420410, 0.8403, 0.9463
0.906739, 0.339446, 0.8328, 0.9487
0.904282, 0.258528, 0.8316, 0.9514
0.901680, 0.177655, 0.8355, 0.9553
0.898933, 0.096827, 0.8396, 0.9623
0.896042, 0.016046, 0.8404, 0.9728
0.893006, -0.064690, 0.8385, 0.9831
0.889825, -0.145381, 0.8358, 0.9898
0.886500, -0.226026, 0.8340, 0.9936
0.883030, -0.306625, 0.8351, 0.9947
0.879415, -0.387179, 0.8389, 0.9921
0.875655, -0.467687, 0.8420, 0.9879
0.871751, -0.548149, 0.8416, 0.9860
0.867702, -0.628566, 0.8386, 0.9855
0.863508, -0.708937, 0.8348, 0.9830
0.859170, -0.789263, 0.8316, 0.9795
0.854687, -0.869543, 0.8308, 0.9786
0.850106, -0.949799, 0.8343, 0.9795
0.845473, -1.030052, 0.8411, 0.9785
0.840788, -1.110302, 0.8488, 0.9754
0.836051, -1.190550, 0.8560, 0.9736
0.831262, -1.270794, 0.8632, 0.9739
0.826421, -1.351036, 0.8709, 0.9734
0.821528, -1.431275, 0.8790, 0.9726
0.816584, -1.511511, 0.8872, 0.9762
0.811587, -1.591745, 0.8949, 0.9853
0.806539, -1.671975, 0.9019, 0.9954
0.801438, -1.752203, 0.9087, 1.0038
0.796286, -1.832428, 0.9163, 1.0104
0.791082, -1.912650, 0.9250, 1.0160
0.785825, -1.992870, 0.9351, 1.0214
0.780517, -2.073086, 0.9467, 1.0267
0.775157, -2.153300, 0.9588, 1.0322
0.769745, -2.233511, 0.9709, 1.0376
0.764281, -2.313719, 0.9830, 1.0430
0.758765, -2.393925, 0.9951, 1.0476
0.753197, -2.474127, 1.0071, 1.0498
0.747578, -2.554327, 1.0190, 1.0484
0.741906, -2.634524, 1.0304, 1.0464
0.736182, -2.714718, 1.0400, 1.0464
0.730407, -2.794909, 1.0462, 1.0463
0.724579, -2.875098, 1.0498, 1.0443
0.718700, -2.955283, 1.0527, 1.0432
0.712769, -3.035466, 1.0551, 1.0444
0.706786, -3.115646, 1.0557, 1.0451
0.700750, -3.195823, 1.0567, 1.0435
0.694663, -3.275998, 1.0596, 1.0423
0.688524, -3.356170, 1.0631, 1.0430
0.682333, -3.436338, 1.0667, 1.0428
0.676090, -3.516504, 1.0698, 1.0411
0.669796, -3.596668, 1.0721, 1.0410
0.663449, -3.676828, 1.0746, 1.0429
0.657050, -3.756986, 1.0766, 1.0434
0.650600, -3.837140, 1.0776, 1.0420
0.644097, -3.917292, 1.0794, 1.0421
0.637543, -3.997441, 1.0818, 1.0441
0.630936, -4.077588, 1.0837, 1.0448
0.624278, -4.157731, 1.0861, 1.0436
0.617568, -4.237872, 1.0884, 1.0436
0.610806, -4.318010, 1.0902, 1.0450
0.603992, -4.398145, 1.0925, 1.0449
0.597126, -4.478277, 1.0945, 1.0440
0.590208, -4.558407, 1.0962, 1.0455
0.583238, -4.638534, 1.0981, 1.0488
0.576216, -4.718657, 1.0990, 1.0503
0.569143, -4.798779, 1.0995, 1.0496
0.562017, -4.878897, 1.1006, 1.0502
0.554839, -4.959012, 1.1001, 1.0528
0.547610, -5.039125, 1.0963, 1.0543
0.540328, -5.119235, 1.0909, 1.0538
0.532995, -5.199342, 1.0873, 1.0545
0.525610, -5.279446, 1.0869, 1.0574
0.518173, -5.359547, 1.0869, 1.0592
0.510683, -5.439646, 1.0839, 1.0588
0.503142, -5.519742, 1.0788, 1.0595
0.495549, -5.599835, 1.0750, 1.0617
0.487905, -5.679925, 1.0743, 1.0626
0.480208, -5.760012, 1.0741, 1.0624
0.472459, -5.840097, 1.0709, 1.0643
0.464658, -5.920179, 1.0655, 1.0676
0.456806, -6.000258, 1.0614, 1.0691
0.448901, -6.080334, 1.0604, 1.0690
0.440945, -6.160407, 1.0599, 1.0707
0.432936, -6.240478, 1.0566, 1.0733
0.424876, -6.320545, 1.0510, 1.0740
0.416764, -6.400610, 1.0465, 1.0745
0.408599, -6.480672, 1.0452, 1.0775
0.400383, -6.560732, 1.0445, 1.0810
0.392115, -6.640788, 1.0410, 1.0820
0.383795, -6.720842, 1.0351, 1.0815
0.375423, -6.800893, 1.0304, 1.0813
0.367000, -6.880941, 1.0287, 1.0809
0.358524, -6.960986, 1.0278, 1.0810
0.349996, -7.041028, 1.0241, 1.0821
0.341417, -7.121068, 1.0179, 1.0824
0.332785, -7.201105, 1.0129, 1.0827
0.324102, -7.281139, 1.0110, 1.0835
0.315366, -7.361170, 1.0098, 1.0821
0.306579, -7.441198, 1.0057, 1.0765
0.297740, -7.521224, 0.9985, 1.0676
0.288848, -7.601247, 0.9899, 1.0560
0.279905, -7.681267, 0.9811, 1.0429
0.270910, -7.761284, 0.9728, 1.0294
0.261863, -7.841298, 0.9667, 1.0158
0.252765, -7.921310, 0.9640, 1.0022
0.243285, -8.001373, 0.9625, 0.9877
0.232778, -8.081594, 0.9585, 0.9737
0.221227, -8.161977, 0.9509, 0.9609
0.208630, -8.242521, 0.9407, 0.9489
0.194990, -8.323227, 0.9289, 0.9373
0.180304, -8.404094, 0.9161, 0.9267
0.164574, -8.485122, 0.9022, 0.9176
0.147799, -8.566312, 0.8872, 0.9091
0.129980, -8.647663, 0.8713, 0.9020
0.111116, -8.729175, 0.8544, 0.8961
0.091208, -8.810848, 0.8372, 0.8910
0.070254, -8.892683, 0.8215, 0.8872
0.048256, -8.974680, 0.8099, 0.8845
0.025214, -9.056837, 0.8029, 0.8826
0.001127, -9.139156, 0.7989, 0.8821
-0.024005, -9.221636, 0.7960, 0.8825
-0.050181, -9.304278, 0.7930, 0.8838
-0.077402, -9.387081, 0.7889, 0.8863
-0.105668, -9.470045, 0.7838, 0.8883
-0.134978, -9.553171, 0.7781, 0.8885
-0.165333, -9.636458, 0.7717, 0.8873
-0.196733, -9.719906, 0.7652, 0.8863
-0.229480, -9.802368, 0.7623, 0.8879
-0.264277, -9.881199, 0.7634, 0.8939
-0.301151, -9.956290, 0.7691, 0.9036
-0.340101, -10.027644, 0.7777, 0.9189
-0.381129, -10.095259, 0.7878, 0.9413
-0.424234, -10.159136, 0.7973, 0.9692
-0.469415, -10.219274, 0.8059, 0.9994
-0.516673, -10.275675, 0.8133, 1.0312
-0.566009, -10.328337, 0.8193, 1.0658
-0.617421, -10.377260, 0.8244, 1.1046
-0.670910, -10.422445, 0.8288, 1.1522
-0.726476, -10.463892, 0.8325, 1.2117
-0.784120, -10.501601, 0.8355, 1.2734
-0.843840, -10.535571, 0.8387, 1.3233
-0.905637, -10.565803, 0.8416, 1.3757
-0.969511, -10.592297, 0.8446, 1.4375
-1.035462, -10.615052, 0.8486, 1.4957
-1.103489, -10.634069, 0.8533, 1.5304
-1.173594, -10.649348, 0.8596, 1.5562
-1.245776, -10.660888, 0.8681, 1.5696
-1.320035, -10.668691, 0.8797, 1.5609
-1.396370, -10.672754, 0.8957, 1.5529
-1.473880, -10.673162, 0.9173, 1.5521
-1.550139, -10.670137, 0.9410, 1.5579
-1.625013, -10.663690, 0.9633, 1.5706
-1.698503, -10.653821, 0.9832, 1.5874
-1.770607, -10.640532, 1.0002, 1.5995
-1.841327, -10.623820, 1.0145, 1.5995
-1.910663, -10.603688, 1.0265, 1.5734
-1.978613, -10.580134, 1.0365, 1.5430
-2.045179, -10.553158, 1.0450, 1.5151
-2.110360, -10.522761, 1.0524, 1.4778
-2.174157, -10.488943, 1.0588, 1.4335
-2.236569, -10.451703, 1.0645, 1.3830
-2.297596, -10.411042, 1.0695, 1.3179
-2.357238, -10.366960, 1.0738, 1.2501
-2.415496, -10.319456, 1.0773, 1.1905
-2.472369, -10.268530, 1.0801, 1.1393
-2.527857, -10.214183, 1.0819, 1.0955
-2.581961, -10.156415, 1.0825, 1.0584
-2.634680, -10.095226, 1.0818, 1.0277
-2.686014, -10.030614, 1.0794, 1.0045
-2.735964, -9.962582, 1.0748, 0.9886
-2.784528, -9.891128, 1.0677, 0.9776
-2.831851, -9.816983, 1.0555, 0.9711
-2.878377, -9.742437, 1.0407, 0.9663
-2.924139, -9.667657, 1.0263, 0.9621
-2.969137, -9.592642, 1.0114, 0.9591
-3.013371, -9.517392, 0.9962, 0.9567
-3.056841, -9.441908, 0.9824, 0.9552
-3.099547, -9.366189, 0.9735, 0.9547
-3.141489, -9.290236, 0.9716, 0.9548
-3.182667, -9.214048, 0.9760, 0.9560
-3.223081, -9.137626, 0.9831, 0.9579
-3.262730, -9.060969, 0.9904, 0.9607
-3.301616, -8.984077, 0.9972, 0.9645
-3.339738, -8.906951, 1.0033, 0.9690
-3.377096, -8.829590, 1.0091, 0.9744
-3.413690, -8.751995, 1.0148, 0.9808
-3.449520, -8.674165, 1.0200, 0.9879
-3.484586, -8.596100, 1.0242, 0.9960
-3.518888, -8.517801, 1.0272, 1.0050
-3.552426, -8.439268, 1.0291, 1.0147
-3.585200, -8.360499, 1.0305, 1.0256
-3.617210, -8.281496, 1.0317, 1.0372
-3.648456, -8.202259, 1.0333, 1.0498
-3.678485, -8.122987, 1.0354, 1.0650
-3.706584, -8.043995, 1.0382, 1.0827
-3.732745, -7.965287, 1.0428, 1.1027
-3.756966, -7.886863, 1.0490, 1.1250
-3.779249, -7.808723, 1.0559, 1.1497
-3.799592, -7.730867, 1.0627, 1.1764
-3.817997, -7.653295, 1.0686, 1.2034
-3.834464, -7.576007, 1.0728, 1.2319
-3.848991, -7.499003, 1.0755, 1.2643
-3.861579, -7.422283, 1.0768, 1.3022
-3.872229, -7.345847, 1.0768, 1.3430
-3.880940, -7.269695, 1.0758, 1.3834
-3.887712, -7.193827, 1.0739, 1.4207
-3.892545, -7.118243, 1.0710, 1.4517
-3.895440, -7.042943, 1.0669, 1.4805
-3.896395, -6.967927, 1.0615, 1.5119
-3.895412, -6.893195, 1.0552, 1.5457
-3.892490, -6.818747, 1.0482, 1.5720
-3.887629, -6.744583, 1.0410, 1.5858
-3.880829, -6.670703, 1.0349, 1.5905
-3.872091, -6.597107, 1.0310, 1.5777
-3.861413, -6.523795, 1.0307, 1.5477
-3.848797, -6.450767, 1.0337, 1.5117
-3.834242, -6.378023, 1.0391, 1.4744
-3.817748, -6.305563, 1.0456, 1.4382
-3.799316, -6.233387, 1.0522, 1.4054
-3.778944, -6.161496, 1.0580, 1.3769
-3.756634, -6.089888, 1.0629, 1.3517
-3.732385, -6.018564, 1.0667, 1.3282
-3.706197, -5.947524, 1.0695, 1.3049
-3.678070, -5.876768, 1.0715, 1.2793
-3.648004, -5.806296, 1.0731, 1.2510
-3.616000, -5.736108, 1.0748, 1.2227
-3.582057, -5.666204, 1.0770, 1.1966
-3.546174, -5.596584, 1.0796, 1.1737
-3.508353, -5.527248, 1.0825, 1.1539
-3.468594, -5.458196, 1.0852, 1.1362
-3.426895, -5.389428, 1.0873, 1.1205
-3.383258, -5.320944, 1.0888, 1.1070
-3.337682, -5.252745, 1.0894, 1.0959
-3.290167, -5.184829, 1.0893, 1.0876
-3.240713, -5.117197, 1.0880, 1.0830
-3.189320, -5.049849, 1.0853, 1.0822
-3.135988, -4.982785, 1.0807, 1.0840
-3.081558, -4.915843, 1.0732, 1.0857
-3.027849, -4.848673, 1.0655, 1.0860
-2.974925, -4.781263, 1.0596, 1.0851
-2.922786, -4.713612, 1.0553, 1.0827
-2.871433, -4.645721, 1.0513, 1.0781
-2.820864, -4.577589, 1.0472, 1.0712
-2.771080, -4.509217, 1.0436, 1.0625
-2.722081, -4.440604, 1.0411, 1.0532
-2.673867, -4.371750, 1.0403, 1.0448
-2.626439, -4.302657, 1.0405, 1.0384
-2.579795, -4.233322, 1.0400, 1.0339
-2.533936, -4.163748, 1.0378, 1.0308
-2.488862, -4.093933, 1.0342, 1.0284
-2.444573, -4.023877, 1.0304, 1.0256
-2.401069, -3.953581, 1.0273, 1.0216
-2.358350, -3.883044, 1.0249, 1.0159
