# x_m, y_m, w_tr_right_m, w_tr_left_m
-1.189480, 5.860118, 1.0394, 1.1514
-1.113348, 5.865916, 1.0369, 1.1818
-1.035319, 5.867716, 1.0327, 1.2022
-0.955393, 5.865516, 1.0273, 1.2032
-0.873570, 5.859317, 1.0201, 1.1869
-0.789850, 5.849119, 1.0116, 1.1611
-0.704233, 5.834921, 1.0019, 1.1323
-0.616719, 5.816724, 0.9910, 1.1051
-0.528071, 5.794753, 0.9795, 1.0821
-0.442101, 5.770139, 0.9695, 1.0642
-0.359332, 5.743035, 0.9613, 1.0503
-0.279765, 5.713443, 0.9545, 1.0408
-0.203399, 5.681362, 0.9493, 1.0365
-0.130234, 5.646792, 0.9450, 1.0382
-0.060271, 5.609733, 0.9409, 1.0442
0.006492, 5.570186, 0.9373, 1.0512
0.070052, 5.528149, 0.9339, 1.0546
0.130412, 5.483624, 0.9301, 1.0515
0.187570, 5.436609, 0.9261, 1.0404
0.241527, 5.387106, 0.9219, 1.0209
0.292283, 5.335114, 0.9166, 0.9947
0.339838, 5.280634, 0.9115, 0.9653
0.384191, 5.223664, 0.9051, 0.9367
0.425343, 5.164205, 0.8974, 0.9084
0.463293, 5.102258, 0.8888, 0.8784
0.498043, 5.037821, 0.8779, 0.8482
0.529591, 4.970896, 0.8653, 0.8209
0.557937, 4.901482, 0.8497, 0.7988
0.583083, 4.829579, 0.8312, 0.7827
0.605027, 4.755187, 0.8088, 0.7723
0.623770, 4.678307, 0.7823, 0.7674
0.639311, 4.598937, 0.7524, 0.7676
0.651958, 4.517358, 0.7088, 0.7711
0.663787, 4.435462, 0.6585, 0.7740
0.675189, 4.353604, 0.6143, 0.7757
0.686163, 4.271784, 0.5769, 0.7755
0.696709, 4.190001, 0.5469, 0.7739
0.706827, 4.108257, 0.5242, 0.7716
0.716518, 4.026551, 0.5079, 0.7696
0.725781, 3.944883, 0.4973, 0.7682
0.734616, 3.863252, 0.4911, 0.7667
0.743023, 3.781660, 0.4893, 0.7633
0.751002, 3.700106, 0.4903, 0.7564
0.758554, 3.618589, 0.4939, 0.7455
0.765678, 3.537111, 0.4989, 0.7317
0.772374, 3.455670, 0.5046, 0.7165
0.778642, 3.374268, 0.5105, 0.7017
0.784482, 3.292903, 0.5166, 0.6876
0.789895, 3.211577, 0.5232, 0.6740
0.794880, 3.130288, 0.5306, 0.6603
0.799437, 3.049037, 0.5395, 0.6465
0.803567, 2.967825, 0.5502, 0.6334
0.807268, 2.886650, 0.5626, 0.6216
0.810542, 2.805513, 0.5765, 0.6113
0.813388, 2.724414, 0.5911, 0.6017
0.815806, 2.643353, 0.6060, 0.5919
0.817797, 2.562331, 0.6207, 0.5815
0.819359, 2.481346, 0.6350, 0.5712
0.820494, 2.400399, 0.6486, 0.5617
0.821201, 2.319490, 0.6614, 0.5538
0.821480, 2.238619, 0.6726, 0.5469
0.821332, 2.157786, 0.6820, 0.5402
0.820756, 2.076991, 0.6889, 0.5331
0.819752, 1.996234, 0.6933, 0.5257
0.818320, 1.915514, 0.6952, 0.5186
0.816460, 1.834833, 0.6953, 0.5128
0.814173, 1.754190, 0.6939, 0.5083
0.811458, 1.673585, 0.6917, 0.5046
0.808315, 1.593017, 0.6889, 0.5008
0.804744, 1.512488, 0.6855, 0.4965
0.800745, 1.431997, 0.6817, 0.4922
0.796319, 1.351543, 0.6774, 0.4890
0.791465, 1.271128, 0.6728, 0.4878
0.786183, 1.190751, 0.6677, 0.4891
0.780473, 1.110411, 0.6623, 0.4927
0.774336, 1.030110, 0.6564, 0.4979
0.767771, 0.949846, 0.6501, 0.5042
0.760778, 0.869620, 0.6434, 0.5113
0.753357, 0.789433, 0.6362, 0.5190
0.745508, 0.709283, 0.6287, 0.5272
0.737261, 0.629169, 0.6206, 0.5356
0.729029, 0.549058, 0.6122, 0.5438
0.720951, 0.468940, 0.6039, 0.5518
0.713027, 0.388814, 0.5959, 0.5596
0.705256, 0.308681, 0.5879, 0.5673
0.697638, 0.228540, 0.5802, 0.5749
0.690174, 0.148392, 0.5726, 0.5823
0.682864, 0.068236, 0.5652, 0.5895
0.675706, -0.011928, 0.5579, 0.5966
0.668703, -0.092099, 0.5508, 0.6035
0.661852, -0.172278, 0.5438, 0.6103
0.655155, -0.252464, 0.5371, 0.6169
0.648612, -0.332658, 0.5308, 0.6234
0.642222, -0.412859, 0.5251, 0.6297
0.635985, -0.493068, 0.5206, 0.6359
0.629902, -0.573284, 0.5178, 0.6419
0.623972, -0.653508, 0.5174, 0.6477
0.618196, -0.733740, 0.5195, 0.6534
0.612573, -0.813979, 0.5239, 0.6590
0.607103, -0.894225, 0.5299, 0.6644
0.601787, -0.974479, 0.5366, 0.6696
0.596625, -1.054741, 0.5432, 0.6747
0.591616, -1.135010, 0.5489, 0.6796
0.586760, -1.215287, 0.5529, 0.6843
0.582058, -1.295571, 0.5547, 0.6887
0.577509, -1.375863, 0.5547, 0.6924
0.573113, -1.456162, 0.5534, 0.6952
0.568871, -1.536469, 0.5521, 0.6964
0.564783, -1.616784, 0.5518, 0.6957
0.560848, -1.697106, 0.5537, 0.6931
0.557066, -1.777435, 0.5577, 0.6893
0.553438, -1.857772, 0.5641, 0.6851
0.549963, -1.938117, 0.5725, 0.6820
0.546642, -2.018469, 0.5831, 0.6806
0.543474, -2.098829, 0.5964, 0.6814
0.540459, -2.179196, 0.6126, 0.6843
0.537598, -2.259571, 0.6309, 0.6895
0.534890, -2.339953, 0.6499, 0.6969
0.532336, -2.420343, 0.6675, 0.7059
0.529935, -2.500740, 0.6818, 0.7160
0.527688, -2.581145, 0.6917, 0.7259
0.525594, -2.661558, 0.6977, 0.7344
0.523654, -2.741978, 0.7002, 0.7411
0.521867, -2.822406, 0.7008, 0.7461
0.520233, -2.902841, 0.7007, 0.7500
0.518753, -2.983283, 0.7009, 0.7538
0.517426, -3.063734, 0.7024, 0.7584
0.516253, -3.144192, 0.7059, 0.7645
0.515229, -3.224658, 0.7120, 0.7724
0.514157, -3.305193, 0.7200, 0.7822
0.512926, -3.385830, 0.7297, 0.7931
0.511535, -3.466569, 0.7404, 0.8045
0.509984, -3.547410, 0.7516, 0.8159
0.508274, -3.628354, 0.7629, 0.8273
0.506404, -3.709399, 0.7742, 0.8380
0.504374, -3.790547, 0.7852, 0.8466
0.502185, -3.871796, 0.7958, 0.8521
0.499837, -3.953148, 0.8060, 0.8534
0.497328, -4.034601, 0.8157, 0.8512
0.494661, -4.116157, 0.8249, 0.8470
0.491833, -4.197815, 0.8341, 0.8424
0.488846, -4.279575, 0.8436, 0.8388
0.485700, -4.361437, 0.8538, 0.8363
0.482394, -4.443401, 0.8648, 0.8341
0.478928, -4.525467, 0.8769, 0.8311
0.475303, -4.607636, 0.8897, 0.8267
0.471518, -4.689906, 0.9026, 0.8208
0.467573, -4.772278, 0.9144, 0.8139
0.463469, -4.854753, 0.9241, 0.8068
0.459206, -4.937330, 0.9317, 0.7999
0.454782, -5.020008, 0.9380, 0.7936
0.450200, -5.102789, 0.9452, 0.7889
0.445451, -5.185669, 0.9545, 0.7862
0.439329, -5.268078, 0.9633, 0.7880
0.430939, -5.349594, 0.9719, 0.7958
0.420281, -5.430216, 0.9810, 0.8078
0.407355, -5.509945, 0.9901, 0.8223
0.392160, -5.588780, 0.9992, 0.8378
0.374697, -5.666722, 1.0080, 0.8533
0.354965, -5.743771, 1.0163, 0.8699
0.332965, -5.819926, 1.0242, 0.8900
0.308697, -5.895187, 1.0315, 0.9162
0.282161, -5.969555, 1.0383, 0.9494
0.253356, -6.043030, 1.0445, 0.9876
0.222283, -6.115612, 1.0502, 1.0277
0.188942, -6.187299, 1.0556, 1.0677
0.153332, -6.258094, 1.0606, 1.1076
0.115454, -6.327995, 1.0653, 1.1479
0.075308, -6.397002, 1.0697, 1.1865
0.032894, -6.465116, 1.0741, 1.2208
-0.011789, -6.532337, 1.0789, 1.2499
-0.058741, -6.598664, 1.0838, 1.2751
-0.107960, -6.664098, 1.0891, 1.2986
-0.159448, -6.728638, 1.0949, 1.3214
-0.213204, -6.792285, 1.1015, 1.3424
-0.269229, -6.855038, 1.1092, 1.3583
