# x_m, y_m, w_tr_right_m, w_tr_left_m
8.847729, -6.200209, 0.6542, 0.6506
8.657264, -6.175153, 0.6594, 0.6558
8.461690, -6.162430, 0.6643, 0.6609
8.265694, -6.150726, 0.6692, 0.6659
8.075067, -6.126062, 0.6741, 0.6707
7.884583, -6.101052, 0.6789, 0.6755
7.693928, -6.076455, 0.6838, 0.6803
7.503563, -6.051159, 0.6888, 0.6851
7.316193, -6.018631, 0.6937, 0.6899
7.132315, -5.977671, 0.6988, 0.6947
6.952497, -5.926911, 0.7038, 0.6995
6.781121, -5.855770, 0.7088, 0.7042
6.602520, -5.802073, 0.7137, 0.7088
6.423213, -5.750080, 0.7183, 0.7131
6.244455, -5.696761, 0.7228, 0.7172
6.062758, -5.650537, 0.7268, 0.7209
5.880692, -5.605204, 0.7304, 0.7241
5.692088, -5.575655, 0.7334, 0.7269
5.501487, -5.550928, 0.7359, 0.7291
5.314841, -5.516652, 0.7377, 0.7306
5.121407, -5.498764, 0.7389, 0.7315
4.941019, -5.449380, 0.7394, 0.7318
4.749865, -5.425986, 0.7393, 0.7314
4.570278, -5.374669, 0.7385, 0.7305
4.379361, -5.350704, 0.7371, 0.7290
4.199223, -5.300717, 0.7352, 0.7271
4.008466, -5.276366, 0.7329, 0.7247
3.807749, -5.276061, 0.7301, 0.7219
3.606905, -5.276061, 0.7271, 0.7190
3.406062, -5.276061, 0.7238, 0.7158
3.204656, -5.274703, 0.7205, 0.7126
3.014730, -5.301061, 0.7171, 0.7094
2.824362, -5.326351, 0.7138, 0.7063
2.623398, -5.326061, 0.7106, 0.7034
2.431049, -5.346567, 0.7077, 0.7007
2.232079, -5.351091, 0.7050, 0.6983
2.041566, -5.376029, 0.7027, 0.6963
1.840736, -5.376059, 0.7008, 0.6947
1.650257, -5.351038, 0.6993, 0.6935
1.460302, -5.324749, 0.6984, 0.6929
1.268953, -5.301828, 0.6979, 0.6927
1.092036, -5.244065, 0.6979, 0.6931
0.913601, -5.189966, 0.6984, 0.6939
0.740053, -5.124070, 0.6993, 0.6952
0.563306, -5.065893, 0.7006, 0.6969
0.391951, -4.994702, 0.7023, 0.6989
0.227923, -4.905823, 0.7043, 0.7012
0.071924, -4.797557, 0.7065, 0.7037
-0.077521, -4.673470, 0.7088, 0.7064
-0.219550, -4.531480, 0.7113, 0.7092
-0.361387, -4.389329, 0.7137, 0.7119
-0.474575, -4.230971, 0.7161, 0.7146
-0.575658, -4.072002, 0.7183, 0.7172
-0.649711, -3.901832, 0.7205, 0.7197
-0.700200, -3.721902, 0.7225, 0.7220
-0.739266, -3.537240, 0.7243, 0.7242
-0.749971, -3.340831, 0.7260, 0.7262
-0.749971, -3.139987, 0.7275, 0.7280
-0.742371, -2.942292, 0.7288, 0.7297
-0.699828, -2.759070, 0.7300, 0.7313
-0.651029, -2.578440, 0.7310, 0.7328
-0.563380, -2.413902, 0.7320, 0.7341
-0.453262, -2.258670, 0.7328, 0.7354
-0.349892, -2.100644, 0.7335, 0.7365
-0.249841, -1.941243, 0.7341, 0.7375
-0.118650, -1.794735, 0.7345, 0.7384
0.031910, -1.673348, 0.7348, 0.7392
0.191829, -1.574547, 0.7348, 0.7397
0.372948, -1.526928, 0.7347, 0.7401
0.552216, -1.474841, 0.7344, 0.7402
0.733236, -1.426981, 0.7338, 0.7401
0.912351, -1.374524, 0.7329, 0.7396
1.103497, -1.351112, 0.7318, 0.7389
1.293807, -1.325682, 0.7305, 0.7379
1.484453, -1.301063, 0.7289, 0.7367
1.685296, -1.301061, 0.7271, 0.7351
1.875668, -1.326340, 0.7250, 0.7333
2.076703, -1.325878, 0.7228, 0.7313
2.267786, -1.349442, 0.7204, 0.7291
2.455832, -1.380337, 0.7179, 0.7267
2.648019, -1.401237, 0.7153, 0.7242
2.838584, -1.426051, 0.7126, 0.7216
3.029033, -1.451144, 0.7099, 0.7189
3.230172, -1.450433, 0.7073, 0.7163
3.420438, -1.475969, 0.7047, 0.7137
3.610873, -1.501096, 0.7023, 0.7112
3.801380, -1.526052, 0.7001, 0.7089
3.991415, -1.552146, 0.6982, 0.7069
4.192711, -1.551053, 0.6966, 0.7052
4.383147, -1.576179, 0.6955, 0.7039
4.573621, -1.601213, 0.6947, 0.7030
4.774605, -1.600872, 0.6945, 0.7026
4.960803, -1.636230, 0.6949, 0.7028
5.145208, -1.675918, 0.6958, 0.7035
5.325242, -1.726156, 0.6973, 0.7047
5.511190, -1.762117, 0.6994, 0.7066
5.696364, -1.799945, 0.7022, 0.7090
5.875864, -1.851473, 0.7054, 0.7119
6.056034, -1.901384, 0.7091, 0.7153
6.240076, -1.941946, 0.7133, 0.7191
6.426855, -1.975902, 0.7177, 0.7232
6.606169, -2.027877, 0.7223, 0.7274
6.786222, -2.078071, 0.7270, 0.7318
6.966566, -2.127560, 0.7317, 0.7361
7.147210, -2.176326, 0.7362, 0.7402
7.327087, -2.226944, 0.7405, 0.7442
7.506912, -2.277688, 0.7445, 0.7478
7.698335, -2.300430, 0.7481, 0.7510
7.869460, -2.372177, 0.7512, 0.7538
8.048257, -2.425403, 0.7539, 0.7563
8.218004, -2.500475, 0.7563, 0.7583
8.376948, -2.601631, 0.7582, 0.7600
8.536570, -2.701149, 0.7599, 0.7614
8.688722, -2.818700, 0.7613, 0.7627
8.846683, -2.922226, 0.7627, 0.7639
9.012116, -3.007716, 0.7640, 0.7650
9.166629, -3.119566, 0.7654, 0.7663
9.333302, -3.202063, 0.7670, 0.7677
9.494885, -3.296846, 0.7686, 0.7692
9.666420, -3.367603, 0.7704, 0.7709
9.837740, -3.438878, 0.7722, 0.7726
10.002256, -3.526580, 0.7741, 0.7744
10.172482, -3.600499, 0.7757, 0.7760
10.342821, -3.674141, 0.7771, 0.7773
10.522523, -3.725182, 0.7780, 0.7782
10.712475, -3.750646, 0.7782, 0.7784
10.903136, -3.726062, 0.7776, 0.7778
11.103995, -3.726023, 0.7760, 0.7762
11.282026, -3.781096, 0.7733, 0.7735
11.454225, -3.850251, 0.7695, 0.7696
11.616213, -3.944054, 0.7644, 0.7646
11.782853, -4.026629, 0.7583, 0.7584
11.952426, -4.102123, 0.7511, 0.7512
12.112293, -4.201050, 0.7430, 0.7432
12.281211, -4.278125, 0.7343, 0.7345
12.441685, -4.375585, 0.7252, 0.7255
12.600817, -4.476286, 0.7160, 0.7163
12.765979, -4.562428, 0.7069, 0.7072
12.920319, -4.674699, 0.6982, 0.6986
13.085522, -4.760742, 0.6902, 0.6906
13.240544, -4.871365, 0.6832, 0.6836
13.398211, -4.975602, 0.6772, 0.6777
13.557322, -5.076352, 0.6725, 0.6730
13.711531, -5.188938, 0.6690, 0.6695
13.861362, -5.312095, 0.6669, 0.6674
14.003292, -5.454324, 0.6660, 0.6666
14.145310, -5.596342, 0.6663, 0.6669
14.287328, -5.738359, 0.6677, 0.6683
14.429464, -5.880090, 0.6700, 0.6706
14.584520, -5.990631, 0.6730, 0.6736
14.749984, -6.076045, 0.6764, 0.6770
14.921014, -6.148020, 0.6801, 0.6807
15.099912, -6.201003, 0.6838, 0.6845
15.270784, -6.273360, 0.6875, 0.6881
15.449834, -6.325973, 0.6907, 0.6914
15.640296, -6.351036, 0.6936, 0.6942
15.836586, -6.362360, 0.6958, 0.6965
16.021266, -6.351070, 0.6974, 0.6981
16.215368, -6.334794, 0.6983, 0.6990
16.412597, -6.326069, 0.6985, 0.6991
16.603054, -6.300992, 0.6980, 0.6986
16.793221, -6.275217, 0.6967, 0.6973
16.984045, -6.251029, 0.6949, 0.6954
17.167073, -6.208019, 0.6924, 0.6929
17.345377, -6.153603, 0.6894, 0.6899
17.524559, -6.101308, 0.6860, 0.6864
17.693751, -6.024893, 0.6821, 0.6825
17.866791, -5.957769, 0.6779, 0.6783
18.053589, -5.923860, 0.6735, 0.6738
18.235338, -5.877762, 0.6687, 0.6690
18.403796, -5.799577, 0.6639, 0.6640
18.574304, -5.726341, 0.6588, 0.6589
18.745167, -5.653962, 0.6537, 0.6537
18.912902, -5.574031, 0.6486, 0.6485
19.088279, -5.512550, 0.6434, 0.6432
19.262863, -5.449152, 0.6384, 0.6381
19.433209, -5.375526, 0.6336, 0.6332
19.602701, -5.299837, 0.6291, 0.6285
19.757750, -5.189279, 0.6249, 0.6242
19.914121, -5.081913, 0.6212, 0.6203
20.064964, -4.961167, 0.6181, 0.6171
20.189760, -4.812006, 0.6156, 0.6145
20.277581, -4.647539, 0.6138, 0.6126
20.349992, -4.476689, 0.6129, 0.6115
20.373387, -4.285536, 0.6128, 0.6113
20.400079, -4.095708, 0.6135, 0.6119
20.374721, -3.905367, 0.6150, 0.6134
20.324691, -3.725247, 0.6174, 0.6157
20.274395, -3.545237, 0.6204, 0.6186
20.199801, -3.375291, 0.6240, 0.6222
20.105499, -3.209671, 0.6280, 0.6263
19.982436, -3.059173, 0.6324, 0.6306
19.834094, -2.933450, 0.6369, 0.6351
19.662391, -2.863101, 0.6414, 0.6396
19.476847, -2.826074, 0.6457, 0.6439
19.296466, -2.875358, 0.6497, 0.6478
19.126885, -2.950833, 0.6533, 0.6514
18.984990, -3.093148, 0.6564, 0.6544
18.836636, -3.219868, 0.6590, 0.6569
18.668989, -3.300012, 0.6609, 0.6588
18.499694, -3.376177, 0.6624, 0.6601
18.330271, -3.452033, 0.6633, 0.6608
18.149710, -3.500999, 0.6637, 0.6611
17.969427, -3.550635, 0.6637, 0.6610
17.779108, -3.576057, 0.6634, 0.6606
17.588837, -3.550554, 0.6628, 0.6599
17.408242, -3.501670, 0.6621, 0.6590
17.238685, -3.426137, 0.6611, 0.6580
17.048251, -3.401006, 0.6601, 0.6569
16.857695, -3.376171, 0.6589, 0.6558
16.669085, -3.346636, 0.6577, 0.6545
16.487127, -3.301043, 0.6563, 0.6531
16.307324, -3.250246, 0.6547, 0.6517
16.126693, -3.201447, 0.6530, 0.6500
15.956867, -3.126566, 0.6511, 0.6482
15.787924, -3.049552, 0.6490, 0.6462
15.605515, -3.005047, 0.6467, 0.6439
15.406323, -3.001063, 0.6442, 0.6415
15.215614, -3.025530, 0.6416, 0.6389
15.025297, -3.050942, 0.6388, 0.6361
14.846212, -3.103473, 0.6359, 0.6333
14.660862, -3.140877, 0.6329, 0.6304
14.474591, -3.176059, 0.6301, 0.6275
14.288731, -3.190259, 0.6273, 0.6247
14.103128, -3.153096, 0.6246, 0.6220
13.930523, -3.084922, 0.6222, 0.6196
13.774875, -2.975811, 0.6200, 0.6174
13.617010, -2.872053, 0.6181, 0.6154
13.476191, -2.727141, 0.6165, 0.6138
13.317472, -2.625443, 0.6151, 0.6124
13.154721, -2.533479, 0.6140, 0.6112
12.998914, -2.424751, 0.6131, 0.6103
12.849523, -2.300535, 0.6124, 0.6096
12.700180, -2.176201, 0.6118, 0.6090
12.563760, -2.030046, 0.6113, 0.6085
12.466965, -1.866668, 0.6109, 0.6080
12.375391, -1.703755, 0.6105, 0.6076
12.261453, -1.547523, 0.6102, 0.6072
12.125211, -1.401242, 0.6098, 0.6068
11.982861, -1.260026, 0.6095, 0.6063
11.835089, -1.131900, 0.6092, 0.6059
11.669281, -1.047317, 0.6090, 0.6055
11.497776, -0.976488, 0.6089, 0.6052
11.319556, -0.921869, 0.6089, 0.6051
11.141077, -0.867878, 0.6092, 0.6051
10.962753, -0.813510, 0.6097, 0.6053
10.777113, -0.776806, 0.6106, 0.6059
10.597804, -0.724816, 0.6118, 0.6067
10.419093, -0.671385, 0.6133, 0.6079
10.236417, -0.627524, 0.6152, 0.6094
10.055327, -0.579836, 0.6174, 0.6113
9.866219, -0.551502, 0.6200, 0.6135
9.675763, -0.526426, 0.6228, 0.6159
9.475070, -0.526061, 0.6258, 0.6186
9.284616, -0.500979, 0.6290, 0.6214
9.093816, -0.476732, 0.6323, 0.6244
8.914588, -0.424547, 0.6356, 0.6274
8.723753, -0.400385, 0.6389, 0.6303
8.543484, -0.350713, 0.6420, 0.6332
8.359650, -0.309650, 0.6451, 0.6359
8.173141, -0.275043, 0.6479, 0.6385
7.992381, -0.226557, 0.6505, 0.6409
7.813030, -0.174669, 0.6529, 0.6430
7.630558, -0.130316, 0.6550, 0.6450
7.451795, -0.077010, 0.6569, 0.6467
7.265315, -0.042334, 0.6585, 0.6482
7.081937, -0.000167, 0.6600, 0.6496
6.891075, 0.023930, 0.6613, 0.6508
6.700594, 0.048947, 0.6625, 0.6520
6.510105, 0.073945, 0.6636, 0.6531
6.319312, 0.098208, 0.6647, 0.6542
6.140117, 0.150474, 0.6659, 0.6553
5.956961, 0.193175, 0.6671, 0.6566
5.778368, 0.246893, 0.6685, 0.6580
5.591665, 0.281030, 0.6701, 0.6596
5.407952, 0.322386, 0.6720, 0.6615
5.228607, 0.374288, 0.6741, 0.6637
5.041174, 0.406665, 0.6766, 0.6662
4.857905, 0.449092, 0.6794, 0.6691
4.677199, 0.497708, 0.6827, 0.6724
4.487278, 0.524078, 0.6864, 0.6762
4.296769, 0.549028, 0.6905, 0.6804
4.111844, 0.587458, 0.6951, 0.6850
3.926158, 0.624053, 0.7001, 0.6902
3.745905, 0.673763, 0.7056, 0.6958
3.554911, 0.697540, 0.7116, 0.7019
3.375353, 0.748930, 0.7180, 0.7085
3.182403, 0.767985, 0.7249, 0.7155
2.994223, 0.798558, 0.7321, 0.7229
2.793633, 0.799169, 0.7398, 0.7307
2.603048, 0.823936, 0.7477, 0.7388
2.412607, 0.849050, 0.7559, 0.7472
2.211718, 0.848939, 0.7643, 0.7559
2.010874, 0.848939, 0.7729, 0.7647
1.810031, 0.848939, 0.7815, 0.7735
1.609187, 0.848939, 0.7901, 0.7824
1.408344, 0.848939, 0.7986, 0.7912
1.207501, 0.848937, 0.8069, 0.7998
1.016800, 0.824451, 0.8149, 0.8081
0.826304, 0.799468, 0.8225, 0.8161
0.646235, 0.749315, 0.8296, 0.8235
0.465583, 0.700570, 0.8361, 0.8304
0.285298, 0.650937, 0.8419, 0.8366
0.111648, 0.585285, 0.8470, 0.8421
-0.066783, 0.531177, 0.8512, 0.8467
-0.245326, 0.477338, 0.8545, 0.8504
-0.424025, 0.423878, 0.8569, 0.8532
-0.604537, 0.374794, 0.8583, 0.8549
-0.774160, 0.299420, 0.8587, 0.8557
-0.944999, 0.226983, 0.8582, 0.8555
-1.109852, 0.140093, 0.8567, 0.8543
-1.264777, 0.029237, 0.8544, 0.8522
-1.431421, -0.053329, 0.8513, 0.8493
-1.587955, -0.160302, 0.8475, 0.8457
-1.736358, -0.286988, 0.8431, 0.8415
-1.889412, -0.415650, 0.8383, 0.8368
-2.031496, -0.557586, 0.8330, 0.8317
-2.173509, -0.699609, 0.8276, 0.8263
-2.306339, -0.849869, 0.8220, 0.8209
-2.447149, -0.994682, 0.8165, 0.8154
-2.571622, -1.143971, 0.8111, 0.8101
-2.679784, -1.304417, 0.8058, 0.8050
-2.788876, -1.460118, 0.8009, 0.8001
-2.874224, -1.625609, 0.7963, 0.7956
-2.975468, -1.784516, 0.7920, 0.7914
-3.070832, -1.945858, 0.7881, 0.7876
-3.141491, -2.117434, 0.7845, 0.7841
-3.198152, -2.294807, 0.7812, 0.7809
-3.267042, -2.467116, 0.7781, 0.7779
-3.301522, -2.653677, 0.7752, 0.7752
-3.350089, -2.834404, 0.7725, 0.7725
-3.349971, -3.035296, 0.7697, 0.7699
-3.349971, -3.236140, 0.7670, 0.7673
-3.351385, -3.437569, 0.7642, 0.7647
-3.299856, -3.617068, 0.7614, 0.7619
-3.251207, -3.797761, 0.7584, 0.7591
-3.180412, -3.969280, 0.7552, 0.7561
-3.110302, -4.141083, 0.7519, 0.7529
-3.039110, -4.312438, 0.7485, 0.7497
-2.949886, -4.476323, 0.7449, 0.7463
-2.860328, -4.640071, 0.7413, 0.7429
-2.751722, -4.795928, 0.7377, 0.7395
-2.647089, -4.953444, 0.7341, 0.7360
-2.518827, -5.105614, 0.7306, 0.7327
-2.407000, -5.263628, 0.7271, 0.7294
-2.268648, -5.408337, 0.7238, 0.7262
-2.137079, -5.560532, 0.7206, 0.7231
-2.032338, -5.717984, 0.7176, 0.7203
-1.890835, -5.860214, 0.7148, 0.7175
-1.748817, -6.002228, 0.7122, 0.7150
-1.606787, -6.144246, 0.7098, 0.7126
-1.465757, -6.288648, 0.7076, 0.7105
-1.308416, -6.393674, 0.7056, 0.7084
-1.151741, -6.500305, 0.7038, 0.7066
-0.989009, -6.592315, 0.7021, 0.7049
-0.815509, -6.658328, 0.7006, 0.7034
-0.643477, -6.727884, 0.6993, 0.7021
-0.465569, -6.783255, 0.6983, 0.7010
-0.293562, -6.852874, 0.6974, 0.7002
-0.111880, -6.899133, 0.6968, 0.6996
0.056297, -6.977997, 0.6965, 0.6993
0.238029, -7.024136, 0.6966, 0.6993
0.412310, -7.088265, 0.6969, 0.6997
0.590719, -7.142425, 0.6977, 0.7005
0.769089, -7.196680, 0.6989, 0.7017
0.947886, -7.249907, 0.7006, 0.7034
1.134427, -7.284435, 0.7027, 0.7055
1.312735, -7.338840, 0.7053, 0.7082
1.487239, -7.402431, 0.7083, 0.7113
1.668751, -7.449100, 0.7118, 0.7148
1.837728, -7.526033, 0.7158, 0.7188
2.012269, -7.589532, 0.7201, 0.7232
2.184213, -7.659304, 0.7247, 0.7279
2.356644, -7.727897, 0.7297, 0.7329
2.538341, -7.774119, 0.7347, 0.7380
2.712505, -7.838530, 0.7399, 0.7432
2.886641, -7.903007, 0.7451, 0.7485
3.067500, -7.951255, 0.7501, 0.7536
3.240686, -8.018027, 0.7550, 0.7585
3.427327, -8.052314, 0.7595, 0.7632
3.606148, -8.105480, 0.7636, 0.7674
3.784567, -8.159618, 0.7672, 0.7711
3.968842, -8.199618, 0.7702, 0.7742
4.148609, -8.250502, 0.7726, 0.7767
4.328653, -8.300714, 0.7742, 0.7785
4.509069, -8.350031, 0.7750, 0.7794
4.689602, -8.399066, 0.7749, 0.7796
4.869498, -8.449638, 0.7740, 0.7788
5.049204, -8.500669, 0.7723, 0.7773
5.229526, -8.550211, 0.7697, 0.7749
5.408661, -8.602620, 0.7663, 0.7718
5.599785, -8.626085, 0.7621, 0.7678
5.780069, -8.675720, 0.7573, 0.7632
5.970436, -8.701012, 0.7518, 0.7580
6.150468, -8.751257, 0.7459, 0.7523
6.341219, -8.775622, 0.7394, 0.7461
6.521953, -8.824170, 0.7327, 0.7395
6.712218, -8.849708, 0.7257, 0.7327
6.891341, -8.902146, 0.7185, 0.7258
7.082630, -8.925214, 0.7112, 0.7187
7.265803, -8.967874, 0.7040, 0.7116
7.452522, -9.001974, 0.6968, 0.7046
7.643192, -9.026534, 0.6898, 0.6977
7.823783, -9.075427, 0.6829, 0.6909
8.010173, -9.110323, 0.6763, 0.6843
8.194070, -9.151235, 0.6699, 0.6780
8.374281, -9.201045, 0.6637, 0.6718
8.565455, -9.224389, 0.6578, 0.6660
8.744661, -9.276628, 0.6523, 0.6604
8.925028, -9.326061, 0.6470, 0.6550
9.105388, -9.375515, 0.6421, 0.6500
9.282659, -9.432422, 0.6375, 0.6454
9.461067, -9.486586, 0.6333, 0.6410
9.646058, -9.524858, 0.6294, 0.6371
9.825677, -9.576098, 0.6259, 0.6335
10.005251, -9.627448, 0.6228, 0.6304
10.189848, -9.666671, 0.6202, 0.6277
10.368307, -9.720710, 0.6179, 0.6254
10.546063, -9.776449, 0.6161, 0.6236
10.726391, -9.825977, 0.6146, 0.6222
10.907015, -9.874792, 0.6136, 0.6213
11.086845, -9.925524, 0.6130, 0.6208
11.268749, -9.971248, 0.6128, 0.6207
11.457594, -10.000214, 0.6130, 0.6211
11.637378, -10.051055, 0.6134, 0.6218
11.817080, -10.102097, 0.6142, 0.6228
12.006130, -10.130568, 0.6153, 0.6242
12.188959, -10.174058, 0.6166, 0.6257
12.367714, -10.227385, 0.6181, 0.6275
12.548334, -10.276208, 0.6198, 0.6294
12.728105, -10.327084, 0.6216, 0.6315
12.907984, -10.377697, 0.6235, 0.6337
13.091647, -10.419173, 0.6256, 0.6359
13.278439, -10.453097, 0.6278, 0.6383
13.457100, -10.506649, 0.6302, 0.6408
13.635400, -10.561074, 0.6327, 0.6434
13.820219, -10.599761, 0.6353, 0.6461
13.999846, -10.650982, 0.6383, 0.6490
14.178917, -10.703547, 0.6414, 0.6522
14.360576, -10.749862, 0.6449, 0.6555
14.540405, -10.800594, 0.6488, 0.6592
14.721378, -10.848566, 0.6530, 0.6632
14.900409, -10.901227, 0.6575, 0.6675
15.090792, -10.926480, 0.6625, 0.6722
15.281480, -10.950998, 0.6678, 0.6770
15.465276, -10.959894, 0.6733, 0.6822
15.659100, -10.943022, 0.6790, 0.6874
15.837084, -10.887834, 0.6848, 0.6927
16.001798, -10.800608, 0.6905, 0.6978
16.165067, -10.709897, 0.6960, 0.7027
16.322452, -10.604742, 0.7011, 0.7072
16.426614, -10.446495, 0.7056, 0.7111
