# x_m, y_m, w_tr_right_m, w_tr_left_m
6.831810, -0.290000, 0.7847, 0.7736
6.768925, -0.290000, 0.7782, 0.7673
6.706041, -0.290000, 0.7717, 0.7608
6.643156, -0.290000, 0.7652, 0.7544
6.580271, -0.290000, 0.7589, 0.7480
6.517387, -0.290000, 0.7526, 0.7417
6.454502, -0.290000, 0.7465, 0.7355
6.391617, -0.290000, 0.7405, 0.7294
6.328732, -0.290001, 0.7348, 0.7236
6.265847, -0.290003, 0.7292, 0.7180
6.202981, -0.289956, 0.7239, 0.7126
6.139980, -0.290237, 0.7187, 0.7075
6.077432, -0.289425, 0.7137, 0.7025
6.015398, -0.287372, 0.2532, 0.2532
5.971766, -0.240892, 0.2424, 0.2424
5.908940, -0.240749, 0.6996, 0.6887
5.846484, -0.239715, 0.6951, 0.6842
5.783375, -0.240255, 0.6906, 0.6798
5.720622, -0.239939, 0.6862, 0.6754
5.660439, -0.233415, 0.2944, 0.2944
5.616150, -0.188521, 0.2377, 0.2377
5.552288, -0.190881, 0.6726, 0.6619
5.489845, -0.189814, 0.6681, 0.6572
5.426877, -0.190016, 0.6635, 0.6525
5.363998, -0.190003, 0.6588, 0.6477
5.301115, -0.189999, 0.6542, 0.6428
5.238229, -0.190000, 0.6497, 0.6379
5.175345, -0.190000, 0.6452, 0.6330
5.112460, -0.190000, 0.6408, 0.6282
5.049576, -0.190000, 0.6365, 0.6235
4.986691, -0.190000, 0.6325, 0.6189
4.923806, -0.190000, 0.6286, 0.6145
4.860921, -0.190000, 0.6250, 0.6104
4.798038, -0.189996, 0.6216, 0.6065
4.735145, -0.190016, 0.6185, 0.6029
4.672274, -0.189984, 0.6157, 0.5996
4.609536, -0.189631, 0.6132, 0.5966
4.545269, -0.192967, 0.3651, 0.3651
4.494338, -0.164109, 0.6090, 0.5915
4.442590, -0.137222, 0.3956, 0.3956
4.378429, -0.140303, 0.6059, 0.5876
4.315643, -0.140064, 0.6047, 0.5861
4.253046, -0.139371, 0.6037, 0.5848
4.188530, -0.143308, 0.2963, 0.2963
4.140085, -0.108448, 0.6022, 0.5828
4.085658, -0.088029, 0.5450, 0.5450
4.021933, -0.090058, 0.6013, 0.5815
3.959050, -0.090054, 0.6009, 0.5810
3.896195, -0.089984, 0.6007, 0.5806
3.833302, -0.090002, 0.6005, 0.5802
3.770419, -0.090000, 0.6003, 0.5799
3.707534, -0.090000, 0.6002, 0.5796
3.644649, -0.090000, 0.6002, 0.5794
3.581765, -0.090000, 0.6001, 0.5791
3.518880, -0.090000, 0.6001, 0.5789
3.455995, -0.090000, 0.6001, 0.5787
3.393111, -0.090000, 0.6000, 0.5784
3.330226, -0.090000, 0.6000, 0.5782
3.267341, -0.090000, 0.6000, 0.5780
3.204456, -0.090000, 0.6000, 0.5777
3.141572, -0.090000, 0.6000, 0.5775
3.078687, -0.090000, 0.6000, 0.5773
3.015802, -0.090000, 0.6000, 0.5771
2.952918, -0.090000, 0.6000, 0.5770
2.890033, -0.090000, 0.6000, 0.5768
2.827148, -0.090000, 0.6000, 0.5767
2.764264, -0.090000, 0.6000, 0.5767
2.701379, -0.090000, 0.6000, 0.5766
2.638494, -0.090000, 0.6000, 0.5766
2.575610, -0.090000, 0.6000, 0.5767
2.512725, -0.090000, 0.6000, 0.5767
2.449840, -0.090000, 0.6000, 0.5768
2.386956, -0.090000, 0.6000, 0.5769
2.324071, -0.090000, 0.5999, 0.5771
2.261186, -0.090000, 0.5999, 0.5773
2.198302, -0.090000, 0.5999, 0.5774
2.135417, -0.090000, 0.5999, 0.5776
2.072532, -0.090000, 0.5998, 0.5778
2.009648, -0.090000, 0.5997, 0.5780
1.946762, -0.090001, 0.5996, 0.5782
1.883880, -0.089996, 0.5995, 0.5783
1.820993, -0.090002, 0.5994, 0.5785
1.758062, -0.090112, 0.5992, 0.5786
1.695565, -0.089178, 0.5990, 0.5787
1.631112, -0.092964, 0.2544, 0.2544
1.585074, -0.052291, 0.4133, 0.4133
1.527656, -0.039093, 0.5983, 0.5789
1.464449, -0.039872, 0.5980, 0.5789
1.401485, -0.040064, 0.5977, 0.5790
1.338632, -0.039987, 0.5974, 0.5791
1.275742, -0.040001, 0.5972, 0.5792
1.212857, -0.040001, 0.5970, 0.5794
1.149974, -0.039996, 0.5968, 0.5797
1.087081, -0.040017, 0.5968, 0.5801
1.024215, -0.039973, 0.5968, 0.5807
0.961441, -0.039704, 0.5971, 0.5814
0.897280, -0.042787, 0.3938, 0.3938
0.845580, -0.015783, 0.5980, 0.5833
0.794600, 0.012957, 0.3668, 0.3668
0.730340, 0.009635, 0.5998, 0.5861
0.667599, 0.009983, 0.6011, 0.5879
0.604724, 0.010027, 0.6026, 0.5899
0.541861, 0.009934, 0.6044, 0.5923
0.478878, 0.010179, 0.6064, 0.5949
0.415877, 0.010459, 0.6088, 0.5977
0.357218, 0.000257, 0.3479, 0.3479
0.312051, -0.042517, 0.2430, 0.2430
0.247678, -0.038924, 0.6173, 0.6080
0.185655, -0.041005, 0.6206, 0.6120
0.122003, -0.039151, 0.2364, 0.2364
0.078020, -0.084785, 0.2774, 0.2774
0.017192, -0.089750, 0.6323, 0.6254
-0.045554, -0.090085, 0.6368, 0.6304
-0.108140, -0.090806, 0.6416, 0.6357
-0.172344, -0.087621, 0.2463, 0.2463
-0.217606, -0.130165, 0.3547, 0.3547
-0.276108, -0.140746, 0.6583, 0.6536
-0.337301, -0.144830, 0.2704, 0.2704
-0.381232, -0.190589, 0.2281, 0.2281
-0.445562, -0.187098, 0.4707, 0.4707
-0.499162, -0.209514, 0.6868, 0.6833
-0.549223, -0.240472, 0.6953, 0.6920
-0.603065, -0.262305, 0.7044, 0.7013
-0.654418, -0.290144, 0.7140, 0.7110
-0.706468, -0.316302, 0.7241, 0.7213
-0.759241, -0.340713, 0.7348, 0.7322
-0.812756, -0.363333, 0.3718, 0.3718
-0.851561, -0.421467, 0.3209, 0.3209
-0.906836, -0.439838, 0.7697, 0.7673
-0.960806, -0.461361, 0.3566, 0.3566
-0.999563, -0.519610, 0.3302, 0.3302
-1.054454, -0.538908, 0.8073, 0.8050
-1.105910, -0.566499, 0.8201, 0.8178
-1.158907, -0.590371, 0.8328, 0.8305
-1.211638, -0.614883, 0.5028, 0.5028
-1.254057, -0.664296, 0.8578, 0.8555
-1.296919, -0.712623, 0.6292, 0.6292
-1.348188, -0.740695, 0.8817, 0.8793
-1.404562, -0.756249, 0.3326, 0.3326
-1.446187, -0.808151, 0.9041, 0.9016
-1.490721, -0.850952, 0.9146, 0.9121
-1.536469, -0.895245, 0.9247, 0.9221
-1.580016, -0.940041, 0.2440, 0.2440
-1.577533, -1.003958, 0.5298, 0.5298
-1.598176, -1.058287, 0.9522, 0.9495
-1.630664, -1.107717, 0.9293, 0.9293
-1.650960, -1.162194, 0.9684, 0.9657
-1.680469, -1.212856, 0.9760, 0.9733
-1.704267, -1.265883, 0.9832, 0.9806
-1.732784, -1.316955, 0.3785, 0.3785
-1.730325, -1.380859, 0.9967, 0.9942
-1.731640, -1.443198, 0.2488, 0.2488
-1.778135, -1.486825, 0.2418, 0.2418
-1.778172, -1.549694, 0.7904, 0.7904
-1.793956, -1.606040, 0.4875, 0.4875
-1.833098, -1.652712, 0.2626, 0.2626
-1.828999, -1.717295, 1.0295, 1.0282
-1.830812, -1.779425, 1.0336, 1.0327
-1.831124, -1.842179, 0.2432, 0.2432
-1.877605, -1.885783, 0.2497, 0.2497
-1.879134, -1.947849, 1.0430, 1.0433
-1.882944, -2.011610, 0.3928, 0.3928
-1.856432, -2.063795, 1.0467, 1.0480
-1.827229, -2.114491, 0.3695, 0.3695
-1.829579, -2.178363, 1.0483, 1.0506
-1.829390, -2.241168, 0.2399, 0.2399
-1.782357, -2.284571, 0.2689, 0.2689
-1.777384, -2.345396, 0.2694, 0.2694
-1.730438, -2.388835, 0.2722, 0.2722
-1.725066, -2.449494, 0.2746, 0.2746
-1.678515, -2.493097, 0.2196, 0.2196
-1.683140, -2.557897, 0.4395, 0.4395
-1.659956, -2.611179, 1.0397, 1.0463
-1.626023, -2.660008, 0.2813, 0.2813
-1.633735, -2.726088, 0.2469, 0.2469
-1.594927, -2.772891, 0.5241, 0.5241
-1.577894, -2.828739, 0.6915, 0.6915
-1.578833, -2.892017, 0.2360, 0.2360
-1.532060, -2.935642, 0.2639, 0.2639
-1.528336, -2.997696, 0.2516, 0.2516
-1.480292, -3.039951, 0.3137, 0.3137
-1.419324, -3.043980, 0.2454, 0.2454
-1.377127, -3.094676, 1.0045, 1.0116
-1.332822, -3.139461, 0.2844, 0.2844
-1.272087, -3.144646, 0.2769, 0.2769
-1.228242, -3.190602, 0.2681, 0.2681
-1.166983, -3.194529, 0.2356, 0.2356
-1.125833, -3.246998, 0.9692, 0.9748
-1.080715, -3.289892, 0.3083, 0.3083
-1.020471, -3.296266, 0.2950, 0.2950
-0.976079, -3.340912, 0.3137, 0.3137
-0.916716, -3.349415, 0.3369, 0.3369
-0.871220, -3.391395, 0.3780, 0.3780
-0.813279, -3.403330, 0.4311, 0.4311
-0.766167, -3.441409, 0.4978, 0.4978
-0.709618, -3.456704, 0.5296, 0.5296
-0.661914, -3.493352, 0.2866, 0.2866
-0.597729, -3.490215, 0.8705, 0.8769
-0.534127, -3.488482, 0.2414, 0.2414
-0.489791, -3.533263, 0.2968, 0.2968
-0.429687, -3.539977, 0.8403, 0.8480
-0.366184, -3.538482, 0.6182, 0.6182
-0.310953, -3.556960, 0.6365, 0.6365
-0.263130, -3.593322, 0.2835, 0.2835
-0.198591, -3.589330, 0.8030, 0.8124
-0.136006, -3.590053, 0.7944, 0.8042
-0.073104, -3.590011, 0.7861, 0.7962
-0.010213, -3.589995, 0.7781, 0.7884
0.052670, -3.590001, 0.7704, 0.7810
0.115554, -3.590000, 0.7631, 0.7738
0.178439, -3.589999, 0.7560, 0.7669
0.241330, -3.590014, 0.7493, 0.7602
0.304183, -3.589938, 0.7429, 0.7538
0.367124, -3.590073, 0.7367, 0.7477
0.430511, -3.591287, 0.7308, 0.7418
0.486886, -3.575571, 0.4935, 0.4935
0.533715, -3.536809, 0.2661, 0.2661
0.598234, -3.540756, 0.7143, 0.7253
0.660776, -3.539929, 0.7091, 0.7200
0.723701, -3.540024, 0.7040, 0.7149
0.786333, -3.539414, 0.6989, 0.7098
0.850825, -3.543294, 0.3015, 0.3015
0.899497, -3.508984, 0.6888, 0.6996
0.953673, -3.487959, 0.5272, 0.5272
1.017429, -3.490061, 0.6784, 0.6892
1.080162, -3.489696, 0.6731, 0.6838
1.144381, -3.492918, 0.3711, 0.3711
1.195463, -3.464424, 0.6620, 0.6725
1.247042, -3.437128, 0.3866, 0.3866
1.311314, -3.440478, 0.6505, 0.6607
1.374202, -3.440485, 0.6445, 0.6545
1.432885, -3.430342, 0.3432, 0.3432
1.477882, -3.387157, 0.2274, 0.2274
1.543491, -3.393734, 0.3402, 0.3402
1.594525, -3.365123, 0.6196, 0.6288
1.645788, -3.337068, 0.3746, 0.3746
1.710110, -3.340537, 0.6071, 0.6159
1.772911, -3.340335, 0.6009, 0.6095
1.831939, -3.331023, 0.3339, 0.3339
1.876921, -3.287803, 0.2467, 0.2467
1.940786, -3.290171, 0.5832, 0.5915
2.004857, -3.293034, 0.2851, 0.2851
2.052393, -3.255980, 0.5724, 0.5807
2.107722, -3.237738, 0.5675, 0.5758
2.171267, -3.239331, 0.2346, 0.2346
2.214993, -3.193078, 0.2521, 0.2521
2.277189, -3.191418, 0.5545, 0.5631
2.334146, -3.177105, 0.4733, 0.4733
2.381193, -3.138870, 0.4735, 0.4735
2.438144, -3.124545, 0.5296, 0.5296
2.486281, -3.088941, 0.5422, 0.5515
2.541413, -3.070225, 0.5400, 0.5495
2.591579, -3.039519, 0.5381, 0.5478
2.644619, -3.015752, 0.5366, 0.5465
2.696821, -2.989961, 0.5353, 0.5455
2.748479, -2.962857, 0.5344, 0.5448
2.800424, -2.936447, 0.3771, 0.3771
2.865606, -2.941994, 0.2179, 0.2179
2.909405, -2.895917, 0.2813, 0.2813
2.969857, -2.890043, 0.2840, 0.2840
3.013828, -2.844382, 0.2657, 0.2657
3.075350, -2.841091, 0.5339, 0.5458
3.133027, -2.828519, 0.4156, 0.4156
3.179424, -2.788715, 0.3998, 0.3998
3.237524, -2.777164, 0.3822, 0.3822
3.283350, -2.735981, 0.2306, 0.2306
3.349697, -2.744340, 0.2639, 0.2639
3.397756, -2.708547, 0.5402, 0.5542
3.453475, -2.691247, 0.5417, 0.5560
3.501612, -2.655644, 0.5346, 0.5346
3.558484, -2.641126, 0.4831, 0.4831
3.605650, -2.603178, 0.4871, 0.4871
3.662446, -2.588479, 0.5478, 0.5635
3.724686, -2.586924, 0.2512, 0.2512
3.768390, -2.540616, 0.2646, 0.2646
3.829735, -2.536900, 0.2457, 0.2457
3.871943, -2.486982, 0.5533, 0.5698
3.916004, -2.441536, 0.2475, 0.2475
3.978858, -2.441464, 0.5554, 0.5719
4.035716, -2.426913, 0.4399, 0.4399
4.081851, -2.386476, 0.2384, 0.2384
4.147826, -2.393936, 0.2986, 0.2986
4.197423, -2.361857, 0.5575, 0.5738
4.249839, -2.336585, 0.3932, 0.3932
4.315040, -2.342175, 0.2187, 0.2187
4.358925, -2.296306, 0.2843, 0.2843
4.419285, -2.290211, 0.2857, 0.2857
4.463257, -2.244552, 0.2715, 0.2715
4.524420, -2.240396, 0.5546, 0.5708
4.587104, -2.239912, 0.5535, 0.5698
4.649681, -2.239169, 0.5522, 0.5686
4.713787, -2.242117, 0.2409, 0.2409
4.758558, -2.198388, 0.3223, 0.3223
4.817875, -2.189774, 0.5479, 0.5646
4.880771, -2.189800, 0.5464, 0.5632
4.943763, -2.190061, 0.5449, 0.5618
5.006619, -2.189991, 0.5435, 0.5605
5.069507, -2.190000, 0.5422, 0.5591
5.132392, -2.190000, 0.5410, 0.5579
5.195277, -2.189999, 0.5399, 0.5568
5.258160, -2.190004, 0.5391, 0.5558
5.321045, -2.190002, 0.5385, 0.5549
5.383986, -2.189867, 0.5382, 0.5543
5.446459, -2.190861, 0.5382, 0.5538
5.510825, -2.187283, 0.2470, 0.2470
5.556280, -2.229363, 0.3666, 0.3666
5.614548, -2.240509, 0.5403, 0.5543
5.677965, -2.239223, 0.5418, 0.5552
5.735448, -2.252265, 0.4032, 0.4032
5.781254, -2.293496, 0.2342, 0.2342
5.847213, -2.286073, 0.3036, 0.3036
5.897026, -2.317633, 0.5524, 0.5630
5.949203, -2.343484, 0.3822, 0.3822
6.014504, -2.337650, 0.2187, 0.2187
6.058485, -2.383286, 0.2880, 0.2880
6.118733, -2.389653, 0.2912, 0.2912
6.162907, -2.434824, 0.2763, 0.2763
6.223971, -2.439220, 0.5836, 0.5906
6.282496, -2.449744, 0.3497, 0.3497
6.327582, -2.492715, 0.2295, 0.2295
6.393095, -2.486368, 0.3511, 0.3511
6.444444, -2.514220, 0.6130, 0.6185
6.495052, -2.543856, 0.3245, 0.3245
6.560901, -2.536701, 0.2218, 0.2218
6.605617, -2.580564, 0.3193, 0.3193
6.665012, -2.588989, 0.3266, 0.3266
6.710078, -2.632006, 0.3231, 0.3231
6.769619, -2.640079, 0.6600, 0.6639
6.829419, -2.647525, 0.3144, 0.3144
6.874350, -2.690870, 0.3288, 0.3288
6.933535, -2.699798, 0.3452, 0.3452
6.979187, -2.741410, 0.3846, 0.3846
7.037039, -2.753505, 0.4315, 0.4315
7.084135, -2.791793, 0.4342, 0.4342
7.141530, -2.804040, 0.3335, 0.3335
7.185835, -2.852621, 0.5139, 0.5139
7.244378, -2.877118, 0.7015, 0.7042
7.295066, -2.912368, 0.7025, 0.7053
7.338533, -2.957766, 0.7028, 0.7056
7.381675, -3.005831, 0.7023, 0.7053
7.429950, -3.041014, 0.4350, 0.4350
7.488948, -3.050415, 0.2732, 0.2732
7.530270, -3.102464, 0.6968, 0.7008
7.575604, -3.144836, 0.6938, 0.6983
7.619858, -3.189814, 0.6904, 0.6953
7.662940, -3.237620, 0.2560, 0.2560
7.724302, -3.241290, 0.2649, 0.2649
7.768044, -3.287493, 0.6781, 0.6848
7.812404, -3.332455, 0.6736, 0.6810
7.855679, -3.378461, 0.6690, 0.6770
7.909953, -3.408384, 0.6644, 0.6731
7.966481, -3.436700, 0.5886, 0.5886
8.009613, -3.485276, 0.2613, 0.2613
8.070354, -3.490081, 0.2890, 0.2890
8.115142, -3.533783, 0.6470, 0.6580
8.159465, -3.578571, 0.6431, 0.6545
8.201373, -3.629226, 0.2860, 0.2860
8.260097, -3.639266, 0.4806, 0.4806
8.309147, -3.672667, 0.6218, 0.6218
8.348619, -3.729191, 0.2500, 0.2500
8.407774, -3.738193, 0.3856, 0.3856
8.454861, -3.776333, 0.4976, 0.4976
8.511392, -3.791673, 0.6205, 0.6337
8.573974, -3.792402, 0.2460, 0.2460
8.617638, -3.838807, 0.2449, 0.2449
8.680307, -3.839326, 0.6126, 0.6263
8.742906, -3.840017, 0.6102, 0.6241
8.805464, -3.840804, 0.6079, 0.6220
8.868885, -3.839511, 0.2379, 0.2379
8.912758, -3.885409, 0.2707, 0.2707
8.973882, -3.889659, 0.6019, 0.6167
9.036527, -3.890232, 0.6003, 0.6154
9.099538, -3.889966, 0.5990, 0.6143
9.162375, -3.889962, 0.5981, 0.6136
9.225208, -3.889830, 0.5975, 0.6131
9.289165, -3.892415, 0.4561, 0.4561
9.342199, -3.868634, 0.5975, 0.6134
9.391991, -3.837026, 0.3382, 0.3382
9.455965, -3.839656, 0.5992, 0.6151
9.519146, -3.840372, 0.2403, 0.2403
9.562972, -3.794361, 0.2692, 0.2692
9.624146, -3.790231, 0.6053, 0.6206
9.687828, -3.792154, 0.4750, 0.4750
9.741036, -3.768793, 0.6115, 0.6260
9.791795, -3.739519, 0.6153, 0.6293
9.845375, -3.717056, 0.6193, 0.6328
9.895369, -3.685936, 0.3087, 0.3087
9.961267, -3.693208, 0.2217, 0.2217
10.006015, -3.649434, 0.3242, 0.3242
10.065243, -3.640582, 0.3692, 0.3692
10.111806, -3.601320, 0.6438, 0.6536
10.155203, -3.553527, 0.6492, 0.6582
10.198480, -3.510868, 0.6547, 0.6629
10.239228, -3.464970, 0.6603, 0.6677
10.283498, -3.419527, 0.6659, 0.6726
10.337036, -3.378236, 0.6717, 0.6776
10.371005, -3.329502, 0.4471, 0.4471
10.379917, -3.270293, 0.2541, 0.2541
10.435273, -3.230344, 0.6894, 0.6934
10.470856, -3.182197, 0.3980, 0.3980
10.478222, -3.122364, 0.2470, 0.2470
10.532883, -3.082120, 0.7088, 0.7112
10.570413, -3.034781, 0.4122, 0.4122
10.580668, -2.976144, 0.3696, 0.3696
10.621467, -2.930159, 0.3886, 0.3886
10.633134, -2.872107, 0.3867, 0.3867
10.674080, -2.826183, 0.2317, 0.2317
10.665666, -2.759813, 0.2614, 0.2614
10.701781, -2.711887, 0.5980, 0.5980
10.718934, -2.656108, 0.6520, 0.6520
10.753421, -2.607508, 0.6969, 0.6969
10.771658, -2.552177, 0.6246, 0.6246
10.770080, -2.488639, 0.8157, 0.8155
10.768037, -2.424910, 0.5572, 0.5572
10.788025, -2.370286, 0.7456, 0.7456
10.823253, -2.322052, 0.2954, 0.2954
10.819607, -2.257418, 0.8698, 0.8695
10.819615, -2.195087, 0.8840, 0.8837
10.816108, -2.133633, 0.2642, 0.2642
10.769936, -2.089861, 0.2386, 0.2386
10.770824, -2.026609, 0.9268, 0.9265
10.769724, -1.964179, 0.9409, 0.9407
10.770227, -1.901086, 0.9548, 0.9547
10.770185, -1.838219, 0.9685, 0.9684
10.761987, -1.778730, 0.3137, 0.3137
10.717704, -1.734188, 0.2254, 0.2254
10.723453, -1.668922, 0.3806, 0.3806
10.697430, -1.616816, 1.0197, 1.0196
10.666026, -1.566940, 0.3038, 0.3038
10.673654, -1.500895, 0.2245, 0.2245
10.630735, -1.455788, 0.3370, 0.3370
10.621388, -1.396775, 0.3315, 0.3315
10.577864, -1.351919, 0.3114, 0.3114
10.570582, -1.292050, 0.2930, 0.2930
10.524607, -1.248213, 0.2793, 0.2793
10.519082, -1.187618, 0.2727, 0.2727
10.472066, -1.144237, 0.2637, 0.2637
10.467808, -1.083319, 0.2609, 0.2609
