# x_m, y_m, w_tr_right_m, w_tr_left_m
12.873633, -10.363488, 0.6698, 0.6228
12.796543, -10.341680, 0.6680, 0.6245
12.719419, -10.319984, 0.6657, 0.6264
12.642263, -10.298399, 0.6635, 0.6284
12.565074, -10.276925, 0.6613, 0.6298
12.487852, -10.255561, 0.6593, 0.6300
12.410597, -10.234309, 0.6573, 0.6286
12.333310, -10.213168, 0.6551, 0.6267
12.255989, -10.192138, 0.6520, 0.6252
12.178636, -10.171219, 0.6477, 0.6241
12.101249, -10.150411, 0.6427, 0.6237
12.023830, -10.129714, 0.6376, 0.6241
11.946378, -10.109127, 0.6325, 0.6250
11.868893, -10.088652, 0.6279, 0.6258
11.791375, -10.068288, 0.6240, 0.6259
11.713824, -10.048035, 0.6208, 0.6255
11.636241, -10.027893, 0.6176, 0.6248
11.558624, -10.007862, 0.6137, 0.6236
11.480975, -9.987942, 0.6095, 0.6216
11.403293, -9.968133, 0.6053, 0.6205
11.325578, -9.948435, 0.6011, 0.6215
11.247830, -9.928848, 0.5971, 0.6230
11.170049, -9.909372, 0.5933, 0.6236
11.092235, -9.890007, 0.5898, 0.6223
11.014388, -9.870753, 0.5874, 0.6189
10.936509, -9.851611, 0.5876, 0.6140
10.858601, -9.832560, 0.5904, 0.6091
10.780682, -9.813531, 0.5937, 0.6050
10.702754, -9.794518, 0.5962, 0.6016
10.624817, -9.775520, 0.5987, 0.5984
10.546870, -9.756538, 0.6026, 0.5953
10.468913, -9.737571, 0.6081, 0.5920
10.390947, -9.718619, 0.6141, 0.5885
10.312972, -9.699683, 0.6194, 0.5846
10.234987, -9.680762, 0.6236, 0.5816
10.156993, -9.661856, 0.6269, 0.5811
10.078990, -9.642966, 0.6294, 0.5825
10.000977, -9.624091, 0.6306, 0.5836
9.922955, -9.605232, 0.6297, 0.5835
9.844923, -9.586388, 0.6270, 0.5830
9.766882, -9.567559, 0.6245, 0.5824
9.688832, -9.548745, 0.6243, 0.5819
9.610772, -9.529947, 0.6263, 0.5821
9.532703, -9.511165, 0.6287, 0.5824
9.454625, -9.492397, 0.6311, 0.5816
9.376537, -9.473645, 0.6345, 0.5791
9.298439, -9.454909, 0.6401, 0.5750
9.220332, -9.436187, 0.6476, 0.5709
9.142216, -9.417482, 0.6567, 0.5679
9.064091, -9.398791, 0.6660, 0.5655
8.985956, -9.380116, 0.6744, 0.5629
8.907811, -9.361456, 0.6818, 0.5610
8.829658, -9.342812, 0.6885, 0.5616
8.751494, -9.324183, 0.6939, 0.5652
8.673322, -9.305569, 0.6970, 0.5710
8.595140, -9.286971, 0.6975, 0.5779
8.516949, -9.268388, 0.6971, 0.5851
8.438748, -9.249820, 0.6977, 0.5919
8.360538, -9.231268, 0.7000, 0.5968
8.282318, -9.212731, 0.7027, 0.5990
8.204089, -9.194209, 0.7046, 0.5994
8.125851, -9.175703, 0.7059, 0.6002
8.047603, -9.157212, 0.7069, 0.6020
7.969346, -9.138737, 0.7080, 0.6041
7.891079, -9.120277, 0.7092, 0.6060
7.812804, -9.101832, 0.7107, 0.6083
7.734518, -9.083403, 0.7128, 0.6126
7.656223, -9.064989, 0.7146, 0.6186
7.577919, -9.046590, 0.7148, 0.6247
7.499606, -9.028207, 0.7132, 0.6308
7.421283, -9.009839, 0.7108, 0.6381
7.342951, -8.991487, 0.7079, 0.6463
7.264609, -8.973149, 0.7047, 0.6542
7.186258, -8.954828, 0.7017, 0.6615
7.107897, -8.936521, 0.7004, 0.6685
7.029527, -8.918230, 0.7003, 0.6750
6.951148, -8.899954, 0.6996, 0.6798
6.872759, -8.881694, 0.6980, 0.6823
6.794361, -8.863449, 0.6967, 0.6835
6.715954, -8.845219, 0.6960, 0.6844
6.637537, -8.827005, 0.6952, 0.6853
6.559111, -8.808806, 0.6948, 0.6867
6.480675, -8.790623, 0.6953, 0.6897
6.402230, -8.772455, 0.6965, 0.6942
6.323775, -8.754302, 0.6980, 0.7003
6.245312, -8.736164, 0.7003, 0.7080
6.166838, -8.718042, 0.7040, 0.7166
6.088356, -8.699935, 0.7091, 0.7264
6.009863, -8.681844, 0.7143, 0.7399
5.931362, -8.663768, 0.7195, 0.7558
5.852851, -8.645708, 0.7255, 0.7705
5.774331, -8.627662, 0.7325, 0.7819
5.695801, -8.609632, 0.7396, 0.7924
5.617262, -8.591618, 0.7462, 0.8048
5.538714, -8.573619, 0.7526, 0.8168
5.460156, -8.555635, 0.7590, 0.8253
5.381589, -8.537666, 0.7650, 0.8304
5.303012, -8.519713, 0.7701, 0.8331
5.224426, -8.501776, 0.7746, 0.8341
5.145833, -8.483848, 0.7787, 0.8346
5.067276, -8.465813, 0.7821, 0.8340
4.988775, -8.447624, 0.7845, 0.8318
4.910328, -8.429279, 0.7863, 0.8286
4.831937, -8.410780, 0.7885, 0.8254
4.753600, -8.392126, 0.7912, 0.8215
4.675319, -8.373317, 0.7937, 0.8169
4.597092, -8.354354, 0.7959, 0.8132
4.518921, -8.335235, 0.7985, 0.8113
4.440804, -8.315962, 0.8021, 0.8100
4.362743, -8.296534, 0.8054, 0.8083
4.284736, -8.276951, 0.8072, 0.8064
4.206785, -8.257214, 0.8076, 0.8051
4.128888, -8.237321, 0.8073, 0.8039
4.051047, -8.217274, 0.8068, 0.8025
3.973260, -8.197072, 0.8064, 0.8016
3.895529, -8.176715, 0.8065, 0.8018
3.817852, -8.156203, 0.8074, 0.8021
3.740231, -8.135537, 0.8085, 0.8017
3.662665, -8.114715, 0.8092, 0.8007
3.585153, -8.093739, 0.8085, 0.7991
3.507697, -8.072608, 0.8062, 0.7966
3.430295, -8.051323, 0.8035, 0.7936
3.352949, -8.029882, 0.8016, 0.7912
3.275657, -8.008287, 0.8012, 0.7894
3.198421, -7.986537, 0.8021, 0.7869
3.121239, -7.964632, 0.8033, 0.7823
3.044113, -7.942572, 0.8041, 0.7766
2.967042, -7.920357, 0.8050, 0.7710
2.890025, -7.897988, 0.8058, 0.7659
2.813064, -7.875464, 0.8060, 0.7605
2.736157, -7.852785, 0.8056, 0.7552
2.659306, -7.829951, 0.8048, 0.7505
2.582509, -7.806962, 0.8037, 0.7459
2.505768, -7.783819, 0.8022, 0.7404
2.429082, -7.760520, 0.7998, 0.7341
2.352450, -7.737067, 0.7968, 0.7268
2.275874, -7.713460, 0.7944, 0.7194
2.199352, -7.689697, 0.7942, 0.7128
2.122886, -7.665779, 0.7960, 0.7065
2.046475, -7.641707, 0.7986, 0.6995
1.970118, -7.617480, 0.8014, 0.6918
1.893817, -7.593098, 0.8042, 0.6836
1.817570, -7.568561, 0.8060, 0.6745
1.741379, -7.543870, 0.8058, 0.6645
1.665243, -7.519023, 0.8043, 0.6548
1.589161, -7.494022, 0.8023, 0.6461
1.513135, -7.468866, 0.7995, 0.6392
1.437164, -7.443555, 0.7950, 0.6341
1.361247, -7.418090, 0.7893, 0.6299
1.285386, -7.392469, 0.7829, 0.6263
1.209579, -7.366694, 0.7760, 0.6245
1.133828, -7.340764, 0.7680, 0.6255
1.058132, -7.314679, 0.7587, 0.6282
0.982490, -7.288440, 0.7486, 0.6315
0.906904, -7.262045, 0.7388, 0.6356
0.831373, -7.235496, 0.7300, 0.6412
0.755896, -7.208792, 0.7223, 0.6472
0.680475, -7.181933, 0.7158, 0.6529
0.605109, -7.154919, 0.7109, 0.6580
0.529797, -7.127751, 0.7067, 0.6620
0.454541, -7.100427, 0.7021, 0.6640
0.379340, -7.072949, 0.6973, 0.6648
0.304193, -7.045316, 0.6931, 0.6662
0.229102, -7.017529, 0.6892, 0.6686
0.154066, -6.989586, 0.6858, 0.6708
0.079084, -6.961489, 0.6838, 0.6728
0.004158, -6.933237, 0.6836, 0.6752
-0.070713, -6.904830, 0.6842, 0.6783
-0.145530, -6.876268, 0.6842, 0.6819
-0.220291, -6.847551, 0.6832, 0.6863
-0.294997, -6.818680, 0.6820, 0.6920
-0.369649, -6.789654, 0.6825, 0.6990
-0.444245, -6.760473, 0.6849, 0.7070
-0.518544, -6.730751, 0.6870, 0.7172
-0.592163, -6.699878, 0.6873, 0.7296
-0.665097, -6.667845, 0.6863, 0.7426
-0.737345, -6.634652, 0.6848, 0.7555
-0.808908, -6.600299, 0.6837, 0.7663
-0.879785, -6.564787, 0.6827, 0.7734
-0.949977, -6.528115, 0.6809, 0.7775
-1.019483, -6.490283, 0.6781, 0.7786
-1.088305, -6.451292, 0.6748, 0.7785
-1.156440, -6.411141, 0.6721, 0.7760
-1.223891, -6.369830, 0.6704, 0.7702
-1.290655, -6.327359, 0.6697, 0.7622
-1.356735, -6.283729, 0.6700, 0.7534
-1.422129, -6.238939, 0.6719, 0.7446
-1.486838, -6.192989, 0.6760, 0.7360
-1.550861, -6.145879, 0.6820, 0.7275
-1.614199, -6.097610, 0.6892, 0.7200
-1.676851, -6.048181, 0.6974, 0.7134
-1.738818, -5.997592, 0.7063, 0.7074
-1.800100, -5.945844, 0.7156, 0.7026
-1.860696, -5.892936, 0.7254, 0.6989
-1.920607, -5.838868, 0.7357, 0.6956
-1.979833, -5.783640, 0.7467, 0.6917
-2.038373, -5.727253, 0.7580, 0.6869
-2.096228, -5.669706, 0.7682, 0.6811
-2.153397, -5.610999, 0.7757, 0.6740
-2.209881, -5.551132, 0.7797, 0.6664
-2.265679, -5.490106, 0.7807, 0.6602
-2.320792, -5.427920, 0.7798, 0.6564
-2.375220, -5.364574, 0.7776, 0.6535
-2.428962, -5.300069, 0.7747, 0.6506
-2.482019, -5.234403, 0.7712, 0.6484
-2.534390, -5.167578, 0.7678, 0.6472
-2.586077, -5.099594, 0.7649, 0.6479
-2.637077, -5.030449, 0.7632, 0.6507
-2.687392, -4.960145, 0.7628, 0.6547
-2.736951, -4.888729, 0.7633, 0.6603
-2.784713, -4.816894, 0.7638, 0.6675
-2.830336, -4.744871, 0.7642, 0.6742
-2.873819, -4.672658, 0.7643, 0.6789
-2.915162, -4.600257, 0.7640, 0.6827
-2.954365, -4.527666, 0.7633, 0.6865
-2.991429, -4.454886, 0.7626, 0.6912
-3.026353, -4.381918, 0.7622, 0.6980
-3.059137, -4.308760, 0.7625, 0.7054
-3.089781, -4.235413, 0.7630, 0.7118
-3.118286, -4.161877, 0.7632, 0.7183
-3.144651, -4.088152, 0.7625, 0.7253
-3.168877, -4.014238, 0.7613, 0.7324
-3.190963, -3.940135, 0.7600, 0.7422
-3.210909, -3.865843, 0.7588, 0.7570
-3.228715, -3.791362, 0.7575, 0.7749
-3.244382, -3.716692, 0.7561, 0.7917
-3.257908, -3.641833, 0.7544, 0.8066
-3.269296, -3.566784, 0.7526, 0.8201
-3.278543, -3.491547, 0.7505, 0.8319
-3.285651, -3.416121, 0.7484, 0.8418
-3.290619, -3.340506, 0.7467, 0.8499
-3.293447, -3.264701, 0.7457, 0.8542
-3.294136, -3.188708, 0.7448, 0.8556
-3.292685, -3.112525, 0.7433, 0.8577
-3.289094, -3.036154, 0.7406, 0.8618
-3.283364, -2.959593, 0.7367, 0.8655
-3.275494, -2.882843, 0.7320, 0.8652
-3.265484, -2.805905, 0.7274, 0.8625
-3.253334, -2.728777, 0.7234, 0.8594
-3.239045, -2.651460, 0.7203, 0.8556
-3.222616, -2.573955, 0.7175, 0.8508
-3.204047, -2.496260, 0.7148, 0.8459
-3.183339, -2.418376, 0.7123, 0.8405
-3.160491, -2.340303, 0.7102, 0.8329
-3.135503, -2.262041, 0.7091, 0.8245
-3.108376, -2.183590, 0.7091, 0.8174
-3.079372, -2.105287, 0.7101, 0.8124
-3.049137, -2.027957, 0.7120, 0.8088
-3.017701, -1.951636, 0.7141, 0.8054
-2.985062, -1.876326, 0.7164, 0.8004
-2.951221, -1.802025, 0.7194, 0.7934
-2.916179, -1.728734, 0.7232, 0.7861
-2.879934, -1.656454, 0.7275, 0.7804
-2.842488, -1.585183, 0.7316, 0.7763
-2.803840, -1.514922, 0.7354, 0.7739
-2.763989, -1.445671, 0.7389, 0.7731
-2.722937, -1.377431, 0.7424, 0.7726
-2.680683, -1.310200, 0.7462, 0.7712
-2.637227, -1.243979, 0.7505, 0.7686
-2.592569, -1.178768, 0.7552, 0.7663
-2.546708, -1.114567, 0.7602, 0.7652
-2.499646, -1.051376, 0.7653, 0.7653
-2.451382, -0.989194, 0.7703, 0.7666
-2.401917, -0.928023, 0.7747, 0.7687
-2.351249, -0.867862, 0.7785, 0.7699
-2.299379, -0.808711, 0.7817, 0.7700
-2.246307, -0.750569, 0.7848, 0.7717
-2.192033, -0.693438, 0.7886, 0.7774
-2.136558, -0.637316, 0.7926, 0.7860
-2.079880, -0.582205, 0.7965, 0.7957
-2.022001, -0.528103, 0.8000, 0.8065
-1.962919, -0.475011, 0.8035, 0.8196
-1.902636, -0.422930, 0.8070, 0.8340
-1.841150, -0.371858, 0.8104, 0.8471
-1.778463, -0.321796, 0.8139, 0.8584
-1.714574, -0.272744, 0.8183, 0.8684
-1.649483, -0.224703, 0.8238, 0.8784
-1.583189, -0.177671, 0.8300, 0.8875
-1.515694, -0.131649, 0.8362, 0.8944
-1.446997, -0.086637, 0.8417, 0.8991
-1.377098, -0.042634, 0.8461, 0.9049
-1.305997, 0.000358, 0.8493, 0.9143
-1.233694, 0.042340, 0.8510, 0.9272
-1.160627, 0.083279, 0.8518, 0.9413
-1.087350, 0.123133, 0.8534, 0.9529
-1.013866, 0.161902, 0.8574, 0.9603
-0.940173, 0.199586, 0.8645, 0.9646
-0.866273, 0.236185, 0.8740, 0.9676
-0.792166, 0.271698, 0.8846, 0.9685
-0.717850, 0.306127, 0.8961, 0.9665
-0.643327, 0.339470, 0.9088, 0.9637
-0.568596, 0.371728, 0.9214, 0.9618
-0.493658, 0.402901, 0.9318, 0.9604
-0.418511, 0.432989, 0.9390, 0.9576
-0.343157, 0.461992, 0.9434, 0.9548
-0.267596, 0.489910, 0.9461, 0.9526
-0.191826, 0.516742, 0.9477, 0.9478
-0.115849, 0.542489, 0.9478, 0.9401
-0.039664, 0.567152, 0.9458, 0.9317
0.036728, 0.590729, 0.9416, 0.9249
0.113328, 0.613221, 0.9358, 0.9199
0.190136, 0.634627, 0.9287, 0.9152
0.267152, 0.654949, 0.9199, 0.9096
0.344375, 0.674185, 0.9088, 0.9042
0.421807, 0.692337, 0.8961, 0.9017
0.499445, 0.709403, 0.8833, 0.9023
0.577292, 0.725384, 0.8718, 0.9034
0.655346, 0.740280, 0.8620, 0.9035
0.733608, 0.754091, 0.8532, 0.9041
0.812078, 0.766816, 0.8443, 0.9049
0.890755, 0.778457, 0.8347, 0.9043
0.969640, 0.789012, 0.8245, 0.9033
1.048733, 0.798483, 0.8152, 0.9012
1.128034, 0.806868, 0.8078, 0.8954
1.207542, 0.814168, 0.8027, 0.8879
1.287258, 0.820382, 0.7994, 0.8808
1.367182, 0.825512, 0.7962, 0.8749
1.447313, 0.829557, 0.7921, 0.8702
1.527652, 0.832516, 0.7882, 0.8666
1.608181, 0.834428, 0.7849, 0.8628
1.688713, 0.835691, 0.7805, 0.8564
1.769198, 0.836411, 0.7739, 0.8474
1.849637, 0.836587, 0.7675, 0.8405
1.930028, 0.836220, 0.7632, 0.8373
2.010373, 0.835309, 0.7596, 0.8342
2.090672, 0.833854, 0.7535, 0.8281
2.170924, 0.831856, 0.7445, 0.8219
2.251129, 0.829314, 0.7360, 0.8178
2.331287, 0.826229, 0.7313, 0.8129
2.411399, 0.822600, 0.7314, 0.8067
2.491464, 0.818428, 0.7345, 0.8006
2.571482, 0.813712, 0.7365, 0.7943
2.651453, 0.808452, 0.7350, 0.7880
2.731378, 0.802649, 0.7306, 0.7820
2.811256, 0.796303, 0.7250, 0.7767
2.891088, 0.789413, 0.7197, 0.7719
2.970873, 0.781979, 0.7163, 0.7675
3.050611, 0.774002, 0.7153, 0.7631
3.130302, 0.765481, 0.7144, 0.7582
3.209947, 0.756417, 0.7104, 0.7525
3.289545, 0.746809, 0.7037, 0.7464
3.369097, 0.736658, 0.6971, 0.7404
3.448601, 0.725963, 0.6930, 0.7346
3.528059, 0.714725, 0.6909, 0.7282
3.607471, 0.702943, 0.6891, 0.7200
3.686835, 0.690617, 0.6876, 0.7106
3.766153, 0.677748, 0.6871, 0.7016
3.845424, 0.664335, 0.6874, 0.6935
3.924649, 0.650379, 0.6882, 0.6855
4.003827, 0.635880, 0.6892, 0.6783
4.082958, 0.620836, 0.6898, 0.6728
4.162042, 0.605249, 0.6898, 0.6697
4.241080, 0.589119, 0.6888, 0.6688
4.320071, 0.572445, 0.6864, 0.6696
4.399015, 0.555228, 0.6821, 0.6718
4.477913, 0.537467, 0.6759, 0.6750
4.556768, 0.519257, 0.6683, 0.6775
4.635601, 0.501041, 0.6613, 0.6788
4.714414, 0.482875, 0.6557, 0.6796
4.793208, 0.464761, 0.6508, 0.6798
4.871981, 0.446698, 0.6464, 0.6792
4.950735, 0.428685, 0.6429, 0.6788
5.029468, 0.410723, 0.6403, 0.6790
5.108182, 0.392812, 0.6381, 0.6790
5.186876, 0.374952, 0.6360, 0.6782
5.265551, 0.357142, 0.6341, 0.6768
5.344205, 0.339384, 0.6326, 0.6756
5.422840, 0.321676, 0.6324, 0.6752
5.501455, 0.304019, 0.6338, 0.6752
5.580050, 0.286413, 0.6367, 0.6745
5.658625, 0.268857, 0.6406, 0.6730
5.737180, 0.251353, 0.6443, 0.6709
5.815716, 0.233899, 0.6471, 0.6684
5.894231, 0.216496, 0.6495, 0.6652
5.972727, 0.199144, 0.6517, 0.6611
6.051203, 0.181843, 0.6538, 0.6573
6.129659, 0.164592, 0.6554, 0.6543
6.208096, 0.147393, 0.6559, 0.6520
6.286512, 0.130244, 0.6546, 0.6508
6.364909, 0.113146, 0.6517, 0.6512
6.443286, 0.096099, 0.6472, 0.6538
6.521643, 0.079102, 0.6412, 0.6585
6.599980, 0.062157, 0.6341, 0.6639
6.678297, 0.045262, 0.6272, 0.6696
6.756595, 0.028418, 0.6201, 0.6754
6.834873, 0.011625, 0.6135, 0.6818
6.913131, -0.005117, 0.6080, 0.6886
6.991369, -0.021809, 0.6042, 0.6948
7.069587, -0.038449, 0.6030, 0.7003
7.147786, -0.055039, 0.6032, 0.7050
7.225964, -0.071578, 0.6041, 0.7087
7.304123, -0.088066, 0.6060, 0.7110
7.382262, -0.104504, 0.6093, 0.7117
7.460427, -0.120868, 0.6140, 0.7105
7.538666, -0.137136, 0.6192, 0.7075
7.616977, -0.153308, 0.6241, 0.7030
7.695360, -0.169384, 0.6295, 0.6978
7.773816, -0.185364, 0.6360, 0.6929
7.852346, -0.201248, 0.6421, 0.6887
7.930947, -0.217037, 0.6458, 0.6849
8.009622, -0.232729, 0.6474, 0.6813
8.088369, -0.248326, 0.6486, 0.6783
8.167189, -0.263826, 0.6504, 0.6760
8.246081, -0.279231, 0.6522, 0.6737
8.325047, -0.294540, 0.6534, 0.6704
8.404085, -0.309752, 0.6542, 0.6664
8.483196, -0.324869, 0.6551, 0.6625
8.562379, -0.339890, 0.6567, 0.6593
8.641635, -0.354815, 0.6587, 0.6565
8.720964, -0.369644, 0.6600, 0.6531
8.800366, -0.384377, 0.6601, 0.6487
8.879840, -0.399014, 0.6602, 0.6434
8.959387, -0.413556, 0.6604, 0.6373
9.039007, -0.428001, 0.6607, 0.6314
9.118700, -0.442350, 0.6617, 0.6273
9.198465, -0.456604, 0.6627, 0.6263
9.278303, -0.470761, 0.6614, 0.6279
9.358213, -0.484823, 0.6579, 0.6311
9.438197, -0.498788, 0.6530, 0.6365
9.518253, -0.512658, 0.6451, 0.6438
9.598381, -0.526432, 0.6343, 0.6500
9.678583, -0.540110, 0.6244, 0.6543
9.758857, -0.553692, 0.6178, 0.6579
9.839204, -0.567178, 0.6118, 0.6606
9.919624, -0.580568, 0.6034, 0.6616
10.000116, -0.593862, 0.5949, 0.6598
10.080681, -0.607060, 0.5893, 0.6549
10.161319, -0.620162, 0.5851, 0.6481
10.242029, -0.633168, 0.5813, 0.6396
10.322797, -0.646107, 0.5803, 0.6278
10.403065, -0.660025, 0.5807, 0.6144
10.482551, -0.675450, 0.5810, 0.6027
10.561256, -0.692381, 0.5806, 0.5936
10.639180, -0.710818, 0.5795, 0.5857
10.716322, -0.730761, 0.5772, 0.5777
10.792683, -0.752211, 0.5736, 0.5717
10.868262, -0.775167, 0.5691, 0.5709
10.943060, -0.799630, 0.5645, 0.5755
11.017077, -0.825599, 0.5597, 0.5835
11.090312, -0.853074, 0.5541, 0.5930
11.162766, -0.882055, 0.5472, 0.6034
11.234438, -0.912543, 0.5391, 0.6151
11.305329, -0.944537, 0.5297, 0.6291
11.375439, -0.978038, 0.5196, 0.6454
11.444767, -1.013045, 0.5100, 0.6616
11.513314, -1.049558, 0.5020, 0.6746
11.581080, -1.087578, 0.4971, 0.6850
11.648064, -1.127104, 0.4965, 0.6930
11.714267, -1.168136, 0.5010, 0.6996
11.779689, -1.210675, 0.5101, 0.7067
11.844329, -1.254720, 0.5220, 0.7141
11.908187, -1.300271, 0.5353, 0.7196
11.971265, -1.347329, 0.5497, 0.7216
12.033561, -1.395893, 0.5655, 0.7197
12.095075, -1.445963, 0.5825, 0.7145
12.155809, -1.497540, 0.6004, 0.7074
12.215761, -1.550623, 0.6193, 0.7007
12.274931, -1.605212, 0.6407, 0.6943
12.333320, -1.661308, 0.6669, 0.6857
12.390928, -1.718910, 0.6945, 0.6721
12.447754, -1.778018, 0.7124, 0.6539
12.503799, -1.838633, 0.7176, 0.6340
12.559063, -1.900754, 0.7162, 0.6146
12.613545, -1.964382, 0.7121, 0.6003
12.667246, -2.029516, 0.7055, 0.5974
12.720165, -2.096156, 0.6963, 0.6067
12.772691, -2.163521, 0.6831, 0.6198
12.826274, -2.228682, 0.6694, 0.6300
12.881053, -2.291361, 0.6567, 0.6395
12.937027, -2.351556, 0.6434, 0.6482
12.994198, -2.409268, 0.6297, 0.6567
13.052565, -2.464498, 0.6166, 0.6649
13.112128, -2.517244, 0.6053, 0.6724
13.172886, -2.567508, 0.5948, 0.6790
13.234841, -2.615288, 0.5834, 0.6844
13.297992, -2.660585, 0.5712, 0.6881
13.362338, -2.703399, 0.5605, 0.6899
13.427881, -2.743731, 0.5537, 0.6892
13.494619, -2.781579, 0.5514, 0.6854
13.562553, -2.816944, 0.5528, 0.6768
13.631684, -2.849826, 0.5576, 0.6616
13.702010, -2.880226, 0.5666, 0.6366
13.773532, -2.908142, 0.5818, 0.5991
13.846250, -2.933575, 0.6068, 0.5540
13.920145, -2.956552, 0.6379, 0.5084
13.994657, -2.977815, 0.6638, 0.4715
14.069536, -2.997700, 0.6846, 0.4500
14.144780, -3.016207, 0.7008, 0.4468
14.220390, -3.033336, 0.7062, 0.4625
14.296367, -3.049087, 0.7043, 0.4914
14.372709, -3.063460, 0.7001, 0.5257
14.449417, -3.076455, 0.6890, 0.5596
14.526492, -3.088072, 0.6724, 0.5906
14.603932, -3.098311, 0.6565, 0.6189
14.681738, -3.107172, 0.6412, 0.6455
14.759910, -3.114656, 0.6283, 0.6708
14.838448, -3.120761, 0.6196, 0.6940
14.917352, -3.125488, 0.6070, 0.7142
14.996622, -3.128838, 0.5862, 0.7314
15.076258, -3.130809, 0.5614, 0.7457
15.156260, -3.131403, 0.5376, 0.7577
15.236628, -3.130618, 0.5173, 0.7666
15.317361, -3.128462, 0.5026, 0.7722
15.398162, -3.126619, 0.4940, 0.7736
15.478799, -3.126413, 0.4949, 0.7695
15.559271, -3.127844, 0.5172, 0.7602
15.639580, -3.130912, 0.5581, 0.7478
15.719724, -3.135618, 0.5909, 0.7341
15.799704, -3.141960, 0.6149, 0.7212
15.879519, -3.149940, 0.6375, 0.7102
15.959170, -3.159556, 0.6606, 0.7019
16.038657, -3.170810, 0.6826, 0.6971
16.117979, -3.183700, 0.7013, 0.6931
16.197138, -3.198228, 0.7157, 0.6881
16.276132, -3.214393, 0.7255, 0.6861
16.354961, -3.232195, 0.7309, 0.6889
16.433626, -3.251634, 0.7332, 0.6934
16.512127, -3.272710, 0.7331, 0.6992
16.590464, -3.295423, 0.7300, 0.7055
16.668636, -3.319773, 0.7232, 0.7115
16.746644, -3.345760, 0.7121, 0.7217
16.824508, -3.372423, 0.6940, 0.7335
16.902294, -3.396532, 0.6747, 0.7420
16.980007, -3.417825, 0.6584, 0.7494
17.057647, -3.436302, 0.6464, 0.7550
17.135216, -3.451964, 0.6387, 0.7588
17.212711, -3.464809, 0.6354, 0.7602
17.290134, -3.474839, 0.6361, 0.7589
17.367485, -3.482053, 0.6384, 0.7546
17.444763, -3.486451, 0.6386, 0.7470
17.521968, -3.488034, 0.6379, 0.7351
17.599102, -3.486800, 0.6394, 0.7177
17.676162, -3.482751, 0.6429, 0.6933
17.753150, -3.475886, 0.6445, 0.6597
17.830066, -3.466205, 0.6424, 0.6127
17.906909, -3.453708, 0.6373, 0.5472
17.983679, -3.438396, 0.6304, 0.4908
18.060377, -3.420267, 0.6276, 0.4723
18.137003, -3.399323, 0.6349, 0.4750
18.213593, -3.375825, 0.6498, 0.4901
18.290371, -3.351341, 0.6652, 0.5156
18.367375, -3.326133, 0.6813, 0.5472
18.444605, -3.300202, 0.6955, 0.5835
18.522059, -3.273546, 0.7069, 0.6226
18.599740, -3.246166, 0.7168, 0.6620
18.677646, -3.218063, 0.7257, 0.6995
18.755777, -3.189235, 0.7342, 0.7354
18.834134, -3.159684, 0.7444, 0.7670
18.912688, -3.129638, 0.7534, 0.7997
18.990994, -3.102772, 0.7567, 0.8354
19.068896, -3.080368, 0.7561, 0.8681
19.146394, -3.062425, 0.7516, 0.8935
