# x_m, y_m, w_tr_right_m, w_tr_left_m
55.827493, 31.579144, 0.6219, 0.6997
55.853145, 31.503412, 0.6188, 0.7045
55.878900, 31.427716, 0.6154, 0.7089
55.904845, 31.352084, 0.6121, 0.7129
55.931078, 31.276552, 0.6090, 0.7164
55.957707, 31.201158, 0.6065, 0.7195
55.984853, 31.125950, 0.6049, 0.7221
56.012646, 31.050977, 0.6041, 0.7241
56.041225, 30.976301, 0.6044, 0.7253
56.070736, 30.901989, 0.6056, 0.7259
56.101336, 30.828119, 0.6077, 0.7256
56.133187, 30.754779, 0.6106, 0.7246
56.166458, 30.682073, 0.6142, 0.7227
56.201325, 30.610118, 0.6184, 0.7201
56.237969, 30.539053, 0.6229, 0.7165
56.276574, 30.469034, 0.6273, 0.7122
56.317326, 30.400243, 0.6317, 0.7072
56.360409, 30.332888, 0.6360, 0.7014
56.406000, 30.267205, 0.6409, 0.6949
56.454264, 30.203461, 0.6472, 0.6878
56.505348, 30.141955, 0.6561, 0.6806
56.559375, 30.083018, 0.6687, 0.6740
56.616436, 30.027015, 0.6858, 0.6679
56.676581, 29.974339, 0.7072, 0.6626
56.739816, 29.925416, 0.7316, 0.6597
56.806089, 29.880699, 0.7536, 0.6606
56.875292, 29.840665, 0.7661, 0.6645
56.947243, 29.805817, 0.7616, 0.6708
57.021686, 29.776671, 0.7419, 0.6809
57.098273, 29.753751, 0.7194, 0.6911
57.176560, 29.737568, 0.7052, 0.7002
57.255994, 29.728586, 0.7033, 0.7064
57.335921, 29.727183, 0.7109, 0.7124
57.415601, 29.733600, 0.7211, 0.7163
57.494253, 29.747882, 0.7239, 0.7189
57.571114, 29.769849, 0.7124, 0.7207
57.645513, 29.799093, 0.6871, 0.7223
57.716933, 29.835009, 0.6556, 0.7247
57.785049, 29.876858, 0.6259, 0.7260
57.849735, 29.923841, 0.6023, 0.7264
57.911035, 29.975165, 0.5855, 0.7270
57.969134, 30.030091, 0.5752, 0.7264
58.024306, 30.087958, 0.5701, 0.7251
58.076881, 30.148196, 0.5688, 0.7235
58.127213, 30.210321, 0.5702, 0.7209
58.175657, 30.273932, 0.5733, 0.7177
58.222551, 30.338694, 0.5775, 0.7140
58.268212, 30.404331, 0.5824, 0.7099
58.312924, 30.470619, 0.5878, 0.7056
58.356939, 30.537372, 0.5935, 0.7010
58.400474, 30.604439, 0.5994, 0.6964
58.443713, 30.671698, 0.6052, 0.6918
58.486807, 30.739049, 0.6109, 0.6873
58.529878, 30.806414, 0.6163, 0.6829
58.573023, 30.873733, 0.6213, 0.6786
58.616313, 30.940959, 0.6259, 0.6746
58.659803, 31.008055, 0.6301, 0.6708
58.703530, 31.074997, 0.6339, 0.6672
58.747517, 31.141768, 0.6373, 0.6639
58.791781, 31.208357, 0.6405, 0.6607
58.836327, 31.274757, 0.6434, 0.6577
58.881157, 31.340965, 0.6462, 0.6549
58.926267, 31.406983, 0.6489, 0.6521
58.971651, 31.472813, 0.6515, 0.6495
59.017299, 31.538461, 0.6539, 0.6470
59.063199, 31.603932, 0.6561, 0.6448
59.109338, 31.669235, 0.6582, 0.6430
59.155701, 31.734379, 0.6600, 0.6416
59.202271, 31.799375, 0.6615, 0.6407
59.249030, 31.864236, 0.6628, 0.6404
59.295959, 31.928973, 0.6637, 0.6408
59.343038, 31.993602, 0.6643, 0.6419
59.390247, 32.058135, 0.6645, 0.6437
59.437565, 32.122590, 0.6642, 0.6463
59.484968, 32.186981, 0.6635, 0.6495
59.532437, 32.251323, 0.6623, 0.6534
59.579951, 32.315634, 0.6607, 0.6578
59.627487, 32.379927, 0.6588, 0.6628
59.675026, 32.444217, 0.6567, 0.6681
59.722550, 32.508520, 0.6545, 0.6736
59.770040, 32.572847, 0.6524, 0.6793
59.817480, 32.637211, 0.6505, 0.6849
59.864855, 32.701623, 0.6486, 0.6903
59.912149, 32.766094, 0.6468, 0.6953
59.959351, 32.830634, 0.6448, 0.6999
60.006448, 32.895249, 0.6426, 0.7040
60.053428, 32.959950, 0.6400, 0.7077
60.100282, 33.024742, 0.6370, 0.7110
60.146998, 33.089633, 0.6335, 0.7140
60.193569, 33.154629, 0.6296, 0.7166
60.239984, 33.219736, 0.6254, 0.7189
60.286234, 33.284961, 0.6210, 0.7208
60.332310, 33.350308, 0.6167, 0.7222
60.378204, 33.415784, 0.6125, 0.7231
60.423906, 33.481393, 0.6085, 0.7236
60.469408, 33.547142, 0.6048, 0.7235
60.514700, 33.613035, 0.6013, 0.7230
60.559774, 33.679077, 0.5981, 0.7221
60.604621, 33.745274, 0.5952, 0.7209
60.649231, 33.811631, 0.5928, 0.7196
60.693595, 33.878153, 0.5909, 0.7182
60.737703, 33.944844, 0.5897, 0.7169
60.781546, 34.011710, 0.5891, 0.7156
60.825114, 34.078756, 0.5893, 0.7145
60.868396, 34.145987, 0.5900, 0.7134
60.911380, 34.213408, 0.5914, 0.7125
60.954054, 34.281027, 0.5932, 0.7117
60.996403, 34.348849, 0.5956, 0.7108
61.038412, 34.416882, 0.5984, 0.7098
61.080062, 34.485136, 0.6017, 0.7085
61.121329, 34.553621, 0.6054, 0.7069
61.162189, 34.622351, 0.6096, 0.7047
61.202608, 34.691341, 0.6142, 0.7020
61.242549, 34.760608, 0.6193, 0.6986
61.281968, 34.830175, 0.6247, 0.6946
61.320811, 34.900063, 0.6306, 0.6900
61.359020, 34.970301, 0.6368, 0.6849
61.396526, 35.040917, 0.6437, 0.6794
61.433253, 35.111941, 0.6511, 0.6736
61.469115, 35.183405, 0.6594, 0.6674
61.504018, 35.255343, 0.6686, 0.6610
61.537860, 35.327785, 0.6786, 0.6544
61.570530, 35.400764, 0.6893, 0.6476
61.601911, 35.474306, 0.6998, 0.6409
61.631875, 35.548436, 0.7096, 0.6344
61.660288, 35.623175, 0.7178, 0.6283
61.687009, 35.698535, 0.7227, 0.6227
61.711890, 35.774522, 0.7250, 0.6179
61.734777, 35.851132, 0.7237, 0.6138
61.755515, 35.928353, 0.7204, 0.6105
61.773947, 36.006155, 0.7153, 0.6082
61.789916, 36.084501, 0.7104, 0.6068
61.803273, 36.163333, 0.7066, 0.6063
61.813883, 36.242581, 0.7047, 0.6067
61.821624, 36.322161, 0.7045, 0.6081
61.826403, 36.401973, 0.7048, 0.6102
61.828153, 36.481909, 0.7028, 0.6127
61.826849, 36.561854, 0.6979, 0.6155
61.822503, 36.641690, 0.6905, 0.6181
61.815171, 36.721309, 0.6819, 0.6205
61.804954, 36.800609, 0.6746, 0.6224
61.791990, 36.879507, 0.6697, 0.6237
61.776454, 36.957939, 0.6673, 0.6243
61.758548, 37.035865, 0.6673, 0.6243
61.738495, 37.113266, 0.6689, 0.6238
61.716530, 37.190146, 0.6718, 0.6229
61.692896, 37.266531, 0.6756, 0.6219
61.667839, 37.342461, 0.6802, 0.6209
61.641600, 37.417991, 0.6855, 0.6200
61.614418, 37.493186, 0.6914, 0.6194
61.586527, 37.568122, 0.6975, 0.6189
61.558155, 37.642877, 0.7033, 0.6184
61.529526, 37.717534, 0.7085, 0.6180
61.500861, 37.792177, 0.7127, 0.6173
61.472380, 37.866891, 0.7156, 0.6163
61.444305, 37.941758, 0.7172, 0.6150
61.416857, 38.016857, 0.7174, 0.6132
61.390265, 38.092263, 0.7164, 0.6112
61.364757, 38.168043, 0.7142, 0.6092
61.340570, 38.244255, 0.7109, 0.6077
61.317942, 38.320943, 0.7067, 0.6071
61.297113, 38.398139, 0.7017, 0.6079
61.278320, 38.475856, 0.6960, 0.6102
61.261796, 38.554086, 0.6897, 0.6141
61.247766, 38.632801, 0.6829, 0.6195
61.236437, 38.711950, 0.6755, 0.6267
61.227999, 38.791459, 0.6676, 0.6358
61.222618, 38.871232, 0.6592, 0.6472
61.220434, 38.951157, 0.6502, 0.6607
61.221558, 39.031104, 0.6409, 0.6754
61.226071, 39.110931, 0.6313, 0.6891
61.234023, 39.190489, 0.6223, 0.7000
61.245436, 39.269624, 0.6136, 0.7069
61.260304, 39.348184, 0.6058, 0.7103
61.278590, 39.426019, 0.5990, 0.7118
61.300235, 39.502987, 0.5935, 0.7137
61.325155, 39.578959, 0.5896, 0.7167
61.353244, 39.653817, 0.5874, 0.7203
61.384376, 39.727462, 0.5875, 0.7234
61.418409, 39.799812, 0.5889, 0.7249
61.455190, 39.870805, 0.5915, 0.7233
61.494556, 39.940398, 0.5949, 0.7198
61.536339, 40.008568, 0.5989, 0.7144
61.580368, 40.075309, 0.6040, 0.7086
61.626478, 40.140631, 0.6092, 0.7031
61.674504, 40.204557, 0.6142, 0.6980
61.724289, 40.267123, 0.6190, 0.6933
61.775685, 40.328373, 0.6238, 0.6890
61.828551, 40.388359, 0.6283, 0.6847
61.882756, 40.447137, 0.6324, 0.6803
61.938179, 40.504769, 0.6359, 0.6754
61.994708, 40.561317, 0.6389, 0.6706
62.052238, 40.616846, 0.6415, 0.6661
62.110675, 40.671420, 0.6434, 0.6621
62.169931, 40.725105, 0.6446, 0.6588
62.229924, 40.777963, 0.6452, 0.6562
62.290581, 40.830059, 0.6450, 0.6543
62.351834, 40.881453, 0.6442, 0.6533
62.413619, 40.932206, 0.6427, 0.6530
62.475879, 40.982376, 0.6407, 0.6534
62.538558, 41.032020, 0.6382, 0.6547
62.601608, 41.081193, 0.6354, 0.6567
62.664982, 41.129948, 0.6323, 0.6593
62.728636, 41.178337, 0.6290, 0.6624
62.792530, 41.226408, 0.6256, 0.6660
62.856626, 41.274210, 0.6222, 0.6698
62.920887, 41.321788, 0.6190, 0.6739
62.985282, 41.369187, 0.6161, 0.6780
63.049776, 41.416450, 0.6134, 0.6822
63.114340, 41.463618, 0.6110, 0.6864
63.178944, 41.510731, 0.6090, 0.6907
63.243558, 41.557830, 0.6072, 0.6951
63.308154, 41.604953, 0.6057, 0.6995
63.372704, 41.652140, 0.6043, 0.7039
63.437179, 41.699430, 0.6030, 0.7083
63.501551, 41.746860, 0.6016, 0.7124
63.565789, 41.794469, 0.6002, 0.7162
63.629865, 41.842298, 0.5986, 0.7196
63.693748, 41.890384, 0.5968, 0.7226
63.757405, 41.938768, 0.5946, 0.7251
63.820804, 41.987491, 0.5922, 0.7270
63.883909, 42.036593, 0.5896, 0.7283
63.946684, 42.086116, 0.5871, 0.7291
64.009092, 42.136102, 0.5846, 0.7293
64.071091, 42.186594, 0.5824, 0.7291
64.132639, 42.237634, 0.5805, 0.7284
64.193691, 42.289266, 0.5789, 0.7273
64.254199, 42.341535, 0.5776, 0.7258
64.314112, 42.394484, 0.5765, 0.7241
64.373377, 42.448159, 0.5757, 0.7221
64.431935, 42.502603, 0.5751, 0.7199
64.489727, 42.557860, 0.5749, 0.7177
64.546686, 42.613975, 0.5753, 0.7154
64.602745, 42.670989, 0.5765, 0.7128
64.657831, 42.728944, 0.5784, 0.7099
64.711867, 42.787879, 0.5811, 0.7067
64.764772, 42.847831, 0.5845, 0.7033
64.816461, 42.908834, 0.5885, 0.6997
64.866847, 42.970918, 0.5928, 0.6957
64.915837, 43.034109, 0.5970, 0.6912
64.963336, 43.098427, 0.6011, 0.6863
65.009249, 43.163888, 0.6045, 0.6814
65.053478, 43.230498, 0.6075, 0.6761
65.095926, 43.298257, 0.6104, 0.6704
65.136498, 43.367155, 0.6137, 0.6644
65.175105, 43.437173, 0.6171, 0.6584
65.211665, 43.508281, 0.6213, 0.6526
65.246107, 43.580439, 0.6261, 0.6469
65.278373, 43.653596, 0.6312, 0.6413
65.308426, 43.727689, 0.6367, 0.6361
65.336249, 43.802648, 0.6422, 0.6312
65.361853, 43.878394, 0.6481, 0.6269
65.385273, 43.954844, 0.6536, 0.6231
65.406575, 44.031911, 0.6587, 0.6198
65.425856, 44.109508, 0.6623, 0.6169
65.443235, 44.187553, 0.6644, 0.6143
65.458860, 44.265969, 0.6650, 0.6118
65.472897, 44.344684, 0.6648, 0.6094
65.485530, 44.423638, 0.6644, 0.6072
65.496956, 44.502775, 0.6640, 0.6054
65.507380, 44.582050, 0.6638, 0.6043
65.517014, 44.661426, 0.6635, 0.6042
65.526075, 44.740869, 0.6632, 0.6056
65.534781, 44.820351, 0.6632, 0.6086
65.543352, 44.899849, 0.6634, 0.6132
65.552011, 44.979336, 0.6640, 0.6188
65.560983, 45.058790, 0.6645, 0.6251
65.570494, 45.138180, 0.6648, 0.6313
65.580774, 45.217474, 0.6645, 0.6369
65.592055, 45.296632, 0.6635, 0.6412
65.604573, 45.375603, 0.6617, 0.6444
65.618561, 45.454328, 0.6593, 0.6466
65.634254, 45.532729, 0.6564, 0.6483
65.651878, 45.610720, 0.6529, 0.6503
65.671650, 45.688193, 0.6489, 0.6528
65.693772, 45.765028, 0.6443, 0.6560
65.718423, 45.841088, 0.6393, 0.6600
65.745756, 45.916227, 0.6337, 0.6647
65.775888, 45.990287, 0.6278, 0.6706
65.808905, 46.063106, 0.6217, 0.6776
65.844851, 46.134525, 0.6151, 0.6860
65.883734, 46.204388, 0.6083, 0.6955
65.925528, 46.272549, 0.6010, 0.7052
65.970176, 46.338876, 0.5936, 0.7153
66.017594, 46.403252, 0.5866, 0.7249
66.067682, 46.465573, 0.5795, 0.7351
66.120322, 46.525754, 0.5724, 0.7454
66.175389, 46.583723, 0.5654, 0.7566
66.232751, 46.639421, 0.5587, 0.7667
66.292278, 46.692801, 0.5530, 0.7756
66.353837, 46.743823, 0.5480, 0.7800
66.417299, 46.792459, 0.5437, 0.7803
66.482538, 46.838684, 0.5402, 0.7748
66.549433, 46.882478, 0.5377, 0.7660
66.617866, 46.923827, 0.5362, 0.7551
66.687726, 46.962719, 0.5358, 0.7442
66.758903, 46.999143, 0.5369, 0.7344
66.831294, 47.033090, 0.5391, 0.7254
66.904798, 47.064556, 0.5422, 0.7168
66.979318, 47.093535, 0.5461, 0.7070
67.054757, 47.120026, 0.5506, 0.6951
67.131024, 47.144032, 0.5553, 0.6814
67.208028, 47.165560, 0.5599, 0.6666
67.285677, 47.184625, 0.5640, 0.6534
67.363886, 47.201250, 0.5674, 0.6430
67.442568, 47.215467, 0.5699, 0.6358
67.521641, 47.227321, 0.5716, 0.6311
67.601025, 47.236867, 0.5726, 0.6276
67.680647, 47.244173, 0.5731, 0.6249
67.760438, 47.249319, 0.5731, 0.6224
67.840336, 47.252393, 0.5729, 0.6205
67.920285, 47.253497, 0.5727, 0.6192
68.000239, 47.252735, 0.5724, 0.6185
68.080156, 47.250220, 0.5722, 0.6180
68.160006, 47.246068, 0.5721, 0.6174
68.239762, 47.240397, 0.5722, 0.6165
68.319406, 47.233324, 0.5722, 0.6159
68.398926, 47.224968, 0.5718, 0.6162
68.478314, 47.215444, 0.5707, 0.6181
68.557569, 47.204866, 0.5685, 0.6219
68.636693, 47.193348, 0.5651, 0.6273
68.715691, 47.180996, 0.5606, 0.6332
68.794572, 47.167919, 0.5553, 0.6386
68.873348, 47.154219, 0.5497, 0.6427
68.952031, 47.139996, 0.5445, 0.6450
69.030635, 47.125347, 0.5398, 0.6452
69.109177, 47.110365, 0.5358, 0.6440
69.187672, 47.095139, 0.5326, 0.6418
69.266136, 47.079752, 0.5299, 0.6388
69.344583, 47.064284, 0.5277, 0.6354
69.423030, 47.048807, 0.5261, 0.6321
69.501487, 47.033391, 0.5249, 0.6288
69.579969, 47.018097, 0.5240, 0.6260
69.658485, 47.002981, 0.5234, 0.6236
69.737045, 46.988095, 0.5229, 0.6219
69.815657, 46.973484, 0.5224, 0.6208
69.894327, 46.959191, 0.5218, 0.6203
69.973061, 46.945253, 0.5211, 0.6203
70.051863, 46.931705, 0.5204, 0.6206
70.130737, 46.918580, 0.5197, 0.6209
70.209684, 46.905909, 0.5190, 0.6213
70.288708, 46.893721, 0.5184, 0.6216
70.367809, 46.882044, 0.5180, 0.6215
70.446987, 46.870907, 0.5178, 0.6209
70.526244, 46.860339, 0.5176, 0.6195
70.605578, 46.850367, 0.5173, 0.6173
70.684988, 46.841024, 0.5167, 0.6142
70.764473, 46.832341, 0.5159, 0.6101
70.844031, 46.824356, 0.5154, 0.6050
70.923660, 46.817113, 0.5156, 0.5990
71.003357, 46.810660, 0.5170, 0.5921
71.083119, 46.805059, 0.5198, 0.5845
71.162939, 46.800380, 0.5234, 0.5767
71.242813, 46.796710, 0.5272, 0.5690
71.322729, 46.794149, 0.5303, 0.5621
71.402676, 46.792809, 0.5318, 0.5566
71.482633, 46.792820, 0.5316, 0.5530
71.562577, 46.794318, 0.5295, 0.5515
71.642473, 46.797443, 0.5260, 0.5523
71.722280, 46.802334, 0.5221, 0.5550
71.801949, 46.809112, 0.5183, 0.5592
71.881424, 46.817872, 0.5155, 0.5644
71.960649, 46.828666, 0.5137, 0.5701
72.039571, 46.841489, 0.5129, 0.5760
72.118151, 46.856263, 0.5121, 0.5818
72.196374, 46.872825, 0.5116, 0.5876
72.274259, 46.890914, 0.5109, 0.5934
72.351864, 46.910168, 0.5104, 0.5994
72.429293, 46.930117, 0.5108, 0.6062
72.506694, 46.950175, 0.5131, 0.6143
72.584247, 46.969638, 0.5183, 0.6246
72.662145, 46.987666, 0.5273, 0.6384
72.740564, 47.003263, 0.5412, 0.6572
72.819612, 47.015255, 0.4938, 0.6837
72.899252, 47.022261, 0.4938, 0.7213
72.979192, 47.022696, 0.4938, 0.7738
73.058735, 47.014830, 0.4938, 0.8410
73.136636, 46.996983, 0.4875, 0.9046
73.211057, 46.967882, 0.4875, 0.9369
73.279782, 46.927126, 0.4875, 0.9358
73.340733, 46.875461, 0.4875, 0.9076
73.392538, 46.814621, 0.4875, 0.8436
73.434789, 46.746784, 0.4625, 0.7657
73.467903, 46.674037, 0.4688, 0.7008
73.492789, 46.598072, 0.4813, 0.6545
73.510553, 46.520127, 0.4875, 0.6237
73.522295, 46.441046, 0.5408, 0.6033
73.529013, 46.361377, 0.5236, 0.5888
73.531555, 46.281464, 0.5125, 0.5770
73.530604, 46.201515, 0.5061, 0.5662
73.526677, 46.121656, 0.5030, 0.5552
73.520133, 46.041968, 0.5021, 0.5446
73.511179, 45.962515, 0.5024, 0.5346
73.499884, 45.883360, 0.5034, 0.5260
73.486188, 45.804586, 0.5046, 0.5191
73.469928, 45.726301, 0.5059, 0.5145
73.450848, 45.648656, 0.5074, 0.5120
73.428628, 45.571851, 0.5091, 0.5116
73.402908, 45.496147, 0.5108, 0.5131
73.373323, 45.421871, 0.5124, 0.5155
73.339538, 45.349409, 0.5140, 0.5187
73.301292, 45.279201, 0.5158, 0.5216
73.258432, 45.211712, 0.5169, 0.5227
73.210945, 45.147395, 0.5168, 0.5221
73.158974, 45.086645, 0.5175, 0.5192
73.102799, 45.029758, 0.5170, 0.5151
73.042818, 44.976899, 0.5156, 0.5117
72.979497, 44.928089, 0.5150, 0.5089
72.913329, 44.883212, 0.5142, 0.5081
72.844792, 44.842039, 0.5135, 0.5077
72.774332, 44.804251, 0.5133, 0.5079
72.702337, 44.769473, 0.5142, 0.5071
72.629144, 44.737291, 0.5162, 0.5057
72.555034, 44.707277, 0.5194, 0.5034
72.480243, 44.679001, 0.5236, 0.5003
72.404970, 44.652035, 0.5287, 0.4971
72.329383, 44.625960, 0.5341, 0.4936
72.253631, 44.600368, 0.5396, 0.4902
72.177851, 44.574862, 0.5447, 0.4865
72.102173, 44.549053, 0.5489, 0.4823
72.026731, 44.522561, 0.5523, 0.4774
71.951668, 44.495016, 0.5552, 0.4718
71.877141, 44.466053, 0.5575, 0.4655
71.803327, 44.435318, 0.5602, 0.4588
71.730431, 44.402467, 0.5642, 0.4520
71.658687, 44.367173, 0.5702, 0.4455
71.588365, 44.329126, 0.5791, 0.4398
71.519774, 44.288044, 0.5911, 0.4353
71.453262, 44.243674, 0.6051, 0.4323
71.389221, 44.195809, 0.6196, 0.3750
71.328083, 44.144290, 0.6314, 0.4323
71.270315, 44.089020, 0.6376, 0.3688
71.216409, 44.029979, 0.6372, 0.3875
71.166868, 43.967232, 0.6307, 0.3750
71.122175, 43.900945, 0.6195, 0.4518
71.082762, 43.831390, 0.6052, 0.4584
71.048967, 43.758939, 0.5891, 0.4652
71.020991, 43.684048, 0.5719, 0.4711
70.998869, 43.607223, 0.5539, 0.4762
70.982446, 43.528980, 0.5352, 0.4814
70.971394, 43.449799, 0.5166, 0.4859
70.965231, 43.370085, 0.4998, 0.4898
70.963364, 43.290154, 0.4865, 0.4933
70.965126, 43.210219, 0.4770, 0.4967
70.969818, 43.130400, 0.4711, 0.5002
70.976731, 43.050743, 0.4678, 0.5042
70.985164, 42.971231, 0.4660, 0.5086
70.994435, 42.891813, 0.4652, 0.5137
71.003878, 42.812414, 0.4648, 0.5195
71.012840, 42.732960, 0.4650, 0.5261
71.020673, 42.653387, 0.4662, 0.5336
71.026722, 42.573660, 0.4689, 0.5425
71.030307, 42.493784, 0.4743, 0.5534
71.030708, 42.413831, 0.4843, 0.5667
71.027139, 42.333959, 0.5057, 0.5831
71.018725, 42.254454, 0.4938, 0.6029
71.004486, 42.175787, 0.4875, 0.6271
70.983338, 42.098696, 0.5875, 0.6562
70.954141, 42.024289, 0.6125, 0.6883
70.915838, 41.954145, 0.6125, 0.7215
70.867741, 41.890332, 0.6479, 0.7525
70.809921, 41.835189, 0.6195, 0.7668
70.743487, 41.790805, 0.6060, 0.7501
70.670455, 41.758394, 0.6034, 0.7180
70.593190, 41.737995, 0.6050, 0.6810
70.513809, 41.728702, 0.6047, 0.6353
70.433878, 41.729116, 0.5995, 0.5874
70.354404, 41.737740, 0.5890, 0.5468
70.275961, 41.753167, 0.5803, 0.5160
70.198814, 41.774151, 0.5734, 0.4942
70.123015, 41.799584, 0.5689, 0.4794
70.048460, 41.828469, 0.5666, 0.4698
69.974930, 41.859876, 0.5660, 0.4639
69.902112, 41.892902, 0.5669, 0.4607
69.829620, 41.926639, 0.5690, 0.4593
69.757019, 41.960141, 0.5727, 0.4596
69.683855, 41.992392, 0.5783, 0.4621
69.609694, 42.022275, 0.5870, 0.4675
69.534181, 42.048543, 0.6000, 0.4780
69.457110, 42.069793, 0.6194, 0.5041
69.378529, 42.084472, 0.6468, 0.5275
69.298857, 42.090915, 0.6823, 0.5342
69.219011, 42.087453, 0.7171, 0.5342
69.140490, 42.072615, 0.7375, 0.5342
69.065359, 42.045422, 0.7427, 0.6079
68.996037, 42.005703, 0.7440, 0.5646
68.934879, 41.954297, 0.7361, 0.5542
68.883691, 41.892950, 0.7114, 0.5541
68.843410, 41.823941, 0.6834, 0.5576
68.814098, 41.749595, 0.6571, 0.5579
68.795179, 41.671942, 0.6269, 0.5510
68.785725, 41.592570, 0.5945, 0.5409
68.784677, 41.512639, 0.5646, 0.5343
68.790984, 41.432945, 0.5401, 0.5323
68.803654, 41.354008, 0.5208, 0.5336
68.821775, 41.276140, 0.5051, 0.5368
68.844507, 41.199487, 0.4929, 0.5412
68.871072, 41.124075, 0.4836, 0.5457
68.900735, 41.049826, 0.4767, 0.5497
68.932797, 40.976580, 0.4718, 0.5530
68.966581, 40.904110, 0.4683, 0.5554
69.001416, 40.832140, 0.4656, 0.5569
69.036635, 40.760356, 0.4633, 0.5573
69.071560, 40.688428, 0.4611, 0.5568
69.105494, 40.616029, 0.4591, 0.5555
69.137719, 40.542854, 0.4570, 0.5540
69.167500, 40.468652, 0.4551, 0.5524
69.194092, 40.393251, 0.4534, 0.5512
69.216775, 40.316584, 0.4525, 0.5500
69.234886, 40.238712, 0.4520, 0.5490
69.247878, 40.159826, 0.4518, 0.5479
69.255369, 40.080230, 0.4518, 0.5470
69.257172, 40.000302, 0.4530, 0.5470
69.253313, 39.920447, 0.4558, 0.5479
69.244004, 39.841042, 0.4062, 0.5483
69.229601, 39.762400, 0.4000, 0.5473
69.210551, 39.684751, 0.4700, 0.5449
69.187341, 39.608241, 0.4778, 0.5417
69.160463, 39.532941, 0.4867, 0.5376
69.130378, 39.458862, 0.4961, 0.5337
69.097508, 39.385975, 0.5058, 0.5290
69.062225, 39.314225, 0.5157, 0.5243
69.024848, 39.243543, 0.5255, 0.5192
68.985649, 39.173854, 0.5351, 0.5138
68.944854, 39.105087, 0.5442, 0.5086
68.902651, 39.037175, 0.5526, 0.5038
68.859191, 38.970059, 0.5603, 0.4995
68.814600, 38.903691, 0.5674, 0.4960
68.768978, 38.838025, 0.5737, 0.4933
68.722410, 38.773028, 0.5794, 0.4916
68.674965, 38.708668, 0.5846, 0.4908
68.626703, 38.644919, 0.5893, 0.4908
68.577675, 38.581756, 0.5938, 0.4915
68.527929, 38.519157, 0.5981, 0.4929
68.477508, 38.457101, 0.6022, 0.4948
68.426452, 38.395566, 0.6062, 0.4971
68.374801, 38.334530, 0.6101, 0.4997
68.322592, 38.273970, 0.6139, 0.5024
68.269861, 38.213864, 0.6176, 0.5053
68.216646, 38.154186, 0.6210, 0.5082
68.162980, 38.094914, 0.6242, 0.5111
68.108898, 38.036021, 0.6271, 0.5140
68.054434, 37.977481, 0.6296, 0.5171
67.999620, 37.919267, 0.6317, 0.5205
67.944490, 37.861354, 0.6335, 0.5242
67.889075, 37.803714, 0.6350, 0.5283
67.833405, 37.746319, 0.6362, 0.5329
67.777511, 37.689142, 0.6371, 0.5379
67.721423, 37.632156, 0.6377, 0.5434
67.665166, 37.575336, 0.6381, 0.5491
67.608768, 37.518657, 0.6384, 0.5551
67.552250, 37.462097, 0.6387, 0.5615
67.495629, 37.405641, 0.6390, 0.5681
67.438914, 37.349279, 0.6395, 0.5750
67.382101, 37.293015, 0.6404, 0.5823
67.325170, 37.236870, 0.6421, 0.5901
67.268076, 37.180892, 0.6452, 0.5984
67.210740, 37.125163, 0.6503, 0.6075
