event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
160,1789731634587292951,9,21.8319683,0.1574700922,-0.2998638749,0.3546224833,0,0.004209970124,0.6749999523,0.009872949682,0.09594592452,3,0.1147848219,3
160,1789731634587292951,10,21.84116311,0.1546077132,-0.299267441,0.4212462902,0,0.006857921835,0.7499999404,0.0127425706,0.1147848219,3,0.1327772588,3
160,1789731634587292951,11,21.85196341,0.1512543559,-0.2985184789,0.4896722138,0,0.01062121056,0.8249999285,0.01606200263,0.1327772588,3,0.1483639181,3
160,1789731634587292951,12,21.86440964,0.14740251,-0.2975879312,0.5594867468,0,0.01573408209,0.8999999166,0.01977110095,0.1483639181,3,0.1599922776,3
160,1789731634587292951,13,21.87853414,0.1430487186,-0.2964424193,0.6303713322,0,0.02239598334,0.9749999046,0.02377090789,0.1599922776,3,0.166241765,3
160,1789731634587292951,14,21.8943632,0.1381932646,-0.2950453758,0.702080369,0,0.03074112721,1.049999952,0.02792695165,0.166241765,3,0.1659374535,3
160,1789731634587292951,15,21.91191865,0.1328399181,-0.2933589518,0.7744247913,0,0.04080884904,1.125,0.03207538649,0.1659374535,3,0.1582512259,3
160,1789731634587292951,16,21.93122103,0.1269957423,-0.291362226,0.847258687,0,0.052518107,1.200000048,0.03603166714,0.1582512259,3,0.1427987814,3
160,1789731634587292951,17,21.95228788,0.1206708327,-0.2890365124,0.9204698205,0,0.06564962119,1.275000095,0.03960163519,0.1427987814,3,0.1197031811,3
160,1789731634587292951,18,21.97513417,0.1138781607,-0.2863665819,0.9939716458,0,0.07983864844,1.350000143,0.04259421304,0.1197031811,3,0.089623712,3
160,1789731634587292951,19,21.99977326,0.1066333577,-0.2833484709,1.067697406,0,0.09458069503,1.425000191,0.04483480752,0.089623712,3,0.05374838784,3
160,1789731634587292951,20,22.02621217,0.09895499796,-0.2799420655,1.141595721,0,0.1092513204,1.500000238,0.046178516,0.05374838784,3,0.01373731252,3
160,1789731634587292951,21,22.0544597,0.09086473286,-0.2761391401,1.215627074,0,0.1231398806,1.575000286,0.04652195051,0.01373731252,3,-0.02828628384,3
160,1789731634587292951,22,22.08452648,0.08238632977,-0.2719712555,1.289760828,0,0.1354975104,1.650000334,0.04581479356,-0.02828628384,3,-0.06969059259,3
160,1789731634587292951,23,22.11643515,0.07354190201,-0.2676606178,1.363973618,0,0.145600751,1.725000381,0.04407252744,-0.06969059259,3,-0.1072132066,3
160,1789731634587292951,24,22.15019856,0.06434802711,-0.2634051442,1.438247204,0,0.1528344005,1.800000429,0.04139219597,-0.1072132066,3,-0.1371209919,3
160,1789731634587292951,25,22.18581616,0.05481659994,-0.2592867613,1.512567639,0,0.1567893922,1.875000477,0.03796417266,-0.1371209919,3,-0.1557423323,3
160,1789731634587292951,26,22.22327925,0.04495845735,-0.2552518249,1.586924195,0,0.1573603451,1.950000525,0.03407061473,-0.1557423323,3,-0.1604037136,3
160,1789731634587292951,27,22.26258371,0.03478560969,-0.2512639463,1.661308646,0,0.1548139602,2.025000572,0.03006052226,-0.1604037136,3,-0.1508671343,3
160,1789731634587292951,28,22.30368911,0.02434416115,-0.2456464022,1.735714555,0,0.1497816145,2.10000062,0.02628884465,-0.1508671343,3,-0.1319557577,3
160,1789731634587292951,29,22.34664262,0.01373577956,-0.2377171963,1.810137033,0,0.1430878639,2.175000668,0.02298995107,-0.1319557577,3,-0.1142693236,3
160,1789731634587292951,30,22.39153152,0.00304896757,-0.2292988449,1.884572148,0,0.1353889406,2.250000715,0.0201332178,-0.1142693236,3,,
175,1789731634611144367,0,21.80566961,0.1656917483,-0.3013786972,0,0,0,0,0,0,0,0.009883284569,3
175,1789731634611144367,1,21.80566961,0.1656917483,-0.3013786674,0,0,0,0.07500000298,0.00024708212,0.009883284569,3,0.0164127592,3
175,1789731634611144367,2,21.8058031,0.1656498909,-0.3013716936,0.01127937157,0,2.768758804e-06,0.150000006,0.0006574011059,0.0164127592,3,0.02191680484,3
175,1789731634611144367,3,21.80637519,0.1654705405,-0.3013416827,0.03705989942,0,2.383793799e-05,0.2250000089,0.001205321169,0.02191680484,3,0.02814435214,3
175,1789731634611144367,4,21.8076898,0.1650584787,-0.3012720346,0.07401423156,0,9.709966253e-05,0.3000000119,0.001908930019,0.02814435214,3,0.03636824712,3
175,1789731634611144367,5,21.80998122,0.164340511,-0.3011488914,0.1195784956,0,0.0002767385158,0.375,0.002818136243,0.03636824712,3,0.04733131453,3
175,1789731634611144367,6,21.81343022,0.1632605046,-0.3009596467,0.1717770994,0,0.0006434427341,0.4499999881,0.00400141906,0.04733131453,3,0.06122206524,3
175,1789731634611144367,7,21.81817641,0.1617756486,-0.3006919026,0.2290877551,0,0.001311943983,0.5249999762,0.005531970877,0.06122206524,3,0.07769741118,3
175,1789731634611144367,8,21.82432783,0.1598535627,-0.3003320694,0.290337503,0,0.002436349168,0.5999999642,0.007474406157,0.07769741118,3,0.09594611079,3
175,1789731634611144367,9,21.8319683,0.1574700922,-0.2998638749,0.3546224833,0,0.004210024141,0.6749999523,0.009873058647,0.09594611079,3,0.1147849113,3
175,1789731634611144367,10,21.84116311,0.1546077132,-0.299267441,0.4212462902,0,0.006857994478,0.7499999404,0.01274268143,0.1147849113,3,0.1327770203,3
175,1789731634611144367,11,21.85196341,0.1512543559,-0.2985184789,0.4896722138,0,0.01062129997,0.8249999285,0.01606210694,0.1327770203,3,0.1483635008,3
175,1789731634611144367,12,21.86440964,0.14740251,-0.2975879312,0.5594867468,0,0.0157341864,0.8999999166,0.01977119409,0.1483635008,3,0.1599915624,3
175,1789731634611144367,13,21.87853414,0.1430487186,-0.2964424193,0.6303713322,0,0.0223960951,0.9749999046,0.02377098426,0.1599915624,3,0.1662411839,3
175,1789731634611144367,14,21.8943632,0.1381932646,-0.2950453758,0.702080369,0,0.03074124269,1.049999952,0.02792701498,0.1662411839,3,0.1659369618,3
175,1789731634611144367,15,21.91191865,0.1328399181,-0.2933589518,0.7744247913,0,0.04080896825,1.125,0.03207543865,0.1659369618,3,0.1582507938,3
175,1789731634611144367,16,21.93122103,0.1269957423,-0.291362226,0.847258687,0,0.05251822248,1.200000048,0.03603170812,0.1582507938,3,0.1427983642,3
175,1789731634611144367,17,21.95228788,0.1206708327,-0.2890365124,0.9204698205,0,0.06564973295,1.275000095,0.03960166872,0.1427983642,3,0.1197028011,3
175,1789731634611144367,18,21.97513417,0.1138781607,-0.2863665819,0.9939716458,0,0.07983875275,1.350000143,0.04259423912,0.1197028011,3,0.089623034,3
175,1789731634611144367,19,21.99977326,0.1066333577,-0.2833484709,1.067697406,0,0.09458078444,1.425000191,0.04483481497,0.089623034,3,0.05374742299,3
175,1789731634611144367,20,22.02621217,0.09895499796,-0.2799420655,1.141595721,0,0.10925138,1.500000238,0.0461785011,0.05374742299,3,0.01373625081,3
175,1789731634611144367,21,22.0544597,0.09086473286,-0.2761391401,1.215627074,0,0.123139888,1.575000286,0.04652190581,0.01373625081,3,-0.02828740142,3
175,1789731634611144367,22,22.08452648,0.08238632977,-0.2719712555,1.289760828,0,0.1354974508,1.650000334,0.04581471905,-0.02828740142,3,-0.06969163567,3
175,1789731634611144367,23,22.11643515,0.07354190201,-0.2676606178,1.363973618,0,0.1456006169,1.725000381,0.04407242686,-0.06969163567,3,-0.1072140485,3
175,1789731634611144367,24,22.15019856,0.06434802711,-0.2634051442,1.438247204,0,0.152834177,1.800000429,0.04139207676,-0.1072140485,3,-0.1371216923,3
175,1789731634611144367,25,22.18581616,0.05481659994,-0.2592867911,1.512567639,0,0.1567890793,1.875000477,0.03796403483,-0.1371216923,3,-0.1557428539,3
175,1789731634611144367,26,22.22327925,0.04495845735,-0.2552518249,1.586924195,0,0.1573599279,1.950000525,0.03407046199,-0.1557428539,3,-0.1604040116,3
175,1789731634611144367,27,22.26258371,0.03478560969,-0.2512639463,1.661308646,0,0.1548134685,2.025000572,0.03006036207,-0.1604040116,3,-0.1508673131,3
175,1789731634611144367,28,22.30368911,0.02434416115,-0.2456464022,1.735714555,0,0.1497810334,2.10000062,0.02628867887,-0.1508673131,3,-0.1319558024,3
175,1789731634611144367,29,22.34664262,0.01373577956,-0.2377172112,1.810137033,0,0.1430872232,2.175000668,0.02298978344,-0.1319558024,3,-0.1142693087,3
175,1789731634611144367,30,22.39153152,0.003048965707,-0.2292988747,1.884572148,0,0.1353882253,2.250000715,0.02013305016,-0.1142693087,3,,
190,1789731634636548111,0,21.80566961,0.1656917483,-0.3013786972,0,0,0,0,0,0,0,0.009883284569,3
190,1789731634636548111,1,21.80566961,0.1656917483,-0.3013786674,0,0,0,0.07500000298,0.00024708212,0.009883284569,3,0.01641276479,3
190,1789731634636548111,2,21.8058031,0.1656498909,-0.3013716936,0.01127937157,0,2.768759487e-06,0.150000006,0.0006574012805,0.01641276479,3,0.02191679366,3
190,1789731634636548111,3,21.80637519,0.1654705405,-0.3013416827,0.03705989942,0,2.383793981e-05,0.2250000089,0.001205321169,0.02191679366,3,0.02814435214,3
190,1789731634636548111,4,21.8076898,0.1650584787,-0.3012720346,0.07401423156,0,9.709966253e-05,0.3000000119,0.001908930019,0.02814435214,3,0.03636823595,3
190,1789731634636548111,5,21.80998122,0.164340511,-0.3011488914,0.1195784956,0,0.0002767384867,0.375,0.00281813601,0.03636823595,3,0.04733130708,3
190,1789731634636548111,6,21.81343022,0.1632605046,-0.3009596467,0.1717770994,0,0.0006434426759,0.4499999881,0.004001418594,0.04733130708,3,0.06122198328,3
190,1789731634636548111,7,21.81817641,0.1617756486,-0.3006919026,0.2290877551,0,0.001311943633,0.5249999762,0.005531968083,0.06122198328,3,0.07769733667,3
190,1789731634636548111,8,21.82432783,0.1598535627,-0.3003320694,0.290337503,0,0.002436347771,0.5999999642,0.0074744015,0.07769733667,3,0.09594610333,3
190,1789731634636548111,9,21.8319683,0.1574700922,-0.2998638749,0.3546224833,0,0.004210022278,0.6749999523,0.00987305399,0.09594610333,3,0.1147848964,3
190,1789731634636548111,10,21.84116311,0.1546077132,-0.299267441,0.4212462902,0,0.00685799215,0.7499999404,0.01274267677,0.1147848964,3,0.132776916,3
190,1789731634636548111,11,21.85196341,0.1512543559,-0.2985184789,0.4896722138,0,0.01062129624,0.8249999285,0.01606209949,0.132776916,3,0.1483634412,3
190,1789731634636548111,12,21.86440964,0.14740251,-0.2975879312,0.5594867468,0,0.01573417895,0.8999999166,0.01977118477,0.1483634412,3,0.1599916518,3
190,1789731634636548111,13,21.87853414,0.1430487186,-0.2964424193,0.6303713322,0,0.02239608578,0.9749999046,0.02377097681,0.1599916518,3,0.1662412584,3
190,1789731634636548111,14,21.8943632,0.1381932646,-0.2950453758,0.702080369,0,0.03074123152,1.049999952,0.02792700753,0.1662412584,3,0.1659369171,3
190,1789731634636548111,15,21.91191865,0.1328399181,-0.2933589518,0.7744247913,0,0.04080895334,1.125,0.0320754312,0.1659369171,3,0.1582506746,3
190,1789731634636548111,16,21.93122103,0.1269957423,-0.291362226,0.847258687,0,0.05251820385,1.200000048,0.03603169695,0.1582506746,3,0.1427982002,3
190,1789731634636548111,17,21.95228788,0.1206708327,-0.2890365124,0.9204698205,0,0.06564970315,1.275000095,0.03960165381,0.1427982002,3,0.1197025478,3
190,1789731634636548111,18,21.97513417,0.1138781607,-0.2863665819,0.9939716458,0,0.07983871549,1.350000143,0.04259421676,0.1197025478,3,0.08962274343,3
190,1789731634636548111,19,21.99977326,0.1066333577,-0.2833484709,1.067697406,0,0.09458073229,1.425000191,0.04483478516,0.08962274343,3,0.05374719948,3
190,1789731634636548111,20,22.02621217,0.09895499796,-0.2799420655,1.141595721,0,0.1092513055,1.500000238,0.04617846385,0.05374719948,3,0.01373601612,3
190,1789731634636548111,21,22.0544597,0.09086473286,-0.2761391401,1.215627074,0,0.1231397986,1.575000286,0.04652186483,0.01373601612,3,-0.02828761935,3
190,1789731634636548111,22,22.08452648,0.08238632977,-0.2719712555,1.289760828,0,0.1354973316,1.650000334,0.04581467435,-0.02828761935,3,-0.06969178468,3
190,1789731634636548111,23,22.11643515,0.07354190201,-0.2676606178,1.363973618,0,0.1456004679,1.725000381,0.04407237843,-0.06969178468,3,-0.107214205,3
190,1789731634636548111,24,22.15019856,0.06434802711,-0.2634051442,1.438247204,0,0.1528340131,1.800000429,0.04139202461,-0.107214205,3,-0.1371217817,3
190,1789731634636548111,25,22.18581616,0.05481659994,-0.2592867911,1.512567639,0,0.1567888856,1.875000477,0.03796397895,-0.1371217817,3,-0.1557428837,3
190,1789731634636548111,26,22.22327925,0.04495845735,-0.2552518249,1.586924195,0,0.1573597193,1.950000525,0.03407040611,-0.1557428837,3,-0.1604040414,3
190,1789731634636548111,27,22.26258371,0.03478560969,-0.2512639761,1.661308646,0,0.15481323,2.025000572,0.03006030433,-0.1604040414,3,-0.1508672982,3
190,1789731634636548111,28,22.30368911,0.02434416115,-0.2456464618,1.735714555,0,0.1497807801,2.10000062,0.02628862113,-0.1508672982,3,-0.1319557875,3
190,1789731634636548111,29,22.34664262,0.01373577584,-0.2377172858,1.810137033,0,0.1430869401,2.175000668,0.02298972569,-0.1319557875,3,-0.1142693087,3
