# s_m,x_m,y_m,psi_rad,kappa_radpm,velocity_mps,acceleration_mps2,d_left_m,d_right_m
13.8088966,-4.7618241,7.1410412,0.61903075,-0.43877386,4.2699679,-0.7698896,1.875181,0.538799
13.9254481,-4.6651106,7.2060853,0.56727949,-0.44082202,4.2600368,0.0704941,1.929511,0.500598
14.0371185,-4.5694130,7.2636376,0.51771912,-0.43876474,4.2700123,0.6968639,2.014778,0.466520
14.1484151,-4.4713348,7.3162455,0.46881268,-0.43376735,4.2945391,1.1840642,2.131399,0.434717
14.2628235,-4.3679830,7.3653138,0.41937244,-0.42644456,4.3312544,1.5735861,2.210584,0.403106
14.3824762,-4.2574280,7.4110781,0.36774976,-0.41716207,4.3791779,1.8890044,2.201991,0.370599
14.5143729,-4.1331662,7.4553017,0.31828893,-0.40608281,4.4385150,2.1465905,2.209177,0.336644
14.6480314,-4.0051390,7.4936898,0.26427801,-0.39404601,4.5057960,2.3482018,2.189386,0.312996
14.7804602,-3.8764627,7.5249914,0.21280631,-0.38197007,4.5764668,2.4974086,2.102882,0.303273
14.9124414,-3.7468058,7.5496512,0.16307246,-0.37005547,4.6495570,2.6093884,1.998801,0.300000
15.0448876,-3.6156337,7.5679779,0.11469495,-0.35840149,4.7245461,2.6943723,1.917560,0.306451
15.1787030,-3.4823707,7.5801247,0.06735249,-0.34704617,4.8012173,2.7594655,1.854583,0.323181
15.3146841,-3.3465204,7.5860896,0.02079330,-0.33600089,4.8794938,2.8096539,1.795127,0.335320
15.4534504,-3.2077546,7.5857524,-0.02512753,-0.32527146,4.9593186,2.8484958,1.740640,0.337935
15.5954196,-3.0659500,7.5789165,-0.07055249,-0.31486220,5.0406289,2.8785987,1.700467,0.335485
15.7406832,-2.9213189,7.5653758,-0.11594668,-0.30477509,5.1233645,2.9019286,1.674048,0.336658
15.8959367,-2.7676349,7.5433560,-0.16222278,-0.29464025,5.2107346,2.9205191,1.651175,0.348925
16.0570399,-2.6092959,7.5136405,-0.21032235,-0.28470173,5.3009040,2.9350587,1.628486,0.365178
16.2173901,-2.4532647,7.4766746,-0.25532014,-0.27545408,5.3891514,2.9457388,1.614238,0.377824
16.3770926,-2.2996420,7.4330289,-0.29861535,-0.26679822,5.4758750,2.9536837,1.609114,0.383631
16.5362091,-2.1485720,7.3830700,-0.34044662,-0.25867952,5.5611417,2.9596346,1.613076,0.393403
16.6948074,-2.0001703,7.3271202,-0.38096172,-0.25104991,5.6450131,2.9641196,1.622241,0.419216
16.8530039,-1.8544868,7.2654562,-0.42017151,-0.24386654,5.7275498,2.9675190,1.611592,0.450357
17.0109324,-1.7115359,7.1983261,-0.45816161,-0.23708837,5.8088460,2.9701100,1.589187,0.479002
17.1687754,-1.5712768,7.1259259,-0.49509220,-0.23067532,5.8890388,2.9720962,1.573789,0.503366
17.3267423,-1.4336445,7.0483960,-0.53112435,-0.22459093,5.9682757,2.9736268,1.566288,0.523098
17.4850896,-1.2985360,6.9658154,-0.56630902,-0.21880306,6.0466980,2.9748120,1.563585,0.538190
17.6440984,-1.1658323,6.8782166,-0.60070877,-0.21328227,6.1244572,2.9757337,1.557274,0.550068
17.8040678,-1.0354098,6.7855875,-0.63448509,-0.20800049,6.2017292,2.9764537,1.557504,0.563353
17.9652904,-0.9071678,6.6878801,-0.66771315,-0.20293432,6.2786638,2.9770179,1.566598,0.584640
18.1280602,-0.7810204,6.5850170,-0.70037400,-0.19806400,6.3553899,2.9774612,1.584531,0.611337
18.2926265,-0.6569253,6.4769314,-0.73259426,-0.19337159,6.4320388,2.9778104,1.611976,0.637263
18.4592126,-0.5348792,6.3635486,-0.76449120,-0.18884189,6.5087231,2.9780859,1.647434,0.659949
18.6279833,-0.4149416,6.2448114,-0.79607933,-0.18446377,6.5855106,2.9783034,1.668056,0.678993
18.7990536,-0.2972176,6.1206900,-0.82745490,-0.18022767,6.6624541,2.9784752,1.621349,0.695225
18.9725760,-0.1819183,5.9910132,-0.86110063,-0.17611208,6.7398527,2.9786112,1.562426,0.712486
19.1512128,-0.0676243,5.8537252,-0.88774084,-0.17210213,6.8179189,2.9787191,1.511079,0.739737
19.3309955,0.0437082,5.7125625,-0.91805858,-0.16822683,6.8960015,2.9788039,1.462089,0.780066
19.5113807,0.1511047,5.5676321,-0.94808431,-0.16450887,6.9734917,2.9788700,1.405287,0.820775
19.6923879,0.2544991,5.4190617,-0.97754429,-0.16093972,7.0503936,2.9789217,1.347155,0.857219
19.8740490,0.3538715,5.2669897,-1.00644668,-0.15751001,7.1267391,2.9789621,1.293270,0.889114
20.0563873,0.4491959,5.1115531,-1.03489074,-0.15421142,7.2025570,2.9789938,1.233008,0.917337
20.2394250,0.5404492,4.9528848,-1.06286156,-0.15103620,7.2778717,2.9790188,1.148163,0.948861
20.4231767,0.6276054,4.7911180,-1.09035216,-0.14797752,7.3527042,2.9790384,1.053183,0.988581
20.6076516,0.7106432,4.6263888,-1.11739460,-0.14502886,7.4270730,2.9790539,0.976955,1.028382
20.7928579,0.7895402,4.4588280,-1.14403198,-0.14218451,7.5009941,2.9790661,0.896166,1.066523
20.9787946,0.8642782,4.2885732,-1.17022719,-0.13943888,7.5744821,2.9790758,0.831100,1.100394
21.1654588,0.9348385,4.1157589,-1.19602813,-0.13678726,7.6475466,2.9790835,0.775324,1.128153
21.3528404,1.0012062,3.9405243,-1.22143526,-0.13422487,7.7201967,2.9790896,0.724442,1.151597
21.5409302,1.0633670,3.7630030,-1.24646567,-0.13174768,7.7924399,2.9790944,0.677621,1.172041
21.7297078,1.1213106,3.5833380,-1.27112535,-0.12935157,7.8642799,2.9790983,0.634472,1.194662
21.9191495,1.1750295,3.4016722,-1.29540251,-0.12703315,7.9357212,2.9791013,0.583335,1.229345
22.1092359,1.2245259,3.2181431,-1.31930184,-0.12478862,8.0067684,2.9791038,0.532446,1.274064
22.2999358,1.2697997,3.0328953,-1.34284703,-0.12261530,8.0774186,2.9791057,0.490642,1.317204
22.4912185,1.3108853,2.8460771,-1.36586748,-0.12050899,8.1476982,2.9791073,0.464900,1.356809
22.6812580,1.3465783,2.6594196,-1.39238140,-0.11850596,8.2162715,2.9791085,0.433475,1.391846
22.8647846,1.3774753,2.4785125,-1.41246180,-0.11660985,8.2827940,2.9791094,0.402593,1.421883
23.0481591,1.4044704,2.2971359,-1.43368279,-0.11478195,8.3484916,2.9791102,0.375566,1.438654
23.2312521,1.4276092,2.1155109,-1.45452089,-0.11301259,8.4135802,2.9791108,0.352420,1.449249
23.4140927,1.4469664,1.9336978,-1.47499165,-0.11129968,8.4780841,2.9791113,0.333060,1.466990
23.5967315,1.4626056,1.7517299,-1.49515701,-0.10963893,8.5420257,2.9791117,0.317960,1.482589
23.7792131,1.4745891,1.5696421,-1.51501883,-0.10802954,8.6054354,2.9791120,0.315046,1.494064
23.9615786,1.4829729,1.3874695,-1.53459261,-0.10646409,8.6683383,2.9791123,0.321496,1.493830
24.1438648,1.4878142,1.2052475,-1.55388272,-0.10494984,8.7307598,2.9791125,0.330625,1.483370
24.3260974,1.4892009,1.0230203,-1.57250309,-0.09954151,8.7927264,2.9791127,0.341835,1.470050
24.5083224,1.4873750,0.8408044,-1.58913035,-0.08281969,8.8542515,2.9791128,0.357835,1.454363
24.6905465,1.4828938,0.6586354,-1.60165853,-0.05444440,8.9153491,2.9791129,0.371682,1.433937
24.8727845,1.4766171,0.4765056,-1.60884320,-0.02423621,8.9760361,2.9791130,0.378519,1.414600
25.0550227,1.4694636,0.2944078,-1.61127027,-0.00234530,9.0363177,2.9791130,0.385807,1.396210
25.2372621,1.4621347,0.1123158,-1.61078012,0.00798353,9.0961969,2.9791131,0.396941,1.400178
25.4194939,1.4549944,-0.0697761,-1.60920922,0.00920387,9.1556872,2.9791131,0.419265,1.400632
25.6017308,1.4481235,-0.2518833,-1.60780985,0.00586857,9.2147989,2.9791131,0.431405,1.396286
25.7839935,1.4414433,-0.4340236,-1.60710474,0.00183527,9.2735380,2.9791131,0.427398,1.403308
25.9662684,1.4348379,-0.6161788,-1.60699152,-0.00085570,9.3319149,2.9791131,0.419964,1.405939
26.1485781,1.4282326,-0.7983688,-1.60710438,-0.00180880,9.3899590,2.9791131,0.411753,1.401185
26.3302853,1.4215289,-0.9799523,-1.60765654,-0.00154876,9.4473891,2.9791130,0.407258,1.406387
26.5110983,1.4148396,-1.1606415,-1.60797783,-0.00081198,9.5042162,2.9791130,0.399027,1.426298
26.6919488,1.4081085,-1.3413667,-1.60807053,-0.00013360,9.5607352,2.9791129,0.393681,1.446630
26.8728047,1.4013723,-1.5220972,-1.60803032,0.00025329,9.6169304,2.9791129,0.390704,1.468918
27.0536837,1.3946475,-1.7028510,-1.60793429,0.00034632,9.6728084,2.9791128,0.405728,1.490204
27.2345699,1.3879398,-1.8836128,-1.60783696,0.00025136,9.7283681,2.9791127,0.417580,1.511380
27.4154772,1.3812403,-2.0643961,-1.60781923,0.00008501,9.7836085,2.9791125,0.424689,1.538542
27.5963972,1.3745425,-2.2451920,-1.60783090,-0.00007044,9.8385426,2.9791123,0.431438,1.570741
27.7773339,1.3678422,-2.4260047,-1.60784418,-0.00016892,9.8931805,2.9791121,0.437216,1.603491
27.9582825,1.3611423,-2.6068292,-1.60783473,-0.00018530,9.9475280,2.9791117,0.432471,1.636021
28.1392475,1.3544402,-2.7876700,-1.60783410,-0.00010883,10.0015824,2.9791112,0.424439,1.664073
28.3202359,1.3477348,-2.9685341,-1.60785446,0.00003931,10.0553456,2.9791102,0.415340,1.679846
28.5012464,1.3410319,-3.1494205,-1.60782308,0.00017181,10.1077426,2.8568876,0.409987,1.690560
28.6822699,1.3343367,-3.3303201,-1.60775732,0.00012790,10.1466943,1.4981394,0.400400,1.701813
28.8633211,1.3276451,-3.5112476,-1.60777096,-0.00025925,10.1606805,0.0696440,0.393103,1.716829
29.0443894,1.3209439,-3.6921919,-1.60787824,-0.00102429,10.1511096,-1.1425317,0.385418,1.730139
29.2254703,1.3142122,-3.8731476,-1.60809666,-0.00191708,10.1214718,-2.1733243,0.377909,1.741758
29.4065828,1.3074294,-4.0541330,-1.60842771,-0.00232392,10.0745924,-3.0510671,0.371880,1.754091
29.5877086,1.3005897,-4.2351297,-1.60871678,-0.00137531,10.0127942,-3.7990290,0.363197,1.767098
29.7688622,1.2937246,-4.4161532,-1.60868815,0.00164724,9.9379901,-4.4366268,0.356152,1.780111
29.9500425,1.2869283,-4.5972059,-1.60794312,0.00658144,9.8517525,-4.9802442,0.347584,1.793209
30.1312554,1.2803425,-4.7782991,-1.60633140,0.01153430,9.7554013,-5.4435681,0.343596,1.805664
30.3125258,1.2740936,-4.9594617,-1.60420873,0.01245589,9.6500119,-5.8382722,0.334299,1.816938
30.4938338,1.2681737,-5.1406731,-1.60271797,0.00396675,9.5364714,-6.1742858,0.327299,1.820672
30.6751649,1.2622757,-5.3219083,-1.60395469,-0.01778963,9.4155579,-6.4599419,0.319068,1.824482
30.8565032,1.2556992,-5.5031272,-1.61016879,-0.05033974,9.2879421,-6.7023742,0.311153,1.831845
31.0377613,1.2474897,-5.6841993,-1.62202743,-0.08020473,9.1541683,-6.9077665,0.305292,1.831434
31.2189564,1.2367632,-5.8650767,-1.63802060,-0.09595985,9.0146512,-7.0814884,0.300000,1.835967
31.4000609,1.2229829,-6.0456562,-1.65589789,-0.10168828,8.8697057,-7.2281590,0.301584,1.829876
31.5811429,1.2059036,-6.2259309,-1.67460032,-0.10522045,8.7195556,-7.3517489,0.302804,1.827690
31.7622315,1.1853942,-6.4058544,-1.69397447,-0.10906853,8.5643645,-7.4556563,0.308811,1.815751
31.9433960,1.1613227,-6.5854125,-1.71413317,-0.11326481,8.4042169,-7.5428038,0.319221,1.804458
32.1246900,1.1335457,-6.7645660,-1.73509748,-0.11784752,8.2391935,-7.6049081,0.331455,1.787840
32.3061806,1.1019062,-6.9432774,-1.75691199,-0.12284066,8.0700047,-7.5944751,0.343552,1.766434
32.4879685,1.0662275,-7.1215297,-1.77974985,-0.12826220,7.8976086,-7.5467981,0.361357,1.744498
32.6701370,1.0263085,-7.2992706,-1.80369372,-0.13415722,7.7221436,-7.4982724,0.382839,1.712420
32.8528053,0.9819180,-7.4764631,-1.82882001,-0.14059510,7.5432739,-7.4488051,0.404048,1.682838
33.0361114,0.9328033,-7.6530669,-1.85527290,-0.14765814,7.3606511,-7.3982998,0.413142,1.637749
33.2202192,0.8786658,-7.8290350,-1.88302770,-0.15545328,7.1737301,-7.3466059,0.417998,1.584441
33.4062006,0.8188471,-8.0051340,-1.90871104,-0.16426417,6.9786839,-7.2926649,0.426959,1.535603
33.6058749,0.7498009,-8.1924904,-1.94859860,-0.17446791,6.7715362,-7.2353772,0.440497,1.482510
33.8052903,0.6729214,-8.3764905,-1.98480783,-0.18612738,6.5560134,-7.1757733,0.461280,1.412975
34.0035328,0.5897120,-8.5564246,-2.02301147,-0.19926480,6.3362119,-7.1149861,0.488109,1.335189
34.2007687,0.4999226,-8.7320375,-2.06375980,-0.21417759,6.1116428,-7.0528803,0.522495,1.250531
34.3972375,0.4031752,-8.9030343,-2.10748615,-0.23126619,5.8815110,-6.9892362,0.565351,1.159745
34.5932188,0.2990105,-9.0690415,-2.15472173,-0.25106596,5.6448326,-6.9237816,0.617126,1.074749
34.7890934,0.1868453,-9.2296211,-2.20619163,-0.27431513,5.4003276,-6.8561625,0.678341,1.001699
34.9853488,0.0659347,-9.3842071,-2.26274304,-0.30206587,5.1462889,-6.7859068,0.749808,0.926319
35.1826721,-0.0647006,-9.5320952,-2.32558349,-0.33587743,4.8803906,-6.7123712,0.829239,0.840022
35.3819744,-0.2062252,-9.6724241,-2.39500311,-0.37815641,4.5994855,-6.6346855,0.912497,0.742467
35.5788937,-0.3551252,-9.8012883,-2.47855790,-0.43098924,4.3083579,-6.5541726,1.007215,0.647128
35.7655580,-0.5066144,-9.9103506,-2.56280823,-0.49583284,4.0167735,-6.4735334,1.117660,0.572772
35.9374149,-0.6543720,-9.9981146,-2.65380782,-0.57009855,3.7460194,-5.7623225,1.251203,0.516741
36.0910639,-0.7931406,-10.0640786,-2.74592872,-0.63074734,3.5613715,-2.9186312,1.394418,0.469185
36.2255769,-0.9193921,-10.1104933,-2.83331925,-0.65991837,3.4817684,-1.1420720,1.551710,0.430054
36.3444052,-1.0340225,-10.1417988,-2.91357897,-0.66786545,3.4609912,-0.0108544,1.741136,0.400666
36.4549901,-1.1426523,-10.1625012,-2.98873325,-0.66334747,3.4727575,0.7588494,1.913961,0.382306
36.5656637,-1.2526023,-10.1751361,-3.06230456,-0.65081672,3.5060301,1.3242263,2.030914,0.377585
36.6823088,-1.3691532,-10.1798234,-3.13740690,-0.63221974,3.5572220,1.7589888,2.050365,0.391874
36.8082916,-1.4950679,-10.1756795,3.07331980,-0.60922397,3.6237356,2.0918003,2.051956,0.433636
36.9317653,-1.6178643,-10.1627653,2.99861513,-0.58485376,3.6984636,2.3315543,2.084211,0.484608
37.0507668,-1.7350116,-10.1418397,2.92975960,-0.56122255,3.7755257,2.4976002,2.081536,0.526556
37.1687950,-1.8495386,-10.1133053,2.86409248,-0.53834555,3.8549116,2.6177673,1.998674,0.562956
37.2903210,-1.9652879,-10.0762824,2.79940126,-0.51581342,3.9382082,2.7083173,1.874426,0.599323
37.4194599,-2.0854441,-10.0289610,2.73383671,-0.49323848,4.0273235,2.7783380,1.692949,0.639550
37.5588536,-2.2114292,-9.9693092,2.66651358,-0.47053309,4.1233472,2.8326318,1.525605,0.683827
37.7092992,-2.3426678,-9.8957543,2.59753898,-0.44792078,4.2261449,2.8740503,1.394480,0.730331
37.8699785,-2.4770261,-9.8076312,2.52786153,-0.42580741,4.3344937,2.9048240,1.294317,0.775470
38.0413215,-2.6127932,-9.7031050,2.44322608,-0.40397685,4.4500691,2.9275521,1.218681,0.812347
38.2249269,-2.7492257,-9.5802346,2.37504243,-0.38320700,4.5690748,2.9437655,1.157788,0.834106
38.4066552,-2.8757914,-9.4498264,2.30713379,-0.36448428,4.6849568,2.9545934,1.109848,0.845232
38.5871942,-2.9926852,-9.3122395,2.24281691,-0.34756225,4.7976514,2.9619069,1.074296,0.854401
38.7669476,-3.1002504,-9.1682220,2.18168544,-0.33217623,4.9075046,2.9669183,1.050286,0.881812
38.9461990,-3.1987473,-9.0184575,2.12334645,-0.31811362,5.0148027,2.9703943,1.037373,0.914758
39.1251593,-3.2883950,-8.8635702,2.06755036,-0.30520184,5.1197813,2.9728308,1.035184,0.939280
39.3039781,-3.3693820,-8.7041423,2.01403729,-0.29329880,5.2226369,2.9745546,1.043192,0.955943
39.4827617,-3.4418782,-8.5407168,1.96257968,-0.28228649,5.3235329,2.9757842,1.060957,0.963957
39.6615811,-3.5060515,-8.3738091,1.91310708,-0.27206628,5.4226005,2.9766677,1.088207,0.961728
39.8404685,-3.5622304,-8.2039721,1.86713530,-0.26256167,5.5198760,2.9773064,1.124576,0.953023
40.0177120,-3.6101428,-8.0333273,1.81736520,-0.25375478,5.6148460,2.9777688,1.172713,0.942884
40.1936361,-3.6494110,-7.8618416,1.77367189,-0.24559255,5.7073877,2.9781050,1.233398,0.938278
40.3683906,-3.6810412,-7.6899736,1.73134337,-0.23798627,5.7978771,2.9783523,1.305160,0.938660
40.5419080,-3.7053366,-7.5181655,1.69064363,-0.23088569,5.8863551,2.9785352,1.383239,0.936115
40.7142078,-3.7226210,-7.3467348,1.65143262,-0.22424164,5.9729215,2.9786716,1.480276,0.928579
40.8854278,-3.7332124,-7.1758427,1.61352966,-0.21800690,6.0577290,2.9787739,1.578734,0.918265
41.0558495,-3.7373983,-7.0054724,1.57683111,-0.21213581,6.1409835,2.9788512,1.654034,0.905597
41.2258842,-3.7354160,-6.8354492,1.54118181,-0.20658474,6.2229430,2.9789102,1.726588,0.891302
41.3960486,-3.7274323,-6.6654722,1.50640000,-0.20131255,6.3039024,2.9789553,1.738516,0.881776
41.5669318,-3.7135356,-6.4951550,1.47233216,-0.19628205,6.3841724,2.9789902,1.662398,0.891828
41.7391484,-3.6937336,-6.3240807,1.43885076,-0.19146051,6.4640586,2.9790173,1.557982,0.921787
41.9132739,-3.6679622,-6.1518729,1.40581524,-0.18682059,6.5438365,2.9790384,1.466012,0.957459
42.0898034,-3.6361082,-5.9782412,1.37316426,-0.18234108,6.6237295,2.9790549,1.382455,0.992889
42.2691117,-3.5980299,-5.8030226,1.34081639,-0.17800564,6.7039002,2.9790678,1.286710,1.029293
42.4514310,-3.5535843,-5.6262038,1.30869042,-0.17380460,6.7844419,2.9790780,1.189567,1.071410
42.6368528,-3.5026517,-5.4479143,1.27687420,-0.16972299,6.8653817,2.9790859,1.103529,1.119460
42.8253387,-3.4451556,-5.2684119,1.24530020,-0.16578038,6.9466904,2.9790921,1.025137,1.169420
