s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
3.59936493,-3.14166881,0.99003792,-0.349286010,-0.10393886,-0.005240435,4.38082423,-0.25756467,4.40088227,-0.027906608,-0.135443473,-0.94799245,0.9720012,0.8699442
3.77933318,-3.13670386,0.81018125,-0.472962256,-0.09957584,0.057656089,4.36146778,-0.31174460,4.36014182,-0.033274288,-0.133662549,-1.13356425,0.9672560,0.8557884
3.95930143,-3.14715429,0.63056511,-0.517594247,-0.08328461,0.133378827,4.33488671,-0.37105970,4.31227935,-0.038467860,-0.125998669,-1.29912337,0.9825130,0.8334993
4.13926967,-3.17422834,0.45270198,-0.550992333,-0.05309940,0.213276140,4.30035150,-0.43295177,4.25663147,-0.043427580,-0.116175817,-1.45910443,1.0122740,0.8031728
4.31923792,-3.21874436,0.27839109,-0.571253790,-0.00735722,0.294557217,4.25666462,-0.49548817,4.19166764,-0.048148413,-0.103763257,-1.62221872,1.0303889,0.7703766
4.49920617,-3.28087670,0.10955837,-0.574795489,0.05582401,0.373789260,4.20187934,-0.55657092,4.11476983,-0.052442019,-0.081974457,-1.80178239,1.0751471,1.0638325
4.67917442,-3.36005865,-0.05198326,-0.559220207,0.13822723,0.446949338,4.13312454,-0.61147644,4.02190557,-0.055588104,-0.040437207,-2.01648159,1.1227766,1.3993553
4.85914266,-3.45504212,-0.20477580,-0.528791668,0.24098345,0.510505288,4.04638237,-0.64918125,3.90722930,-0.056103957,0.024815147,-2.28919130,1.1703516,3.5568642
5.03911091,-3.56410509,-0.34786877,-0.487649655,0.36411061,0.562771265,3.93604710,-0.65118070,3.76247287,-0.052308424,0.086912053,-2.64693387,1.2471598,3.6934870
5.21907916,-3.68531014,-0.48084577,-0.425396955,0.50586658,0.603554454,3.79449099,-0.60562330,3.57650645,-0.045310214,0.055285850,-3.12238671,1.3535188,3.8398001
5.39904740,-3.81751068,-0.60286819,-0.853698972,0.69539754,0.672722409,3.57277352,-0.57802491,3.28695329,-0.052476650,-0.381205776,-3.77547079,1.5130260,4.1615903
5.57901565,-3.96556237,-0.70487142,-1.109559020,0.98163463,0.748351449,3.08085381,-1.11123391,2.60949361,-0.160094056,-1.256626470,-6.15962991,1.8178210,4.2902231
5.75898390,-4.13076742,-0.77541916,-1.408746367,1.31043062,0.584025290,2.30768391,-2.57187411,2.00042213,-0.423983695,-1.286771971,-0.66010098,2.3912418,3.6875600
5.93895214,-4.30816537,-0.80282414,-1.508986435,1.48909545,0.093622382,2.04309750,-3.23460461,2.21392777,-0.459598124,0.930213627,2.38828030,2.3037222,1.6583035
6.11892039,-4.48654029,-0.78242405,-1.413755627,1.40388360,-0.369718187,2.48354954,-2.63831973,2.83814577,-0.300638014,0.259919469,2.62425583,2.1074229,1.7796084
6.29888864,-4.65329230,-0.71614386,-1.687625158,1.12779214,-0.584065553,3.03085106,-2.09827105,3.40399824,-0.203966200,0.708734925,2.71597155,2.8789341,1.9480597
6.47885688,-4.79325980,-0.60395538,-1.564772636,0.82759317,-0.591005962,3.47880285,-1.38352549,3.85452782,-0.069961064,0.959143850,2.61151160,1.8453982,3.4272218
6.65882513,-4.89730071,-0.45759287,-1.172486654,0.62222986,-0.464128932,3.77520220,-0.53290171,4.13883243,0.014186465,0.461409662,2.34877899,1.4610499,3.0291079
6.83879338,-4.96812556,-0.29236180,-0.672737121,0.50851958,-0.323750303,3.96418516,-0.01633513,4.30810091,0.036996406,0.116384638,2.02655492,1.2949335,2.8970821
7.01876162,-5.02139868,-0.12046052,-0.087515986,0.44546198,-0.251165697,4.09001726,0.22262478,4.41123303,0.040558993,0.018455205,1.67599273,1.2334519,2.9184083
7.19872987,-5.07276451,0.05202119,-0.057237350,0.40096545,-0.225613320,4.18533834,0.33693182,4.48573153,0.039425525,-0.050838956,1.58580858,1.1923951,2.9496281
7.37869812,-5.12241098,0.22500556,-0.055931795,0.36175921,-0.199530333,4.26984323,0.39041291,4.55392386,0.035020406,-0.126168909,1.50818757,1.1437668,1.0440986
7.55866636,-5.17031955,0.39847926,-0.055995951,0.32758704,-0.172636535,4.34641814,0.39813054,4.61708451,0.029294922,-0.122680534,1.43059043,1.1072548,0.8933018
7.73863461,-5.21647663,0.57242717,-0.056211738,0.29836433,-0.146384785,4.41659068,0.37607662,4.67564761,0.023492772,-0.146172979,1.35310810,1.0722100,0.8934973
7.91860286,-5.26086951,0.74683365,-0.056687167,0.27382857,-0.121680135,4.48136911,0.33095932,4.72994041,0.015767989,-0.225613987,1.27501066,1.0405491,0.9115678
8.09857110,-5.30348522,0.92168287,-0.056730140,0.25360314,-0.099433093,4.54140046,0.25641889,4.78014172,0.004386358,-0.331625445,1.19447638,1.0112613,0.9259807
8.27853935,-5.34431301,1.09695819,-0.056988590,0.23715247,-0.080862302,4.59707969,0.14507318,4.82629042,-0.010036177,-0.382132169,1.10988218,0.9823310,0.9393514
8.45850760,-5.38334065,1.27264310,-0.057082681,0.22372425,-0.067204982,4.64863175,0.00365324,4.86832512,-0.023575336,-0.290762254,1.01955497,0.9571106,0.9501965
8.63847584,-5.42055911,1.44872015,-0.057273068,0.21238448,-0.059062766,4.69616702,-0.14017034,4.90613319,-0.030958781,-0.067502742,0.92308194,0.9334728,0.9601635
8.81844409,-5.45595848,1.62517191,-0.057630811,0.20217255,-0.055786060,4.73973603,-0.24926264,4.93963260,-0.029922646,0.147566191,0.82186806,0.9104280,0.9673784
8.99841234,-5.48952919,1.80198070,-0.057697859,0.19231319,-0.055620881,4.77937626,-0.30019483,4.96883855,-0.023203942,0.227928037,0.71870521,0.8919187,0.9744201
9.17838058,-5.52126408,1.97912819,-0.057840114,0.18237635,-0.056362725,4.81514787,-0.29334888,4.99387836,-0.014541305,0.242489697,0.61617054,0.8734405,0.9798144
9.35834883,-5.55115499,2.15659614,-0.057846434,0.17232595,-0.056082715,4.84713448,-0.24546902,5.01492051,-0.006733589,0.176186459,0.51446431,0.8572311,0.9818218
9.53831708,-5.57919549,2.33436584,-0.057822137,0.16243906,-0.053689411,4.87540902,-0.18325024,5.03205827,-0.002867933,0.030541784,0.41123336,0.8445525,0.9829882
9.71828532,-5.60537922,2.51241849,-0.057661223,0.15312443,-0.049168885,4.89999471,-0.13485358,5.04524107,-0.003825409,-0.081412434,0.30332684,0.8312944,0.9813311
9.89825357,-5.62970193,2.69073489,-0.057844764,0.14472973,-0.043310574,4.92084668,-0.11500035,5.05430332,-0.007305930,-0.104162072,0.18930170,0.8221154,0.9788806
10.07822182,-5.65215961,2.86929577,-0.058165840,0.13743719,-0.037078865,4.93786160,-0.11955747,5.05903534,-0.010361997,-0.057797071,0.06886466,0.8144922,0.9738112
10.25819006,-5.67274740,3.04808189,-0.058170881,0.13127347,-0.031115452,4.95090149,-0.13267098,5.05923195,-0.010917731,0.032465891,-0.05747544,0.8074506,0.9686576
10.43815831,-5.69146370,3.22707361,-0.061201327,0.12621649,-0.025206479,4.95981966,-0.13821586,5.05474096,-0.008864701,0.085734262,-0.18749524,0.8047954,0.9615037
10.61812656,-5.70797698,3.40628129,-0.083615319,0.12247093,-0.016999464,4.96448241,-0.13231279,5.04552791,-0.006908747,0.027939448,-0.31597643,0.8024732,0.9508665
10.79809480,-5.72177034,3.58571878,-0.084668134,0.12043969,-0.006490613,4.96477335,-0.12614050,5.03152907,-0.007848005,-0.074944331,-0.44985900,0.8033618,0.9386850
10.97806305,-5.73282650,3.76534569,-0.084719767,0.12030846,0.004043467,4.96057368,-0.13397821,5.01260664,-0.011668280,-0.133240709,-0.58600589,0.8085155,0.9231578
11.15803130,-5.74114013,3.94512042,-0.085247882,0.12201355,0.013998169,4.95174394,-0.15971348,4.98861887,-0.016052971,-0.106487293,-0.72551828,0.8146722,0.9067620
11.33799954,-5.74670306,4.12500127,-0.084849499,0.12540428,0.022863202,4.93811786,-0.19393104,4.95936626,-0.018529953,-0.027208028,-0.86912519,0.8239529,0.8874415
11.51796779,-5.74951510,4.30494614,-0.084889770,0.13028103,0.030524505,4.91950011,-0.22273351,4.92463642,-0.018583759,0.027391132,-1.01578972,0.8364279,0.8640463
11.69793604,-5.74957469,4.48491298,-0.084888363,0.13646388,0.037306060,4.89567677,-0.23969016,4.88424703,-0.017880758,0.013934031,-1.16400542,0.8515262,0.8414589
11.87790428,-5.74688463,4.66485973,-0.084801598,0.14382844,0.043526641,4.86642969,-0.24910903,4.83804762,-0.018120427,-0.024580454,-1.31268965,0.8713693,0.8282152
12.05787253,-5.74144957,4.84474449,-0.084689909,0.15228565,0.049277839,4.83154124,-0.25943475,4.78589753,-0.019771337,-0.062176638,-1.46121189,0.8932962,0.8261418
12.23784078,-5.73327771,5.02452573,-0.084554264,0.16173727,0.054376910,4.79079361,-0.27726896,4.72766411,-0.022773346,-0.095467876,-1.60835500,0.9175361,0.8335087
12.41780902,-5.72237841,5.20416226,-0.084077356,0.17202985,0.058410485,4.74397348,-0.30625290,4.66324962,-0.026955692,-0.122191776,-1.75215203,0.9466775,0.8379162
12.59777727,-5.70876445,5.38361348,-0.083731690,0.18292457,0.060867851,4.69088210,-0.34762535,4.59261858,-0.032114816,-0.143274446,-1.88999020,0.9774852,0.8438628
12.77774552,-5.69245082,5.56283947,-0.083579925,0.19408848,0.061243814,4.63135062,-0.40107782,4.51581925,-0.038111323,-0.161370979,-2.01891151,1.0108930,0.8570521
12.95771376,-5.67345404,5.74180095,-0.082902217,0.20508774,0.058970381,4.56526672,-0.46571563,4.43301111,-0.044920058,-0.179731112,-2.13563828,1.0496702,0.8791857
13.13768201,-5.65179407,5.92045969,-0.082305647,0.21538138,0.053468367,4.49259476,-0.54091052,4.34448969,-0.052663449,-0.202291785,-2.23622939,1.0893455,0.9018747
13.31765026,-5.62749198,6.09877826,-0.081750009,0.22432351,0.044178356,4.41339813,-0.62700302,4.25071852,-0.061642501,-0.233294477,-2.31608931,1.1326516,0.9234869
13.49761851,-5.60057127,6.27672035,-0.081044945,0.23115565,0.030434932,4.32787730,-0.72569441,4.15237987,-0.072299589,-0.274269087,-2.36982552,1.1799625,0.9401723
13.67758675,-5.57105717,6.45425073,-0.080753424,0.23498854,0.011462947,4.23640430,-0.83936804,4.05041972,-0.084905180,-0.314226336,-2.39128146,1.2240182,0.9576336
13.85755500,-5.53897691,6.63133541,-0.085549654,0.23481981,-0.013195455,4.13951156,-0.96817912,3.94602956,-0.098877459,-0.323848762,-2.37425321,1.2444010,0.9966030
14.03752325,-5.50428185,6.80792701,-0.274231447,0.23085629,-0.028570228,4.03594349,-1.10900407,3.83934898,-0.112924896,-0.290151353,-2.27930566,1.2395110,1.0522341
14.21749149,-5.46035861,6.98240328,-0.505872966,0.22641793,-0.016619404,3.92490527,-1.25173795,3.73261029,-0.125501375,-0.223611138,-2.06269382,1.2435607,1.0819891
14.39745974,-5.40049210,7.15206006,-0.570286245,0.22588018,0.011540767,3.81121655,-1.37932571,3.63352156,-0.135850654,-0.174406077,-1.73998050,1.2763305,1.0989011
14.57742799,-5.32358192,7.31468795,-0.617933881,0.23119780,0.040574045,3.70183297,-1.48292315,3.55038302,-0.144906082,-0.158702594,-1.31921053,1.3114855,1.1070648
14.75739623,-5.22914696,7.46779361,-0.646870480,0.24245231,0.067949175,3.60306231,-1.56568271,3.48962175,-0.153294743,-0.137246284,-0.82426902,1.3049549,1.1090249
14.93736448,-5.11762080,7.60893014,-0.651745288,0.25913072,0.090705915,3.52179764,-1.63074641,3.45615967,-0.160041122,-0.091907461,-0.30839960,1.3236654,1.1064437
15.11733273,-4.99040906,7.73611387,-0.628967631,0.27998273,0.105692629,3.46410031,-1.67608376,3.45141956,-0.163784563,-0.031081665,0.16006523,1.3819503,1.0993486
15.29730097,-4.84967212,7.84816241,-0.586291980,0.30309440,0.110950333,3.43324383,-1.69750993,3.47261271,-0.163773943,0.032391825,0.53627803,1.4786546,1.0874612
15.47726922,-4.69792667,7.94480370,-0.530581751,0.32625860,0.106400176,3.42865045,-1.69293119,3.51408285,-0.160087735,0.087753369,0.81087559,1.5437473,1.0699433
15.65723747,-4.53764371,8.02653607,-0.463523187,0.34733395,0.092818499,3.44648831,-1.66475674,3.56930661,-0.153751428,0.119743111,0.99575594,1.5257448,1.0468454
15.83720571,-4.37121005,8.09493252,-0.367027891,0.36420168,0.069322877,3.48103149,-1.62035938,3.63183469,-0.146341387,0.128669304,1.10072845,1.5266872,1.0191340
16.01717396,-4.20054710,8.15196598,-0.380906493,0.37579418,0.043340450,3.52753141,-1.56661482,3.69940268,-0.138426202,0.142012660,1.20977215,1.5027191,0.9996635
16.19714221,-4.02638447,8.19719488,-0.386602578,0.38270361,0.023273036,3.58306851,-1.50648134,3.77165634,-0.129975030,0.149612612,1.28309939,1.4141625,0.9919925
16.37711045,-3.84950283,8.23022494,-0.386794983,0.38602546,0.008516269,3.64507139,-1.44301910,3.84637486,-0.121789311,0.136659140,1.33084143,1.3105226,0.9882785
16.55707870,-3.67075337,8.25088578,-0.381397261,0.38675838,-0.001699262,3.71127227,-1.38132156,3.92194722,-0.114669807,0.116644252,1.36018519,1.2324312,0.9915801
16.73704695,-3.49100690,8.25924619,-0.371073525,0.38573095,-0.008460520,3.77983666,-1.32555016,3.99723439,-0.108583037,0.104483426,1.37675365,1.1754064,1.0023574
16.91701519,-3.31110117,8.25559668,-0.356545074,0.38354672,-0.012942574,3.84937572,-1.27626096,4.07147080,-0.103075192,0.100374838,1.38431262,1.1246836,1.0057638
17.09698344,-3.13179709,8.24042071,-0.339345435,0.38058633,-0.016139453,3.91889749,-1.23152938,4.14417355,-0.097814426,0.100195217,1.38568508,1.0815797,0.9969953
17.27695169,-2.95374893,8.21434272,-0.319376158,0.37704601,-0.018838348,3.98771639,-1.18925173,4.21504455,-0.092725731,0.098718956,1.38231901,1.0552106,0.9807416
17.45691993,-2.77748998,8.17808090,-0.296993531,0.37296894,-0.021749523,4.05536160,-1.14926962,4.28389679,-0.088223430,0.081599175,1.37557159,1.0446879,0.9660186
17.63688818,-2.60329444,8.13290345,-0.163716264,0.36750516,-0.034435564,4.12021973,-1.11516876,4.34838712,-0.085095994,0.048352241,1.32042375,1.0391509,0.9609490
17.81685643,-2.43074213,8.08179610,-0.185566865,0.35904046,-0.053875360,4.18241561,-1.09021471,4.40967947,-0.083268227,0.030921926,1.33636135,1.0329344,0.9607298
17.99682467,-2.26000446,8.02492135,-0.196049236,0.34722475,-0.068948222,4.24359514,-1.07371836,4.47095644,-0.081868324,0.030473135,1.34680427,1.0329255,0.9591367
18.17679292,-2.09137995,7.96205960,-0.205545756,0.33278165,-0.080988192,4.30395070,-1.06277445,4.53193373,-0.080420028,0.033853000,1.35701763,1.0405663,0.9521786
18.35676117,-1.92519596,7.89300590,-0.214704468,0.31627586,-0.090288038,4.36363369,-1.05429993,4.59256919,-0.078853025,0.036639719,1.36729495,1.0563610,0.9501184
18.53672941,-1.76180677,7.81757913,-0.223560876,0.29823673,-0.096968750,4.42273025,-1.04647281,4.65282907,-0.077214171,0.038074201,1.37750297,1.0769277,0.9645299
18.71669766,-1.60159060,7.73562969,-0.232644045,0.27918159,-0.101045339,4.48128766,-1.03849879,4.71268137,-0.075553366,0.038701133,1.38762941,1.0777200,0.9842291
18.89666591,-1.44494490,7.64704770,-0.240574097,0.25962148,-0.102584212,4.53932000,-1.03011211,4.77207723,-0.073893056,0.039176588,1.39705295,1.0672465,1.0009420
19.07663415,-1.29227823,7.55177303,-0.247359321,0.24004319,-0.101766485,4.59681517,-1.02122308,4.83095160,-0.072233805,0.039844978,1.40574470,1.0646862,1.0124691
19.25660240,-1.14400282,7.44979984,-0.252715394,0.22088971,-0.098803338,4.65375284,-1.01176300,4.88924810,-0.070568127,0.040738101,1.41362683,1.0712958,1.0180903
19.43657065,-1.00052260,7.34118417,-0.257339635,0.20255742,-0.093877485,4.71011589,-1.00165495,4.94692859,-0.068889689,0.041766142,1.42089680,1.0843008,1.0174746
19.61653889,-0.86222420,7.22604360,-0.260071026,0.18539566,-0.087218308,4.76589044,-0.99082981,5.00396471,-0.067196058,0.042827326,1.42729732,1.0955803,1.0117621
19.79650714,-0.72946356,7.10455970,-0.260713312,0.16969265,-0.079179314,4.82106347,-0.97923749,5.06033028,-0.065486519,0.043936516,1.43287929,1.1155244,1.0053330
19.97647539,-0.60255444,6.97697527,-0.260275119,0.15566803,-0.070050234,4.87563443,-0.96683509,5.11602176,-0.063757807,0.045188958,1.43789830,1.1466396,1.0045982
20.15644363,-0.48176067,6.84358618,-0.258271138,0.14348606,-0.060079371,4.92961357,-0.95357022,5.17105037,-0.062003875,0.046623248,1.44225729,1.1890387,1.0068298
20.33641188,-0.36728893,6.70473329,-0.254165518,0.13325515,-0.049605660,4.98301357,-0.93937211,5.22542633,-0.060216495,0.048324491,1.44586772,1.2434883,1.0057506
20.51638013,-0.25928227,6.56079355,-0.248337628,0.12501923,-0.038980939,5.03585040,-0.92413912,5.27916316,-0.058382950,0.050458216,1.44877065,1.3085250,0.9988583
20.69634837,-0.15782204,6.41216606,-0.241839262,0.11876986,-0.028427353,5.08814583,-0.90773904,5.33228310,-0.056491741,0.052800593,1.45104887,1.3612691,0.9857798
20.87631662,-0.06292894,6.25926131,-0.232780838,0.11445399,-0.018235987,5.13991785,-0.89011018,5.38479984,-0.054564246,0.053770561,1.45234175,1.3491484,0.9674258
21.05628487,0.02542973,6.10248891,-0.191692411,0.11171609,-0.011468010,5.19108650,-0.87152270,5.43655820,-0.052688505,0.051343057,1.44863531,1.3270118,0.9479006
21.23625311,0.10853096,5.94285942,-0.132237986,0.10951273,-0.012597715,5.24150297,-0.85263469,5.48732316,-0.050955641,0.047281404,1.44186446,1.3136567,0.9371593
21.41622136,0.18789949,5.78134148,-0.130294582,0.10670235,-0.018203412,5.29124716,-0.83399924,5.53730456,-0.049346298,0.045545619,1.44192861,1.3023342,0.9398214
21.59618961,0.26346079,5.61800790,-0.131696965,0.10294937,-0.022941080,5.34047947,-0.81570721,5.58678892,-0.047774155,0.046028243,1.44105512,1.2821543,0.9439075
21.77615785,0.33512912,5.45292915,-0.133060649,0.09843707,-0.026542668,5.38921878,-0.79753713,5.63575392,-0.046192861,0.046956740,1.43882181,1.2597013,0.9446728
21.95612610,0.40282710,5.28618292,-0.134142462,0.09336969,-0.029052195,5.43746286,-0.77922708,5.68416180,-0.044601447,0.047506217,1.43524846,1.2406866,0.9416980
22.13609435,0.46648292,5.11785219,-0.134592318,0.08793921,-0.030559932,5.48519988,-0.76064733,5.73197591,-0.043016643,0.047445230,1.43034735,1.2146089,0.9357358
22.31606260,0.52603745,4.94802715,-0.135422412,0.08232611,-0.031095804,5.53241462,-0.74181218,5.77916584,-0.041459308,0.046723472,1.42427284,1.1633715,0.9336524
22.49603084,0.58143462,4.77680090,-0.135652610,0.07670502,-0.030689675,5.57908984,-0.72285011,5.82570473,-0.039952343,0.045229320,1.41695293,1.1015222,0.9402412
22.67599909,0.63263249,4.60427250,-0.135702942,0.07123965,-0.029427147,5.62520653,-0.70397704,5.87156652,-0.038519752,0.042969974,1.40845630,1.0580405,0.9472967
22.85596734,0.67959684,4.43054392,-0.135603933,0.06608051,-0.027361344,5.67074672,-0.68544021,5.91672909,-0.037173247,0.040662425,1.39877907,1.0096890,0.9529997
23.03593558,0.72230425,4.25572014,-0.135413055,0.06136814,-0.024543263,5.71569321,-0.66736092,5.96117152,-0.035880086,0.040361251,1.38788006,0.9768258,0.9546680
23.21590383,0.76073972,4.07990773,-0.134557657,0.05722968,-0.021066546,5.76002868,-0.64942353,6.00487107,-0.034518979,0.045668157,1.37562334,0.9530757,0.9504011
23.39587208,0.79490256,3.90321533,-0.133913232,0.05377956,-0.016974168,5.80373617,-0.63045816,6.04780359,-0.032849439,0.060769197,1.36192775,0.9340924,0.9419473
23.57584032,0.82479744,3.72575092,-0.132768112,0.05113049,-0.012240774,5.84679823,-0.60817075,6.08994156,-0.030552769,0.086854007,1.34655156,0.9190813,0.9305804
23.75580857,0.85044269,3.54762269,-0.131529712,0.04940473,-0.006786379,5.88919546,-0.57947163,6.13125220,-0.027390290,0.117983956,1.32933156,0.9076848,0.9214500
23.93577682,0.87186411,3.36893722,-0.130138310,0.04874983,-0.000413478,5.93090665,-0.54161990,6.17170018,-0.023394191,0.142727252,1.31014133,0.8882627,0.9244174
24.11574506,0.88909811,3.18979930,-0.128758133,0.04935490,0.007135995,5.97190881,-0.49369648,6.21125040,-0.018929937,0.150548136,1.28900505,0.8690687,0.9374408
24.29571331,0.90218782,3.01031086,-0.126713422,0.05145043,0.016053830,6.01217765,-0.43763111,6.24987131,-0.014625680,0.134087554,1.26603518,0.8589465,0.9488987
24.47568156,0.91118751,2.83057078,-0.126957018,0.05531153,0.026625799,6.05169256,-0.37855804,6.28754451,-0.011296061,0.087409119,1.24169161,0.8648986,0.9568102
24.65564980,0.91625795,2.65067629,-0.033682761,0.06047999,0.030608432,6.09031621,-0.32479527,6.32403815,-0.009844301,0.009880258,1.20822772,0.8638846,0.9614370
24.83561805,0.91964967,2.47074005,-0.020938904,0.06562621,0.026508560,6.12796714,-0.28629300,6.35927465,-0.010926386,-0.082855800,1.17904590,0.8604842,0.9639914
25.01558630,0.92236479,2.29079237,-0.021439570,0.07000817,0.022145985,6.16469596,-0.27146652,6.39342328,-0.014425019,-0.155127889,1.14952516,0.8577138,0.9565064
25.19555454,0.92438662,2.11083557,-0.021725773,0.07362045,0.017962078,6.20049552,-0.28201604,6.42648664,-0.018745658,-0.140657123,1.11828984,0.8556644,0.9460050
25.37552279,0.92571252,1.93087229,-0.021714630,0.07643777,0.013317256,6.23534361,-0.30787869,6.45843239,-0.021175214,-0.026918795,1.08538313,0.8543211,0.9457283
25.55549104,0.92633957,1.75090523,-0.021569225,0.07835818,0.008005222,6.26921458,-0.33027822,6.48923299,-0.020037474,0.104635270,1.05118374,0.8542266,0.9463226
25.73545928,0.92626654,1.57093709,-0.021754930,0.07929328,0.002393516,6.30208182,-0.33219092,6.51886656,-0.015675328,0.197061273,1.01575775,0.8633703,0.9457395
25.91542753,0.92548855,1.39097061,-0.021613499,0.07924900,-0.002827455,6.33391787,-0.30655705,6.54730594,-0.009717493,0.217415636,0.97878665,0.8789910,0.9363345
26.09539578,0.92400489,1.21100857,-0.021902086,0.07835793,-0.006935829,6.36469420,-0.25826087,6.57451624,-0.004298205,0.161486251,0.94009346,0.8944642,0.9195311
26.27536402,0.92181243,1.03105377,-0.022034161,0.07686068,-0.009460346,6.39438134,-0.20059924,6.60045669,-0.000979145,0.071626645,0.89937361,0.9092805,0.9026043
26.45533227,0.91890766,0.85110907,-0.021920224,0.07504235,-0.010394732,6.42294968,-0.14851751,6.62508587,-0.000260345,-0.021537449,0.85672005,0.9263953,0.8858023
26.63530052,0.91528959,0.67117729,-0.021919895,0.07316193,-0.010056945,6.45037449,-0.11175202,6.64838408,-0.001302409,-0.054906898,0.81317438,0.9394243,0.8661938
26.81526876,0.91095615,0.49126131,-0.022215124,0.07141536,-0.008851874,6.47664194,-0.09051764,6.67036849,-0.002410963,-0.027787842,0.76986262,0.9443728,0.8487464
26.99523701,0.90590281,0.31136412,-0.022169223,0.06993531,-0.007106061,6.50175002,-0.07628683,6.69107659,-0.001959015,0.058338341,0.72692006,0.9496229,0.8323939
27.17520526,0.90012887,0.13148862,-0.022277069,0.06881826,-0.004904733,6.52570201,-0.05900004,6.71053125,0.000040439,0.086409859,0.68339437,0.9592741,0.8378449
27.35517350,0.89363185,-0.04836222,-0.022517677,0.06816312,-0.002104895,6.54849409,-0.03495754,6.72871015,0.002349655,0.083012828,0.63759177,0.9810361,0.8388607
27.53514175,0.88640895,-0.22818536,-0.022621004,0.06809308,0.001459343,6.57010353,-0.00469649,6.74553791,0.004951915,0.109069472,0.58812874,0.9936187,0.8340720
27.71511000,0.87845768,-0.40797778,-0.022611293,0.06876162,0.005967315,6.59048545,0.03404836,6.76090284,0.008763300,0.172619931,0.53424937,0.9909861,0.8397200
