s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
2.15961896,-3.27515551,2.42355659,-0.012505719,-0.09663962,0.025206150,4.25151345,-0.17155508,4.41045277,-0.019419297,-0.067079672,0.36861677,1.0104453,0.9500100
2.33958721,-3.25692302,2.24451432,-0.012535386,-0.09262033,0.019536625,4.28118876,-0.20318102,4.42285097,-0.020135040,0.032730458,0.21924279,0.9921024,0.9408752
2.51955545,-3.23910158,2.06543066,-0.012738854,-0.08969681,0.012999626,4.30443598,-0.21631717,4.42876963,-0.016702135,0.130798469,0.06277214,0.9797478,0.9315168
2.69952370,-3.22170020,1.88630571,-0.013031112,-0.08793625,0.006588324,4.32132254,-0.20131981,4.42802187,-0.010703210,0.156180927,-0.09929931,0.9782552,0.9213269
2.87949195,-3.20472613,1.70713975,-0.013507709,-0.08722345,0.001343267,4.33181616,-0.16508239,4.42046468,-0.005757908,0.080577173,-0.26519371,0.9753826,0.9900391
3.05946019,-3.18818913,1.52793293,-0.013754778,-0.08731329,-0.002334694,4.33582792,-0.12998461,4.40596889,-0.005529647,-0.070689893,-0.43465900,0.9737834,1.0391841
3.23942844,-3.17209729,1.34868559,-0.013739392,-0.08797955,-0.005064157,4.33322557,-0.12096498,4.38435811,-0.010796473,-0.183788851,-0.60863356,0.9735342,1.0696089
3.41939669,-3.15647013,1.16939704,-0.003460647,-0.08925639,-0.009116958,4.32382591,-0.14909173,4.35543459,-0.019027697,-0.212430280,-0.78475069,0.9735734,0.9947554
3.59936493,-3.14166881,0.99003792,-0.349286010,-0.08873210,0.015344639,4.30768984,-0.20685057,4.31882181,-0.027375253,-0.194045476,-1.00362646,0.9720012,0.8699442
3.77933318,-3.13670386,0.81018125,-0.472962256,-0.08049204,0.079478575,4.28461773,-0.28006099,4.27452616,-0.034710371,-0.168203304,-1.18500132,0.9672560,0.8557884
3.95930143,-3.14715429,0.63056511,-0.517594247,-0.05993314,0.155511861,4.25384381,-0.35872601,4.22257986,-0.041081843,-0.142714335,-1.34821392,0.9825130,0.8334993
4.13926967,-3.17422834,0.45270198,-0.550992333,-0.02505162,0.234790465,4.21438745,-0.43699322,4.16203435,-0.046652223,-0.120355934,-1.50662940,1.0122740,0.8031728
4.31923792,-3.21874436,0.27839109,-0.571253790,0.02586349,0.314557066,4.16470757,-0.51130233,4.09099522,-0.051555227,-0.099450376,-1.66878168,1.0303889,0.7703766
4.49920617,-3.28087670,0.10955837,-0.574795489,0.09471176,0.391449946,4.10240271,-0.57866498,4.00639431,-0.055698394,-0.073710343,-1.84657268,1.0751471,1.0638325
4.67917442,-3.36005865,-0.05198326,-0.559220207,0.18319552,0.461575823,4.02402700,-0.63452684,3.90373881,-0.058656728,-0.040098185,-2.05465318,1.1227766,1.3993553
4.85914266,-3.45504212,-0.20477580,-0.528791668,0.29220652,0.521488831,3.92489835,-0.67301706,3.77691835,-0.060283760,-0.016686505,-2.30754046,1.1703516,3.5568642
5.03911091,-3.56410509,-0.34786877,-0.487649655,0.42121950,0.568825667,3.79883871,-0.69627026,3.61801158,-0.062817346,-0.059791187,-2.61969607,1.2471598,3.6934870
5.21907916,-3.68531014,-0.48084577,-0.425396955,0.56698832,0.600205614,3.63841805,-0.73118219,3.41708148,-0.072148333,-0.198839211,-3.02824870,1.3535188,3.8398001
5.39904740,-3.81751068,-0.60286819,-0.853698972,0.75342818,0.639684819,3.39128265,-0.89454404,3.11075863,-0.108756648,-0.548432570,-3.58160013,1.5130260,4.1615903
5.57901565,-3.96556237,-0.70487142,-1.109559020,1.00690655,0.645902969,2.93655476,-1.51380821,2.56228807,-0.224867756,-1.076805835,-4.38357272,1.8178210,4.2902231
5.75898390,-4.13076742,-0.77541916,-1.408746367,1.26955664,0.446389939,2.34090356,-2.57297353,2.11654333,-0.401262271,-0.755755418,-0.75822449,2.3912418,3.6875600
5.93895214,-4.30816537,-0.80282414,-1.508986435,1.39403849,0.021222637,2.15676127,-2.97333601,2.32398939,-0.414004119,0.589944201,2.31058225,2.3037222,1.6583035
6.11892039,-4.48654029,-0.78242405,-1.413755627,1.29889860,-0.374086955,2.54371999,-2.55991898,2.90007009,-0.299179344,0.355341822,2.57875454,2.1074229,1.7796084
6.29888864,-4.65329230,-0.71614386,-1.687625158,1.04311700,-0.560067409,3.06374738,-2.00136294,3.42963425,-0.182855278,0.813829462,2.64196415,2.8789341,1.9480597
6.47885688,-4.79325980,-0.60395538,-1.564772636,0.77110349,-0.535018222,3.48111361,-1.17828255,3.84792377,-0.048985976,0.845158587,2.51817328,1.8453982,3.4272218
6.65882513,-4.89730071,-0.45759287,-1.172486654,0.59320263,-0.384234510,3.75858045,-0.41993139,4.11251185,0.009060917,0.068697355,2.25885182,1.4610499,3.0291079
6.83879338,-4.96812556,-0.29236180,-0.672737121,0.50258069,-0.240159779,3.93784713,-0.11735378,4.27232672,0.000953327,-0.336568632,1.95400603,1.2949335,2.8970821
7.01876162,-5.02139868,-0.12046052,-0.087515986,0.45643415,-0.177674091,4.05902524,-0.09349341,4.37127057,-0.013875873,-0.179000716,1.60890938,1.2334519,2.9184083
7.19872987,-5.07276451,0.05202119,-0.057237350,0.42388706,-0.170023596,4.15141636,-0.13932343,4.44325098,-0.018624964,-0.023693770,1.52752813,1.1923951,2.9496281
7.37869812,-5.12241098,0.22500556,-0.055931795,0.39261508,-0.166820746,4.23366260,-0.17557217,4.50973886,-0.017278765,0.086521546,1.45883711,1.1437668,1.0440986
7.55866636,-5.17031955,0.39847926,-0.055995951,0.36192169,-0.164409778,4.30852594,-0.18118545,4.57179858,-0.011919959,0.163190438,1.38700042,1.1072548,0.8933018
7.73863461,-5.21647663,0.57242717,-0.056211738,0.33182034,-0.161272305,4.37733437,-0.15245254,4.62952919,-0.004217198,0.203804998,1.31117302,1.0722100,0.8934973
7.91860286,-5.26086951,0.74683365,-0.056687167,0.30258101,-0.156115839,4.44089396,-0.09438744,4.68296095,0.004382930,0.215619187,1.23143059,1.0405491,0.9115678
8.09857110,-5.30348522,0.92168287,-0.056730140,0.27464743,-0.148148010,4.49971327,-0.02062116,4.73210917,0.010954603,0.113485425,1.14757391,1.0112613,0.9259807
8.27853935,-5.34431301,1.09695819,-0.056988590,0.24851937,-0.137331611,4.55412863,0.04603888,4.77698919,0.012623395,-0.022104522,1.05967677,0.9823310,0.9393514
8.45850760,-5.38334065,1.27264310,-0.057082681,0.22462364,-0.124369705,4.60436897,0.08834558,4.81761653,0.011045369,-0.050223724,0.96756073,0.9571106,0.9501965
8.63847584,-5.42055911,1.44872015,-0.057273068,0.20323567,-0.110244766,4.65058057,0.10691972,4.85400326,0.009191702,-0.040168524,0.87183014,0.9334728,0.9601635
8.81844409,-5.45595848,1.62517191,-0.057630811,0.18448410,-0.095683840,4.69284970,0.11042315,4.88616884,0.007541067,-0.042734654,0.77316594,0.9104280,0.9673784
8.99841234,-5.48952919,1.80198070,-0.057697859,0.16839555,-0.081186474,4.73122157,0.10311015,4.91414006,0.005267993,-0.073669269,0.67234346,0.8919187,0.9744201
9.17838058,-5.52126408,1.97912819,-0.057840114,0.15490650,-0.067280155,4.76572251,0.07984317,4.93795667,0.000172971,-0.191192212,0.57006194,0.8734405,0.9798144
9.35834883,-5.55115499,2.15659614,-0.057846434,0.14382811,-0.054798210,4.79637333,0.02871654,4.95765243,-0.008906803,-0.285348941,0.46589746,0.8572311,0.9818218
9.53831708,-5.57919549,2.33436584,-0.057822137,0.13479718,-0.044815476,4.82318601,-0.05159964,4.97322554,-0.018327506,-0.212580335,0.35903455,0.8445525,0.9829882
9.71828532,-5.60537922,2.51241849,-0.057661223,0.12729612,-0.037975336,4.84615435,-0.13786228,4.98464179,-0.022295219,0.001953003,0.24927487,0.8312944,0.9813311
9.89825357,-5.62970193,2.69073489,-0.057844764,0.12079575,-0.033797284,4.86525153,-0.19519278,4.99186892,-0.018843855,0.183261741,0.13766314,0.8221154,0.9788806
10.07822182,-5.65215961,2.86929577,-0.058165840,0.11494614,-0.030812133,4.88043941,-0.20582347,4.99490316,-0.011860585,0.192369737,0.02538052,0.8144922,0.9738112
10.25819006,-5.67274740,3.04808189,-0.058170881,0.10966490,-0.027544920,4.89167832,-0.18282243,4.99373257,-0.007118390,0.063496052,-0.08858291,0.8074506,0.9686576
10.43815831,-5.69146370,3.22707361,-0.061201327,0.10508813,-0.023044538,4.89892336,-0.15471403,4.98828200,-0.006700931,-0.040821388,-0.20603067,0.8047954,0.9615037
10.61812656,-5.70797698,3.40628129,-0.083615319,0.10160283,-0.015461728,4.90210981,-0.13996630,4.97845193,-0.008493427,-0.055985958,-0.32521605,0.8024732,0.9508665
10.79809480,-5.72177034,3.58571878,-0.084668134,0.09970601,-0.005485182,4.90114102,-0.13923769,4.96405865,-0.010163073,-0.034175957,-0.45227927,0.8033618,0.9386850
10.97806305,-5.73282650,3.76534569,-0.084719767,0.09961783,0.004487853,4.89588124,-0.14537676,4.94487552,-0.011083592,-0.015490389,-0.58331598,0.8085155,0.9231578
11.15803130,-5.74114013,3.94512042,-0.085247882,0.10131947,0.014250431,4.88616420,-0.15294934,4.92072915,-0.011585254,-0.011488270,-0.71794396,0.8146722,0.9067620
11.33799954,-5.74670306,4.12500127,-0.084849499,0.10476755,0.023728476,4.87180638,-0.16047732,4.89143657,-0.012145789,-0.018549873,-0.85609775,0.8239529,0.8874415
11.51796779,-5.74951510,4.30494614,-0.084889770,0.10990632,0.032850052,4.85260748,-0.16904891,4.85680850,-0.013091215,-0.031953217,-0.99709588,0.8364279,0.8640463
11.69793604,-5.74957469,4.48491298,-0.084888363,0.11666953,0.041562832,4.82835183,-0.18066801,4.81665758,-0.014606560,-0.048620532,-1.14026822,0.8515262,0.8414589
11.87790428,-5.74688463,4.66485973,-0.084801598,0.12497037,0.049688956,4.79881310,-0.19732751,4.77080498,-0.016787148,-0.066609320,-1.28460183,0.8713693,0.8282152
12.05787253,-5.74144957,4.84474449,-0.084689909,0.13468327,0.056978234,4.76375879,-0.22062223,4.71909104,-0.019674922,-0.084825385,-1.42877080,0.8932962,0.8261418
12.23784078,-5.73327771,5.02452573,-0.084554264,0.14563176,0.063125373,4.72295738,-0.25165207,4.66138664,-0.023285138,-0.102782702,-1.57115750,0.9175361,0.8335087
12.41780902,-5.72237841,5.20416226,-0.084077356,0.15757577,0.067750368,4.67618900,-0.29106762,4.59760689,-0.027623845,-0.120339239,-1.70988289,0.9466775,0.8379162
12.59777727,-5.70876445,5.38361348,-0.083731690,0.17020250,0.070451906,4.62325536,-0.33917705,4.52772537,-0.032700654,-0.137672722,-1.84262984,0.9774852,0.8438628
12.77774552,-5.69245082,5.56283947,-0.083579925,0.18312614,0.070847759,4.56399177,-0.39608609,4.45179113,-0.038543934,-0.155387263,-1.96673281,1.0108930,0.8570521
12.95771376,-5.67345404,5.74180095,-0.082902217,0.19588019,0.068469236,4.49828996,-0.46188019,4.36995684,-0.045224551,-0.174807916,-2.07912991,1.0496702,0.8791857
13.13768201,-5.65179407,5.92045969,-0.082305647,0.20790589,0.062800158,4.42611690,-0.53691208,4.28250732,-0.052898514,-0.198460679,-2.17599904,1.0893455,0.9018747
13.31765026,-5.62749198,6.09877826,-0.081750009,0.21854804,0.053311465,4.34753747,-0.62221930,4.18989570,-0.061860366,-0.229895667,-2.25280133,1.1326516,0.9234869
13.49761851,-5.60057127,6.27672035,-0.081044945,0.22704233,0.039345445,4.26275354,-0.71989121,4.09279600,-0.072543268,-0.271140055,-2.30418574,1.1799625,0.9401723
13.67758675,-5.57105717,6.45425073,-0.080753424,0.23249359,0.020117857,4.17214010,-0.83264797,3.99214873,-0.085273296,-0.313864070,-2.32407780,1.2240182,0.9576336
13.85755500,-5.53897691,6.63133541,-0.085549654,0.23389111,-0.004862193,4.07623626,-0.96132015,3.88914732,-0.099607987,-0.330339697,-2.30614906,1.2444010,0.9966030
14.03752325,-5.50428185,6.80792701,-0.274231447,0.23146024,-0.020719353,3.97382109,-1.10381815,3.78404670,-0.114342832,-0.302993743,-2.20775376,1.2395110,1.0522341
14.21749149,-5.46035861,6.98240328,-0.505872966,0.22851073,-0.009593170,3.86416332,-1.25049264,3.67929184,-0.127739808,-0.234808976,-1.98554299,1.2435607,1.0819891
14.39745974,-5.40049210,7.15206006,-0.570286245,0.22929947,0.017257841,3.75221237,-1.38288105,3.58276482,-0.138650937,-0.177415712,-1.65727098,1.2763305,1.0989011
14.57742799,-5.32358192,7.31468795,-0.617933881,0.23564330,0.044508603,3.64517191,-1.48983404,3.50294101,-0.147852302,-0.155092665,-1.23190367,1.3114855,1.1070648
14.75739623,-5.22914696,7.46779361,-0.646870480,0.24752854,0.069774473,3.54961983,-1.57337587,3.44623667,-0.156074056,-0.129975905,-0.73999258,1.3049549,1.1090249
14.93736448,-5.11762080,7.60893014,-0.651745288,0.26438015,0.090332280,3.47250805,-1.63679892,3.41708485,-0.162417313,-0.082302572,-0.23958583,1.3236654,1.1064437
15.11733273,-4.99040906,7.73611387,-0.628967631,0.28493850,0.103295232,3.41953732,-1.67863317,3.41612300,-0.165552648,-0.019940620,0.20452676,1.3819503,1.0993486
15.29730097,-4.84967212,7.84816241,-0.586291980,0.30734321,0.106932930,3.39328209,-1.69523646,3.43996042,-0.164783954,0.044301436,0.55563444,1.4786546,1.0874612
15.47726922,-4.69792667,7.94480370,-0.530581751,0.32949521,0.101307075,3.39248452,-1.68492964,3.48276548,-0.160254726,0.100187431,0.80905284,1.5437473,1.0699433
15.65723747,-4.53764371,8.02653607,-0.463523187,0.34939202,0.087240524,3.41294137,-1.65030827,3.53813998,-0.153023357,0.133180441,0.97719116,1.5257448,1.0468454
15.83720571,-4.37121005,8.09493252,-0.367027891,0.36506310,0.063828090,3.44888651,-1.59890460,3.59987162,-0.144737577,0.141384593,1.06897501,1.5266872,1.0191340
16.01717396,-4.20054710,8.15196598,-0.380906493,0.37554390,0.038436715,3.49574781,-1.53828980,3.66594393,-0.136208585,0.147343414,1.16786460,1.5027191,0.9996635
16.19714221,-4.02638447,8.19719488,-0.386602578,0.38150142,0.019357897,3.55082085,-1.47331349,3.73620353,-0.127746019,0.141827436,1.23353470,1.4141625,0.9919925
16.37711045,-3.84950283,8.23022494,-0.386794983,0.38410064,0.005783650,3.61171114,-1.40897320,3.80859354,-0.120112924,0.122606373,1.27606567,1.3105226,0.9882785
16.55707870,-3.67075337,8.25088578,-0.381397261,0.38436048,-0.003291057,3.67632383,-1.34984086,3.88165018,-0.113561427,0.108431966,1.30207719,1.2324312,0.9915801
16.73704695,-3.49100690,8.25924619,-0.371073525,0.38308828,-0.009083091,3.74297737,-1.29728645,3.95433298,-0.107641008,0.104794149,1.31619818,1.1754064,1.0023574
16.91701519,-3.31110117,8.25559668,-0.356545074,0.38085224,-0.012746857,3.81039998,-1.24956484,4.02591806,-0.101972827,0.104047597,1.32136114,1.1246836,1.0057638
17.09698344,-3.13179709,8.24042071,-0.339345435,0.37800778,-0.015183306,3.87767505,-1.20449994,4.09592632,-0.096492349,0.102724143,1.32001193,1.0815797,0.9969953
17.27695169,-2.95374893,8.21434272,-0.319376158,0.37474214,-0.017107829,3.94415774,-1.16099481,4.16404939,-0.091282430,0.098652092,1.31354195,1.0552106,0.9807416
17.45691993,-2.77748998,8.17808090,-0.296993531,0.37109850,-0.019212510,4.00939576,-1.11988605,4.23008976,-0.086775823,0.079712982,1.30338977,1.0446879,0.9660186
17.63688818,-2.60329444,8.13290345,-0.163716264,0.36621198,-0.031095347,4.07182386,-1.08522297,4.29171166,-0.083719520,0.045660192,1.24344650,1.0391509,0.9609490
17.81685643,-2.43074213,8.08179610,-0.185566865,0.35846605,-0.049756920,4.13153258,-1.06034528,4.35007250,-0.082021822,0.026997014,1.25642725,1.0329344,0.9607298
17.99682467,-2.26000446,8.02492135,-0.196049236,0.34751889,-0.064086467,4.19011056,-1.04456376,4.40834530,-0.080813340,0.025269324,1.26395464,1.0329255,0.9591367
18.17679292,-2.09137995,7.96205960,-0.205545756,0.33408119,-0.075454000,4.24778103,-1.03494788,4.46626476,-0.079594494,0.028112149,1.27154490,1.0405663,0.9521786
18.35676117,-1.92519596,7.89300590,-0.214704468,0.31869931,-0.084180116,4.30471647,-1.02827681,4.52381097,-0.078262548,0.030959763,1.27958008,1.0563610,0.9501184
18.53672941,-1.76180677,7.81757913,-0.223560876,0.30187954,-0.090403712,4.36102358,-1.02253172,4.58097467,-0.076845877,0.032687211,1.28796759,1.0769277,0.9645299
18.71669766,-1.60159060,7.73562969,-0.232644045,0.28411361,-0.094148034,4.41677043,-1.01675128,4.63774854,-0.075389743,0.033614180,1.29671282,1.0777200,0.9842291
18.89666591,-1.44494490,7.64704770,-0.240574097,0.26588614,-0.095480648,4.47199201,-1.01056497,4.69410678,-0.073917497,0.034361912,1.30515512,1.0672465,1.0009420
19.07663415,-1.29227823,7.55177303,-0.247359321,0.24765817,-0.094579348,4.52669611,-1.00382536,4.75000419,-0.072430176,0.035316437,1.31323222,1.0646862,1.0124691
19.25660240,-1.14400282,7.44979984,-0.252715394,0.22984880,-0.091649112,4.58087987,-0.99642741,4.80540025,-0.070919173,0.036540250,1.32081420,1.0712958,1.0180903
19.43657065,-1.00052260,7.34118417,-0.257339635,0.21283301,-0.086864465,4.63454062,-0.98826419,4.86026863,-0.069376472,0.037946535,1.32805682,1.0843008,1.0174746
19.61653889,-0.86222420,7.22604360,-0.260071026,0.19694158,-0.080444806,4.68767565,-0.97923900,4.91458800,-0.067798273,0.039424981,1.33461695,1.0955803,1.0117621
19.79650714,-0.72946356,7.10455970,-0.260713312,0.18244712,-0.072731948,4.74027941,-0.96927712,4.96833414,-0.066183025,0.040980313,1.34047576,1.1155244,1.0053330
19.97647539,-0.60255444,6.97697527,-0.260275119,0.16955674,-0.064003046,4.79235512,-0.95831465,5.02150171,-0.064526955,0.042704106,1.34584650,1.1466396,1.0045982
20.15644363,-0.48176067,6.84358618,-0.258271138,0.15842501,-0.054493241,4.84391364,-0.94628068,5.07409692,-0.062823514,0.044637946,1.35055992,1.1890387,1.0068298
20.33641188,-0.36728893,6.70473329,-0.254165518,0.14915324,-0.044527535,4.89496522,-0.93308661,5.12612130,-0.061063787,0.046872862,1.35445878,1.2434883,1.0057506
20.51638013,-0.25928227,6.56079355,-0.248337628,0.14178067,-0.034443398,4.94552072,-0.91861232,5.17757716,-0.059234225,0.049571684,1.35754536,1.3085250,0.9988583
20.69634837,-0.15782204,6.41216606,-0.241839262,0.13629630,-0.024448787,4.99559510,-0.90270967,5.22847508,-0.057323830,0.052442444,1.35989215,1.3612691,0.9857798
20.87631662,-0.06292894,6.25926131,-0.232780838,0.13264655,-0.014820676,5.04519796,-0.88532403,5.27881552,-0.055361131,0.053652736,1.36106545,1.3491484,0.9674258
21.05628487,0.02542973,6.10248891,-0.191692411,0.13047667,-0.008598390,5.09422802,-0.86679977,5.32840273,-0.053453116,0.050885818,1.35625443,1.3270118,0.9479006
21.23625311,0.10853096,5.94285942,-0.132237986,0.12874536,-0.010234488,5.14250350,-0.84794010,5.37694803,-0.051709827,0.046177664,1.34775051,1.3136567,0.9371593
21.41622136,0.18789949,5.78134148,-0.130294582,0.12631453,-0.016319619,5.19010073,-0.82942187,5.42468888,-0.050111231,0.044062775,1.34762967,1.3023342,0.9398214
21.59618961,0.26346079,5.61800790,-0.131696965,0.12285107,-0.021532321,5.23719677,-0.81137597,5.47196100,-0.048558351,0.044438746,1.34661411,1.2821543,0.9439075
21.77615785,0.33512912,5.45292915,-0.133060649,0.11853904,-0.025609418,5.28381571,-0.79356565,5.51874148,-0.046998038,0.045307549,1.34419949,1.2597013,0.9446728
21.95612610,0.40282710,5.28618292,-0.134142462,0.11358289,-0.028597658,5.32995720,-0.77570430,5.56498918,-0.045429506,0.045737161,1.34041322,1.2406866,0.9416980
22.13609435,0.46648292,5.11785219,-0.134592318,0.10817449,-0.030589082,5.37560932,-0.75765494,5.61066409,-0.043871966,0.045493658,1.33527422,1.2146089,0.9357358
22.31606260,0.52603745,4.94802715,-0.135422412,0.10249396,-0.031615432,5.42075596,-0.73943713,5.65573360,-0.042347276,0.044619997,1.32898552,1.1633715,0.9336524
22.49603084,0.58143462,4.77680090,-0.135652610,0.09671521,-0.031708507,5.46537855,-0.72117903,5.70016937,-0.040875816,0.043123670,1.32147193,1.1015222,0.9402412
22.67599909,0.63263249,4.60427250,-0.135702942,0.09100097,-0.030955532,5.50945643,-0.70308093,5.74394429,-0.039478466,0.040934878,1.31284640,1.0580405,0.9472967
22.85596734,0.67959684,4.43054392,-0.135603933,0.08550040,-0.029411343,5.55297028,-0.68539412,5.78703669,-0.038176090,0.038087664,1.30314542,1.0096890,0.9529997
23.03593558,0.72230425,4.25572014,-0.135413055,0.08035214,-0.027131198,5.59590209,-0.66838276,5.82942742,-0.036980321,0.035081230,1.29237659,0.9768258,0.9546680
23.21590383,0.76073972,4.07990773,-0.134557657,0.07567967,-0.024222815,5.63823418,-0.65221143,5.87109658,-0.035869996,0.033428725,1.28044118,0.9530757,0.9504011
23.39587208,0.79490256,3.90321533,-0.133913232,0.07158906,-0.020766033,5.67995014,-0.63669938,5.91202438,-0.034751471,0.036166990,1.26732549,0.9340924,0.9419473
23.57584032,0.82479744,3.72575092,-0.132768112,0.06817460,-0.016808041,5.72103399,-0.62093527,5.95218847,-0.033417478,0.047531853,1.25278633,0.9190813,0.9305804
23.75580857,0.85044269,3.54762269,-0.131529712,0.06552379,-0.012376540,5.76146820,-0.60290207,5.99156011,-0.031549411,0.070619257,1.23662772,0.9076848,0.9214500
23.93577682,0.87186411,3.36893722,-0.130138310,0.06372903,-0.007389320,5.80123345,-0.57955137,6.03010468,-0.028845464,0.101668550,1.21856839,0.8882627,0.9244174
24.11574506,0.88909811,3.18979930,-0.128758133,0.06290715,-0.001661521,5.84030718,-0.54780737,6.06778082,-0.025256061,0.128607445,1.19837991,0.8690687,0.9374408
24.29571331,0.90218782,3.01031086,-0.126713422,0.06321076,0.005013614,5.87866243,-0.50612737,6.10454195,-0.021074216,0.141420668,1.17589930,0.8589465,0.9488987
24.47568156,0.91118751,2.83057078,-0.126957018,0.06484962,0.013052270,5.91627199,-0.45538034,6.14034832,-0.016762817,0.138684790,1.15145127,0.8648986,0.9568102
24.65564980,0.91625795,2.65067629,-0.033682761,0.06734051,0.014487069,5.95298325,-0.39873965,6.17492430,-0.012781402,0.122275221,1.11629274,0.8638846,0.9614370
24.83561805,0.91964967,2.47074005,-0.020938904,0.06939002,0.008243027,5.98870950,-0.34037979,6.20819051,-0.009459371,0.097579417,1.08648908,0.8604842,0.9639914
25.01558630,0.92236479,2.29079237,-0.021439570,0.07037490,0.002684927,6.02350549,-0.28435474,6.24034733,-0.006960877,0.068820643,1.05635479,0.8577138,0.9565064
25.19555454,0.92438662,2.11083557,-0.021725773,0.07051219,-0.001163612,6.05736064,-0.23415451,6.27140212,-0.005304493,0.042117893,1.02484339,0.8556644,0.9460050
25.37552279,0.92571252,1.93087229,-0.021714630,0.07008549,-0.003573964,6.09025120,-0.19200912,6.30133377,-0.004356955,0.021687110,0.99216803,0.8543211,0.9457283
25.55549104,0.92633957,1.75090523,-0.021569225,0.06932653,-0.004850907,6.12215436,-0.15872909,6.33012698,-0.003942545,0.006342777,0.95852227,0.8542266,0.9463226
25.73545928,0.92626654,1.57093709,-0.021754930,0.06841667,-0.005248394,6.15305014,-0.13420905,6.35777230,-0.003962064,-0.007736662,0.92407881,0.8633703,0.9457395
25.91542753,0.92548855,1.39097061,-0.021613499,0.06749089,-0.005026907,6.18292104,-0.11813122,6.38426252,-0.004406390,-0.022768368,0.88884379,0.8789910,0.9363345
26.09539578,0.92400489,1.21100857,-0.021902086,0.06663907,-0.004426341,6.21175208,-0.11029980,6.40959148,-0.005281089,-0.037509348,0.85289992,0.8944642,0.9195311
26.27536402,0.92181243,1.03105377,-0.022034161,0.06591027,-0.003659851,6.23953033,-0.11038239,6.43375198,-0.006494398,-0.046452886,0.81610420,0.9092805,0.9026043
26.45533227,0.91890766,0.85110907,-0.021920224,0.06531217,-0.002973828,6.26624297,-0.11702862,6.45673076,-0.007707166,-0.037815838,0.77824948,0.9263953,0.8858023
26.63530052,0.91528959,0.67117729,-0.021919895,0.06481736,-0.002511601,6.29187654,-0.12627663,6.47850703,-0.008123343,0.008803946,0.73903158,0.9394243,0.8661938
26.81526876,0.91095615,0.49126131,-0.022215124,0.06439164,-0.002204089,6.31641562,-0.13072177,6.49905535,-0.006821930,0.082363909,0.69843598,0.9443728,0.8487464
26.99523701,0.90590281,0.31136412,-0.022169223,0.06402879,-0.001809388,6.33984185,-0.12271236,6.51835197,-0.003857029,0.126042414,0.65664157,0.9496229,0.8323939
27.17520526,0.90012887,0.13148862,-0.022277069,0.06377665,-0.000968515,6.36213556,-0.10055646,6.53637656,-0.000625066,0.101968416,0.61373645,0.9592741,0.8378449
27.35517350,0.89363185,-0.04836222,-0.022517677,0.06374496,0.000647006,6.38327709,-0.07086219,6.55310583,0.001314807,0.035502611,0.56941127,0.9810361,0.8388607
27.53514175,0.88640895,-0.22818536,-0.022621004,0.06407972,0.003108954,6.40324529,-0.04320268,6.56850562,0.001712843,-0.006935934,0.52322382,0.9936187,0.8340720
27.71511000,0.87845768,-0.40797778,-0.022611293,0.06491959,0.006260716,6.42201547,-0.02267576,6.58253501,0.001507991,-0.007439022,0.47515891,0.9909861,0.8397200
