run_id,packet_sequence,request_sequence,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,simulator_position_x,simulator_position_y,simulator_position_z,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_orientation_quaternion_w,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_encoder_angles_left,simulator_encoder_angles_right
50_steering_multisine_6mps_40hz_20260913,1,4,5,10.736,10737,31655,0.8029,3.1586,0.0592,0.0111,0.0111,-0.707,0.707,0.0,0.0314,4.7123,0.0,0.0,0.0002,0.0001,0.0,0.0,-0.0006,-0.0005,0.017,0.0,0.0
50_steering_multisine_6mps_40hz_20260913,2,5,6,10.7610006,10762,31729,0.8029,3.1586,0.0592,0.0111,0.0111,-0.707,0.707,0.0,0.0314,4.7123,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0006,-0.0007,0.0,0.0
50_steering_multisine_6mps_40hz_20260913,3,6,7,10.786,10787,31792,0.8029,3.1586,0.0592,0.0111,0.0111,-0.707,0.707,0.0,0.0314,4.7123,0.0,0.0,0.0001,0.0,0.0,0.0,-0.0005,0.0006,0.0081,0.0,0.0
50_steering_multisine_6mps_40hz_20260913,4,7,8,10.8110008,10812,31860,0.8029,3.157,0.0589,0.0104,0.0104,-0.707,0.707,0.0,0.0295,4.7123,0.1271,0.0,0.0031,-0.0001,-0.104,0.0,5.3358,0.0002,0.1291,2.4904,2.4904
50_steering_multisine_6mps_40hz_20260913,5,8,9,10.836,10837,31931,0.8029,3.152,0.0585,0.0095,0.0095,-0.7071,0.707,0.0,0.0269,4.7123,0.2603,0.0,0.0061,0.0,-0.1003,0.0,5.3069,0.0013,0.1324,5.1313,5.1313
50_steering_multisine_6mps_40hz_20260913,6,9,10,10.8600006,10861,32000,0.8029,3.1442,0.0581,0.0087,0.0087,-0.7071,0.707,0.0,0.0246,4.7123,0.3874,0.0,0.0088,0.0,-0.0898,0.0,5.2779,-0.0018,0.133,7.6675,7.6675
50_steering_multisine_6mps_40hz_20260913,7,10,11,10.887,10888,32074,0.8029,3.1317,0.0577,0.0079,0.0079,-0.7071,0.707,0.0,0.0224,4.7123,0.5293,0.0,0.0111,0.0,-0.0786,0.0,5.2364,0.0001,0.1127,10.5211,10.5211
50_steering_multisine_6mps_40hz_20260913,8,11,12,10.911,10912,32155,0.8029,3.1174,0.0574,0.0073,0.0073,-0.7071,0.707,0.0,0.0206,4.7123,0.6547,0.0,0.0129,0.0,-0.0698,0.0,5.2008,0.0001,0.0986,13.054,13.0573
50_steering_multisine_6mps_40hz_20260913,9,12,13,10.937,10938,32237,0.8029,3.0985,0.0572,0.0067,0.0067,-0.7071,0.7071,0.0,0.0189,4.7123,0.7895,0.0,0.0143,0.0,-0.0614,0.0,5.1698,0.0011,0.1032,15.8029,15.8029
50_steering_multisine_6mps_40hz_20260913,10,13,14,10.9620008,10963,32314,0.8029,3.0771,0.0569,0.0062,0.0062,-0.7071,0.7071,0.0,0.0175,4.7123,0.9183,0.0,0.0155,0.0,-0.0543,0.0,5.1331,0.0004,0.091,18.4438,18.4438
50_steering_multisine_6mps_40hz_20260913,11,14,15,10.986,10987,32377,0.8029,3.0535,0.0567,0.0057,0.0057,-0.7071,0.7071,0.0,0.0162,4.7123,1.0411,0.0,0.0165,0.0,-0.0482,0.0,5.0983,-0.0008,0.0806,20.98,20.98
