bag_time,time,x,y,yaw,vx,vy,wz
1788882477.21433,1788882477.1622086,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882477.303263,1788882477.215897,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882477.3605218,1788882477.312604,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882477.4116652,1788882477.362688,0.8003,3.1535,-1.5698040630787218,0.1395,0.0053,0.0332
1788882477.4628568,1788882477.41288,0.8004,3.1462,-1.566404846101396,0.1481,0.0163,0.1045
1788882477.5113199,1788882477.4640937,0.8004,3.1388,-1.5590445303415106,0.1435,0.0281,0.1778
1788882477.559475,1788882477.5124705,0.8006,3.1321,-1.5489973951995735,0.1367,0.0374,0.2325
1788882477.6110663,1788882477.5628302,0.8008,3.1251,-1.5371151099377547,0.1362,0.0375,0.2319
1788882477.660229,1788882477.6126196,0.8012,3.1183,-1.525376472630991,0.1361,0.0374,0.2319
1788882477.7098827,1788882477.6626263,0.8016,3.1115,-1.5139163269663514,0.136,0.0374,0.2319
1788882477.7593997,1788882477.713093,0.8021,3.1047,-1.5023141493959031,0.1359,0.0374,0.2319
1788882477.8104558,1788882477.7627516,0.8027,3.098,-1.4905685652588234,0.1359,0.0374,0.2319
1788882477.8596432,1788882477.8127353,0.8033,3.0912,-1.4791038385640425,0.1359,0.0373,0.2319
1788882477.910626,1788882477.863057,0.804,3.0846,-1.4677765790291035,0.1359,0.0373,0.2319
1788882477.961281,1788882477.9132032,0.8048,3.0777,-1.4558845881232276,0.1358,0.0373,0.2319
1788882478.010694,1788882477.9626722,0.8057,3.071,-1.4442560779048292,0.1358,0.0373,0.2319
1788882478.0614176,1788882478.0129192,0.8067,3.0642,-1.4327795018867582,0.1358,0.0373,0.2319
1788882478.110281,1788882478.0626864,0.8077,3.0575,-1.4211522517521453,0.1359,0.0372,0.2312
1788882478.1599793,1788882478.1125174,0.8088,3.0509,-1.41036932226437,0.1373,0.0355,0.2205
1788882478.208564,1788882478.1623087,0.81,3.044,-1.3999993487403795,0.1391,0.0331,0.206
1788882478.26037,1788882478.2129543,0.8113,3.037,-1.3902150296297962,0.141,0.0304,0.1892
1788882478.3094656,1788882478.2627265,0.8127,3.03,-1.3819686205586867,0.1432,0.0268,0.1667
1788882478.3602543,1788882478.3126783,0.8142,3.0221,-1.3733136671616688,0.1668,0.0287,0.1784
1788882478.410427,1788882478.3631196,0.816,3.0138,-1.3650666786400123,0.1696,0.0267,0.166
1788882478.4583855,1788882478.412521,0.8179,3.0049,-1.3573813888750321,0.194,0.0258,0.1605
1788882478.5090373,1788882478.4629228,0.8201,2.9951,-1.3499780253729958,0.1968,0.0236,0.1463
1788882478.5596826,1788882478.5129976,0.8224,2.9855,-1.3430121585411705,0.1974,0.0222,0.1377
