simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,throttle_k_norm,steering_k_rad,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
18.613,18.639,18614.0,18640.0,26.0,0.0259999999999998,0.8162,1.5621,-1.570937741275129,3.859,0.0,0.0,34.0,0.23,0.0,0.8162,1.4603,-1.570937741275129,3.9712,0.0,0.0
18.639,18.6640015,18640.0,18665.0,25.0,0.025001500000001897,0.8162,1.4603,-1.570937741275129,3.9712,0.0,0.0,35.0,0.23,0.0,0.8162,1.3596,-1.5707963267948966,4.0783,0.0,0.0
18.6640015,18.6890011,18665.0,18690.0,25.0,0.024999599999997457,0.8162,1.3596,-1.5707963267948966,4.0783,0.0,0.0,36.0,0.23,0.0,0.8162,1.2563,-1.5707963267948966,4.1847,0.0,0.0
18.6890011,18.714,18690.0,18715.0,25.0,0.024998899999999935,0.8162,1.2563,-1.5707963267948966,4.1847,0.0,0.0,37.0,0.23,0.0,0.8162,1.1503,-1.5707963267948966,4.2904,0.0,0.0
18.714,18.7400017,18715.0,18741.0,26.0,0.026001700000001904,0.8162,1.1503,-1.5707963267948966,4.2904,0.0,0.0,38.0,0.23,0.0,0.8162,1.0372,-1.5707963267948966,4.403,0.0,0.0
18.7400017,18.764,18741.0,18765.0,24.0,0.023998299999998807,0.8162,1.0372,-1.5707963267948966,4.403,0.0,0.0,39.0,0.23,0.0,0.8162,0.9301,-1.5707963267948966,4.521,0.0,0.0
18.764,18.7890015,18765.0,18790.0,25.0,0.025001500000001897,0.8162,0.9301,-1.5707963267948966,4.521,0.0,0.0,40.0,0.23,0.0,0.8162,0.8152,-1.5709377406388363,4.6693,0.0,0.0
18.7890015,18.8140011,18790.0,18815.0,25.0,0.024999599999997457,0.8162,0.8152,-1.5709377406388363,4.6693,0.0,0.0,41.0,0.23,0.0,0.8162,0.6962,-1.5707963267948966,4.8408,0.0,0.0
18.8140011,18.839,18815.0,18840.0,25.0,0.024998899999999935,0.8162,0.6962,-1.5707963267948966,4.8408,0.0,0.0,42.0,0.23,0.0,0.8162,0.573,-1.5707963267948966,5.0099,0.0,0.0
18.839,18.864,18840.0,18865.0,25.0,0.02500000000000213,0.8162,0.573,-1.5707963267948966,5.0099,0.0,0.0,43.0,0.23,0.0,0.8162,0.4458,-1.5707963267948966,5.1551,0.0,0.0
18.864,18.8890018,18865.0,18890.0,25.0,0.025001799999998298,0.8162,0.4458,-1.5707963267948966,5.1551,0.0,0.0,44.0,0.23,0.0,0.8162,0.3153,-1.5707963267948966,5.2719,0.0,0.0
18.8890018,18.9140015,18890.0,18915.0,25.0,0.02499970000000218,0.8162,0.3153,-1.5707963267948966,5.2719,0.0,0.0,45.0,0.23,0.0,0.8162,0.1823,-1.5707963267948966,5.3626,0.0,0.0
18.9140015,18.9390011,18915.0,18940.0,25.0,0.024999599999997457,0.8162,0.1823,-1.5707963267948966,5.3626,0.0,0.0,46.0,0.23,0.0,0.8162,0.0473,-1.5707963267948966,5.4319,0.0,0.0
18.9390011,18.964,18940.0,18965.0,25.0,0.024998899999999935,0.8162,0.0473,-1.5707963267948966,5.4319,0.0,0.0,47.0,0.23,0.0,0.8162,-0.0892,-1.5707963267948966,5.4843,0.0,0.0
18.964,18.989,18965.0,18990.0,25.0,0.02500000000000213,0.8162,-0.0892,-1.5707963267948966,5.4843,0.0,0.0,48.0,0.23,0.0,0.8162,-0.2268,-1.5707963267948966,5.524,0.0,0.0
18.989,19.0140018,18990.0,19015.0,25.0,0.025001799999998298,0.8162,-0.2268,-1.5707963267948966,5.524,0.0,0.0,49.0,0.23,0.0,0.8162,-0.3653,-1.5707963267948966,5.554,0.0,0.0
19.0140018,19.0390015,19015.0,19040.0,25.0,0.02499970000000218,0.8162,-0.3653,-1.5707963267948966,5.554,0.0,0.0,50.0,0.23,0.0,0.8162,-0.5044,-1.5707963267948966,5.5766,0.0,0.0
19.0390015,19.065,19040.0,19066.0,26.0,0.025998500000000035,0.8162,-0.5044,-1.5707963267948966,5.5766,0.0,0.0,51.0,0.23,0.0,0.8162,-0.6497,-1.5707963267948966,5.5943,0.0,0.0
19.065,19.089,19066.0,19090.0,24.0,0.023999999999997357,0.8162,-0.6497,-1.5707963267948966,5.5943,0.0,0.0,52.0,0.23,0.0,0.8162,-0.7841,-1.5707963267948966,5.6067,0.0,0.0
19.089,19.114,19090.0,19115.0,25.0,0.02500000000000213,0.8162,-0.7841,-1.5707963267948966,5.6067,0.0,0.0,53.0,0.23,0.0,0.8162,-0.9244,-1.5707963267948966,5.6165,0.0,0.0
19.114,19.1390018,19115.0,19140.0,25.0,0.025001799999998298,0.8162,-0.9244,-1.5707963267948966,5.6165,0.0,0.0,54.0,0.23,0.0,0.8162,-1.0649,-1.5709377665811726,5.6239,0.0,0.0
19.1390018,19.165,19140.0,19166.0,26.0,0.025998200000000082,0.8162,-1.0649,-1.5709377665811726,5.6239,0.0,0.0,55.0,0.23,0.0,0.8162,-1.2112,-1.5709377677582088,5.6296,0.0,0.0
19.165,19.1890011,19166.0,19190.0,24.0,0.024001099999999553,0.8162,-1.2112,-1.5709377677582088,5.6296,0.0,0.0,56.0,0.23,0.0,0.8162,-1.3464,-1.5709377687004187,5.6336,0.0,0.0
19.1890011,19.214,19190.0,19215.0,25.0,0.024998899999999935,0.8162,-1.3464,-1.5709377687004187,5.6336,0.0,0.0,57.0,0.23,0.0,0.8162,-1.4872,-1.5709377696935718,5.6367,0.0,0.0
19.214,19.239,19215.0,19240.0,25.0,0.02500000000000213,0.8162,-1.4872,-1.5709377696935718,5.6367,0.0,0.0,58.0,0.23,0.0,0.8162,-1.6282,-1.5709377707376708,5.6391,0.0,0.0
19.239,19.2640018,19240.0,19265.0,25.0,0.025001799999998298,0.8162,-1.6282,-1.5709377707376708,5.6391,0.0,0.0,59.0,0.23,0.0,0.8161,-1.7692,-1.5709377718327184,5.6408,0.0,0.0
19.2640018,19.2890015,19265.0,19290.0,25.0,0.02499970000000218,0.8161,-1.7692,-1.5709377718327184,5.6408,0.0,0.0,60.0,0.23,0.0,0.8161,-1.9103,-1.5709377725910558,5.642,0.0,0.0
19.2890015,19.3140011,19290.0,19315.0,25.0,0.024999599999997457,0.8161,-1.9103,-1.5709377725910558,5.642,0.0,0.0,61.0,0.23,0.0,0.8161,-2.0514,-1.5709377733720382,5.6429,0.0,0.0
19.3140011,19.339,19315.0,19340.0,25.0,0.024998899999999935,0.8161,-2.0514,-1.5709377733720382,5.6429,0.0,0.0,62.0,0.23,0.0,0.8161,-2.1925,-1.5709377741756674,5.6436,0.0,0.0
19.339,19.364,19340.0,19365.0,25.0,0.02500000000000213,0.8161,-2.1925,-1.5709377741756674,5.6436,0.0,0.0,63.0,0.23,0.0,0.8161,-2.3336,-1.5709377745859743,5.644,0.0,0.0
19.364,19.3890018,19365.0,19390.0,25.0,0.025001799999998298,0.8161,-2.3336,-1.5709377745859743,5.644,0.0,0.0,64.0,0.23,0.0,0.8161,-2.4747,-1.5709377754235745,5.6443,0.0,0.0
19.3890018,19.4140015,19390.0,19415.0,25.0,0.02499970000000218,0.8161,-2.4747,-1.5709377754235745,5.6443,0.0,0.0,65.0,0.23,0.0,0.8161,-2.6158,-1.570937775850867,5.6445,0.0,0.0
19.4140015,19.4390011,19415.0,19440.0,25.0,0.024999599999997457,0.8161,-2.6158,-1.570937775850867,5.6445,0.0,0.0,66.0,0.23,0.0,0.8161,-2.757,-1.570937776283822,5.6447,0.0,0.0
19.4390011,19.464,19440.0,19465.0,25.0,0.024998899999999935,0.8161,-2.757,-1.570937776283822,5.6447,0.0,0.0,67.0,0.23,0.0,0.8161,-2.8981,-1.570937776722439,5.6447,0.0,0.0
19.464,19.489,19465.0,19490.0,25.0,0.02500000000000213,0.8161,-2.8981,-1.570937776722439,5.6447,0.0,0.0,68.0,0.23,0.0,0.8161,-3.0393,-1.5709377771667192,5.6448,0.0,0.0
19.489,19.5140018,19490.0,19515.0,25.0,0.025001799999998298,0.8161,-3.0393,-1.5709377771667192,5.6448,0.0,0.0,69.0,0.23,0.0,0.8161,-3.1804,-1.570937777616661,5.6448,0.0,0.0
19.5140018,19.5390015,19515.0,19540.0,25.0,0.02499970000000218,0.8161,-3.1804,-1.570937777616661,5.6448,0.0,0.0,70.0,0.23,0.0,0.8161,-3.3216,-1.570937778072265,5.6448,0.0,0.0
19.5390015,19.5640011,19540.0,19565.0,25.0,0.024999599999997457,0.8161,-3.3216,-1.570937778072265,5.6448,0.0,0.0,71.0,0.23,0.0,0.8161,-3.4627,-1.570937778072265,5.6447,0.0,0.0
19.5640011,19.589,19565.0,19590.0,25.0,0.024998899999999935,0.8161,-3.4627,-1.570937778072265,5.6447,0.0,0.0,72.0,0.23,-0.041887999999999995,0.8159,-3.6038,-1.579187829163084,5.639,-0.0732,-0.647
19.589,19.614,19590.0,19615.0,25.0,0.02500000000000213,0.8159,-3.6038,-1.579187829163084,5.639,-0.0732,-0.647,73.0,0.23,-0.06853923999999999,0.8141,-3.7447,-1.5994777214073963,5.6292,-0.1048,-0.8914
19.614,19.6390018,19615.0,19640.0,25.0,0.025001799999998298,0.8141,-3.7447,-1.5994777214073963,5.6292,-0.1048,-0.8914,74.0,0.23,0.0,0.8095,-3.8854,-1.6086541018931166,5.6326,-0.0094,-0.0242
19.6390018,19.6640015,19640.0,19665.0,25.0,0.02499970000000218,0.8095,-3.8854,-1.6086541018931166,5.6326,-0.0094,-0.0242,75.0,0.23,0.0,0.8041,-4.0262,-1.6086385611921994,5.6353,-0.0028,0.0009
19.6640015,19.6890011,19665.0,19690.0,25.0,0.024999599999997457,0.8041,-4.0262,-1.6086385611921994,5.6353,-0.0028,0.0009,76.0,0.23,-0.041887999999999995,0.7986,-4.167,-1.6168846250733,5.6318,-0.075,-0.6451
19.6890011,19.714,19690.0,19715.0,25.0,0.024998899999999935,0.7986,-4.167,-1.6168846250733,5.6318,-0.075,-0.6451,77.0,0.23,-0.06853923999999999,0.7914,-4.3075,-1.6370363461911306,5.6235,-0.1066,-0.8907
19.714,19.739,19715.0,19740.0,25.0,0.02500000000000213,0.7914,-4.3075,-1.6370363461911306,5.6235,-0.1066,-0.8907,78.0,0.23,0.0,0.7815,-4.4479,-1.6463494646455312,5.6283,-0.011,-0.0236
19.739,19.7640018,19740.0,19765.0,25.0,0.025001799999998298,0.7815,-4.4479,-1.6463494646455312,5.6283,-0.011,-0.0236,79.0,0.23,0.0,0.7708,-4.5882,-1.6463269552309305,5.632,-0.0041,0.0014
19.7640018,19.7890015,19765.0,19790.0,25.0,0.02499970000000218,0.7708,-4.5882,-1.6463269552309305,5.632,-0.0041,0.0014,80.0,0.23,-0.041887999999999995,0.76,-4.7287,-1.6547179225535866,5.6292,-0.0763,-0.6451
19.7890015,19.8140011,19790.0,19815.0,25.0,0.024999599999997457,0.76,-4.7287,-1.6547179225535866,5.6292,-0.0763,-0.6451,81.0,0.23,-0.06853923999999999,0.7475,-4.8688,-1.6748756089761923,5.6215,-0.1078,-0.8912
19.8140011,19.839,19815.0,19840.0,25.0,0.024998899999999935,0.7475,-4.8688,-1.6748756089761923,5.6215,-0.1078,-0.8912,82.0,0.23,0.0,0.7323,-5.0086,-1.6841953759874326,5.6267,-0.012,-0.0234
19.839,19.864,19840.0,19865.0,25.0,0.02500000000000213,0.7323,-5.0086,-1.6841953759874326,5.6267,-0.012,-0.0234,83.0,0.23,0.0,0.7163,-5.1484,-1.6841695213049284,5.6308,-0.005,0.0017
19.864,19.8890018,19865.0,19890.0,25.0,0.025001799999998298,0.7163,-5.1484,-1.6841695213049284,5.6308,-0.005,0.0017,84.0,0.23,-0.041887999999999995,0.7002,-5.2883,-1.6924218876542354,5.6283,-0.077,-0.6439
19.8890018,19.9140015,19890.0,19915.0,25.0,0.02499970000000218,0.7002,-5.2883,-1.6924218876542354,5.6283,-0.077,-0.6439,85.0,0.23,-0.06853923999999999,0.6825,-5.4278,-1.7124578225332963,5.6208,-0.1085,-0.891
19.9140015,19.9390011,19915.0,19940.0,25.0,0.024999599999997457,0.6825,-5.4278,-1.7124578225332963,5.6208,-0.1085,-0.891,86.0,0.23,0.0,0.662,-5.5669,-1.7217742500000175,5.6262,-0.0126,-0.0232
19.9390011,19.964,19940.0,19965.0,25.0,0.024998899999999935,0.662,-5.5669,-1.7217742500000175,5.6262,-0.0126,-0.0232,87.0,0.23,0.0,0.6407,-5.7061,-1.7217453973395878,5.6303,-0.0055,0.0019
19.964,19.989,19965.0,19990.0,25.0,0.02500000000000213,0.6407,-5.7061,-1.7217453973395878,5.6303,-0.0055,0.0019,88.0,0.23,-0.041887999999999995,0.6194,-5.8452,-1.7300191394810285,5.6279,-0.0775,-0.6446
19.989,20.0140018,19990.0,20015.0,25.0,0.025001799999998298,0.6194,-5.8452,-1.7300191394810285,5.6279,-0.0775,-0.6446,89.0,0.23,-0.06853923999999999,0.5964,-5.984,-1.7502280670437345,5.6206,-0.1089,-0.8914
20.0140018,20.037,20015.0,20038.0,23.0,0.02299819999999997,0.5964,-5.984,-1.7502280670437345,5.6206,-0.1089,-0.8914,90.0,0.23,0.0,0.5728,-6.1111,-1.7594163879673754,5.6256,-0.0149,-0.037
20.037,20.065,20038.0,20066.0,28.0,0.028000000000002245,0.5728,-6.1111,-1.7594163879673754,5.6256,-0.0149,-0.037,91.0,0.23,0.0,0.5431,-6.266,-1.7593788623042115,5.6303,-0.0058,0.002
20.065,20.089,20066.0,20090.0,24.0,0.023999999999997357,0.5431,-6.266,-1.7593788623042115,5.6303,-0.0058,0.002,92.0,0.23,-0.040212479999999995,0.5177,-6.3987,-1.7670883617308442,5.6282,-0.0754,-0.6233
20.089,20.114,20090.0,20115.0,25.0,0.02500000000000213,0.5177,-6.3987,-1.7670883617308442,5.6282,-0.0754,-0.6233,93.0,0.23,-0.06853923999999999,0.4896,-6.5365,-1.7870401053411897,5.6208,-0.1085,-0.8861
20.114,20.1390018,20115.0,20140.0,25.0,0.025001799999998298,0.4896,-6.5365,-1.7870401053411897,5.6208,-0.1085,-0.8861,94.0,0.23,0.0,0.4588,-6.6737,-1.7959684179471833,5.6262,-0.0131,-0.0225
20.1390018,20.1640015,20140.0,20165.0,25.0,0.02499970000000218,0.4588,-6.6737,-1.7959684179471833,5.6262,-0.0131,-0.0225,95.0,0.23,0.0,0.4272,-6.8109,-1.7962184566599348,5.6303,-0.0061,0.0021
20.1640015,20.1890011,20165.0,20190.0,25.0,0.024999599999997457,0.4272,-6.8109,-1.7962184566599348,5.6303,-0.0061,0.0021,96.0,0.23,-0.041887999999999995,0.3956,-6.9481,-1.804366175704927,5.6279,-0.078,-0.6443
20.1890011,20.214,20190.0,20215.0,25.0,0.024998899999999935,0.3956,-6.9481,-1.804366175704927,5.6279,-0.078,-0.6443,97.0,0.23,-0.06853923999999999,0.3624,-7.0847,-1.8245043926391933,5.6206,-0.1094,-0.8915
20.214,20.239,20215.0,20240.0,25.0,0.02500000000000213,0.3624,-7.0847,-1.8245043926391933,5.6206,-0.1094,-0.8915,98.0,0.23,0.0,0.3265,-7.2207,-1.8337457731550328,5.626,-0.0134,-0.0228
20.239,20.2640018,20240.0,20265.0,25.0,0.025001799999998298,0.3265,-7.2207,-1.8337457731550328,5.626,-0.0134,-0.0228,99.0,0.23,0.0,0.2898,-7.3565,-1.833836685407257,5.6302,-0.0062,0.0022
20.2640018,20.2890015,20265.0,20290.0,25.0,0.02499970000000218,0.2898,-7.3565,-1.833836685407257,5.6302,-0.0062,0.0022,100.0,0.23,-0.041887999999999995,0.253,-7.4924,-1.8420216007002876,5.6278,-0.0781,-0.6438
20.2890015,20.3140011,20290.0,20315.0,25.0,0.024999599999997457,0.253,-7.4924,-1.8420216007002876,5.6278,-0.0781,-0.6438,101.0,0.23,-0.06853923999999999,0.2147,-7.6277,-1.8621948943256035,5.6205,-0.1095,-0.8913
20.3140011,20.339,20315.0,20340.0,25.0,0.024998899999999935,0.2147,-7.6277,-1.8621948943256035,5.6205,-0.1095,-0.8913,102.0,0.23,0.0,0.1736,-7.7622,-1.8713174982777225,5.6259,-0.0135,-0.023
20.339,20.364,20340.0,20365.0,25.0,0.02500000000000213,0.1736,-7.7622,-1.8713174982777225,5.6259,-0.0135,-0.023,103.0,0.23,0.0,0.1319,-7.8966,-1.8714028117514818,5.6301,-0.0063,0.0022
20.364,20.3890018,20365.0,20390.0,25.0,0.025001799999998298,0.1319,-7.8966,-1.8714028117514818,5.6301,-0.0063,0.0022,104.0,0.23,-0.041887999999999995,0.09,-8.0311,-1.879753546579674,5.6278,-0.0781,-0.6439
20.3890018,20.4140015,20390.0,20415.0,25.0,0.02499970000000218,0.09,-8.0311,-1.879753546579674,5.6278,-0.0781,-0.6439,105.0,0.23,-0.06853923999999999,0.0466,-8.1648,-1.899844525597691,5.6205,-0.1095,-0.8911
20.4140015,20.4390011,20415.0,20440.0,25.0,0.024999599999997457,0.0466,-8.1648,-1.899844525597691,5.6205,-0.1095,-0.8911,106.0,0.23,0.0,0.0006,-8.2976,-1.909129821806904,5.6259,-0.0135,-0.0228
20.4390011,20.464,20440.0,20465.0,25.0,0.024998899999999935,0.0006,-8.2976,-1.909129821806904,5.6259,-0.0135,-0.0228,107.0,0.23,0.0,-0.0462,-8.4304,-1.9090969571306267,5.6301,-0.0064,0.0022
20.464,20.489,20465.0,20490.0,25.0,0.02500000000000213,-0.0462,-8.4304,-1.9090969571306267,5.6301,-0.0064,0.0022,108.0,0.23,-0.041887999999999995,-0.0931,-8.5631,-1.9174456568397598,5.6277,-0.0782,-0.6442
20.489,20.5140018,20490.0,20515.0,25.0,0.025001799999998298,-0.0931,-8.5631,-1.9174456568397598,5.6277,-0.0782,-0.6442,109.0,0.23,-0.06853923999999999,-0.1415,-8.6952,-1.937470314862641,5.6204,-0.1096,-0.8916
20.5140018,20.5390015,20515.0,20540.0,25.0,0.02499970000000218,-0.1415,-8.6952,-1.937470314862641,5.6204,-0.1096,-0.8916,110.0,0.23,0.0,-0.1926,-8.8262,-1.9466416895807095,5.6259,-0.0136,-0.0229
20.5390015,20.5640011,20540.0,20565.0,25.0,0.024999599999997457,-0.1926,-8.8262,-1.9466416895807095,5.6259,-0.0136,-0.0229,111.0,0.23,0.0,-0.2443,-8.9571,-1.9467744542235677,5.6301,-0.0064,0.0022
20.5640011,20.589,20565.0,20590.0,25.0,0.024998899999999935,-0.2443,-8.9571,-1.9467744542235677,5.6301,-0.0064,0.0022,112.0,0.23,-0.041887999999999995,-0.2962,-9.0879,-1.9550097292364699,5.6277,-0.0782,-0.6437
20.589,20.614,20590.0,20615.0,25.0,0.02500000000000213,-0.2962,-9.0879,-1.9550097292364699,5.6277,-0.0782,-0.6437,113.0,0.23,-0.06853923999999999,-0.3495,-9.218,-1.9750857031788316,5.6205,-0.1096,-0.8913
20.614,20.6390018,20615.0,20640.0,25.0,0.025001799999998298,-0.3495,-9.218,-1.9750857031788316,5.6205,-0.1096,-0.8913,114.0,0.23,0.0,-0.4054,-9.3471,-1.984311121621447,5.6259,-0.0136,-0.0227
20.6390018,20.6640015,20640.0,20665.0,25.0,0.02499970000000218,-0.4054,-9.3471,-1.984311121621447,5.6259,-0.0136,-0.0227,115.0,0.23,0.0,-0.4621,-9.4759,-1.9843881232964353,5.6301,-0.0064,0.0022
20.6640015,20.6890011,20665.0,20690.0,25.0,0.024999599999997457,-0.4621,-9.4759,-1.9843881232964353,5.6301,-0.0064,0.0022,116.0,0.23,-0.041887999999999995,-0.5188,-9.6047,-1.9926798288802292,5.6277,-0.0783,-0.6441
20.6890011,20.714,20690.0,20715.0,25.0,0.024998899999999935,-0.5188,-9.6047,-1.9926798288802292,5.6277,-0.0783,-0.6441,117.0,0.23,-0.06853923999999999,-0.577,-9.7327,-2.012705931082568,5.6204,-0.1097,-0.8916
