regime,events,duration_s,truth_speed_median_mps,odom_speed_mae_mps,odom_speed_p95_abs_error_mps,error_samples
high_longitudinal_slip,1020,67.11979937553406,9.870650000000001,0.442008613761041,1.6438468238569213,1020
simulator_reset,27,1.6202127933502197,nan,nan,nan,0
stationary,3738,345.10487699508667,0.0,0.0016693825436905657,0.0,3738
straight_accelerating,177,1.3073604106903076,11.9226,0.5131380026797394,1.7026976516017438,177
straight_coasting,454,29.349885940551758,6.6579,0.6904286980234694,2.5293001581466807,454
straight_steady,39,0.20113158226013184,17.8703,0.435427811125542,2.2860974623971453,39
unknown,5,0,nan,nan,nan,0
