metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,3762,0,0.0,0.0001,0.8554,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,104,104,0.5270988388861078,1.5005195017282646,2.5176,22.852458519205875,85.38834802576005,100.00000000000001,2.2798499999999997,2.9742
odom_speed_vs_truth,3-5_mps,263,263,0.43278728749176043,1.3603448350550447,3.7639,10.532154372913471,36.16653357140988,100.0,4.0442,4.9963
odom_speed_vs_truth,5-10_mps,549,549,0.3411275805520013,2.462749476436082,3.723688840596642,4.68907717539152,26.008906737791964,65.64308648826241,8.2423,9.992
odom_speed_vs_truth,10-15_mps,523,523,0.2336053912232643,2.2860974623971453,3.998992224740695,1.9264721387695898,22.37258117688016,35.54375405292639,12.215,14.9985
odom_speed_vs_truth,15-20_mps,222,222,0.174916227055661,0.6128926121075242,0.9901094787398677,0.9444118144247977,3.6623549263364357,5.98893970433556,17.210099999999997,19.9631
odom_speed_vs_truth,20-23_mps,5,5,0.09857253992466042,0.194239399305836,0.194239399305836,0.49124405047698044,0.9575093996610256,0.9575093996610256,20.0416,20.2859
odom_position_vs_truth,distance_ge_1m,1704,1704,1.6757256474627735,11.195473902778446,31.36351537452768,2.8389927403996467,20.031903824178716,46.23173396632615,75.9948500309435,290.9760005484747
odom_position_vs_truth,distance_ge_5m,1629,1629,1.827810747090034,12.072723086568812,31.36351537452768,2.4492866273133176,18.105344324099544,22.48681631103524,81.03140004348842,290.9760005484747
odom_position_vs_truth,distance_ge_10m,1563,1563,1.9157829367248878,12.565048267435275,31.36351537452768,2.1920934807197887,18.341749240224303,22.48681631103524,85.24830007920988,290.9760005484747
odom_position_vs_truth,distance_ge_50m,1103,1103,2.1504410164358085,17.87550706740361,31.36351537452768,1.6197811841224088,14.815934077097713,19.8807386709697,121.52750004721055,290.9760005484747
odom_position_vs_truth,distance_ge_100m,666,666,1.974535406679642,23.59417866670003,31.36351537452768,1.2198096596970156,16.70907190574527,19.8807386709697,159.1637501856561,290.9760005484747
odom_position_endpoint,epoch_0,1,1,0.144604183895211,0.144604183895211,0.144604183895211,144604.18389522695,144604.18389522695,144604.18389522695,9.999999999998899e-05,9.999999999998899e-05
odom_position_endpoint,epoch_1,1,1,5.368834044075749,5.368834044075749,5.368834044075749,8.222301579156793,8.222301579156793,8.222301579156793,65.29600006019639,65.29600006019639
odom_position_endpoint,epoch_2,1,1,8.476429057962255,8.476429057962255,8.476429057962255,8.890662815026962,8.890662815026962,8.890662815026962,95.34080005413577,95.34080005413577
odom_position_endpoint,epoch_3,1,1,31.36351537452768,31.36351537452768,31.36351537452768,19.8807386709697,19.8807386709697,19.8807386709697,157.75830009940924,157.75830009940924
odom_position_endpoint,epoch_4,1,1,0.4801344112695789,0.4801344112695789,0.4801344112695789,0.2877794564630395,0.2877794564630395,0.2877794564630395,166.84110018508017,166.84110018508017
odom_position_endpoint,epoch_5,1,1,3.8791451276687066,3.8791451276687066,3.8791451276687066,1.9222006722564065,1.9222006722564065,1.9222006722564065,201.807500312395,201.807500312395
odom_position_endpoint,epoch_6,1,1,4.000175212845654,4.000175212845654,4.000175212845654,1.8451503294289395,1.8451503294289395,1.8451503294289395,216.79400041533086,216.79400041533086
odom_position_endpoint,epoch_7,1,1,1.3565994157900247,1.3565994157900247,1.3565994157900247,0.578124590450699,0.578124590450699,0.578124590450699,234.65520031459587,234.65520031459587
odom_position_endpoint,epoch_8,1,1,0.8958639196769365,0.8958639196769365,0.8958639196769365,0.3078824088544345,0.3078824088544345,0.3078824088544345,290.9760005484747,290.9760005484747
odom_position_endpoint,epoch_9,1,1,0.1587,0.1587,0.1587,7557.1428571428905,7557.1428571428905,7557.1428571428905,0.0020999999999999908,0.0020999999999999908
speed_target_vs_truth,speed_4.00,79,79,0.3948999999999998,1.1932999999999998,1.7139000000000002,9.872499999999995,29.832499999999996,42.847500000000004,4.0,4.0
speed_target_vs_truth,speed_6.00,80,80,0.6335500000000001,1.5616000000000003,2.0773,10.559166666666668,26.02666666666667,34.62166666666667,6.0,6.0
speed_target_vs_truth,speed_8.00,79,79,1.7644000000000002,2.5915,3.0246999999999993,22.055000000000003,32.39375,37.80874999999999,8.0,8.0
speed_target_vs_truth,speed_10.00,79,79,0.6097999999999999,1.4915000000000003,1.8252000000000006,6.097999999999999,14.915000000000003,18.252000000000006,10.0,10.0
speed_target_vs_truth,speed_12.00,79,79,0.4560999999999993,1.4520999999999997,1.7104,3.8008333333333275,12.100833333333332,14.253333333333332,12.0,12.0
speed_target_vs_truth,speed_14.00,80,80,0.9268000000000001,1.9527999999999999,2.3855000000000004,6.620000000000001,13.948571428571427,17.039285714285718,14.0,14.0
speed_target_vs_truth,speed_16.00,81,81,0.9151000000000007,2.4162,2.7104,5.719375000000005,15.10125,16.939999999999998,16.0,16.0
speed_target_vs_truth,speed_20.00,81,81,0.8581000000000003,1.3585999999999991,1.4651999999999994,4.2905000000000015,6.792999999999995,7.325999999999996,20.0,20.0
