regime,events,duration_s,truth_speed_median_mps,odom_speed_mae_mps,odom_speed_p95_abs_error_mps,error_samples
high_curvature_turn,23,0.10795235633850098,0.41644084814052523,7.33641528789527,8.494083835185402,23
high_lateral_acceleration,809,11.313939094543457,5.619248935578491,0.2617479778626316,0.5279622045071513,809
high_longitudinal_slip,12168,109.23551082611084,8.35325,0.15056660266797234,0.5112409434447818,12168
low_curvature_turn,7,0.002432584762573242,1.336204583886764,6.649664553869657,8.274295945608664,7
simulator_reset,2121,48.188941955566406,0.0001,0.002846723243752947,0.009,2121
stationary,24838,612.7081604003906,0.0,0.020516840930664502,0.0033,24838
straight_accelerating,4317,42.022509813308716,9.4953,0.17411127012643576,0.586857794463576,4317
straight_coasting,3262,75.53785443305969,4.7440999999999995,0.21203452709724901,0.5027053640051347,3262
straight_steady,15615,113.57528138160706,7.487,0.12069577304396648,0.46462071932929305,15615
