motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
traction,asymptotic,44.0,44.88310512794363,11.9622,33.02904994591599,2.7520778057500817,0.9481254447160599,1.4875921074253347,11.289972717822533,81
traction,asymptotic,46.0,47.13698164611831,11.9296,35.25325135881131,2.9008301000146464,1.3087967946746561,1.6517480403457772,9.985367332764831,87
traction,asymptotic,48.0,49.06682823357812,12.46425,36.654795812542176,2.942783391123964,1.3687429967257074,1.4780532504262158,13.376198385819222,64
traction,asymptotic,50.0,50.98051723682992,11.3369,39.67985561088841,3.5153537063931504,1.6554915093468998,1.6970134090835336,14.442301984438977,75
traction,asymptotic,52.0,52.810333092571405,11.417449999999999,41.10292314453072,3.568314594452155,1.4696490224255407,1.7181623340428545,11.667766361111864,84
traction,asymptotic,54.0,55.1670693617918,13.292950000000001,41.852588531568806,3.160726511729524,1.1517557929506919,1.8543380008688557,12.814746593511988,66
traction,asymptotic,56.0,57.102861701263855,13.7738,43.1180669699628,3.2035471766330312,1.1648860278106006,1.860678084587357,6.366864310719908,37
traction,asymptotic,58.0,59.18157424851379,15.0789,44.146103406123075,2.930706364002242,1.036002374140198,1.9149075739872083,10.486320004182414,60
traction,post_extremum,0.0,1.6564378295626292,1.9646,-0.3250152648662854,-0.16623971401272844,0.01210336038942944,-0.18431940471879293,0.18738502263338444,11
traction,post_extremum,2.0,3.034035597896973,3.6784,-0.589337923712753,-0.16177233456268114,0.04008897347473066,-0.2100621421469447,0.1689661942714142,18
traction,post_extremum,4.0,5.2813657165086845,5.9954,-1.0135042257299443,-0.1704959581124284,0.048224386143187095,-0.2170273304368336,0.20824210544857555,28
traction,post_extremum,6.0,6.958949088040306,8.1378,-1.3546605009519963,-0.16825197912485976,0.06231282994911594,-0.2305648090739757,0.22426865236106028,29
traction,post_extremum,8.0,9.362870513953348,8.47515,1.241432792753284,0.1595960769036636,0.08869074701919312,-0.20140347775046472,0.24559237141201026,24
