metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,26687,0,0.0,0.06308237825987617,8.500755484045715,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,5667,5667,0.04223510493400662,0.3214003730246642,8.64913931747342,2.104068097455333,17.699435161610623,772.4582507497117,1.993,2.999804860320084
odom_speed_vs_truth,3-5_mps,4938,4938,0.04552737351439107,0.33297904232474806,2.9014147527760064,1.137689795471622,8.186526023569753,92.014949309791,3.7105,4.999
odom_speed_vs_truth,5-10_mps,9765,9765,0.06056790704022852,0.41583291151193524,1.1869187431731278,0.854619403347822,6.198382654991582,16.453674857190176,7.2562,9.9982
odom_speed_vs_truth,10-15_mps,6206,6206,0.09400298788751371,0.5329763977052835,1.3855011235294814,0.7759785988333495,4.144690224829071,11.493422279216821,11.9725,14.9991
odom_speed_vs_truth,15-20_mps,6418,6418,0.09658190978012815,0.7009020329524489,1.2813429119948196,0.5835245131203164,3.825684277616155,7.349467504057011,16.8407,19.9934
odom_speed_vs_truth,20-23_mps,1358,1358,0.36871669046703737,1.007617944311903,1.3263451304731255,1.618752360750888,4.786826079629466,6.254810756197186,22.8423,22.8835
odom_speed_vs_truth_acceleration,all_speeds,14209,13465,0.08478958945288051,0.5622207321282957,8.500755484045715,1.2568137705660634,6.079329749146874,735.8452868657716,8.8448,22.6892
odom_speed_vs_truth_acceleration,0-1_mps,744,0,0.07972589860260826,0.361,8.500755484045715,nan,nan,nan,nan,nan
odom_speed_vs_truth_acceleration,1-3_mps,1747,1747,0.05713328378385718,0.18096993145982498,8.448705343623711,2.7899342580526265,10.43263364366357,735.8452868657716,1.993,2.9981
odom_speed_vs_truth_acceleration,3-5_mps,1779,1779,0.05469450938627052,0.2080875791042427,0.5468453541256535,1.3722843829614733,5.301349002961411,11.935771083984827,3.9627,4.9941
odom_speed_vs_truth_acceleration,5-10_mps,4131,4131,0.06604866917783081,0.4266154934326183,1.1869187431731278,0.9406415121295812,6.178555663584978,16.453674857190176,7.4855,9.9967
odom_speed_vs_truth_acceleration,10-15_mps,3460,3460,0.14404087690914746,0.5719478383765253,1.3855011235294814,1.1578377930804307,4.396839677080171,11.493422279216821,12.1111,14.9991
odom_speed_vs_truth_acceleration,15-20_mps,1901,1901,0.19861675477186047,0.7395634102556787,1.2813429119948196,1.2013108607988081,4.291847119224161,7.349467504057011,16.7406,19.9934
odom_speed_vs_truth_acceleration,20-23_mps,447,447,0.24404918560257371,1.075166158463059,1.3263451304731255,1.1258457403644992,5.129570704376795,6.254810756197186,21.6379,22.6892
odom_speed_vs_truth_steady-state,all_speeds,14905,14477,0.03783929071072034,0.4269705513241694,8.274295945608664,0.5130729819363709,4.339014444055684,32.31020295926511,8.4936,22.8835
odom_speed_vs_truth_steady-state,0-1_mps,428,0,0.006766343903191807,0.1508112823327934,8.274295945608664,nan,nan,nan,nan,nan
odom_speed_vs_truth_steady-state,1-3_mps,2479,2479,0.010034239263473355,0.22222986809184575,0.5298679872562659,0.5160654229673736,11.416230716804343,32.31020295926511,1.993,2.491
odom_speed_vs_truth_steady-state,3-5_mps,1919,1919,0.021119318372863294,0.17918819460551028,0.8073110154300895,0.5493751167992291,4.387109746893239,18.310007996064083,3.7096,4.99531660658261
odom_speed_vs_truth_steady-state,5-10_mps,3462,3462,0.03892090122280756,0.3245703476245483,0.6808573040380601,0.5682292044498103,4.862744537075823,11.635801875682231,6.1236,9.7223
odom_speed_vs_truth_steady-state,10-15_mps,1669,1669,0.03589927202368237,0.14360692403092656,0.6760468726586364,0.29984775129406865,1.199473159581763,5.644354139117309,11.9724,12.0468
odom_speed_vs_truth_steady-state,15-20_mps,4135,4135,0.06491746475183113,0.7009020329524489,0.8276489494641162,0.4007825716030109,3.748970781513023,4.398247126185008,18.0362,19.4636
odom_speed_vs_truth_steady-state,20-23_mps,813,813,0.3783322388609278,0.4916628046206455,0.6037130450167645,1.6533404370116018,2.149938426196104,2.6384560537065833,22.8793,22.8835
odom_speed_vs_truth_deceleration,all_speeds,7087,6410,0.1334878010351641,0.5180597396356728,8.64913931747342,2.2765420461133568,15.172895807222524,772.4582507497117,5.7645,22.8835
odom_speed_vs_truth_deceleration,0-1_mps,677,0,0.1318553599389778,0.7433095288214826,8.384131971202143,nan,nan,nan,nan,nan
odom_speed_vs_truth_deceleration,1-3_mps,1441,1441,0.12668660637972962,0.6632404087275487,8.64913931747342,6.6383291036239465,35.5628291133617,772.4582507497117,1.9767003060656412,2.999804860320084
odom_speed_vs_truth_deceleration,3-5_mps,1240,1240,0.12847429782306974,0.553188534106039,2.9014147527760064,3.326541428525992,13.80421524510794,92.014949309791,3.9438,4.999
odom_speed_vs_truth_deceleration,5-10_mps,2172,2172,0.14064226742108765,0.4779874207745509,0.8643191928110499,2.0153750106578547,6.876551780916572,14.458097605948462,6.96865,9.9982
odom_speed_vs_truth_deceleration,10-15_mps,1077,1077,0.1413555499366712,0.513754654424524,1.0510358300515232,1.1856001708884187,4.1591669844620265,7.50638006307375,11.9725,14.999
odom_speed_vs_truth_deceleration,15-20_mps,382,382,0.11959301949725187,0.4642283768159512,0.8519758020895072,0.7267234560894532,2.84691348873251,5.1045552984602445,16.3071,19.8822
odom_speed_vs_truth_deceleration,20-23_mps,98,98,0.2948475803375903,0.5322869182299854,0.7550036483319289,1.2971034580785652,2.5161568113341586,3.3213544388562672,22.0503,22.8835
odom_position_vs_truth,distance_ge_1m,38177,38177,0.3322816017927156,2.2999603242862503,14.91032563858691,1.3458703514396004,9.12004100507339,125.00700402439848,29.989800010026073,249.83830160853134
odom_position_vs_truth,distance_ge_5m,33695,33695,0.3752230035568305,2.6141725625674717,14.91032563858691,1.1916312885749751,4.680729375576873,125.00700402439848,37.52090002647064,249.83830160853134
odom_position_vs_truth,distance_ge_10m,29625,29625,0.41751269768146404,2.9005847232228934,14.91032563858691,1.087099206824711,4.014969503520572,125.00700402439848,44.792800022855396,249.83830160853134
odom_position_vs_truth,distance_ge_50m,13453,13453,0.6858067298466457,6.505223824754847,10.041262641753981,0.8067136275355686,4.036900667725993,5.239725347580449,81.14230022051288,249.83830160853134
odom_position_vs_truth,distance_ge_100m,4914,4914,1.2678493547419767,9.226529466460677,10.041262641753981,0.832100256238914,4.349883577211529,5.239725347580449,156.29750039030404,249.83830160853134
odom_position_endpoint,epoch_0,1,0,0.1582,0.1582,0.1582,nan,nan,nan,0.0,0.0
odom_position_endpoint,epoch_1,1,1,0.1582,0.1582,0.1582,22599.9999999998,22599.9999999998,22599.9999999998,0.0007000000000000062,0.0007000000000000062
odom_position_endpoint,epoch_2,1,1,0.0813518203832162,0.0813518203832162,0.0813518203832162,5.408311420237748,5.408311420237748,5.408311420237748,1.5042,1.5042
odom_position_endpoint,epoch_3,1,1,0.149895293468306,0.149895293468306,0.149895293468306,5.0476593975049155,5.0476593975049155,5.0476593975049155,2.9696000000000002,2.9696000000000002
odom_position_endpoint,epoch_4,1,1,0.019991010021277233,0.019991010021277233,0.019991010021277233,0.39868792671367775,0.39868792671367775,0.39868792671367775,5.014200000000001,5.014200000000001
odom_position_endpoint,epoch_5,1,1,0.20676747239227122,0.20676747239227122,0.20676747239227122,2.66834611870422,2.66834611870422,2.66834611870422,7.748899999999997,7.748899999999997
odom_position_endpoint,epoch_6,1,1,0.19130186073275188,0.19130186073275188,0.19130186073275188,1.5442887731631634,1.5442887731631634,1.5442887731631634,12.387700024582104,12.387700024582104
odom_position_endpoint,epoch_7,1,1,0.36773930785077436,0.36773930785077436,0.36773930785077436,1.9404334645736567,1.9404334645736567,1.9404334645736567,18.951400012655025,18.951400012655025
odom_position_endpoint,epoch_8,1,1,0.4093599266647283,0.4093599266647283,0.4093599266647283,1.3458703514396004,1.3458703514396004,1.3458703514396004,30.416000042415632,30.416000042415632
odom_position_endpoint,epoch_9,1,1,0.47094410595378167,0.47094410595378167,0.47094410595378167,1.089959162615824,1.089959162615824,1.089959162615824,43.20750007032827,43.20750007032827
odom_position_endpoint,epoch_10,1,1,0.03897867465544826,0.03897867465544826,0.03897867465544826,0.04990177355958994,0.04990177355958994,0.04990177355958994,78.11080022817643,78.11080022817643
odom_position_endpoint,epoch_11,1,1,0.6771813497686529,0.6771813497686529,0.6771813497686529,0.6610581393854262,0.6610581393854262,0.6610581393854262,102.43900035755041,102.43900035755041
odom_position_endpoint,epoch_12,1,1,1.7631871943180417,1.7631871943180417,1.7631871943180417,0.7711040254452978,0.7711040254452978,0.7711040254452978,228.65750095129317,228.65750095129317
odom_position_endpoint,epoch_13,1,1,0.07614879285310934,0.07614879285310934,0.07614879285310934,1.2927170891438788,1.2927170891438788,1.2927170891438788,5.890600000000001,5.890600000000001
odom_position_endpoint,epoch_14,1,1,0.13221341974165668,0.13221341974165668,0.13221341974165668,1.8036071174088626,1.8036071174088626,1.8036071174088626,7.330500000000001,7.330500000000001
odom_position_endpoint,epoch_15,1,1,0.19201333451615277,0.19201333451615277,0.19201333451615277,2.1617767503113274,2.1617767503113274,2.1617767503113274,8.882200000000003,8.882200000000003
odom_position_endpoint,epoch_16,1,1,0.1572159806860427,0.1572159806860427,0.1572159806860427,1.4093262462133007,1.4093262462133007,1.4093262462133007,11.155400043706285,11.155400043706285
odom_position_endpoint,epoch_17,1,1,0.15470106634386896,0.15470106634386896,0.15470106634386896,1.002664240607639,1.002664240607639,1.002664240607639,15.429000065876126,15.429000065876126
odom_position_endpoint,epoch_18,1,1,0.1758237153105791,0.1758237153105791,0.1758237153105791,0.9038617922971258,0.9038617922971258,0.9038617922971258,19.452500018142235,19.452500018142235
odom_position_endpoint,epoch_19,1,1,0.3152856719037345,0.3152856719037345,0.3152856719037345,1.0406257579409426,1.0406257579409426,1.0406257579409426,30.297700157603394,30.297700157603394
odom_position_endpoint,epoch_20,1,1,0.41526260684822935,0.41526260684822935,0.41526260684822935,1.126090074940021,1.126090074940021,1.126090074940021,36.876500032233,36.876500032233
odom_position_endpoint,epoch_21,1,1,0.025474575735745863,0.025474575735745863,0.025474575735745863,0.04904795458882201,0.04904795458882201,0.04904795458882201,51.93810006819631,51.93810006819631
odom_position_endpoint,epoch_22,1,1,0.2334375515988961,0.2334375515988961,0.2334375515988961,0.2927043223838106,0.2927043223838106,0.2927043223838106,79.75200014053755,79.75200014053755
odom_position_endpoint,epoch_23,1,1,0.5444735810701733,0.5444735810701733,0.5444735810701733,0.48415210053580965,0.48415210053580965,0.48415210053580965,112.45920041813432,112.45920041813432
odom_position_endpoint,epoch_24,1,1,2.0778046191439508,2.0778046191439508,2.0778046191439508,0.9084343297986868,0.9084343297986868,0.9084343297986868,228.7237008760338,228.7237008760338
odom_position_endpoint,epoch_25,1,1,0.04541538538217992,0.04541538538217992,0.04541538538217992,0.40901127798613424,0.40901127798613424,0.40901127798613424,11.103700026511135,11.103700026511135
odom_position_endpoint,epoch_26,1,1,0.15684125990578168,0.15684125990578168,0.15684125990578168,1.2524956230626925,1.2524956230626925,1.2524956230626925,12.52230003984063,12.52230003984063
odom_position_endpoint,epoch_27,1,1,0.21992096146989581,0.21992096146989581,0.21992096146989581,1.6247355981824654,1.6247355981824654,1.6247355981824654,13.53580002284148,13.53580002284148
odom_position_endpoint,epoch_28,1,1,0.21661372304047555,0.21661372304047555,0.21661372304047555,1.4077526936297926,1.4077526936297926,1.4077526936297926,15.387200040225254,15.387200040225254
odom_position_endpoint,epoch_29,1,1,0.267498726125452,0.267498726125452,0.267498726125452,1.4517775581974646,1.4517775581974646,1.4517775581974646,18.4256000249501,18.4256000249501
odom_position_endpoint,epoch_30,1,1,0.2594637896909105,0.2594637896909105,0.2594637896909105,1.0973861610872204,1.0973861610872204,1.0973861610872204,23.643800048822403,23.643800048822403
odom_position_endpoint,epoch_31,1,1,0.07539486557869918,0.07539486557869918,0.07539486557869918,0.2720883498827174,0.2720883498827174,0.2720883498827174,27.709700033536105,27.709700033536105
odom_position_endpoint,epoch_32,1,1,0.12595549432687062,0.12595549432687062,0.12595549432687062,0.3344152409026028,0.3344152409026028,0.3344152409026028,37.66440009938264,37.66440009938264
odom_position_endpoint,epoch_33,1,1,1.0564085089211233,1.0564085089211233,1.0564085089211233,1.941053215621145,1.941053215621145,1.941053215621145,54.42450008167695,54.42450008167695
odom_position_endpoint,epoch_34,1,1,0.18677756428865183,0.18677756428865183,0.18677756428865183,0.22827471048335599,0.22827471048335599,0.22827471048335599,81.8214001424701,81.8214001424701
odom_position_endpoint,epoch_35,1,1,2.6730757806263417,2.6730757806263417,2.6730757806263417,2.279604617458616,2.279604617458616,2.279604617458616,117.26050035845168,117.26050035845168
odom_position_endpoint,epoch_36,1,1,9.943600342708187,9.943600342708187,9.943600342708187,4.253368011711301,4.253368011711301,4.253368011711301,233.78180104165207,233.78180104165207
odom_position_endpoint,epoch_37,1,1,0.1458624241902441,0.1458624241902441,0.1458624241902441,0.7593323237756694,0.7593323237756694,0.7593323237756694,19.209300015698584,19.209300015698584
odom_position_endpoint,epoch_38,1,1,0.4249770836766584,0.4249770836766584,0.4249770836766584,2.3916500648764227,2.3916500648764227,2.3916500648764227,17.76920001457726,17.76920001457726
odom_position_endpoint,epoch_39,1,1,0.17539135159100772,0.17539135159100772,0.17539135159100772,0.9056055900082884,0.9056055900082884,0.9056055900082884,19.36730001737318,19.36730001737318
odom_position_endpoint,epoch_40,1,1,0.17520872707456264,0.17520872707456264,0.17520872707456264,0.8212729420498347,0.8212729420498347,0.8212729420498347,21.33380001991238,21.33380001991238
odom_position_endpoint,epoch_41,1,1,0.3407156758335438,0.3407156758335438,0.3407156758335438,1.3426054700049608,1.3426054700049608,1.3426054700049608,25.377200037199675,25.377200037199675
odom_position_endpoint,epoch_42,1,1,0.16622067204728144,0.16622067204728144,0.16622067204728144,0.6480565475023313,0.6480565475023313,0.6480565475023313,25.649100018804063,25.649100018804063
odom_position_endpoint,epoch_43,1,1,0.254805062333792,0.254805062333792,0.254805062333792,0.7948251980508191,0.7948251980508191,0.7948251980508191,32.05800004311142,32.05800004311142
odom_position_endpoint,epoch_44,1,1,0.12417957910082428,0.12417957910082428,0.12417957910082428,0.2985236727742035,0.2985236727742035,0.2985236727742035,41.59790007499703,41.59790007499703
