bag_time,time,count
1788876015.2995858,1788876015.2995858,0
1788876015.3623238,1788876015.3623238,0
1788876015.4137115,1788876015.4137115,0
1788876015.4646258,1788876015.4646258,0
1788876015.5139163,1788876015.5139163,0
1788876015.5632792,1788876015.5632792,0
1788876015.6126153,1788876015.6126153,0
1788876015.6622741,1788876015.6622741,0
1788876015.7116606,1788876015.7116606,0
1788876015.7618358,1788876015.7618358,0
1788876015.8116665,1788876015.8116665,0
1788876015.8611977,1788876015.8611977,0
1788876015.91187,1788876015.91187,0
1788876015.9630768,1788876015.9630768,0
1788876016.0141058,1788876016.0141058,0
1788876016.062596,1788876016.062596,0
1788876016.112749,1788876016.112749,0
1788876016.162654,1788876016.162654,0
1788876016.2131934,1788876016.2131934,0
1788876016.2661476,1788876016.2661476,0
1788876016.3365507,1788876016.3365507,0
1788876016.386578,1788876016.386578,0
1788876016.4370384,1788876016.4370384,0
1788876016.4863002,1788876016.4863002,0
1788876016.5361826,1788876016.5361826,0
1788876016.5866532,1788876016.5866532,0
1788876016.6366644,1788876016.6366644,0
1788876016.6864176,1788876016.6864176,0
1788876016.737289,1788876016.737289,0
1788876016.7890766,1788876016.7890766,0
1788876016.838864,1788876016.838864,0
1788876016.8886185,1788876016.8886185,0
1788876016.9389331,1788876016.9389331,0
1788876016.9877837,1788876016.9877837,0
1788876017.037881,1788876017.037881,0
1788876017.086722,1788876017.086722,0
1788876017.136973,1788876017.136973,0
1788876017.1863446,1788876017.1863446,0
1788876017.2380154,1788876017.2380154,0
1788876017.2872767,1788876017.2872767,0
1788876017.3364367,1788876017.3364367,0
1788876017.3878453,1788876017.3878453,0
1788876017.4380074,1788876017.4380074,0
1788876017.4868844,1788876017.4868844,0
1788876017.5371766,1788876017.5371766,0
1788876017.587902,1788876017.587902,0
1788876017.6369293,1788876017.6369293,0
1788876017.6891298,1788876017.6891298,0
1788876017.739861,1788876017.739861,0
1788876017.7892008,1788876017.7892008,0
1788876017.838062,1788876017.838062,0
1788876017.8889754,1788876017.8889754,0
1788876017.937957,1788876017.937957,0
1788876017.9869483,1788876017.9869483,0
1788876018.0379658,1788876018.0379658,0
1788876018.0868843,1788876018.0868843,0
1788876018.1369534,1788876018.1369534,0
1788876018.1870637,1788876018.1870637,0
1788876018.2378335,1788876018.2378335,0
1788876018.2927656,1788876018.2927656,0
1788876018.3472857,1788876018.3472857,0
1788876018.4128432,1788876018.4128432,0
1788876018.4645977,1788876018.4645977,0
1788876018.5141816,1788876018.5141816,0
1788876018.5637097,1788876018.5637097,0
1788876018.612708,1788876018.612708,0
1788876018.6639037,1788876018.6639037,0
1788876018.712661,1788876018.712661,0
1788876018.7615976,1788876018.7615976,0
1788876018.8120298,1788876018.8120298,0
1788876018.8620493,1788876018.8620493,0
1788876018.9113054,1788876018.9113054,0
1788876018.961427,1788876018.961427,0
1788876019.012589,1788876019.012589,0
1788876019.064101,1788876019.064101,0
1788876019.1140437,1788876019.1140437,0
1788876019.1639962,1788876019.1639962,0
1788876019.2137907,1788876019.2137907,0
1788876019.2637146,1788876019.2637146,0
1788876019.3152435,1788876019.3152435,0
1788876019.3653502,1788876019.3653502,0
1788876019.4145806,1788876019.4145806,0
1788876019.464611,1788876019.464611,0
1788876019.5150912,1788876019.5150912,0
1788876019.5661776,1788876019.5661776,0
1788876019.6358845,1788876019.6358845,0
1788876019.686344,1788876019.686344,0
1788876019.738484,1788876019.738484,0
1788876019.7881124,1788876019.7881124,0
1788876019.838181,1788876019.838181,0
1788876019.887878,1788876019.887878,0
1788876019.9373791,1788876019.9373791,0
1788876019.987664,1788876019.987664,0
1788876020.037684,1788876020.037684,0
1788876020.087903,1788876020.087903,0
1788876020.138631,1788876020.138631,0
1788876020.1867964,1788876020.1867964,0
1788876020.237776,1788876020.237776,0
1788876020.2863042,1788876020.2863042,0
1788876020.336251,1788876020.336251,0
1788876020.386926,1788876020.386926,0
1788876020.436457,1788876020.436457,0
1788876020.4866855,1788876020.4866855,0
1788876020.537117,1788876020.537117,0
1788876020.5870492,1788876020.5870492,0
1788876020.6375554,1788876020.6375554,0
1788876020.6872394,1788876020.6872394,0
1788876020.7396884,1788876020.7396884,0
1788876020.7902443,1788876020.7902443,0
1788876020.8402567,1788876020.8402567,0
1788876020.8891373,1788876020.8891373,0
1788876020.938601,1788876020.938601,0
1788876020.9891088,1788876020.9891088,0
1788876021.0391614,1788876021.0391614,0
1788876021.0890646,1788876021.0890646,0
1788876021.1390922,1788876021.1390922,0
1788876021.1887195,1788876021.1887195,0
1788876021.2397718,1788876021.2397718,0
1788876021.2909904,1788876021.2909904,0
1788876021.3441446,1788876021.3441446,0
1788876021.4137816,1788876021.4137816,0
1788876021.4643207,1788876021.4643207,0
1788876021.5146415,1788876021.5146415,0
1788876021.5657842,1788876021.5657842,0
1788876021.6152782,1788876021.6152782,0
1788876021.6648793,1788876021.6648793,0
1788876021.714066,1788876021.714066,0
1788876021.7658103,1788876021.7658103,0
1788876021.8150053,1788876021.8150053,0
1788876021.8656056,1788876021.8656056,0
1788876021.9361634,1788876021.9361634,0
1788876021.9866922,1788876021.9866922,0
1788876022.0401237,1788876022.0401237,0
1788876022.089039,1788876022.089039,0
1788876022.1387243,1788876022.1387243,0
1788876022.1902916,1788876022.1902916,0
1788876022.2397754,1788876022.2397754,0
1788876022.2901914,1788876022.2901914,0
1788876022.3407793,1788876022.3407793,0
1788876022.4105375,1788876022.4105375,0
1788876022.4610765,1788876022.4610765,0
1788876022.5112731,1788876022.5112731,0
1788876022.5613298,1788876022.5613298,0
1788876022.6109955,1788876022.6109955,0
1788876022.661247,1788876022.661247,0
1788876022.7114544,1788876022.7114544,0
1788876022.763078,1788876022.763078,0
1788876022.8127043,1788876022.8127043,0
1788876022.863892,1788876022.863892,0
1788876022.913926,1788876022.913926,0
1788876022.965163,1788876022.965163,0
1788876023.0146575,1788876023.0146575,0
1788876023.0649083,1788876023.0649083,0
1788876023.115434,1788876023.115434,0
1788876023.1873617,1788876023.1873617,0
1788876023.2378733,1788876023.2378733,0
1788876023.290179,1788876023.290179,0
1788876023.3397515,1788876023.3397515,0
1788876023.3913128,1788876023.3913128,0
1788876023.4611094,1788876023.4611094,0
1788876023.512063,1788876023.512063,0
1788876023.5622935,1788876023.5622935,0
1788876023.611756,1788876023.611756,0
1788876023.662461,1788876023.662461,0
1788876023.711499,1788876023.711499,0
1788876023.7615473,1788876023.7615473,0
1788876023.811368,1788876023.811368,0
1788876023.860756,1788876023.860756,0
1788876023.9111273,1788876023.9111273,0
1788876023.9619508,1788876023.9619508,0
1788876024.0118573,1788876024.0118573,0
1788876024.06208,1788876024.06208,0
1788876024.1145954,1788876024.1145954,0
1788876024.1659842,1788876024.1659842,0
1788876024.2365174,1788876024.2365174,0
1788876024.2879267,1788876024.2879267,0
1788876024.3391998,1788876024.3391998,0
1788876024.3879094,1788876024.3879094,0
1788876024.4412587,1788876024.4412587,0
1788876024.5108068,1788876024.5108068,0
1788876024.5609372,1788876024.5609372,0
1788876024.6115127,1788876024.6115127,0
1788876024.6618114,1788876024.6618114,0
1788876024.7119393,1788876024.7119393,0
1788876024.762559,1788876024.762559,0
1788876024.814476,1788876024.814476,0
1788876024.8638678,1788876024.8638678,0
1788876024.9138312,1788876024.9138312,0
1788876024.9630153,1788876024.9630153,0
1788876025.0128894,1788876025.0128894,0
1788876025.0642579,1788876025.0642579,0
1788876025.1139023,1788876025.1139023,0
1788876025.1645212,1788876025.1645212,0
1788876025.2145653,1788876025.2145653,0
1788876025.2651215,1788876025.2651215,0
1788876025.314801,1788876025.314801,0
1788876025.366501,1788876025.366501,0
1788876025.4165714,1788876025.4165714,0
1788876025.486021,1788876025.486021,0
1788876025.5364318,1788876025.5364318,0
1788876025.586474,1788876025.586474,0
1788876025.636145,1788876025.636145,0
1788876025.685929,1788876025.685929,0
1788876025.7365122,1788876025.7365122,0
1788876025.7864466,1788876025.7864466,0
1788876025.8374522,1788876025.8374522,0
1788876025.8883336,1788876025.8883336,0
1788876025.9399278,1788876025.9399278,0
1788876025.9893076,1788876025.9893076,0
1788876026.0403087,1788876026.0403087,0
1788876026.091483,1788876026.091483,0
1788876026.1614664,1788876026.1614664,0
1788876026.2119782,1788876026.2119782,0
1788876026.2632737,1788876026.2632737,0
1788876026.3122017,1788876026.3122017,0
1788876026.362995,1788876026.362995,0
1788876026.4124236,1788876026.4124236,0
1788876026.4636185,1788876026.4636185,0
1788876026.5142794,1788876026.5142794,0
1788876026.5652273,1788876026.5652273,0
1788876026.615013,1788876026.615013,0
1788876026.6681662,1788876026.6681662,0
1788876026.7361884,1788876026.7361884,0
1788876026.7863777,1788876026.7863777,0
1788876026.8365424,1788876026.8365424,0
1788876026.8863761,1788876026.8863761,0
1788876026.9362133,1788876026.9362133,0
1788876026.9863305,1788876026.9863305,0
1788876027.0362604,1788876027.0362604,0
1788876027.0860405,1788876027.0860405,0
1788876027.1362188,1788876027.1362188,0
1788876027.1858082,1788876027.1858082,0
1788876027.2359304,1788876027.2359304,0
1788876027.2865758,1788876027.2865758,0
1788876027.33757,1788876027.33757,0
1788876027.388346,1788876027.388346,0
1788876027.4385705,1788876027.4385705,0
1788876027.4875393,1788876027.4875393,0
1788876027.5386062,1788876027.5386062,0
1788876027.5899603,1788876027.5899603,0
1788876027.6391943,1788876027.6391943,0
1788876027.6890247,1788876027.6890247,0
1788876027.7384377,1788876027.7384377,0
1788876027.787413,1788876027.787413,0
1788876027.8380098,1788876027.8380098,0
1788876027.8864446,1788876027.8864446,0
1788876027.9360123,1788876027.9360123,0
1788876027.9861913,1788876027.9861913,0
1788876028.036261,1788876028.036261,0
1788876028.0859652,1788876028.0859652,0
1788876028.1361074,1788876028.1361074,0
1788876028.1857212,1788876028.1857212,0
1788876028.2361186,1788876028.2361186,0
1788876028.2858784,1788876028.2858784,0
1788876028.3362763,1788876028.3362763,0
1788876028.3857756,1788876028.3857756,0
1788876028.4364643,1788876028.4364643,0
1788876028.4867325,1788876028.4867325,0
1788876028.537867,1788876028.537867,0
1788876028.5880575,1788876028.5880575,0
