bag_time,time,finite_count,min_finite,max_finite,angle_min,angle_max
1788876015.2995427,1788876015.234884,1031,0.8593841791152954,9.810331344604492,-2.3561899662017822,2.3561899662017822
1788876015.3622892,1788876015.3098896,1031,0.8594052791595459,9.809370040893555,-2.3561899662017822,2.3561899662017822
1788876015.4136682,1788876015.362523,1031,0.859418511390686,9.808917045593262,-2.3561899662017822,2.3561899662017822
1788876015.4642816,1788876015.41387,1031,0.8595669865608215,9.766531944274902,-2.3561899662017822,2.3561899662017822
1788876015.513875,1788876015.4644914,1031,0.860503613948822,9.792815208435059,-2.3561899662017822,2.3561899662017822
1788876015.5631433,1788876015.5141008,1031,0.8629618883132935,9.765968322753906,-2.3561899662017822,2.3561899662017822
1788876015.612553,1788876015.56334,1032,0.8670740723609924,9.961854934692383,-2.3561899662017822,2.3561899662017822
1788876015.6622372,1788876015.6127295,1031,0.8722987771034241,9.864790916442871,-2.3561899662017822,2.3561899662017822
1788876015.7116313,1788876015.6624258,1031,0.8777170777320862,9.826736450195312,-2.3561899662017822,2.3561899662017822
1788876015.7617853,1788876015.711826,1031,0.8833022713661194,9.788044929504395,-2.3561899662017822,2.3561899662017822
1788876015.8115675,1788876015.7619853,1031,0.8890538215637207,9.75977897644043,-2.3561899662017822,2.3561899662017822
1788876015.8611643,1788876015.8118072,1032,0.8949713110923767,9.963146209716797,-2.3561899662017822,2.3561899662017822
1788876015.9118268,1788876015.8613439,1032,0.9010524153709412,9.92103099822998,-2.3561899662017822,2.3561899662017822
1788876015.9628286,1788876015.9120703,1032,0.9072967767715454,9.970070838928223,-2.3561899662017822,2.3561899662017822
1788876016.0140743,1788876015.9630654,1031,0.9136208891868591,9.855305671691895,-2.3561899662017822,2.3561899662017822
1788876016.062559,1788876016.0142777,1032,0.9197381138801575,9.923835754394531,-2.3561899662017822,2.3561899662017822
1788876016.1126728,1788876016.062792,1031,0.9255229234695435,9.840655326843262,-2.3561899662017822,2.3561899662017822
1788876016.162596,1788876016.1128776,1031,0.9311665296554565,9.838507652282715,-2.3561899662017822,2.3561899662017822
1788876016.2131987,1788876016.1628416,1032,0.9258285164833069,9.96854019165039,-2.3561899662017822,2.3561899662017822
1788876016.2661107,1788876016.2129703,1032,0.9197198152542114,9.913471221923828,-2.3561899662017822,2.3561899662017822
1788876016.3365169,1788876016.2854326,1032,0.9099717736244202,9.966949462890625,-2.3561899662017822,2.3561899662017822
1788876016.386531,1788876016.3367097,1032,0.9029499888420105,9.898695945739746,-2.3561899662017822,2.3561899662017822
1788876016.4368262,1788876016.3865852,1032,0.8957449197769165,9.932125091552734,-2.3561899662017822,2.3561899662017822
1788876016.4862711,1788876016.437062,1032,0.888828694820404,9.909931182861328,-2.3561899662017822,2.3561899662017822
1788876016.5361967,1788876016.4864302,1032,0.8822283148765564,9.976649284362793,-2.3561899662017822,2.3561899662017822
1788876016.5865917,1788876016.536286,1032,0.8759728074073792,9.940855979919434,-2.3561899662017822,2.3561899662017822
1788876016.636613,1788876016.5868247,1031,0.870235025882721,9.74916934967041,-2.3561899662017822,2.3561899662017822
1788876016.6863508,1788876016.6368668,1032,0.8650463819503784,9.922553062438965,-2.3561899662017822,2.3561899662017822
