time_s,phase,target_speed_mps,target_accel_mps2,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,ax_mps2,ay_mps2,yaw_rate_radps,imu_yaw_rad,left_encoder_rad,right_encoder_rad,x_odom_m,y_odom_m,yaw_odom_rad,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count
5.065621571,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337547,0.026860765557199837,0.00661323964019081,0.004837839439564975,12.81785956150625,49
5.085550297,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375524,0.026860766028219227,0.005674988214712072,0.0038955396674789904,12.81785956150625,49
5.105835747,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375524,0.026860766028219227,0.005674988214712072,0.0038955396674789904,12.81785956150625,49
5.125782731,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375524,0.026860766028219227,0.005674988214712072,0.0038955396674789904,12.81785956150625,49
5.145657034,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375524,0.026860766028219227,0.005674988214712072,0.0038955396674789904,12.81785956150625,49
5.165984839,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375524,0.02686076602821923,0.006662388574712071,0.00488294002747899,12.81785956150625,49
5.185553757,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337557,0.026860766410336814,0.005711142338155098,0.003924729169532708,12.81785956150625,50
5.205781216,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337557,0.026860766410336814,0.005711142338155098,0.003924729169532708,12.81785956150625,50
5.225922635,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337557,0.026860766410336814,0.005711142338155098,0.003924729169532708,12.81785956150625,50
5.245591314,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337557,0.026860766410336814,0.005711142338155098,0.003924729169532708,12.81785956150625,50
5.265507557,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337557,0.026860766410336814,0.006723999778155098,0.004937586609532708,12.81785956150625,50
5.2855264,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375613,0.026860766720225655,0.005756356313740737,0.003959955457474183,12.81785956150625,51
5.305762358,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375613,0.026860766720225655,0.005756356313740737,0.003959955457474183,12.81785956150625,51
5.325780505,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375613,0.026860766720225655,0.005756356313740737,0.003959955457474183,12.81785956150625,51
5.34559687,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375613,0.026860766720225655,0.005756356313740737,0.003959955457474183,12.81785956150625,51
5.365602967,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375613,0.026860766720225655,0.005756356313740737,0.003959955457474183,12.81785956150625,51
5.385625885,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337565,0.026860766975917664,0.00589405024367957,0.004074046102958338,12.81785956150625,52
5.405735712,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337565,0.026860766975917664,0.00589405024367957,0.004074046102958338,12.81785956150625,52
5.425867145,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337565,0.026860766975917664,0.00589405024367957,0.004074046102958338,12.81785956150625,52
5.446092842,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337565,0.026860766975917664,0.00589405024367957,0.004074046102958338,12.81785956150625,52
5.465680258,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337565,0.026860766975917664,0.00589405024367957,0.004074046102958338,12.81785956150625,52
5.485541107,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337568,0.026860767179147635,0.005902563432185054,0.004066502887968128,12.81785956150625,53
5.505626438,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337568,0.026860767179147635,0.005902563432185054,0.004066502887968128,12.81785956150625,53
5.525560255,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337568,0.026860767179147635,0.005902563432185054,0.004066502887968128,12.81785956150625,53
5.545737712,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337568,0.026860767179147635,0.005902563432185054,0.004066502887968128,12.81785956150625,53
5.565662014,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337568,0.026860767179147635,0.005902563432185054,0.004066502887968128,12.81785956150625,53
5.585489437,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375705,0.02686076733964258,0.005873658283860809,0.0040310072793097555,12.81785956150625,54
5.605859962,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375705,0.02686076733964258,0.005873658283860809,0.0040310072793097555,12.81785956150625,54
5.625824641,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375705,0.02686076733964258,0.005873658283860809,0.0040310072793097555,12.81785956150625,54
5.645806702,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375705,0.02686076733964258,0.005873658283860809,0.0040310072793097555,12.81785956150625,54
5.665784359,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375705,0.02686076733964258,0.005873658283860809,0.0040310072793097555,12.81785956150625,54
5.685614601,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375727,0.026860767467063333,0.005852392153499184,0.004008158480585589,12.81785956150625,55
5.705666861,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375727,0.026860767467063333,0.005852392153499184,0.004008158480585589,12.81785956150625,55
5.725640858,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375727,0.026860767467063333,0.005852392153499184,0.004008158480585589,12.81785956150625,55
5.745607607,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375743,0.026860767562470064,0.005565215167164734,0.003753316723714609,12.81785956150625,56
5.765760827,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375743,0.026860767562470064,0.005565215167164734,0.003753316723714609,12.81785956150625,56
5.78561697,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375743,0.026860767562470064,0.005565215167164734,0.003753316723714609,12.81785956150625,56
5.805772043,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375743,0.026860767562470064,0.005565215167164734,0.003753316723714609,12.81785956150625,56
5.825596378,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0002,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375743,0.026860767562470064,0.005565215167164734,0.003753316723714609,12.81785956150625,56
5.845569303,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337576,0.026860767640394516,0.005564249212423882,0.00377376845617513,12.81785956150625,57
5.865822394,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337576,0.026860767640394516,0.005564249212423882,0.00377376845617513,12.81785956150625,57
5.885842834,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337576,0.026860767640394516,0.005564249212423882,0.00377376845617513,12.81785956150625,57
5.905655532,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337576,0.026860767640394516,0.005564249212423882,0.00377376845617513,12.81785956150625,57
5.925650109,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.1276580691337576,0.026860767640394516,0.005564249212423882,0.00377376845617513,12.81785956150625,57
5.945535112,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375774,0.026860767705059175,0.005645729270783676,0.0038599425117326032,12.81785956150625,58
5.965984537,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375774,0.026860767705059175,0.005645729270783676,0.0038599425117326032,12.81785956150625,58
5.985671346,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375774,0.026860767705059175,0.005645729270783676,0.0038599425117326032,12.81785956150625,58
6.005609583,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375774,0.026860767705059175,0.005645729270783676,0.0038599425117326032,12.81785956150625,58
6.025569361,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375774,0.026860767705059175,0.005645729270783676,0.0038599425117326032,12.81785956150625,58
6.045589212,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375785,0.026860767757804903,0.005689345339201136,0.003901449802585508,12.81785956150625,59
6.065776843,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375785,0.026860767757804903,0.005689345339201136,0.003901449802585508,12.81785956150625,59
6.085700058,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375785,0.026860767757804903,0.005689345339201136,0.003901449802585508,12.81785956150625,59
6.105618858,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375785,0.026860767757804903,0.005689345339201136,0.003901449802585508,12.81785956150625,59
6.125588424,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375785,0.026860767757804903,0.005689345339201136,0.003901449802585508,12.81785956150625,59
6.145595081,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375796,0.02686076780050971,0.005716824755043058,0.00392426871052512,12.81785956150625,60
6.165728527,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375796,0.02686076780050971,0.005716824755043058,0.00392426871052512,12.81785956150625,60
6.185816645,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375796,0.02686076780050971,0.005716824755043058,0.00392426871052512,12.81785956150625,60
6.205669275,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375796,0.02686076780050971,0.005716824755043058,0.00392426871052512,12.81785956150625,60
6.225643257,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0004,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375796,0.02686076780050971,0.005716824755043058,0.00392426871052512,12.81785956150625,60
6.24567782,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.2656947,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.285705275,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.30613901,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.325762658,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.345676742,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375805,0.026860767835480626,0.00580430071813471,0.003998050041118808,12.81785956150625,61
6.365565916,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375813,0.02686076786412622,0.005923098958501427,0.004093135089254534,12.81785956150625,62
6.385489489,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375813,0.02686076786412622,0.005923098958501427,0.004093135089254534,12.81785956150625,62
6.405816318,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375813,0.02686076786412622,0.005923098958501427,0.004093135089254534,12.81785956150625,62
6.425801297,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375818,0.026860767885375527,0.005626991231990695,0.003817583423852306,12.81785956150625,63
6.445833104,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375818,0.026860767885375527,0.005626991231990695,0.003817583423852306,12.81785956150625,63
6.465808745,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375818,0.026860767885375527,0.005626991231990695,0.003817583423852306,12.81785956150625,63
6.485981729,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375818,0.026860767885375527,0.005626991231990695,0.003817583423852306,12.81785956150625,63
6.505600406,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375818,0.026860767885375527,0.005626991231990695,0.003817583423852306,12.81785956150625,63
6.525538317,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375824,0.026860767902911763,0.005697970384137547,0.003893738906260879,12.81785956150625,64
6.545586936,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375824,0.026860767902911763,0.005697970384137547,0.003893738906260879,12.81785956150625,64
6.567935914,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375824,0.026860767902911763,0.006195807664137547,0.0043915761862608794,12.81785956150625,64
6.585537283,record,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0005,0.0,-1.5707407162970446,0.0,0.0,0.0,0.0,4.365018210017447e-05,0.48068153858184814,-0.12765806913375854,0.026860767975449566,0.04,0.02,0.480681538581848,-0.12765806913375827,0.02686076791597181,0.005364822461106088,0.0036008957787111245,12.81785956150625,65
