model,regime,bin,samples,absolute_error_median_mps,absolute_error_p95_mps,relative_error_median_pct,relative_error_p95_pct
leave_one_recording_out,accelerating,1-3_mps,1007,0.05360134432747721,0.19404614950714164,2.022591299564,7.584237997312862
leave_one_recording_out,accelerating,3-5_mps,3311,0.05249791702158291,0.1783798361421829,1.3348365385034213,4.692878348292717
leave_one_recording_out,accelerating,5-10_mps,8779,0.04877950984321178,0.18094291490068434,0.6524816920364798,2.5645390914967283
leave_one_recording_out,accelerating,10-15_mps,9702,0.048467958693746205,0.20025129030540104,0.3879430668949584,1.6392161850853224
leave_one_recording_out,accelerating,15-20_mps,9354,0.056121325746479656,0.24647989170204357,0.328325090710364,1.4449905200085738
leave_one_recording_out,accelerating,20-23_mps,1477,0.08279625898879672,0.2702758072485331,0.39508706423589485,1.2723156521569006
leave_one_recording_out,steady,1-3_mps,2505,0.013272844754428359,0.15081386493513357,0.6963866299731941,8.158510738370317
leave_one_recording_out,steady,3-5_mps,2241,0.006207499650404902,0.08474515035763863,0.16319434873846123,2.130574273658535
leave_one_recording_out,steady,5-10_mps,6100,0.013345486634763315,0.14698375394307725,0.1761812256250846,1.8789667692430299
leave_one_recording_out,steady,10-15_mps,7286,0.060189960343056015,0.22656135873037142,0.49783334785630506,1.7689422981609586
leave_one_recording_out,steady,15-20_mps,8467,0.09235017226243869,0.2619755763666123,0.5258173762395469,1.5222151411250702
leave_one_recording_out,steady,20-23_mps,5866,0.09006917391155866,0.27867844042231127,0.4199910925995778,1.3076493487968333
leave_one_recording_out,decelerating,1-3_mps,548,0.09447481793071044,0.2840158313040343,4.751139240124301,14.552125045492167
leave_one_recording_out,decelerating,3-5_mps,539,0.10414433208060458,0.30404118604367947,2.7727731398912634,7.665821605112995
leave_one_recording_out,decelerating,5-10_mps,1446,0.12722068795527486,0.3309225105368503,1.6885690685914145,4.975655784397231
leave_one_recording_out,decelerating,10-15_mps,1526,0.14782573488812556,0.39773547212240334,1.1760607203571694,3.2786293618657583
leave_one_recording_out,decelerating,15-20_mps,962,0.17057253590505717,0.4516354187938461,1.0120973021246749,2.663046511449616
leave_one_recording_out,decelerating,20-23_mps,101,0.25015607287055985,0.816603398275781,1.2150584408287186,3.7771089384535514
leave_one_recording_out,frozen,1-3_mps,4175,0.06498636605527697,0.2159568597162672,3.6143780713845866,12.628180518694018
leave_one_recording_out,frozen,3-5_mps,1535,0.1043945025064601,0.2635350901333392,2.693372703474288,6.779566740127401
leave_one_recording_out,frozen,5-10_mps,2349,0.12029222427189534,0.2944129142842021,1.7189829391176488,4.2938729609907975
leave_one_recording_out,frozen,10-15_mps,617,0.14285786473875461,0.3988235602061527,1.2739192067688392,3.5014490556827074
leave_one_recording_out,all,1-3_mps,8235,0.04385453027855313,0.20909363745852125,2.3457548540501834,11.749072828880436
leave_one_recording_out,all,3-5_mps,7626,0.04460022407109543,0.2153197391570988,1.1093093154085112,5.516081055631834
leave_one_recording_out,all,5-10_mps,18674,0.04445663439760583,0.2216771950347049,0.5930778122199665,3.182913976396523
leave_one_recording_out,all,10-15_mps,19131,0.057646478684947766,0.2447925435068088,0.46793786379326396,1.978243280205776
leave_one_recording_out,all,15-20_mps,18783,0.07337846606569443,0.2698168075232486,0.4222436826282706,1.567821656050762
leave_one_recording_out,all,20-23_mps,7444,0.08946745104909937,0.2838101050479684,0.4195935467645495,1.3427638182116812
