motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
braking,asymptotic,0.0,0.0,6.21715,-6.209099999999999,-1.0,0.0,-1.0,-1.0,6100
braking,asymptotic,2.0,2.5739856106516186,3.0178000000000003,0.04304246170845483,0.07305871879969539,0.8493816307376593,-0.8148655640027043,1.0189351200433967,8
braking,asymptotic,4.0,4.849228819773235,7.27835,-2.7721693506639467,-0.3871485697781908,0.1330277301181139,-0.4956023944491114,0.5215110648373699,18
braking,asymptotic,6.0,7.161517106206569,4.9216,2.3337905412652065,0.47419346173301496,0.7449237447523857,-0.33650233725807754,1.873945352360361,13
braking,asymptotic,8.0,8.459263835571035,14.4271,-5.752872294914125,-0.3993736159410839,0.09826960977759575,-0.5847561906374972,1.3807235522260364,15
braking,asymptotic,10.0,11.25739653617863,16.955199999999998,-5.8596482678735935,-0.33353340474224136,0.11720086294307544,-0.43144563512192713,1.144155323683686,12
braking,asymptotic,12.0,12.643169719242362,18.836399999999998,-6.1932302807576365,-0.3281954544252548,0.009795877848263024,-0.3379913322735178,-0.31839957657699175,2
braking,asymptotic,14.0,15.160883568896303,8.4834,6.75994051649174,0.8658853329806193,0.5502222476619861,0.2517443429363114,1.4343398958479707,8
braking,asymptotic,16.0,17.14375119387553,9.65335,7.490401193875532,0.8138826202986231,0.2246298094527841,0.589252810845839,1.0385124297514072,2
braking,asymptotic,18.0,19.469796933049036,11.49225,7.925552769812655,0.7626709209859537,0.3601827525726651,0.2625548114756922,1.1228536735586188,6
braking,asymptotic,20.0,20.92043389912761,12.2013,8.357649124520956,0.6602922476413948,0.20492039225721476,0.45537185538418007,12.965576701687322,7
braking,asymptotic,22.0,22.901478401542494,11.514,11.387478401542495,0.9890114991786083,0.473606721248206,0.5154047779304023,1.5429480837713847,5
braking,asymptotic,24.0,25.61859390832003,10.5918,15.02679390832003,1.4187195668649362,0.0,0.3613518638441855,1.4187195668649362,3
braking,asymptotic,26.0,27.327619410798857,17.7866,8.740964646314936,0.490938069274044,0.03658347028271758,0.4543545989913264,1.282532421031435,3
braking,asymptotic,28.0,29.321280827592453,14.2418,15.14581335631117,1.080322512339007,0.05346850390619351,0.8469363138232253,1.8727508026827828,5
braking,asymptotic,30.0,30.648214427925666,11.16285,19.23260782241871,1.7598100741263307,0.4952797153782691,1.0943783724161693,30.224551875774033,4
braking,asymptotic,32.0,33.04033671093844,18.5655,14.47483671093844,0.779663176910853,0.09739184909013354,0.6822713278207194,6.2339908913605155,3
braking,asymptotic,34.0,35.688828433101946,16.9196,18.769228433101947,1.109679595805795,0.02759356571974636,1.0820860300860486,1.1372731615255414,2
braking,asymptotic,36.0,37.370921120392524,19.2681,18.102821120392527,0.9753267050149412,0.2676305871536111,0.7076961178613301,1.2429572921685523,2
braking,asymptotic,38.0,39.01273838901295,11.41005,27.602688389012947,4.646879060253253,3.508192594308109,1.1386864659451443,8.155071654561363,2
braking,asymptotic,40.0,40.82036199584577,19.1505,22.14195464090184,1.1515193569800592,0.07667372206337908,1.0748456349166802,1.3718528593860788,6
braking,asymptotic,42.0,42.92491995766466,16.2493,26.67561995766466,1.6416473298951129,0.0,1.6416473298951129,2.304331036838614,3
braking,asymptotic,44.0,44.92575076201438,18.8715,26.05425076201438,1.3806136640974156,0.0,1.2924321386475894,1.3806136640974156,3
braking,asymptotic,46.0,47.29749830465214,17.398899999999998,29.898598304652136,1.8361834406168578,0.5679446074497628,1.2682388331670948,2.4041280480666205,2
braking,asymptotic,48.0,49.29323029335876,2.4859,46.80733029335876,18.829128401528124,0.0,18.829128401528124,18.829128401528124,1
braking,asymptotic,50.0,50.41637254509922,16.13805,34.398756519828204,2.1327038612925255,0.056994515595949036,1.7570190253632234,2.1896983768884746,4
braking,asymptotic,54.0,54.79735460576319,20.7925,34.00485460576319,1.637575370060547,0.07002565204213163,1.5675497180184155,1.7076010221026787,2
braking,asymptotic,56.0,56.988588509915665,20.247,36.741588509915665,1.8406979977296347,0.2914954923209325,1.5492025054087022,2.1321934900505672,2
braking,asymptotic,58.0,58.3420946061174,18.0044,40.337694606117395,2.240435371693441,0.0,2.240435371693441,2.240435371693441,1
braking,post_extremum,0.0,1.4223937544665812,1.7455,-0.3231062455334188,-0.2184028964685787,0.005521999745628253,-0.2252971642254729,-0.16320183155794352,4
braking,post_extremum,2.0,3.1557010535928307,4.1699,-0.7955375338247568,-0.22815694327728295,0.01751445491373449,-0.24567139819101744,-0.17615778301731833,7
braking,post_extremum,4.0,4.4972900985878255,5.52395,-1.0238773618791717,-0.16979034762054468,0.02987523981904755,-0.21709066546639672,-0.15529339821912808,8
braking,post_extremum,6.0,7.18886255610674,8.49325,-1.526568259638275,-0.18506227462079614,0.020669722807141466,-0.21123869074430554,-0.15510554646941807,10
braking,post_extremum,8.0,8.84782583749302,11.0537,-2.258535450719915,-0.20015379747606477,0.03492706378709784,-0.2350808612631626,0.1718508983077519,3
braking,post_extremum,10.0,10.347307688763587,13.22515,-2.877842311236413,-0.21744405180903906,0.0062111732218792515,-0.2236552250309183,-0.2112328785871598,2
braking,post_extremum,12.0,13.419611056634855,16.5978,-3.2707889433651456,-0.19596827777435805,0.03661170140444614,-0.23257997917880419,-0.15037846151474882,3
braking,post_extremum,14.0,14.423434683327121,17.3495,-2.9260653166728776,-0.16865415814132267,0.0027920548240581156,-0.1742382677894389,-0.16031119424385132,4
braking,post_extremum,16.0,17.06574022223847,21.4868,-3.859558794233582,-0.18559854169392848,0.02284737832699532,-0.24051676343608547,-0.16275116336693315,3
braking,post_extremum,18.0,18.290998723076235,15.5838,2.6333316568718246,0.16897878931145321,0.07312294552941767,-0.20069400255745448,0.24210173484087089,3
braking,post_extremum,26.0,27.922251070289395,22.6506,5.271651070289394,0.2327378113731819,0.0,0.2327378113731819,0.2327378113731819,1
braking,pre_extremum,0.0,1.5565665237293114,1.5502500000000001,0.11678770235555647,0.07801359136044622,0.036416835755885626,-0.03523782214931325,0.12756995066353458,4
braking,pre_extremum,2.0,3.4175602754437255,3.7096,-0.3420664024176494,-0.1311252357180394,0.01606996142296646,-0.14719519714100587,-0.07872539480166985,3
braking,pre_extremum,4.0,5.469504006953815,4.9216,-0.4855454255054834,-0.09765224851301785,0.024819394561449354,-0.1224716430744672,0.1216700908080751,5
braking,pre_extremum,6.0,7.229081800532804,8.0225,-0.6872967954603948,-0.08092032677463883,0.021608177769231032,-0.10720369091533198,-0.062099424803807535,6
braking,pre_extremum,8.0,9.505928114340112,9.6633,-0.39007188565988926,-0.0394171266834973,0.04849615882014869,-0.11062832701909575,0.0940546769864342,5
braking,pre_extremum,10.0,10.663601530097843,11.9725,-1.3088984699021573,-0.1093254098895099,0.013929575790628201,-0.1232549856801381,-0.018010021335657073,5
braking,pre_extremum,12.0,13.147820292386022,13.451699999999999,-0.8851591722488221,-0.06373506939242102,0.03566356097856563,-0.1202586054789453,0.011857632628286145,6
braking,pre_extremum,14.0,14.683266900549926,15.4822,-0.6777330994500748,-0.044120376241786,0.002445905759682364,-0.1412608546241771,-0.04167447048210363,3
braking,pre_extremum,16.0,16.996268078562643,18.7496,-1.8942607894106551,-0.10037680043508226,0.048484791181907516,-0.14886159161698978,-0.043149329563587226,9
braking,pre_extremum,18.0,18.984769659711517,21.3219,-1.997594392018506,-0.09561723139878603,0.016838185320824685,-0.11400044928700857,-0.05639057206474051,8
braking,pre_extremum,20.0,20.680086295112762,20.158,0.8767862951127618,0.04427475699064105,0.02334994283802163,-0.08929052071672507,0.06762469982866268,3
braking,pre_extremum,22.0,22.23958009430434,22.1224,0.11718009430434151,0.005296897909103059,0.0,0.005296897909103059,0.005296897909103059,1
steady,asymptotic,0.0,0.0,12.0129,-12.0129,-1.0,0.0,-1.0,-1.0,12653
steady,asymptotic,2.0,2.9695485923995992,2.0063,0.986243181135267,0.5769777025468287,0.8475924889066457,-0.5497102080358034,1.6741134073467734,152
steady,asymptotic,4.0,5.141233806477937,3.2215,2.0520226459161357,0.602148999906607,0.869739838960264,-0.456597982045971,2.2065935065515276,178
steady,asymptotic,6.0,7.129040474433031,3.4658,3.3393993080516546,0.9826030100137935,0.6577989762757737,-0.3108611457802916,2.212234192116619,173
steady,asymptotic,8.0,8.942865627756149,4.67945,4.293764594797226,0.9599523631601423,0.7171164354151892,-0.47379508240718904,2.0307667976747976,188
steady,asymptotic,10.0,10.921302488962313,5.8838,4.787019371899194,0.8309334524725203,0.90788889182455,-0.3779213621109733,4.3922830124954935,189
steady,asymptotic,12.0,12.909430870881547,7.071199999999999,5.915281611344742,0.8944475702009411,0.6157522077991707,-0.28943509653827626,3.1076081733722187,158
steady,asymptotic,14.0,15.040283477431144,7.7853,7.44805100549908,0.9782382073953781,0.4630764825262754,0.3243759293688552,4.870706820031103,187
steady,asymptotic,16.0,17.051434218760008,7.7867,9.167439667759599,1.1513650377613227,0.4991684714205099,0.41881035461007077,5.057600383314241,205
steady,asymptotic,18.0,19.025196456753946,8.4545,10.6516373678121,1.2863834404520098,0.5485614665415656,0.5442398825002617,5.19545564378317,232
steady,asymptotic,20.0,20.941589611298426,9.43,11.343914769705906,1.2013622150394663,0.49430398751291416,0.46438060181123,5.474025866679793,254
steady,asymptotic,22.0,23.094295714475656,10.1282,12.696402397067358,1.2547018739335012,0.5220828117700012,0.5286135473008131,5.947514644256505,234
steady,asymptotic,24.0,25.11034036781249,10.823,14.554336148954034,1.355707592466506,0.5905845361146398,0.49576010541907345,5.193681982830511,221
steady,asymptotic,26.0,27.002906762134266,11.284,15.782652462771424,1.3963504549483985,0.584845735915307,0.6430055876709279,8.114240002705808,205
steady,asymptotic,28.0,28.871244857264244,11.9737,17.199393259106344,1.4347870290804687,0.696306906092218,0.5291079383583361,5.787516420582698,241
steady,asymptotic,30.0,31.027854673788273,12.0427,19.03820024229016,1.5888918107333856,0.750421953621546,0.6514307017178252,5.441436095937729,209
steady,asymptotic,32.0,33.024650114427395,13.3389,19.726253728619767,1.4847052086817576,0.700018947715364,0.5923452485611056,6.675234629660648,257
steady,asymptotic,34.0,35.006337452683994,13.533100000000001,21.32107500955908,1.5924140351693845,0.6888821255827353,0.8422271522455682,8.969408393157972,234
steady,asymptotic,36.0,37.05409291903614,14.4546,23.13294329393853,1.608393864792658,0.573146606375879,0.9699351567900024,8.620637615516799,223
steady,asymptotic,38.0,38.99957096289769,14.6749,24.395686105114695,1.6630828281561982,0.636449784817638,0.8975943519818642,9.385658499699367,223
steady,asymptotic,40.0,40.91678883746346,15.033750000000001,25.833447985340356,1.7443514697608595,0.600252538931184,0.94739194777344,6.401214693420731,226
steady,asymptotic,42.0,42.906297467743485,15.86865,26.87887948517027,1.691805317555878,0.6184004852863744,1.011171789790873,8.87664614441103,210
steady,asymptotic,44.0,44.90707838585636,16.0275,28.90229892529623,1.7958840799279472,0.588763902150589,1.1186841095981095,6.40296225032404,201
steady,asymptotic,46.0,47.01589553412794,15.2284,31.760989201975413,2.0943835515264166,0.7108545397694335,1.226267159296924,10.244760716770502,245
steady,asymptotic,48.0,48.91483943759057,16.189149999999998,32.3185974055016,1.9964243051546207,0.617321176614192,1.248807270588565,5.37044546425982,196
steady,asymptotic,50.0,51.06785257319945,15.7519,35.34123623814177,2.228410899360328,0.6408075977845602,1.3593104437947303,6.98347751805519,189
steady,asymptotic,52.0,52.913119707451706,14.6782,38.36412022921897,2.615301036899733,0.9018327023748909,1.4827735651465193,7.207648478532773,163
steady,asymptotic,54.0,54.88734902464568,17.36455,37.6778687579507,2.1898881033438378,0.6273095519625275,1.4909774548811243,9.854362619589361,136
steady,asymptotic,56.0,56.87937331847333,16.3061,40.987024901159394,2.5069908159924674,0.7711346876682663,1.6887586709553193,12.47247760129489,123
steady,asymptotic,58.0,59.07570303525076,17.349449999999997,41.81344031143503,2.42004938235956,0.7100646644103507,1.6621173569650343,9.610347661791126,134
steady,post_extremum,0.0,1.215386262999606,1.498,-0.26176840292156833,-0.19150131989049063,0.018859643306839563,-0.23387999427364645,-0.15980340496647574,77
steady,post_extremum,2.0,2.6935986187175702,3.2215,-0.6459279077883977,-0.1895767906920675,0.028988838640865294,-0.2376082555429635,-0.1546734902243763,102
steady,post_extremum,4.0,4.978279218706132,6.3621,-1.208957031942413,-0.1949705803013092,0.02604471934471886,-0.2395886353303159,-0.1543512221974143,102
steady,post_extremum,6.0,6.850001513361812,8.2583,-1.6594026237866188,-0.19719525057794215,0.023546079966784178,-0.23338281316361528,-0.15403124417579378,165
steady,post_extremum,8.0,8.91556533850017,10.823,-2.0861488887050346,-0.19155876444489978,0.022503436047115355,-0.2331796710586361,-0.1584933565084296,144
steady,post_extremum,10.0,11.144063486362098,13.5636,-2.408038174224755,-0.17978130204716777,0.02645345220394768,-0.2262103840162907,0.189278717023206,91
