simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
6.48600054,6.51,6487.0,6511.0,24.0,0.02399945999999975,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0
6.51,6.53500032,6511.0,6536.0,25.0,0.025000320000000187,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0
6.53500032,6.55900049,6536.0,6560.0,24.0,0.024000169999999876,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0
6.55900049,6.584,6560.0,6585.0,25.0,0.02499950999999978,0.8045,3.1589,-1.5709377943740872,0.0,0.0,0.0,3.0,0.12,0.0,0.12,0.0,0.0,2.780370495261731,1.1781,1.1781,0.0,0.0,0.8045,3.1574,-1.5709377901143071,0.1271,0.0,0.0
6.584,6.609,6585.0,6610.0,25.0,0.025000000000000355,0.8045,3.1574,-1.5709377901143071,0.1271,0.0,0.0,4.0,0.12,0.0,0.12,0.0,0.0,2.9502359999999577,2.4282,2.4282,0.0,0.0,0.8045,3.1524,-1.5709377850453627,0.2603,0.0,0.0
6.609,6.6340003,6610.0,6635.0,25.0,0.02500030000000031,0.8045,3.1524,-1.5709377850453627,0.2603,0.0,0.0,5.0,0.12,0.0,0.12,0.0,0.0,2.957988504137914,3.6816,3.6816,0.0,0.0,0.8046,3.1442,-1.570937780924813,0.3927,0.0,0.0
6.6340003,6.6590004,6635.0,6660.0,25.0,0.025000099999999748,0.8046,3.1442,-1.570937780924813,0.3927,0.0,0.0,6.0,0.12,0.0,0.12,0.0,0.0,2.9499882000472306,4.9316,4.9316,0.0,0.0,0.8046,3.1326,-1.5709377771667188,0.5241,0.0,0.0
6.6590004,6.68500042,6660.0,6686.0,26.0,0.02600001999999968,0.8046,3.1326,-1.5709377771667188,0.5241,0.0,0.0,7.0,0.12,0.0,0.12,0.0,0.0,2.9481823475520765,6.2308,6.2308,0.0,0.0,0.8046,3.1171,-1.5709377745859743,0.6599,0.0,0.0
6.68500042,6.709,6686.0,6710.0,24.0,0.02399957999999991,0.8046,3.1171,-1.5709377745859743,0.6599,0.0,0.0,8.0,0.12,0.0,0.12,0.0,0.0,2.952510002258383,7.4318,7.4318,0.0,0.0,0.8046,3.0997,-1.5709377722090565,0.7844,0.0,0.0
6.709,6.734,6710.0,6735.0,25.0,0.025000000000000355,0.8046,3.0997,-1.5709377722090565,0.7844,0.0,0.0,9.0,0.12,0.0,0.12,0.0,0.0,2.9502359999999594,8.6819,8.6819,0.0,0.0,0.8046,3.0784,-1.5709377703839769,0.9132,0.0,0.0
6.734,6.7590003,6735.0,6760.0,25.0,0.02500030000000031,0.8046,3.0784,-1.5709377703839769,0.9132,0.0,0.0,10.0,0.12,0.0,0.12,0.0,0.0,2.950200597592792,9.932,9.932,0.0,0.0,0.8046,3.0539,-1.5709377687004187,1.0411,0.0,0.0
6.7590003,6.78500032,6760.0,6786.0,26.0,0.02600001999999968,0.8046,3.0539,-1.5709377687004187,1.0411,0.0,0.0,11.0,0.12,0.0,0.12,0.0,0.0,2.955670803330188,11.2345,11.2345,0.0,0.0,0.8046,3.025,-1.5709377674554599,1.1733,0.0,0.0
6.78500032,6.80900049,6786.0,6810.0,24.0,0.024000169999999876,0.8046,3.025,-1.5709377674554599,1.1733,0.0,0.0,12.0,0.12,0.0,0.12,0.0,0.0,2.952437420234952,12.4355,12.4355,0.0,0.0,0.8046,2.9953,-1.5709377665811726,1.2944,0.0,0.0
6.80900049,6.834,6810.0,6835.0,25.0,0.02499950999999978,0.8046,2.9953,-1.5709377665811726,1.2944,0.0,0.0,13.0,0.0,0.0,0.12,0.0,0.0,2.9502938257590143,13.6856,13.6856,0.0,0.0,0.8046,2.9613,-1.5709377657578245,1.4197,0.0,0.0
6.834,6.859,6835.0,6860.0,25.0,0.025000000000000355,0.8046,2.9613,-1.5709377657578245,1.4197,0.0,0.0,14.0,0.12,0.0,0.0,0.0,0.0,0.11587599999999658,13.7347,13.7347,0.0,0.0,0.8046,2.9274,-1.5709377687004187,1.2885,0.0,0.0
6.859,6.885,6860.0,6886.0,26.0,0.0259999999999998,0.8046,2.9274,-1.5709377687004187,1.2885,0.0,0.0,15.0,0.12,0.0,0.12,0.0,0.0,2.7995500000000226,14.9684,14.9684,0.0,0.0,0.8046,2.8926,-1.5709377696935718,1.4013,0.0,0.0
6.885,6.91000032,6886.0,6911.0,25.0,0.025000320000000187,0.8046,2.8926,-1.5709377696935718,1.4013,0.0,0.0,16.0,0.12,0.0,0.12,0.0,0.0,2.9501982374625335,16.2185,16.2185,0.0,0.0,0.8046,2.8559,-1.5709377683806887,1.5258,0.0,0.0
