simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
9.085,9.110001,9086.0,9111.0,25.0,0.025000999999999607,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0
9.110001,9.135,9111.0,9136.0,25.0,0.024998999999999327,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0
9.135,9.161,9136.0,9162.0,26.0,0.0259999999999998,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0
9.161,9.186001,9162.0,9187.0,25.0,0.025000999999999607,0.802,3.1585,-1.5707963267948968,0.0,0.0,0.0,8.0,0.8,0.0,0.8,0.0,0.0,18.95948162073547,8.034,8.034,0.0,0.0,0.802,3.1569,-1.5709377901143073,0.1272,0.0,0.0
9.186001,9.21,9187.0,9211.0,24.0,0.023999000000001658,0.802,3.1569,-1.5709377901143073,0.1272,0.0,0.0,9.0,0.8,0.0,0.8,0.0,0.0,20.121067544479622,16.2185,16.2185,0.0,0.0,0.802,3.1522,-1.5709377855859195,0.255,0.0,0.0
9.21,9.236,9211.0,9237.0,26.0,0.0259999999999998,0.802,3.1522,-1.5709377855859195,0.255,0.0,0.0,10.0,0.8,0.0,0.8,0.0,0.0,20.124446153846307,25.0869,25.0869,0.0,0.0,0.802,3.1437,-1.5709377809248133,0.3927,0.0,0.0
9.236,9.26,9237.0,9261.0,24.0,0.023999999999999133,0.802,3.1437,-1.5709377809248133,0.3927,0.0,0.0,11.0,0.8,0.0,0.8,0.0,0.0,20.120229166667393,33.2714,33.2714,0.0,0.0,0.802,3.1327,-1.5709377776166613,0.5189,0.0,0.0
9.26,9.285001,9261.0,9286.0,25.0,0.025000999999999607,0.802,3.1327,-1.5709377776166613,0.5189,0.0,0.0,12.0,0.8,0.0,0.8,0.0,0.0,20.125746970121508,41.7996,41.7996,0.0,0.0,0.802,3.118,-1.5707963267948963,0.6495,0.0,0.0
9.285001,9.311001,9286.0,9312.0,26.0,0.0259999999999998,0.802,3.118,-1.5707963267948963,0.6495,0.0,0.0,13.0,0.8,0.0,0.8,0.0,0.0,20.11695769230786,50.6647,50.6647,0.0,0.0,0.8021,3.0993,-1.5707963267948963,0.7844,0.0,0.0
9.311001,9.336,9312.0,9337.0,25.0,0.024999000000001104,0.8021,3.0993,-1.5707963267948963,0.7844,0.0,0.0,14.0,0.8,0.0,0.8,0.0,0.0,20.127121084842493,59.1928,59.1928,0.0,0.0,0.802,3.078,-1.5707963267948963,0.9132,0.0,0.0
