simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
17.1960011,17.221,17197.0,17222.0,25.0,0.024998899999999935,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0
17.221,17.246,17222.0,17247.0,25.0,0.02499999999999858,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0
17.246,17.27,17247.0,17271.0,24.0,0.02400000000000091,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0
17.27,17.295,17271.0,17296.0,25.0,0.02500000000000213,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0,8.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0
17.295,17.3210011,17296.0,17322.0,26.0,0.026001099999998445,0.8031,3.1585,-1.5707963267948968,0.0,0.0,0.0,9.0,0.9,0.0,0.9,0.0,0.0,21.38614135555931,9.4248,9.4248,0.0,0.0,0.8031,3.1568,-1.5707963267948968,0.1325,0.0,0.0
17.3210011,17.346,17322.0,17347.0,25.0,0.024998899999999935,0.8031,3.1568,-1.5707963267948968,0.1325,0.0,0.0,10.0,0.9,0.0,0.9,0.0,0.0,22.6449603782567,19.0197,19.0197,0.0,0.0,0.8031,3.1517,-1.570937785045363,0.2656,0.0,0.0
17.346,17.3690014,17347.0,17370.0,23.0,0.023001399999998284,0.8031,3.1517,-1.570937785045363,0.2656,0.0,0.0,11.0,0.9,0.0,0.9,0.0,0.0,22.647438851549857,27.8489,27.8489,0.0,0.0,0.8031,3.1441,-1.5709377809248128,0.3874,0.0,0.0
17.3690014,17.396,17370.0,17397.0,27.0,0.026998600000002426,0.8031,3.1441,-1.5709377809248128,0.3874,0.0,0.0,12.0,0.9,0.0,0.9,0.0,0.0,22.648433622482088,38.2129,38.2129,0.0,0.0,0.8031,3.1316,-1.5707963267948968,0.5293,0.0,0.0
17.396,17.42,17397.0,17421.0,24.0,0.02400000000000091,0.8031,3.1316,-1.5707963267948968,0.5293,0.0,0.0,13.0,0.9,0.0,0.9,0.0,0.0,22.654279166665805,47.4282,47.4282,0.0,0.0,0.8031,3.1173,-1.5707963267948968,0.6547,0.0,0.0
17.42,17.4460011,17421.0,17447.0,26.0,0.026001099999998445,0.8031,3.1173,-1.5707963267948968,0.6547,0.0,0.0,14.0,0.9,0.0,0.9,0.0,0.0,22.644830411022436,57.4061,57.4093,0.0,0.0,0.8031,3.0985,-1.5707963267948968,0.7895,0.0,0.0
17.4460011,17.471,17447.0,17472.0,25.0,0.024998899999999935,0.8031,3.0985,-1.5707963267948968,0.7895,0.0,0.0,15.0,0.9,0.0,0.9,0.0,0.0,22.648972554792465,67.0043,67.0043,0.0,0.0,0.8031,3.077,-1.5707963267948963,0.9183,0.0,0.0
17.471,17.496,17472.0,17497.0,25.0,0.02499999999999858,0.8031,3.077,-1.5707963267948963,0.9183,0.0,0.0,16.0,0.9,0.0,0.9,0.0,0.0,22.6517520000013,76.6025,76.6025,0.0,0.0,0.8031,3.0524,-1.5707963267948968,1.0462,0.0,0.0
17.496,17.521,17497.0,17522.0,25.0,0.02500000000000213,0.8031,3.0524,-1.5707963267948968,1.0462,0.0,0.0,17.0,0.9,0.0,0.9,0.0,0.0,22.644199999998065,86.1975,86.1975,0.0,0.0,0.8031,3.0246,-1.5707963267948968,1.1733,0.0,0.0
17.521,17.5460014,17522.0,17547.0,25.0,0.02500140000000073,0.8031,3.0246,-1.5707963267948968,1.1733,0.0,0.0,18.0,0.9,0.0,0.9,0.0,0.0,22.650483572919235,95.7957,95.7957,0.0,0.0,0.8031,2.9936,-1.5707963267948968,1.2994,0.0,0.0
17.5460014,17.5710011,17547.0,17572.0,25.0,0.024999699999998626,0.8031,2.9936,-1.5707963267948968,1.2994,0.0,0.0,19.0,0.9,0.0,0.9,0.0,0.0,22.644235730830037,105.3906,105.3906,0.0,0.0,0.8031,2.9594,-1.5707963267948968,1.4247,0.0,0.0
17.5710011,17.596,17572.0,17597.0,25.0,0.024998899999999935,0.8031,2.9594,-1.5707963267948968,1.4247,0.0,0.0,20.0,0.9,0.0,0.9,0.0,0.0,22.65274872094376,114.9888,114.9888,0.0,0.0,0.8031,2.9222,-1.5707963267948968,1.5492,0.0,0.0
17.596,17.62,17597.0,17621.0,24.0,0.02400000000000091,0.8031,2.9222,-1.5707963267948968,1.5492,0.0,0.0,21.0,0.9,0.0,0.9,0.0,0.0,22.646412499999155,124.2009,124.2009,0.0,0.0,0.8031,2.8835,-1.5707963267948968,1.6679,0.0,0.0
17.62,17.645,17621.0,17646.0,25.0,0.02499999999999858,0.8031,2.8835,-1.5707963267948968,1.6679,0.0,0.0,22.0,0.9,0.0,0.9,0.0,0.0,22.644200000001252,133.7959,133.7959,0.0,0.0,0.8031,2.8402,-1.5707963267948968,1.7907,0.0,0.0
17.645,17.6710014,17646.0,17672.0,26.0,0.02600140000000195,0.8031,2.8402,-1.5707963267948968,1.7907,0.0,0.0,23.0,0.9,0.0,0.9,0.0,0.0,22.64797280146289,143.7769,143.7769,0.0,0.0,0.8031,2.7919,-1.5707963267948968,1.9175,0.0,0.0
17.6710014,17.6960011,17672.0,17697.0,25.0,0.024999699999998626,0.8031,2.7919,-1.5707963267948968,1.9175,0.0,0.0,24.0,0.9,0.0,0.9,0.0,0.0,22.652259827119156,153.3752,153.3752,0.0,0.0,0.8031,2.7424,-1.5707963267948968,2.0386,0.0,0.0
17.6960011,17.721,17697.0,17722.0,25.0,0.024998899999999935,0.8031,2.7424,-1.5707963267948968,2.0386,0.0,0.0,25.0,0.9,0.0,0.9,0.0,0.0,22.64496037825669,162.9701,162.9701,0.0,0.0,0.8031,2.6899,-1.5707963267948968,2.1589,0.0,0.0
17.721,17.746,17722.0,17747.0,25.0,0.02499999999999858,0.8031,2.6899,-1.5707963267948968,2.1589,0.0,0.0,26.0,0.9,0.0,0.9,0.0,0.0,22.651752000001267,172.5683,172.5683,0.0,0.0,0.8031,2.6343,-1.5707963267948963,2.2783,0.0,0.0
