simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,throttle_k_norm,steering_k_rad,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
1.43100011,1.455,1432.0,1456.0,24.0,0.023999890000000024,0.8006,2.9934,-1.5707963267948966,1.2996,0.0,0.0,58.0,0.2,0.0,0.8006,2.9607,-1.5707963267948966,1.4199,0.0,0.0
1.455,1.48100007,1456.0,1482.0,26.0,0.02600006999999982,0.8006,2.9607,-1.5707963267948966,1.4199,0.0,0.0,59.0,0.2,0.0,0.8006,2.922,-1.5707963267948966,1.5494,0.0,0.0
1.48100007,1.50500011,1482.0,1506.0,24.0,0.02400004,0.8006,2.922,-1.5707963267948966,1.5494,0.0,0.0,60.0,0.2,0.0,0.8006,2.8833,-1.5707963267948966,1.668,0.0,0.0
1.50500011,1.531,1506.0,1532.0,26.0,0.025999890000000025,0.8006,2.8833,-1.5707963267948966,1.668,0.0,0.0,61.0,0.2,0.0,0.8006,2.8382,-1.5707963267948966,1.7957,0.0,0.0
1.531,1.55500007,1532.0,1556.0,24.0,0.02400007000000004,0.8006,2.8382,-1.5707963267948966,1.7957,0.0,0.0,62.0,0.2,0.0,0.8006,2.7937,-1.5707963267948966,1.9128,0.0,0.0
1.55500007,1.58,1556.0,1581.0,25.0,0.024999930000000115,0.8006,2.7937,-1.5707963267948966,1.9128,0.0,0.0,63.0,0.2,0.0,0.8006,2.7443,-1.5707963267948966,2.0339,0.0,0.0
1.58,1.605,1581.0,1606.0,25.0,0.02499999999999991,0.8006,2.7443,-1.5707963267948966,2.0339,0.0,0.0,64.0,0.2,0.0,0.8006,2.6918,-1.5707963267948966,2.1542,0.0,0.0
1.605,1.63000011,1606.0,1631.0,25.0,0.02500010999999991,0.8006,2.6918,-1.5707963267948966,2.1542,0.0,0.0,65.0,0.2,0.0,0.8006,2.6364,-1.5707963267948966,2.2737,0.0,0.0
1.63000011,1.65600014,1631.0,1657.0,26.0,0.026000030000000063,0.8006,2.6364,-1.5707963267948966,2.2737,0.0,0.0,66.0,0.2,0.0,0.8006,2.5756,-1.5707963267948966,2.3971,0.0,0.0
1.65600014,1.68100011,1657.0,1682.0,25.0,0.024999970000000094,0.8006,2.5756,-1.5707963267948966,2.3971,0.0,0.0,67.0,0.2,0.0,0.8006,2.5142,-1.5707963267948961,2.5149,0.0,0.0
1.68100011,1.705,1682.0,1706.0,24.0,0.023999890000000024,0.8006,2.5142,-1.5707963267948961,2.5149,0.0,0.0,68.0,0.2,0.0,0.8006,2.4524,-1.5707963267948966,2.6273,0.0,0.0
1.705,1.73000014,1706.0,1731.0,25.0,0.02500013999999995,0.8006,2.4524,-1.5707963267948966,2.6273,0.0,0.0,69.0,0.2,0.0,0.8006,2.3852,-1.5707963267948966,2.7436,0.0,0.0
1.73000014,1.75500011,1731.0,1756.0,25.0,0.02499996999999987,0.8006,2.3852,-1.5707963267948966,2.7436,0.0,0.0,70.0,0.2,0.0,0.8006,2.3151,-1.5707963267948966,2.859,0.0,0.0
1.75500011,1.78100014,1756.0,1782.0,26.0,0.026000030000000063,0.8006,2.3151,-1.5707963267948966,2.859,0.0,0.0,71.0,0.2,0.0,0.8006,2.2391,-1.5707963267948966,2.9783,0.0,0.0
1.78100014,1.80500007,1782.0,1806.0,24.0,0.023999930000000003,0.8006,2.2391,-1.5707963267948966,2.9783,0.0,0.0,72.0,0.2,0.0,0.8006,2.1663,-1.5707963267948966,3.0876,0.0,0.0
1.80500007,1.83,1806.0,1831.0,25.0,0.024999930000000115,0.8006,2.1663,-1.5707963267948966,3.0876,0.0,0.0,73.0,0.2,0.0,0.8006,2.0876,-1.5707963267948966,3.2007,0.0,0.0
1.83,1.85500014,1831.0,1856.0,25.0,0.02500013999999995,0.8006,2.0876,-1.5707963267948966,3.2007,0.0,0.0,74.0,0.2,0.0,0.8006,2.0061,-1.5707963267948966,3.3131,0.0,0.0
1.85500014,1.881,1856.0,1882.0,26.0,0.025999859999999986,0.8006,2.0061,-1.5707963267948966,3.3131,0.0,0.0,75.0,0.2,0.0,0.8006,1.9184,-1.5707963267948966,3.4291,0.0,0.0
1.881,1.90500009,1882.0,1906.0,24.0,0.02400008999999992,0.8006,1.9184,-1.5707963267948966,3.4291,0.0,0.0,76.0,0.2,0.0,0.8006,1.8348,-1.5707963267948966,3.5355,0.0,0.0
1.90500009,1.93100011,1906.0,1932.0,26.0,0.026000020000000124,0.8006,1.8348,-1.5707963267948966,3.5355,0.0,0.0,77.0,0.2,0.0,0.8006,1.7413,-1.5707963267948966,3.65,0.0,0.0
1.93100011,1.955,1932.0,1956.0,24.0,0.023999890000000024,0.8006,1.7413,-1.5707963267948966,3.65,0.0,0.0,78.0,0.2,0.0,0.8006,1.6524,-1.5707963267948966,3.7552,0.0,0.0
1.955,1.98000014,1956.0,1981.0,25.0,0.02500013999999995,0.8006,1.6524,-1.5707963267948966,3.7552,0.0,0.0,79.0,0.2,0.0,0.8006,1.557,-1.5707963267948966,3.8727,0.0,0.0
1.98000014,2.005,1981.0,2006.0,25.0,0.024999859999999874,0.8006,1.557,-1.5707963267948966,3.8727,0.0,0.0,80.0,0.2,0.0,0.8006,1.4584,-1.5707963267948966,4.0161,0.0,0.0
2.005,2.03100014,2006.0,2032.0,26.0,0.026000140000000282,0.8006,1.4584,-1.5707963267948966,4.0161,0.0,0.0,81.0,0.2,0.0,0.8006,1.3516,-1.5707963267948966,4.1966,0.0,0.0
2.03100014,2.055,2032.0,2056.0,24.0,0.023999859999999984,0.8006,1.3516,-1.5707963267948966,4.1966,0.0,0.0,82.0,0.2,0.0,0.8006,1.2487,-1.5707963267948966,4.3612,0.0,0.0
2.055,2.07700014,2056.0,2078.0,22.0,0.022000139999999835,0.8006,1.2487,-1.5707963267948966,4.3612,0.0,0.0,83.0,0.2,0.0,0.8006,1.1513,-1.5707963267948966,4.4892,0.0,0.0
2.07700014,2.105,2078.0,2106.0,28.0,0.027999859999999988,0.8006,1.1513,-1.5707963267948966,4.4892,0.0,0.0,84.0,0.2,0.0,0.8006,1.0236,-1.5707963267948966,4.6153,0.0,0.0
2.105,2.131,2106.0,2132.0,26.0,0.0259999999999998,0.8006,1.0236,-1.5707963267948966,4.6153,0.0,0.0,85.0,0.2,0.0,0.8006,0.9024,-1.5707963267948966,4.7006,0.0,0.0
2.131,2.15500021,2132.0,2156.0,24.0,0.024000210000000077,0.8006,0.9024,-1.5707963267948966,4.7006,0.0,0.0,86.0,0.2,0.0,0.8006,0.7889,-1.5707963267948966,4.7584,0.0,0.0
2.15500021,2.18,2156.0,2181.0,25.0,0.0249997900000003,0.8006,0.7889,-1.5707963267948966,4.7584,0.0,0.0,87.0,0.2,0.0,0.8006,0.6693,-1.5707963267948966,4.8029,0.0,0.0
2.18,2.20500016,2181.0,2206.0,25.0,0.025000159999999827,0.8006,0.6693,-1.5707963267948966,4.8029,0.0,0.0,88.0,0.2,0.0,0.8006,0.5488,-1.5707963267948966,4.8354,0.0,0.0
2.20500016,2.23,2206.0,2231.0,25.0,0.024999839999999995,0.8006,0.5488,-1.5707963267948966,4.8354,0.0,0.0,89.0,0.2,0.0,0.8006,0.4276,-1.5707963267948966,4.8592,0.0,0.0
2.23,2.256,2231.0,2257.0,26.0,0.0259999999999998,0.8006,0.4276,-1.5707963267948966,4.8592,0.0,0.0,90.0,0.2,0.0,0.8006,0.3011,-1.5707963267948966,4.8773,0.0,0.0
2.256,2.28100014,2257.0,2282.0,25.0,0.025000140000000393,0.8006,0.3011,-1.5707963267948966,4.8773,0.0,0.0,91.0,0.2,0.0,0.8006,0.179,-1.5707963267948966,4.8899,0.0,0.0
2.28100014,2.305,2282.0,2306.0,24.0,0.023999859999999984,0.8006,0.179,-1.5707963267948966,4.8899,0.0,0.0,92.0,0.2,0.0,0.8006,0.0615,-1.5707963267948966,4.8989,0.0,0.0
2.305,2.329,2306.0,2330.0,24.0,0.02400000000000002,0.8006,0.0615,-1.5707963267948966,4.8989,0.0,0.0,93.0,0.2,0.0,0.8006,-0.0562,-1.5707963267948966,4.9055,0.0,0.0
2.329,2.355,2330.0,2356.0,26.0,0.0259999999999998,0.8006,-0.0562,-1.5707963267948966,4.9055,0.0,0.0,94.0,0.2,0.0,0.8006,-0.1838,-1.5707963267948966,4.9107,0.0,0.0
2.355,2.381,2356.0,2382.0,26.0,0.0259999999999998,0.8006,-0.1838,-1.5707963267948966,4.9107,0.0,0.0,95.0,0.2,0.0,0.8007,-0.3115,-1.5707963267948966,4.9145,0.0,0.0
2.381,2.404,2382.0,2405.0,23.0,0.02300000000000013,0.8007,-0.3115,-1.5707963267948966,4.9145,0.0,0.0,96.0,0.2,0.0,0.8007,-0.4246,-1.5707963267948966,4.9169,0.0,0.0
2.404,2.43100023,2405.0,2432.0,27.0,0.02700023000000007,0.8007,-0.4246,-1.5707963267948966,4.9169,0.0,0.0,97.0,0.2,0.0,0.8007,-0.5574,-1.5707963267948966,4.9189,0.0,0.0
2.43100023,2.456,2432.0,2457.0,25.0,0.024999769999999977,0.8007,-0.5574,-1.5707963267948966,4.9189,0.0,0.0,98.0,0.2,0.0,0.8007,-0.6804,-1.5707963267948966,4.9202,0.0,0.0
2.456,2.48,2457.0,2481.0,24.0,0.02400000000000002,0.8007,-0.6804,-1.5707963267948966,4.9202,0.0,0.0,99.0,0.2,0.0,0.8007,-0.7985,-1.5707963267948966,4.9211,0.0,0.0
2.48,2.505,2481.0,2506.0,25.0,0.02499999999999991,0.8007,-0.7985,-1.5707963267948966,4.9211,0.0,0.0,100.0,0.2,0.0,0.8007,-0.9215,-1.5707963267948966,4.9217,0.0,0.0
2.505,2.53100014,2506.0,2532.0,26.0,0.026000140000000282,0.8007,-0.9215,-1.5707963267948966,4.9217,0.0,0.0,101.0,0.2,0.0,0.8007,-1.0495,-1.5707963267948966,4.9221,0.0,0.0
2.53100014,2.55600023,2532.0,2557.0,25.0,0.02500008999999981,0.8007,-1.0495,-1.5707963267948966,4.9221,0.0,0.0,102.0,0.2,0.0,0.8007,-1.1726,-1.5707963267948966,4.9224,0.0,0.0
2.55600023,2.58000016,2557.0,2581.0,24.0,0.023999930000000003,0.8007,-1.1726,-1.5707963267948966,4.9224,0.0,0.0,103.0,0.2,0.0,0.8007,-1.2908,-1.5707963267948966,4.9225,0.0,0.0
2.58000016,2.60600019,2581.0,2607.0,26.0,0.026000030000000063,0.8007,-1.2908,-1.5707963267948966,4.9225,0.0,0.0,104.0,0.2,0.0,0.8007,-1.4188,-1.5707963267948966,4.9226,0.0,0.0
2.60600019,2.63,2607.0,2631.0,24.0,0.023999809999999844,0.8007,-1.4188,-1.5707963267948966,4.9226,0.0,0.0,105.0,0.2,0.0,0.8007,-1.537,-1.5707963267948966,4.9226,0.0,0.0
2.63,2.65600014,2631.0,2657.0,26.0,0.026000140000000282,0.8007,-1.537,-1.5707963267948966,4.9226,0.0,0.0,106.0,0.2,0.0,0.8007,-1.665,-1.5707963267948966,4.9226,0.0,0.0
2.65600014,2.68100023,2657.0,2682.0,25.0,0.02500008999999981,0.8007,-1.665,-1.5707963267948966,4.9226,0.0,0.0,107.0,0.2,0.0,0.8007,-1.7881,-1.5707963267948966,4.9225,0.0,0.0
2.68100023,2.70500016,2682.0,2706.0,24.0,0.023999930000000003,0.8007,-1.7881,-1.5707963267948966,4.9225,0.0,0.0,108.0,0.2,0.0,0.8007,-1.9062,-1.5707963267948966,4.9225,0.0,0.0
2.70500016,2.73,2706.0,2731.0,25.0,0.024999839999999995,0.8007,-1.9062,-1.5707963267948966,4.9225,0.0,0.0,109.0,0.2,0.0,0.8007,-2.0293,-1.5707963267948966,4.9224,0.0,0.0
2.73,2.755,2731.0,2756.0,25.0,0.02499999999999991,0.8007,-2.0293,-1.5707963267948966,4.9224,0.0,0.0,110.0,0.2,0.0,0.8007,-2.1524,-1.5706548741167379,4.9224,0.0,0.0
2.755,2.78000021,2756.0,2781.0,25.0,0.025000209999999967,0.8007,-2.1524,-1.5706548741167379,4.9224,0.0,0.0,111.0,0.2,0.0,0.8007,-2.2755,-1.5706548736384813,4.9223,0.0,0.0
2.78000021,2.805,2781.0,2806.0,25.0,0.0249997900000003,0.8007,-2.2755,-1.5706548736384813,4.9223,0.0,0.0,112.0,0.2,0.0,0.8007,-2.3986,-1.5706548736384813,4.9222,0.0,0.0
2.805,2.831,2806.0,2832.0,26.0,0.0259999999999998,0.8007,-2.3986,-1.5706548736384813,4.9222,0.0,0.0,113.0,0.2,0.0,0.8007,-2.5266,-1.5706548731545626,4.9221,0.0,0.0
2.831,2.855,2832.0,2856.0,24.0,0.02400000000000002,0.8007,-2.5266,-1.5706548731545626,4.9221,0.0,0.0,114.0,0.2,0.0,0.8007,-2.6448,-1.5706548731545626,4.9221,0.0,0.0
2.855,2.88,2856.0,2881.0,25.0,0.02499999999999991,0.8007,-2.6448,-1.5706548731545626,4.9221,0.0,0.0,115.0,0.2,0.0,0.8007,-2.7679,-1.5706548726649805,4.922,0.0,0.0
2.88,2.90500021,2881.0,2906.0,25.0,0.025000209999999967,0.8007,-2.7679,-1.5706548726649805,4.922,0.0,0.0,116.0,0.2,0.0,0.8007,-2.891,-1.5706548726649805,4.922,0.0,0.0
2.90500021,2.93100023,2906.0,2932.0,26.0,0.026000020000000124,0.8007,-2.891,-1.5706548726649805,4.922,0.0,0.0,117.0,0.2,0.0,0.8007,-3.019,-1.5706548726649805,4.922,0.0,0.0
2.93100023,2.95500016,2932.0,2956.0,24.0,0.023999930000000003,0.8007,-3.019,-1.5706548726649805,4.922,0.0,0.0,118.0,0.2,0.0,0.8008,-3.1371,-1.5706548726649805,4.9219,0.0,0.0
2.95500016,2.98000026,2956.0,2981.0,25.0,0.02500010000000019,0.8008,-3.1371,-1.5706548726649805,4.9219,0.0,0.0,119.0,0.2,0.0,0.8008,-3.2602,-1.5706548721697349,4.9219,0.0,0.0
2.98000026,3.005,2981.0,3006.0,25.0,0.024999739999999715,0.8008,-3.2602,-1.5706548721697349,4.9219,0.0,0.0,120.0,0.2,0.0,0.8008,-3.3833,-1.5706548721697349,4.9219,0.0,0.0
3.005,3.03000021,3006.0,3031.0,25.0,0.025000209999999967,0.8008,-3.3833,-1.5706548721697349,4.9219,0.0,0.0,121.0,0.2,0.0,0.8008,-3.5064,-1.5706548721697349,4.9218,0.0,0.0
3.03000021,3.055,3031.0,3056.0,25.0,0.0249997900000003,0.8008,-3.5064,-1.5706548721697349,4.9218,0.0,0.0,122.0,0.2,0.0,0.8008,-3.6295,-1.5706548721697349,4.9218,0.0,0.0
3.055,3.08000016,3056.0,3081.0,25.0,0.025000159999999827,0.8008,-3.6295,-1.5706548721697349,4.9218,0.0,0.0,123.0,0.2,0.0,0.8008,-3.7525,-1.5706548721697349,4.9218,0.0,0.0
3.08000016,3.10500026,3081.0,3106.0,25.0,0.02500010000000019,0.8008,-3.7525,-1.5706548721697349,4.9218,0.0,0.0,124.0,0.2,0.0,0.8008,-3.8756,-1.5706548721697349,4.9218,0.0,0.0
3.10500026,3.13,3106.0,3131.0,25.0,0.024999739999999715,0.8008,-3.8756,-1.5706548721697349,4.9218,0.0,0.0,125.0,0.2,0.0,0.8008,-3.9987,-1.5706548721697349,4.9217,0.0,0.0
3.13,3.15500021,3131.0,3156.0,25.0,0.025000209999999967,0.8008,-3.9987,-1.5706548721697349,4.9217,0.0,0.0,126.0,0.2,0.0,0.8008,-4.1218,-1.5706548721697349,4.9217,0.0,0.0
3.15500021,3.18,3156.0,3181.0,25.0,0.0249997900000003,0.8008,-4.1218,-1.5706548721697349,4.9217,0.0,0.0,127.0,0.2,0.0,0.8008,-4.2449,-1.5706548716688253,4.9217,0.0,0.0
3.18,3.20500016,3181.0,3206.0,25.0,0.025000159999999827,0.8008,-4.2449,-1.5706548716688253,4.9217,0.0,0.0,128.0,0.2,0.0,0.8008,-4.368,-1.5706548716688253,4.9217,0.0,0.0
