bag_time,time,count
1788873174.2666073,1788873174.2666073,0
1788873174.3356037,1788873174.3356037,0
1788873174.3885007,1788873174.3885007,0
1788873174.4379718,1788873174.4379718,0
1788873174.4865956,1788873174.4865956,0
1788873174.5382807,1788873174.5382807,0
1788873174.589301,1788873174.589301,0
1788873174.6617951,1788873174.6617951,0
1788873174.7145996,1788873174.7145996,0
1788873174.7858748,1788873174.7858748,0
1788873174.8366196,1788873174.8366196,0
1788873174.8875988,1788873174.8875988,0
1788873174.9366636,1788873174.9366636,0
1788873174.9876976,1788873174.9876976,0
1788873175.0386288,1788873175.0386288,0
1788873175.0892854,1788873175.0892854,0
1788873175.1384368,1788873175.1384368,0
1788873175.187413,1788873175.187413,0
1788873175.2365913,1788873175.2365913,0
1788873175.2888696,1788873175.2888696,0
1788873175.3382049,1788873175.3382049,0
1788873175.3877523,1788873175.3877523,0
1788873175.4381685,1788873175.4381685,0
1788873175.488977,1788873175.488977,0
1788873175.5382326,1788873175.5382326,0
1788873175.58849,1788873175.58849,0
1788873175.639188,1788873175.639188,0
1788873175.7114408,1788873175.7114408,0
1788873175.761614,1788873175.761614,0
1788873175.8127608,1788873175.8127608,0
1788873175.861532,1788873175.861532,0
1788873175.9117763,1788873175.9117763,0
1788873175.962387,1788873175.962387,0
1788873176.011774,1788873176.011774,0
1788873176.0627527,1788873176.0627527,0
1788873176.1126707,1788873176.1126707,0
1788873176.1621947,1788873176.1621947,0
1788873176.2124262,1788873176.2124262,0
1788873176.2617486,1788873176.2617486,0
1788873176.3115811,1788873176.3115811,0
1788873176.36136,1788873176.36136,0
1788873176.4118814,1788873176.4118814,0
1788873176.463191,1788873176.463191,0
1788873176.5121415,1788873176.5121415,0
1788873176.562452,1788873176.562452,0
1788873176.6131146,1788873176.6131146,0
1788873176.662472,1788873176.662472,0
1788873176.7121482,1788873176.7121482,0
1788873176.761756,1788873176.761756,0
1788873176.811595,1788873176.811595,0
1788873176.8631358,1788873176.8631358,0
1788873176.9141858,1788873176.9141858,0
1788873176.9884748,1788873176.9884748,0
1788873177.0383458,1788873177.0383458,0
1788873177.087498,1788873177.087498,0
1788873177.1372287,1788873177.1372287,0
1788873177.1875565,1788873177.1875565,0
1788873177.2375917,1788873177.2375917,0
1788873177.2887564,1788873177.2887564,0
1788873177.3400047,1788873177.3400047,0
1788873177.4130044,1788873177.4130044,0
1788873177.4633863,1788873177.4633863,0
1788873177.5122492,1788873177.5122492,0
1788873177.5622692,1788873177.5622692,0
1788873177.6112576,1788873177.6112576,0
1788873177.662896,1788873177.662896,0
1788873177.71227,1788873177.71227,0
1788873177.7621498,1788873177.7621498,0
1788873177.8122723,1788873177.8122723,0
1788873177.8616245,1788873177.8616245,0
1788873177.9117558,1788873177.9117558,0
1788873177.962885,1788873177.962885,0
1788873178.0133238,1788873178.0133238,0
1788873178.0623102,1788873178.0623102,0
1788873178.111591,1788873178.111591,0
1788873178.1638284,1788873178.1638284,0
1788873178.2126694,1788873178.2126694,0
1788873178.2619102,1788873178.2619102,0
1788873178.3128288,1788873178.3128288,0
1788873178.362314,1788873178.362314,0
1788873178.4151897,1788873178.4151897,0
1788873178.488659,1788873178.488659,0
1788873178.538854,1788873178.538854,0
1788873178.5902114,1788873178.5902114,0
1788873178.6650145,1788873178.6650145,0
1788873178.7363214,1788873178.7363214,0
1788873178.7875037,1788873178.7875037,0
1788873178.8390915,1788873178.8390915,0
1788873178.888643,1788873178.888643,0
1788873178.938653,1788873178.938653,0
1788873178.9881265,1788873178.9881265,0
1788873179.0390518,1788873179.0390518,0
1788873179.088895,1788873179.088895,0
1788873179.1404698,1788873179.1404698,0
1788873179.2127898,1788873179.2127898,0
1788873179.264205,1788873179.264205,0
1788873179.3132453,1788873179.3132453,0
1788873179.3626451,1788873179.3626451,0
1788873179.4136615,1788873179.4136615,0
1788873179.4641104,1788873179.4641104,0
1788873179.513331,1788873179.513331,0
1788873179.5633702,1788873179.5633702,0
1788873179.6134245,1788873179.6134245,0
1788873179.6627436,1788873179.6627436,0
1788873179.7122588,1788873179.7122588,0
1788873179.7628028,1788873179.7628028,0
1788873179.8116972,1788873179.8116972,0
1788873179.8642757,1788873179.8642757,0
1788873179.9141712,1788873179.9141712,0
1788873179.9880648,1788873179.9880648,0
1788873180.038868,1788873180.038868,0
1788873180.0891733,1788873180.0891733,0
1788873180.1393046,1788873180.1393046,0
1788873180.2128088,1788873180.2128088,0
1788873180.2624376,1788873180.2624376,0
1788873180.3169196,1788873180.3169196,0
1788873180.3872006,1788873180.3872006,0
1788873180.437735,1788873180.437735,0
1788873180.488774,1788873180.488774,0
1788873180.538612,1788873180.538612,0
1788873180.5879433,1788873180.5879433,0
1788873180.6401782,1788873180.6401782,0
1788873180.7132158,1788873180.7132158,0
1788873180.764109,1788873180.764109,0
1788873180.8145854,1788873180.8145854,0
1788873180.8843017,1788873180.8843017,0
1788873180.9368494,1788873180.9368494,0
1788873180.988001,1788873180.988001,0
1788873181.0377443,1788873181.0377443,0
1788873181.0877242,1788873181.0877242,0
1788873181.1380312,1788873181.1380312,0
1788873181.1883125,1788873181.1883125,0
1788873181.2389235,1788873181.2389235,0
1788873181.2893379,1788873181.2893379,0
1788873181.361442,1788873181.361442,0
1788873181.4121668,1788873181.4121668,0
1788873181.461008,1788873181.461008,0
1788873181.5114546,1788873181.5114546,0
1788873181.562786,1788873181.562786,0
1788873181.6116214,1788873181.6116214,0
1788873181.6623518,1788873181.6623518,0
1788873181.7124174,1788873181.7124174,0
1788873181.7615902,1788873181.7615902,0
1788873181.811498,1788873181.811498,0
1788873181.8641038,1788873181.8641038,0
1788873181.9363537,1788873181.9363537,0
1788873181.987704,1788873181.987704,0
1788873182.0381932,1788873182.0381932,0
1788873182.087423,1788873182.087423,0
1788873182.1371908,1788873182.1371908,0
1788873182.1865342,1788873182.1865342,0
1788873182.2368383,1788873182.2368383,0
1788873182.2884274,1788873182.2884274,0
1788873182.3383946,1788873182.3383946,0
1788873182.3877382,1788873182.3877382,0
1788873182.438274,1788873182.438274,0
1788873182.4874275,1788873182.4874275,0
1788873182.5367603,1788873182.5367603,0
1788873182.590343,1788873182.590343,0
1788873182.6618042,1788873182.6618042,0
1788873182.7116404,1788873182.7116404,0
1788873182.7625113,1788873182.7625113,0
1788873182.8126078,1788873182.8126078,0
1788873182.863609,1788873182.863609,0
1788873182.9123156,1788873182.9123156,0
1788873182.9613078,1788873182.9613078,0
1788873183.0122247,1788873183.0122247,0
1788873183.061848,1788873183.061848,0
1788873183.1116998,1788873183.1116998,0
1788873183.1622436,1788873183.1622436,0
1788873183.2115405,1788873183.2115405,0
1788873183.2635431,1788873183.2635431,0
1788873183.3146586,1788873183.3146586,0
1788873183.384004,1788873183.384004,0
1788873183.4366825,1788873183.4366825,0
1788873183.4877558,1788873183.4877558,0
1788873183.5383112,1788873183.5383112,0
1788873183.5874157,1788873183.5874157,0
1788873183.6386201,1788873183.6386201,0
1788873183.6879501,1788873183.6879501,0
1788873183.737451,1788873183.737451,0
1788873183.788808,1788873183.788808,0
1788873183.8391116,1788873183.8391116,0
1788873183.8891602,1788873183.8891602,0
1788873183.9392977,1788873183.9392977,0
1788873184.0115979,1788873184.0115979,0
1788873184.0625901,1788873184.0625901,0
1788873184.112908,1788873184.112908,0
1788873184.1622572,1788873184.1622572,0
1788873184.2127542,1788873184.2127542,0
1788873184.2621188,1788873184.2621188,0
1788873184.3122845,1788873184.3122845,0
1788873184.3615344,1788873184.3615344,0
1788873184.4120483,1788873184.4120483,0
1788873184.4614077,1788873184.4614077,0
1788873184.5125196,1788873184.5125196,0
1788873184.5611384,1788873184.5611384,0
1788873184.612195,1788873184.612195,0
1788873184.6646008,1788873184.6646008,0
1788873184.734689,1788873184.734689,0
1788873184.787556,1788873184.787556,0
1788873184.837663,1788873184.837663,0
1788873184.8870485,1788873184.8870485,0
1788873184.937839,1788873184.937839,0
1788873184.9884272,1788873184.9884272,0
1788873185.0384734,1788873185.0384734,0
1788873185.0882916,1788873185.0882916,0
1788873185.1374137,1788873185.1374137,0
1788873185.1886997,1788873185.1886997,0
1788873185.238268,1788873185.238268,0
1788873185.2896647,1788873185.2896647,0
1788873185.340578,1788873185.340578,0
1788873185.410614,1788873185.410614,0
1788873185.461545,1788873185.461545,0
1788873185.5120175,1788873185.5120175,0
1788873185.5639467,1788873185.5639467,0
1788873185.6134489,1788873185.6134489,0
1788873185.6632752,1788873185.6632752,0
1788873185.7125256,1788873185.7125256,0
1788873185.761878,1788873185.761878,0
1788873185.8123755,1788873185.8123755,0
1788873185.8623755,1788873185.8623755,0
1788873185.9124608,1788873185.9124608,0
1788873185.9625242,1788873185.9625242,0
1788873186.0118916,1788873186.0118916,0
1788873186.0614426,1788873186.0614426,0
1788873186.1122925,1788873186.1122925,0
1788873186.1624947,1788873186.1624947,0
1788873186.2122447,1788873186.2122447,0
1788873186.2616947,1788873186.2616947,0
1788873186.312032,1788873186.312032,0
1788873186.3617926,1788873186.3617926,0
1788873186.4115741,1788873186.4115741,0
1788873186.4615176,1788873186.4615176,0
