run_id,packet_sequence,request_sequence,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,simulator_position_x,simulator_position_y,simulator_position_z,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_orientation_quaternion_w,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_encoder_angles_left,simulator_encoder_angles_right
compact_capture_baseline_20260915,1,5,5,0.126,127,370,0.8036,3.1605,0.0832,0.0001,0.0001,-0.7071,0.7071,0.0,0.0002,4.7124,0.0002,0.0,-1.1809,-0.0003,0.194,0.0,-0.0048,0.0082,24.4705,0.0,0.0
compact_capture_baseline_20260915,2,6,6,0.15200001,153,480,0.8036,3.1592,0.0719,0.0085,0.0085,-0.7071,0.7071,0.0031,0.0241,4.7124,0.0246,0.0001,-0.1761,-0.0011,0.284,0.0,-2.326,-0.011,12.7545,0.0,0.0
compact_capture_baseline_20260915,3,7,7,0.176000014,177,566,0.8037,3.1591,0.07,0.0095,0.0095,-0.707,0.707,0.0035,0.0268,4.7124,0.0049,0.0,-0.0677,0.0001,0.044,0.0,-0.2152,-0.0014,1.246,0.0,0.0
compact_capture_baseline_20260915,4,8,8,0.201,202,666,0.8037,3.159,0.0686,0.0097,0.0098,-0.707,0.707,0.0032,0.0275,4.7124,0.0029,0.0,-0.0529,0.0002,0.0204,0.0,-0.0304,-0.0002,0.3466,0.0,0.0
compact_capture_baseline_20260915,5,9,9,0.226000011,227,763,0.8037,3.159,0.0674,0.0099,0.0099,-0.707,0.707,0.0029,0.028,4.7124,0.0024,0.0,-0.046,0.0002,0.0165,0.0,-0.014,0.0007,0.2529,0.0,0.0
compact_capture_baseline_20260915,6,10,10,0.252,253,866,0.8037,3.159,0.0664,0.01,0.01,-0.707,0.707,0.0026,0.0284,4.7124,0.0021,0.0,-0.0402,0.0002,0.0144,0.0,-0.0113,0.0001,0.215,0.0,0.0
compact_capture_baseline_20260915,7,11,11,0.277,278,970,0.8037,3.159,0.0655,0.0101,0.0102,-0.707,0.707,0.0023,0.0287,4.7124,0.0019,0.0,-0.0352,0.0002,0.0128,0.0,-0.0094,0.0,0.1893,0.0,0.0
compact_capture_baseline_20260915,8,12,12,0.301000029,302,1032,0.8037,3.159,0.0648,0.0102,0.0103,-0.707,0.707,0.002,0.029,4.7124,0.0017,0.0,-0.0311,0.0001,0.0114,0.0,-0.0091,-0.001,0.1715,0.0,0.0
compact_capture_baseline_20260915,9,13,13,0.326,327,1104,0.8037,3.1589,0.0641,0.0103,0.0104,-0.707,0.707,0.0018,0.0293,4.7124,0.0015,0.0,-0.0273,0.0001,0.0101,0.0,-0.0076,-0.0003,0.1524,0.0,0.0
compact_capture_baseline_20260915,10,14,14,0.350000024,351,1208,0.8037,3.1589,0.0635,0.0104,0.0104,-0.707,0.707,0.0017,0.0295,4.7124,0.0013,0.0,-0.0241,0.0001,0.009,0.0,-0.0075,-0.0002,0.1424,0.0,0.0
