estimate_x_m,estimate_y_m,estimate_yaw_rad,position_error_m,r_error_radps,source_stamp_ns,topic,truth_com_v_mps,truth_pose_u_mps,truth_pose_v_mps,truth_x_m,truth_y_m,truth_yaw_rad,u_error_mps,v_error_mps,v_error_mps_com
0.42393199442386076,3.460647897930269,-1.264914342394065,0.28074544449699007,0.0,1789416540333307250,/ekf_odom,-0.0561,6.333587273367809,0.013573895462040903,0.602,3.2436,-1.2649143423940645,0.11366932897400872,0.08902230822730846,0.15869620368934936
0.47548726517149925,3.3030909593636744,-1.2753684179658955,0.2746998299887488,0.0,1789416540358308850,/ekf_odom,-0.0516,6.406289218565669,0.011183678286651268,0.6497,3.0907,-1.275368417965895,0.15171432806773488,0.09283039488318684,0.1556140731698381
0.5260506831830478,3.143363156002564,-1.2840423546148578,0.2686715815491995,0.0,1789416540383308550,/ekf_odom,-0.043,6.479195057591811,0.008883736696633563,0.6964,2.9356,-1.2840423546148574,0.1516740488378412,0.0946903378450365,0.14657407454167004
0.575824865767754,2.981481824672762,-1.289770046922516,0.2625812188485205,0.0,1789416540408307250,/ekf_odom,-0.0281,6.54818113583144,0.006251622292807519,0.7424,2.7785,-1.2897700469225155,0.11791769781655326,0.08539934820087376,0.11975097049368127
0.6251747280703364,2.8173749405336173,-1.2947550123372382,0.2564093431339134,0.0,1789416540433307250,/ekf_odom,-0.0281,6.624076683456042,0.002844589012740741,0.788,2.6193,-1.2947550123372376,0.11777618497465348,0.09169162084029008,0.12263620985303082
0.6742988356157773,2.6510179900536093,-1.3000342287837081,0.2500610553339723,0.0,1789416540458307250,/ekf_odom,-0.0278,6.698843422948472,0.007536234146684346,0.8334,2.4581,-1.3000342287837077,0.11798669614199753,0.08846683750798803,0.12380307165467239
0.7230332462995985,2.482693806542877,-1.3068070041056856,0.24373211099743244,0.0,1789416540483308850,/ekf_odom,-0.0359,6.771173212569672,0.011334744993889216,0.8784,2.2949,-1.306807004105685,0.16006144343816242,0.09515292266217773,0.14238766765606695
0.7709413634689222,2.312302874274626,-1.3174381085377354,0.23736923079417926,0.0,1789416540508308550,/ekf_odom,-0.0551,6.840486478624073,0.018861380983967474,0.9226,2.1297,-1.317438108537735,0.16792710475974015,0.09292977660522013,0.1668911575891876
0.8173621682658787,2.139616419119254,-1.3303816460757525,0.23098985283733794,0.0,1789416540533307250,/ekf_odom,-0.0604,6.911712334029917,0.023681312677367887,0.9654,1.9623,-1.3303816460757518,0.1685655734598459,0.08942603835551355,0.17350735103288142
0.8618051013046489,1.9645294012089909,-1.3454504809535683,0.22458516146233243,0.0,1789416540558307250,/ekf_odom,-0.0697,6.982320539203723,0.02529600374512226,1.0063,1.7926,-1.345450480953568,0.13405346187172995,0.08851361067688904,0.1835096144220113
0.9038757690572421,1.787095066386484,-1.361893547409382,0.21818195772553522,0.0,1789416540583307250,/ekf_odom,-0.0738,7.048032009554887,0.030410397815750008,1.045,1.6207,-1.3618935474093816,0.1387374792534013,0.08454676037409625,0.18875715818984629
0.9421370505904315,1.6142365202764375,-1.3753363866839041,0.21163014102608124,0.0,1789416540607307250,/ekf_odom,-0.0584,7.115931542190214,0.02151119018218988,1.0798,1.4535,-1.3753363866839037,0.14613402500107764,0.09442775883633506,0.17433894901852492
0.9816706767404142,1.4243551181626775,-1.3869900174362693,0.20436895872603877,0.0,1789416540633308550,/ekf_odom,-0.0505,7.193412906133379,0.017371352687221946,1.1155,1.2699,-1.3869900174362688,0.18313090318890524,0.09994932639516158,0.16782067908238352
1.0180875570056955,1.239739947116507,-1.3961189953882374,0.1974673737894968,0.0,1789416540658307250,/ekf_odom,-0.0395,7.267055764693563,0.012674268548664769,1.1482,1.0912,-1.396118995388237,0.18473768306339888,0.10358512435113287,0.15575939289979765
1.0532893681256579,1.0530698096241191,-1.40260414192228,0.19054080525474854,0.0,1789416540683307250,/ekf_odom,-0.0305,7.3369961447891505,0.008459984629758222,1.1797,0.9105,-1.4026041419222794,0.19169114934526643,0.10252695312564143,0.14148693775539967
1.0875282523720422,0.8643886154402423,-1.409689371378345,0.18379674631537676,0.0,1789416540708307250,/ekf_odom,-0.0352,7.414388809026657,0.012906920100572745,1.2104,0.7277,-1.4096893713783445,0.18263140432397051,0.10408584834728724,0.15219276844785998
1.1194498916474076,0.6810717764555254,-1.4175853801452494,0.17704079063167574,0.0,1789416540732307250,/ekf_odom,-0.0383,7.482314885729818,0.016626809127015103,1.2389,0.5504,-1.417585380145249,0.15341478230442895,0.10278126884185852,0.15770807796887362
1.152462018752868,0.4800808807618,-1.4294688917780687,0.1696752683624887,0.0,1789416540758308550,/ekf_odom,-0.0556,7.557732723165541,0.02194796851433412,1.2683,0.3561,-1.4294688917780682,0.1940663022483724,0.10185331248012801,0.17940128099446212
1.1818323764426906,0.28466556264945675,-1.445189005125807,0.1627640986415771,0.0,1789416540783307250,/ekf_odom,-0.0703,7.628655883788122,0.033193200828265455,1.2945,0.1672,-1.4451890051258065,0.16103409782342215,0.09141444875773447,0.19490764958599993
1.20820631344822,0.08696315550621048,-1.4626371247475303,0.15581801163441536,0.0,1789416540808307250,/ekf_odom,-0.0724,7.696559034620799,0.034684673659329354,1.3178,-0.0238,-1.4626371247475298,0.20901955416979678,0.09178379711025787,0.19886847076958725
1.231160296579287,-0.11293116315283136,-1.4818630819678786,0.14893656218110293,0.0,1789416540833307250,/ekf_odom,-0.0795,7.761647469775932,0.04055311242954546,1.3379,-0.2168,-1.4818630819678782,0.2129037344377469,0.0870322057317579,0.20708531816130338
1.2507487466750418,-0.3152312291242687,-1.4982102289455002,0.14187500690149565,0.0,1789416540858308850,/ekf_odom,-0.064,7.835616132434002,0.03194749367309775,1.3545,-0.412,-1.4982102289454997,0.2171171583942888,0.09682289077210852,0.19277038444520628
1.2675091822393567,-0.5198065063984618,-1.511364806421659,0.1345723200217757,0.0,1789416540883308550,/ekf_odom,-0.052,7.906799191072362,0.022516096283731236,1.3681,-0.6092,-1.5113648064216585,0.22168112764971415,0.10711495324665811,0.18163104953038933
1.2819572814850195,-0.7263250011042088,-1.5218098198813284,0.12746691270723157,0.0,1789416540908307250,/ekf_odom,-0.0442,7.985195245651258,0.019394411773937203,1.3794,-0.8085,-1.521809819881328,0.18092570241311723,0.10996389621850576,0.17355830799244298
1.2945574203135188,-0.9347296804705376,-1.529238525484999,0.12050340722257503,0.0,1789416540933307250,/ekf_odom,-0.0309,8.056951489734075,0.015384799667951816,1.3889,-1.0097,-1.5292385254849985,0.18342813772053645,0.10770013223803324,0.15398493190598506
1.3055552001878552,-1.1449798745301036,-1.5381173099425554,0.11376924835593014,0.0,1789416540958307250,/ekf_odom,-0.0442,8.130279278814605,0.0182988656871199,1.3969,-1.2128,-1.538117309942555,0.1850609626843127,0.11364029593166756,0.17613916161878745
1.3140436302861502,-1.3488616133565907,-1.5515547294974044,0.10749282347904529,0.0,1789416540982307250,/ekf_odom,-0.0652,8.199452940553472,0.03300804749424133,1.4028,-1.4095,-1.551554729497404,0.18892498650947687,0.10116456193411216,0.1993726094283535
1.319537010390389,-1.5690084001762523,-1.571934672316621,0.1023310984281915,0.0,1789416541008308550,/ekf_odom,-0.0861,8.246482930240012,0.04458357529650299,1.4059,-1.6239,-1.5719346723166205,0.19636333458545252,0.09050014984665598,0.22118372514315898
1.3200820950027379,-1.7763730334904393,-1.5968820771909225,0.10014920466706514,0.0,1789416541033307250,/ekf_odom,-0.1033,8.248372604717183,0.06027665628121463,1.4046,-1.8301,-1.596882077190922,0.14782454945447654,0.07406234981815733,0.23763900609937197
