stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count
1788939601.048475,0.861615,-2.877260,4.177542,-2.926565,-2.877260,4.177542,-2.926565,0.000000,0.000000,-2.877260,4.177542,-2.926556,0.000000,0.000009,-2.877260,4.177542,-2.926565,0.000000,0.000000,-2.877260,4.177542,-2.926565,0.000000,0.000000,nan,0
1788939601.119565,0.932705,-2.877162,4.177558,-2.926556,-2.877260,4.177542,-2.926565,0.000100,0.000009,-2.877260,4.177542,-2.926556,0.000100,0.000000,-2.877260,4.177542,-2.926556,0.000100,0.000000,-2.877260,4.177542,-2.926556,0.000100,0.000000,0.001407,0
1788939601.119565,0.932705,-2.877162,4.177558,-2.926556,-2.877260,4.177542,-2.926565,0.000100,0.000009,-2.877260,4.177542,-2.926556,0.000100,0.000000,-2.877260,4.177542,-2.926556,0.000100,0.000000,-2.877260,4.177542,-2.926556,0.000100,0.000000,0.001407,0
1788939601.175998,0.989138,-2.877177,4.177656,-2.926552,-2.877260,4.177542,-2.926565,0.000141,0.000014,-2.877260,4.177542,-2.926561,0.000141,0.000009,-2.877260,4.177542,-2.926556,0.000141,0.000004,-2.877260,4.177542,-2.926556,0.000141,0.000004,0.001772,0
1788939601.175998,0.989138,-2.877177,4.177656,-2.926552,-2.877260,4.177542,-2.926565,0.000141,0.000014,-2.877260,4.177542,-2.926561,0.000141,0.000009,-2.877260,4.177542,-2.926552,0.000141,0.000000,-2.877260,4.177542,-2.926552,0.000141,0.000000,0.001772,0
1788939601.244159,1.057299,-2.877177,4.177656,-2.926547,-2.877260,4.177542,-2.926565,0.000141,0.000018,-2.877260,4.177542,-2.926561,0.000141,0.000014,-2.877260,4.177542,-2.926547,0.000141,0.000000,-2.877260,4.177542,-2.926547,0.000141,0.000000,0.000000,0
1788939601.244159,1.057299,-2.877177,4.177656,-2.926547,-2.877260,4.177542,-2.926565,0.000141,0.000018,-2.877260,4.177542,-2.926561,0.000141,0.000014,-2.877260,4.177542,-2.926547,0.000141,0.000000,-2.877260,4.177542,-2.926547,0.000141,0.000000,0.000000,0
1788939601.302575,1.115715,-2.877177,4.177656,-2.926543,-2.877260,4.177542,-2.926565,0.000141,0.000022,-2.877260,4.177542,-2.926561,0.000141,0.000018,-2.877260,4.177542,-2.926543,0.000141,0.000000,-2.877260,4.177542,-2.926543,0.000141,0.000000,0.000000,0
1788939601.302575,1.115715,-2.877177,4.177656,-2.926543,-2.877260,4.177542,-2.926565,0.000141,0.000022,-2.877260,4.177542,-2.926561,0.000141,0.000018,-2.877260,4.177542,-2.926543,0.000141,0.000000,-2.877260,4.177542,-2.926543,0.000141,0.000000,0.000000,0
1788939601.369539,1.182679,-2.877177,4.177656,-2.926538,-2.877260,4.177542,-2.926565,0.000141,0.000027,-2.877260,4.177542,-2.926561,0.000141,0.000022,-2.877260,4.177542,-2.926543,0.000141,0.000004,-2.877260,4.177542,-2.926543,0.000141,0.000004,0.000000,0
