event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
0,87790265543722,1789729638248558268,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
1,87790265807968,1789729638248821824,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
3,87790278221511,1789729638261235637,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
4,87790278419523,1789729638261433339,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
5,87790287398089,1789729638270412817,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
6,87790287596172,1789729638270609546,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
7,87790312540197,1789729638295554603,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
8,87790312758267,1789729638295772373,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
9,87790337555546,1789729638320570113,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
10,87790337771311,1789729638320784856,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
11,87790362516904,1789729638345531380,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
12,87790362709205,1789729638345722700,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
13,87790387524318,1789729638370538845,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
14,87790387728932,1789729638370742638,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
15,87790412495554,1789729638395510211,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
16,87790412701291,1789729638395714806,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
17,87790437447995,1789729638420462351,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
18,87790437618856,1789729638420632531,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
19,87790462479154,1789729638445493951,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
20,87790462763899,1789729638445777334,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
21,87790487553644,1789729638470567720,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
22,87790487790850,1789729638470804976,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
23,87790513777996,1789729638496792843,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
24,87790514073712,1789729638497087818,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
25,87790537750214,1789729638520764581,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
26,87790538122394,1789729638521136730,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
27,87790563252589,1789729638546267867,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
28,87790563689590,1789729638546703526,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
29,87790587764682,1789729638570779590,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
30,87790588101886,1789729638571116112,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
31,87790612414795,1789729638595429311,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
32,87790612674823,1789729638595688599,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
33,87790637373026,1789729638620386862,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
34,87790637656509,1789729638620670044,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
35,87790662344162,1789729638645358940,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
36,87790662545751,1789729638645559547,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
37,87790687597379,1789729638670611445,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
38,87790687894187,1789729638670907942,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
39,87790712484296,1789729638695498873,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
40,87790712727043,1789729638695741059,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
41,87790737842861,1789729638720857448,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
42,87790738111736,1789729638721125682,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
55,87790762223026,1789729638745236511,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
56,87790762338954,1789729638745352218,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
76,87790787794861,1789729638770808366,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
77,87790787929845,1789729638770943199,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
95,87790812320680,1789729638795334185,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
96,87790812966173,1789729638795979708,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
113,87790837188382,1789729638820201897,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
114,87790837317705,1789729638820331140,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
132,87790862254446,1789729638845268151,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
133,87790863100186,1789729638846114412,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
153,87790887310091,1789729638870323977,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
154,87790887504927,1789729638870518352,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
170,87790913034182,1789729638896047617,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
171,87790913144530,1789729638896157904,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
195,87790937226845,1789729638920240480,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
196,87790937918826,1789729638920932311,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
216,87790962243106,1789729638945256912,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
217,87790962393659,1789729638945407024,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
237,87790987190718,1789729638970204573,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
238,87790987985332,1789729638970999047,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
259,87791012090991,1789729638995104536,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.006111535243690014}"
260,87791012214653,1789729638995228018,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
281,87791037155362,1789729639020168867,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13897745311260223}"
282,87791037762734,1789729639020776249,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.00308494851924479}"
303,87791062630886,1789729639045645243,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13897745311260223}"
304,87791062880435,1789729639045894130,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0059959618374705315}"
325,87791087154401,1789729639070167936,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13749730587005615}"
326,87791087265329,1789729639070278594,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.009115645661950111}"
347,87791112141617,1789729639095155162,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13749730587005615}"
348,87791112269257,1789729639095282662,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.011990753002464771}"
369,87791137145805,1789729639120159400,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.10369373857975006}"
370,87791137725034,1789729639120738489,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.015062031336128712}"
391,87791162166855,1789729639145180380,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.103486068546772}"
392,87791162296860,1789729639145310404,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.01798977330327034}"
413,87791187118465,1789729639170131929,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.10261967033147812}"
414,87791187249731,1789729639170263156,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.021140359342098236}"
435,87791212284677,1789729639195298162,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.10313624888658524}"
436,87791212888242,1789729639195901666,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.024042092263698578}"
457,87791237401637,1789729639220415563,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.11292145401239395}"
458,87791238070735,1789729639221084340,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.027026137337088585}"
479,87791262063232,1789729639245076837,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1150357574224472}"
480,87791262528907,1789729639245542362,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.029960015788674355}"
501,87791287318662,1789729639270332047,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.11646401882171631}"
502,87791287454267,1789729639270467772,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.03305157646536827}"
523,87791312112545,1789729639295125889,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.12069983035326004}"
524,87791312730727,1789729639295744242,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.03610259294509888}"
545,87791337229876,1789729639320243190,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.120758056640625}"
546,87791337730978,1789729639320744362,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.039097342640161514}"
567,87791362060718,1789729639345074213,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.12367740273475647}"
568,87791362148744,1789729639345162048,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.04207974299788475}"
589,87791387103429,1789729639370116783,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1256076991558075}"
590,87791387694389,1789729639370707904,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.04503696784377098}"
611,87791412184231,1789729639395197696,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.12779279053211212}"
612,87791412864129,1789729639395877564,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.048088278621435165}"
633,87791437245967,1789729639420259482,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.130445659160614}"
634,87791437347468,1789729639420360702,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.051107704639434814}"
655,87791462361725,1789729639445375090,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1322643756866455}"
656,87791462439291,1789729639445452535,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.054226022213697433}"
677,87791487438269,1789729639470451604,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13552311062812805}"
678,87791487518420,1789729639470531624,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.057212743908166885}"
699,87791512069997,1789729639495083552,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13558641076087952}"
700,87791512171408,1789729639495184762,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06010071933269501}"
719,87791538140520,1789729639521153934,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13637542724609375}"
720,87791538244455,1789729639521257760,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06223892420530319}"
743,87791562312504,1789729639545325828,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1379062831401825}"
744,87791562399617,1789729639545413032,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06246583163738251}"
765,87791587249035,1789729639570262510,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13629987835884094}"
766,87791587382175,1789729639570395459,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06292055547237396}"
787,87791612127787,1789729639595141172,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13501080870628357}"
788,87791612650289,1789729639595663634,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06314749270677567}"
809,87791637327493,1789729639620340837,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13329677283763885}"
810,87791637427320,1789729639620440795,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06360150873661041}"
831,87791662036186,1789729639645049530,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.13058049976825714}"
832,87791662136103,1789729639645149398,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06405575573444366}"
853,87791687257241,1789729639670270686,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1282620131969452}"
854,87791687361026,1789729639670374261,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.06450926512479782}"
875,87791712994077,1789729639696007421,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.1240554004907608}"
