event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
47,87790757441819,1789729638740455655,/autodrive/roboracer_1/left_encoder,JointState,1789729638734148850,,"{""position"":[0.0],""velocity"":[]}"
48,87790757654689,1789729638740668224,/autodrive/roboracer_1/right_encoder,JointState,1789729638734148850,,"{""position"":[0.0],""velocity"":[]}"
65,87790781326854,1789729638764340489,/autodrive/roboracer_1/left_encoder,JointState,1789729638761361289,,"{""position"":[0.0],""velocity"":[]}"
66,87790781570752,1789729638764584167,/autodrive/roboracer_1/right_encoder,JointState,1789729638761361289,,"{""position"":[0.0],""velocity"":[]}"
83,87790803943975,1789729638786957951,/autodrive/roboracer_1/left_encoder,JointState,1789729638784181943,,"{""position"":[0.0],""velocity"":[]}"
84,87790804133802,1789729638787147417,/autodrive/roboracer_1/right_encoder,JointState,1789729638784181943,,"{""position"":[0.0],""velocity"":[]}"
98,87790828898941,1789729638811912876,/autodrive/roboracer_1/left_encoder,JointState,1789729638809580863,,"{""position"":[0.0],""velocity"":[]}"
102,87790830649501,1789729638813663246,/autodrive/roboracer_1/right_encoder,JointState,1789729638809580863,,"{""position"":[0.0],""velocity"":[]}"
118,87790855078308,1789729638838092073,/autodrive/roboracer_1/left_encoder,JointState,1789729638835033104,,"{""position"":[0.0],""velocity"":[]}"
119,87790855364085,1789729638838377580,/autodrive/roboracer_1/right_encoder,JointState,1789729638835033104,,"{""position"":[0.0],""velocity"":[]}"
138,87790879767093,1789729638862780798,/autodrive/roboracer_1/left_encoder,JointState,1789729638859308161,,"{""position"":[0.0],""velocity"":[]}"
139,87790879987928,1789729638863001553,/autodrive/roboracer_1/right_encoder,JointState,1789729638859308161,,"{""position"":[0.0],""velocity"":[]}"
157,87790905995573,1789729638889009548,/autodrive/roboracer_1/left_encoder,JointState,1789729638886458884,,"{""position"":[0.0],""velocity"":[]}"
158,87790906439176,1789729638889453052,/autodrive/roboracer_1/right_encoder,JointState,1789729638886458884,,"{""position"":[0.0],""velocity"":[]}"
180,87790929709505,1789729638912722740,/autodrive/roboracer_1/left_encoder,JointState,1789729638909300748,,"{""position"":[0.0],""velocity"":[]}"
181,87790929879826,1789729638912893130,/autodrive/roboracer_1/right_encoder,JointState,1789729638909300748,,"{""position"":[0.0],""velocity"":[]}"
200,87790954009580,1789729638937023786,/autodrive/roboracer_1/left_encoder,JointState,1789729638934214105,,"{""position"":[0.0],""velocity"":[]}"
201,87790954187575,1789729638937200999,/autodrive/roboracer_1/right_encoder,JointState,1789729638934214105,,"{""position"":[0.0],""velocity"":[]}"
222,87790979139224,1789729638962152559,/autodrive/roboracer_1/left_encoder,JointState,1789729638959384526,,"{""position"":[0.0],""velocity"":[]}"
223,87790979309013,1789729638962322468,/autodrive/roboracer_1/right_encoder,JointState,1789729638959384526,,"{""position"":[0.0],""velocity"":[]}"
242,87791004130909,1789729638987144674,/autodrive/roboracer_1/left_encoder,JointState,1789729638984254933,,"{""position"":[0.0],""velocity"":[]}"
