event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
301,1789731634811839680,0,-0.01668122038,3,0.05762382969,0.4452280998,22,0.009473562241,0.005785554647,1,0,0,0,0,-1,316501.1875,nan,0.8063207865,nan,R1,22,0,-0.01668122038,3,21.80803768,0.1649525464,0.8899525464,0.8899525464,nan,nan,nan,nan,nan,nan,377.3780003,0,438.8339996,1,1,14,14,4,5,21.80632357,0.1654882282,-0.3007745445,0.03741322458,0,0.02219999954,0.3702281117,0.05804086104,0.002663325,-0.05183058203,1.195451292,0.725,0.8904882282,0.8404882275,0,0.5504051447,0.8063207865,0.0005747471005,0.0003006756306,0.000358581543,0.0003586411476,-1,-1
317,1789731634836741250,0,-0.003401715308,3,0.05791801587,0.5223074555,23,0.009567499161,0.004995629191,1,0,0,0,0,-1,310396.5312,nan,0.805867672,nan,R1,23,0,-0.003401715308,3,21.81073294,0.1641168594,0.8891168594,0.8891168594,nan,nan,nan,nan,nan,nan,392.3969998,0,454.263,1,1,14,14,4,5,21.80778941,0.1650332808,-0.2999101281,0.08609493822,0,0.0346999988,0.4473074675,0.05800306052,0.002406842,-0.05171286929,1.194535097,0.725,0.8900332808,0.8400332801,0,0.6018725634,0.805867672,0.0004789978266,0.0002200752497,0.0002740621567,0.0002990961075,-1,-1
333,1789731634861914791,0,0.00536553748,3,0.05781378597,0.5975756049,21,0.009875774384,0.005035787821,1,0,0,0,0,-1,304392.5625,nan,0.8055502176,nan,R1,21,0,0.00536553748,3,21.81500503,0.1627974063,0.8877974063,0.8877974063,nan,nan,nan,nan,nan,nan,370.1750002,0,431.75,1,1,14,14,4,5,21.81058413,0.1641685367,-0.2990471125,0.1467772871,0,0.04670000076,0.5225756168,0.05767964572,0.002341089,-0.0514884418,1.192788308,0.725,0.8891685367,0.8391685359,0,0.6523492932,0.8055502176,0.0004854253493,0.0001995190978,0.0002572536469,0.0002810955048,-1,-1
349,1789731634886323745,0,0.02448226511,3,0.05822538957,0.6723918915,21,0.006463527679,0.009584456682,1,0,0,0,0,-1,298236.375,nan,0.805705905,nan,R1,21,0,0.02448226511,3,21.82148086,0.1608098298,0.8873322415,0.8873322415,nan,nan,nan,nan,nan,nan,399.29,0,461.2059999,1,1,14,28,5,6,21.81501933,0.1628017873,-0.2976164818,0.2342271358,0,0.06030000001,0.5973919034,0.05761333182,0.002576651,-0.05113227742,1.190016169,0.725,0.8878017873,0.8378017865,0,0.6937542558,0.805705905,0.0003507817164,0.0001238659024,0.0002193450928,0.0001913309097,-1,-1
365,1789731634911570994,0,0.05635672063,3,0.06023761258,0.7466584444,19,0.009219169617,0.004412963986,1,0,0,0,0,-1,292961.4688,nan,0.805947125,nan,R1,19,0,0.05635672063,3,21.82809542,0.1587600708,0.8894165842,0.8894165842,nan,nan,nan,nan,nan,nan,335.0489998,0,397.165,1,1,28,14,3,4,21.82084481,0.160972178,-0.2949260771,0.2619037926,0,0.07140000165,0.6716584563,0.05882869288,0.003007771,-0.05067104476,1.1875,0.7261248797,0.8870970576,0.8370970569,0,0.72341609,0.805947125,5.194172263e-05,6.188265979e-05,3.218650818e-05,2.467632294e-05,-1,-1
381,1789731634936932898,0,0.05684191361,3,0.06047830358,0.8225711584,20,0.005125284195,0.009266734123,1,0,0,0,0,-1,286911.8125,nan,0.8064320087,nan,R1,20,0,0.05684191361,3,21.83792454,0.15580751,0.8926072214,0.8926072214,nan,nan,nan,nan,nan,nan,388.71,0,450.585,1,1,14,28,5,6,21.82840479,0.1586883664,-0.2929421067,0.3597239554,0,0.08320000023,0.7475711703,0.05905725434,0.002651703,-0.05009157219,1.1875,0.730849868,0.8895382344,0.8395382337,0,0.7598080039,0.8064320087,0.0003181565553,8.907169104e-05,0.0001929998398,0.000159740448,-1,-1
397,1789731634961810643,0,0.097947523,3,0.06320206821,0.8977440596,17,0.008843898773,0.006097853184,1,0,0,0,0,-1,281612.25,nan,0.807009995,nan,R1,17,0,0.097947523,3,21.84842314,0.1526864171,0.8901864171,0.8901864171,nan,nan,nan,nan,nan,nan,379.402,0,441.7590003,1,1,28,28,6,7,21.8376071,0.1559296846,-0.290678978,0.4111801386,0,0.09570000321,0.8227440715,0.06075338274,0.002380142,-0.04938621529,1.1875,0.7366013104,0.8925309951,0.8425309943,0,0.7882806063,0.807009995,7.971469313e-05,2.167932689e-05,4.994869232e-05,4.994869232e-05,-1,-1
413,1789731634986379908,0,0.09869968146,3,0.0641753599,0.9719400406,17,0.008242845535,0.009373128414,1,0,0,0,0,-1,276100.7188,nan,0.7930785418,nan,R1,17,0,0.09869968146,3,21.8611842,0.1489022076,0.8877399006,0.8877399006,nan,nan,nan,nan,nan,nan,339.1470003,0,401.1929998,1,1,28,28,4,5,21.8482184,0.152734831,-0.2870899439,0.5028756261,0,0.1094999984,0.8969400525,0.06170786917,0.002803127,-0.04858016277,1.181766338,0.7375,0.890234831,0.8402348302,0,0.8080170751,0.7930785418,0.0001133680344,1.717731357e-05,7.086992264e-05,7.086992264e-05,-1,-1
429,1789731635012142927,0,0.1233592778,3,0.066229105,1.046073198,14,0.009449958801,0.004963815212,1,0,0,0,0,-1,270885.7188,nan,0.773945272,nan,R1,14,0,0.1233592778,3,21.87654121,0.1444178969,0.8928541995,0.8928541995,nan,nan,nan,nan,nan,nan,394.2000003,0,455.9749999,1,1,28,28,8,9,21.86156446,0.1487785131,-0.2833370268,0.5876536965,0,0.1230999976,0.9710731506,0.06314512342,0.002775465,-0.04756970377,1.175,0.7390753681,0.8878538812,0.8378538804,0,0.8240154386,0.773945272,7.285177708e-05,1.638755202e-05,4.559755325e-05,4.553794861e-05,-1,-1
445,1789731635037582668,0,0.14302513,3,0.06834149361,1.123778105,14,0.009347677231,0.004370510578,1,0,0,0,0,-1,265617.9375,nan,0.7600542903,nan,R1,14,0,0.14302513,3,21.89406759,0.1394176334,0.8894176334,0.8894176334,nan,nan,nan,nan,nan,nan,395.4119997,0,458.1100001,1,1,28,28,8,9,21.87699362,0.1443140209,-0.2796823382,0.6757618785,0,0.1411000043,1.048778057,0.06476586312,0.003247932,-0.04641091626,1.175,0.7487190724,0.8930330932,0.8430330925,0,0.841463089,0.7600542903,8.942186832e-05,4.723668098e-06,5.5372715e-05,5.5372715e-05,-1,-1
461,1789731635062121305,0,0.1548697799,3,0.07006452978,1.202062249,16,0.00862288475,0.006661117077,1,0,0,0,0,-1,260694.9219,nan,0.7387261987,nan,R1,16,0,0.1548697799,3,21.91235435,0.1342664659,0.8925871031,0.8925871031,nan,nan,nan,nan,nan,nan,342.9130001,0,404.6999998,1,1,28,28,4,5,21.89358883,0.1395487487,-0.2751266062,0.7441393137,0,0.1553000063,1.127062201,0.06619278342,0.00318793,-0.0451740091,1.165908404,0.75,0.8895487487,0.839548748,0,0.8591781259,0.7387261987,9.386241436e-05,1.438707113e-05,5.847215652e-05,5.853176117e-05,-1,-1
477,1789731635087643260,0,0.1695515662,3,0.07183160633,1.274041414,16,0.008725166321,0.006167113781,1,0,0,0,0,-1,256281.4688,nan,0.7199843526,nan,R1,16,0,0.1695515662,3,21.93324709,0.1285175234,0.8910175234,0.8910175234,nan,nan,nan,nan,nan,nan,331.4219999,0,393.408,1,1,28,28,4,5,21.91267922,0.1341855973,-0.2700428069,0.8180048466,0,0.1723999977,1.199041367,0.06759281456,0.002612349,-0.04290233523,1.1625,0.7585236877,0.892709285,0.8427092843,0,0.8684095144,0.7199843526,8.652359247e-05,1.667439938e-05,5.459785461e-05,5.453824997e-05,-1,-1
493,1789731635113228755,0,0.178833887,3,0.07340224832,1.350551486,16,0.008226156235,0.007649540901,1,0,0,0,0,-1,251698.1719,nan,0.7027906775,nan,R1,16,0,0.178833887,3,21.95638545,0.1223048344,0.8956462813,0.8956462813,nan,nan,nan,nan,nan,nan,341.2709999,0,403.737,1,1,28,28,4,5,21.93379981,0.1283825487,-0.2644343376,0.9008696079,0,0.1906999946,1.275551438,0.06893140078,0.002478567,-0.03991179069,1.153275281,0.7625,0.8908825487,0.8408825479,0,0.8772239089,0.7027906775,8.427910507e-05,1.22115016e-05,5.221366882e-05,5.221366882e-05,-1,-1
509,1789731635138343696,0,0.1880501211,3,0.07491064072,1.426577687,16,0.008195877075,0.006581842899,1,0,0,0,0,-1,247426.2188,nan,0.6926526427,nan,R1,16,0,0.1880501211,3,21.9807582,0.1159170941,0.8919922205,0.8919922205,nan,nan,nan,nan,nan,nan,334.5369997,0,396.8249998,1,1,28,28,4,5,21.95641094,0.1223080307,-0.2586518824,0.9713654518,0,0.2073999941,1.35157764,0.07020938396,0.002369582,-0.03667396307,1.15,0.7733573791,0.8956654098,0.8456654091,0,0.8871444464,0.6926526427,0.0001013521105,1.005269587e-05,6.294250488e-05,6.294250488e-05,-1,-1
530,1789731635163298896,0,0.1851920485,3,0.07587184012,1.501776457,17,0.006036281586,0.009742796421,1,0,0,0,0,-1,243362.5312,nan,0.6917363405,nan,R1,17,0,0.1851920485,3,22.00661286,0.1093204468,0.8968204468,0.8968204468,nan,nan,nan,nan,nan,nan,272.652,0,335.5499997,1,1,28,28,0,1,21.98050589,0.115968883,-0.2517157793,1.041229129,0,0.2266000062,1.426776409,0.07124204189,0.003170327,-0.03337968818,1.1375,0.7759174298,0.8918863128,0.8418863121,0,1.009440422,0.6917363405,0.0001119021326,1.690909266e-05,4.148483276e-05,4.4465065e-05,-1,-1
552,1789731635188352010,0,0.1819213629,3,0.07651745528,1.576559186,17,0.00602388382,0.008513212204,1,0,0,0,0,-1,239425.0469,nan,0.6784231067,nan,R1,17,0,0.1819213629,3,22.03469288,0.1023960412,0.8996814558,0.8996814558,nan,nan,nan,nan,nan,nan,263.6940002,0,326.7730002,1,1,28,28,0,1,22.00667985,0.1093171313,-0.2449383885,1.118039727,0,0.2463999987,1.501559138,0.07196941972,0.003039121,-0.03229330195,1.132723605,0.7875,0.8968171313,0.8468171306,0,1.176495194,0.6784231067,0.0001712758094,9.91858542e-06,5.280971527e-05,5.286931992e-05,-1,-1
574,1789731635213279168,0,0.1742600352,3,0.07662388682,1.631073475,17,0.006215572357,0.008261620998,1,0,0,0,0,-1,236757.5469,nan,0.6653082371,nan,R1,17,0,0.1742600352,3,22.06434977,0.09530813992,0.8986300352,0.8986300352,nan,nan,nan,nan,nan,nan,350.9979997,0,414.9390001,1,1,28,28,0,1,22.03456294,0.1024367437,-0.2379640788,1.191003084,0,0.2648999989,1.556073427,0.07226738334,0.00314534,-0.031581503,1.125,0.7972041998,0.8996409435,0.8496409427,0,1.309125423,0.6653082371,0.0002542771399,8.830800653e-06,0.0001569390297,0.0001184940338,-1,-1
596,1789731635238587793,0,0.1572439522,3,0.07621275634,1.636675239,17,0.006731271744,0.009063541889,1,0,0,0,0,-1,236861.7969,nan,0.6526337266,nan,R1,17,0,0.1572439522,3,22.09604771,0.08799897134,0.9004989713,0.9004989713,nan,nan,nan,nan,nan,nan,267.2410002,0,332.434,1,1,28,28,0,1,22.06462077,0.09523940831,-0.2298482507,1.263266563,0,0.2838999927,1.561675191,0.07228165865,0.003401241,-0.02975893538,1.1125,0.8034912783,0.8987306866,0.8487306859,0,1.364572763,0.6526337266,0.0003025047481,3.491528332e-06,0.0001487135887,4.780292511e-05,-1,-1
618,1789731635262886379,0,0.1399076879,3,0.0755635947,1.647901297,16,0.009029865265,0.002756237984,1,0,0,0,0,-1,236862.1875,nan,0.6524475813,nan,R1,16,0,0.1399076879,3,22.12771582,0.0810000971,0.8989277572,0.8989277572,nan,nan,nan,nan,nan,nan,383.5899997,0,447.961,1,1,28,28,6,7,22.09510456,0.08823046833,-0.2219072729,1.312802315,0,0.3010999858,1.572901249,0.07206590474,0.003401371,-0.02184266214,1.102455398,0.8125,0.9007304683,0.8507304676,0,1.425600052,0.6524475813,0.0003356561065,7.420778275e-06,7.575750351e-05,0.0001282691956,-1,-1
640,1789731635288422421,0,0.1207028478,3,0.07451090962,1.653503776,15,0.009857177734,0.002394288778,1,0,0,0,0,-1,236968.6562,nan,0.6519725323,nan,R1,15,0,0.1207028478,3,22.16360901,0.07335639745,0.901217798,0.901217798,nan,nan,nan,nan,nan,nan,355.5680003,0,420.289,1,1,28,14,5,6,22.12890854,0.0807383433,-0.2135774493,1.404528737,0,0.3161000013,1.578503728,0.07149333507,0.003065039,-0.01189201787,1.093826856,0.8186731439,0.8994114872,0.8494114864,0,1.4829005,0.6519725323,0.0003514178097,3.74019146e-06,0.000117957592,3.623962402e-05,-1,-1
662,1789731635313181032,0,0.09784893692,3,0.07261974365,1.66471231,15,0.006436109543,0.003636598587,1,0,0,0,0,-1,237305.2812,nan,0.6516897678,nan,R1,15,0,0.09784893692,3,22.1988798,0.06618122756,0.9036812276,0.9036812276,nan,nan,nan,nan,nan,nan,461.757,0,526.698,1,1,14,56,10,11,22.16333831,0.07342600077,-0.2051410228,1.438169479,0,0.3228999972,1.589712262,0.07017351687,0.00280462,-0.005005723551,1.084807797,0.8276922029,0.9011182036,0.8511182029,0,1.53540504,0.6516897678,0.0004160031676,3.464519978e-06,0.0001840591431,7.569789886e-05,-1,-1
684,1789731635337546104,0,0.08700548857,3,0.0712261498,1.675926447,15,0.006152391434,0.00847440958,1,0,0,0,0,-1,237544.7344,nan,0.6395514011,nan,R1,15,0,0.08700548857,3,22.23510244,0.05912913755,0.9091291375,0.9091291375,nan,nan,nan,nan,nan,nan,273.2530003,0,337.744,1,1,56,28,1,2,22.19833469,0.0663042888,-0.1968469024,1.490072846,0,0.3287999928,1.600926399,0.0690510124,0.002956034,-0.001711129343,1.075,0.8375,0.9038042888,0.8538042881,0,1.582839489,0.6395514011,0.0003854930401,3.315508366e-06,0.000116944313,2.431869507e-05,-1,-1
705,1789731635363497556,0,0.07154300064,3,0.06886829436,1.687122464,15,0.009803533554,0.002126842737,1,0,0,0,0,-1,238155.5156,nan,0.6394323111,nan,R1,15,0,0.07154300064,3,22.2738804,0.05184365436,0.9143436544,0.9143436544,nan,nan,nan,nan,nan,nan,387.4070001,0,452.0579996,1,1,28,14,5,6,22.23652326,0.05882937461,-0.1890658736,1.513890982,0,0.3296000063,1.612122416,0.06707972288,0.002941136,-0.009617953373,1.0625,0.85,0.9088293746,0.8588293739,0,1.6375103,0.6394323111,0.0005078390241,4.455447197e-06,0.0001617074013,0.0002841949463,-1,-1
728,1789731635388225700,0,0.05767791346,3,0.06624687463,1.692744732,15,0.007501125336,0.00363868475,1,0,0,0,0,-1,239019.5156,nan,0.6269815564,nan,R1,15,0,0.05767791346,3,22.31165404,0.04520333186,0.9202033319,0.9202033319,nan,nan,nan,nan,nan,nan,478.5080004,0,545.0430002,1,1,14,28,7,8,22.2736721,0.05190765858,-0.1794263721,1.542656541,0,0.3264000118,1.617744684,0.06480492651,0.0029165,-0.05943698269,1.053345731,0.8625,0.9144076586,0.8644076578,0,1.666448832,0.6269815564,0.0004467628896,3.933906555e-06,1.5437603e-05,0.0001230239868,-1,-1
750,1789731635413045846,0,0.05398358777,3,0.06485085934,1.703947783,14,0.00835442543,0.002198398113,1,0,0,0,0,-1,239658.5156,nan,0.6271073222,nan,R1,14,0,0.05398358777,3,22.35000689,0.03891163319,0.9264116332,0.9264116332,nan,nan,nan,nan,nan,nan,488.7980003,0,569.869,1,1,28,28,8,9,22.31144524,0.04524161294,-0.1680955142,1.567077637,0,0.3237999976,1.628947735,0.06350126863,0.003056203,-0.1073962523,1.067236728,0.875,0.9202416129,0.8702416122,0,1.696757793,0.6271073222,0.0003387965262,3.099441528e-06,0.0001936554909,0.0001690387726,-1,-1
772,1789731635438025963,0,0.02681973204,3,0.06110192463,1.715175271,14,0.009171485901,0.007103383541,1,0,0,0,0,-1,240444.2969,nan,0.6259459853,nan,R1,14,0,0.02681973204,3,22.38901782,0.03300066665,0.926748993,0.926748993,nan,nan,nan,nan,nan,nan,347.402,0,416.0910001,1,1,28,14,3,4,22.35003924,0.03890850395,-0.1559317559,1.580343485,0,0.3170999885,1.640175223,0.06043143198,0.002812004,-0.1093664616,1.055614507,0.8875,0.9264085039,0.8764085032,0,1.731583714,0.6259459853,0.0005670934916,5.312263966e-06,5.251169205e-05,0.0003608465195,-1,-1
793,1789731635463532680,0,0.03062171116,3,0.05873177201,1.726402998,14,0.008821487427,0.003924071789,1,0,0,0,0,-1,241185.8125,nan,0.625879705,nan,R1,14,0,0.03062171116,3,22.42992937,0.02730328403,0.9341226044,0.9341226044,nan,nan,nan,nan,nan,nan,392.2360001,0,457.6590004,1,1,14,28,7,8,22.39013275,0.03283830732,-0.1436761767,1.611687303,0,0.3091000021,1.65140295,0.05796622857,0.003058277,-0.102312021,1.043054811,0.8944451888,0.9272834961,0.8772834953,0,1.763657331,0.625879705,0.0004719085991,4.440546036e-06,0.0002384781837,7.283687592e-05,-1,-1
816,1789731635490005472,0,0.02729026042,3,0.05605046079,1.737619638,15,0.007841587067,0.003872334957,1,0,0,0,0,-1,242463.6719,nan,0.6249619126,nan,R1,15,0,0.02729026042,3,22.47131614,0.0219986774,0.9094986774,0.9094986774,nan,nan,nan,nan,nan,nan,346.3410001,0,411.7330003,1,1,28,28,4,5,22.43194031,0.02702379972,-0.1322748214,1.586952925,0,0.3025000095,1.662619591,0.05536820367,0.003964369,-0.09424153393,1.029423776,0.9080762239,0.9351000237,0.8851000229,0,1.794872284,0.6249619126,0.0005710534751,5.61773777e-06,0.0001568198204,1.811981201e-05,-1,-1
838,1789731635513386705,0,0.01222058944,3,0.05220997706,1.748836279,14,0.009172677994,0.006259739399,1,0,0,0,0,-1,243151.6406,nan,0.6148415208,nan,R1,14,0,0.01222058944,3,22.50904768,0.01762574725,0.9176257472,0.9176257472,nan,nan,nan,nan,nan,nan,309.3709998,0,374.5629997,1,1,28,14,3,4,22.46897672,0.0222991351,-0.1212589219,1.613793612,0,0.2897999883,1.673836231,0.05190446228,0.003064979,-0.08659545043,1.018775174,0.8875,0.9097991351,0.8597991344,0,1.817241073,0.6148415208,0.0005874708295,5.900859833e-06,4.130601883e-05,0.0001087188721,-1,-1
860,1789731635538291952,0,0.01808607206,3,0.05033242702,1.760049462,14,0.006083011627,0.004576206207,1,0,0,0,0,-1,244081.7344,nan,0.6095344424,nan,R1,14,0,0.01808607206,3,22.5493756,0.01332331263,0.9258233126,0.9258233126,nan,nan,nan,nan,nan,nan,422.0119996,0,486.8639998,1,1,14,56,8,9,22.50897039,0.0176252611,-0.1110901088,1.62467432,0,0.2811000049,1.685049415,0.04988027364,0.002965582,-0.08122901066,1.006278196,0.9,0.9176252611,0.8676252604,0,1.837682843,0.6095344424,0.0004520080984,4.641711712e-06,0.0002855062485,0.0001554489136,-1,-1
881,1789731635563121005,0,-0.01263216045,3,0.04558584839,1.77126193,15,0.007853269577,0.008015453815,1,0,0,0,0,-1,245042.8281,nan,0.6025893092,nan,R1,15,0,-0.01263216045,3,22.58988271,0.009411964566,0.9287064959,0.9287064959,nan,nan,nan,nan,nan,nan,277.2399998,0,341.9819999,1,1,56,28,1,2,22.54916035,0.01334125455,-0.1010719463,1.635126352,0,0.2707999945,1.696261883,0.04590165243,0.002672652,-0.07771536984,0.993658211,0.9125,0.9258412546,0.8758412538,0,1.860254645,0.6025893092,0.0006458833814,6.720423698e-06,0.0001348853111,0.0003409385681,-1,-1
