simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,throttle_k_norm,steering_k_rad,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
15.2610006,15.286,15262.0,15287.0,25.0,0.02499940000000045,4.3233,-11.4446,-2.3915178374754724,1.1342,1.0582,6.9622,36.0,0.23,0.0,4.3238,-11.4859,-2.398628789891822,1.1419,1.074,-6.9666
15.286,15.3110008,15287.0,15312.0,25.0,0.025000800000000822,4.3238,-11.4859,-2.398628789891822,1.1419,1.074,-6.9666,37.0,0.23,0.0,4.3178,-11.5225,-2.391767258811339,1.1816,1.0662,6.9639
15.3110008,15.336,15312.0,15337.0,25.0,0.024999199999999888,4.3178,-11.5225,-2.391767258811339,1.1816,1.0662,6.9639,38.0,0.23,0.0,4.3167,-11.5655,-2.398629565377931,1.2196,1.0766,-6.9596
15.336,15.361001,15337.0,15362.0,25.0,0.025000999999999607,4.3167,-11.5655,-2.398629565377931,1.2196,1.0766,-6.9596,39.0,0.23,0.0,4.3077,-11.6044,-2.3915108822603903,1.2775,1.0392,6.9667
15.361001,15.3850012,15362.0,15386.0,24.0,0.024000199999999694,4.3077,-11.6044,-2.3915108822603903,1.2775,1.0392,6.9667,40.0,0.23,0.0,4.3013,-11.6445,-2.391515887608013,1.3205,1.0475,6.9661
15.3850012,15.4100008,15386.0,15411.0,25.0,0.02499960000000101,4.3013,-11.6445,-2.391515887608013,1.3205,1.0475,6.9661,41.0,0.23,0.0,4.2981,-11.6889,-2.398556952323316,1.3237,1.0653,-6.9652
15.4100008,15.435,15411.0,15436.0,25.0,0.024999199999999888,4.2981,-11.6889,-2.398556952323316,1.3237,1.0653,-6.9652,42.0,0.23,0.0,4.2892,-11.7282,-2.391516873264208,1.3351,1.071,6.9625
15.435,15.460001,15436.0,15461.0,25.0,0.025000999999999607,4.2892,-11.7282,-2.391516873264208,1.3351,1.071,6.9625,43.0,0.23,0.0,4.2863,-11.7733,-2.3986279943962665,1.3402,1.099,-6.9658
15.460001,15.487,15461.0,15488.0,27.0,0.026998999999999995,4.2863,-11.7733,-2.3986279943962665,1.3402,1.099,-6.9658,44.0,0.23,0.0,4.2763,-11.8166,-2.391515336040898,1.362,1.0409,6.9633
15.487,15.512001,15488.0,15513.0,25.0,0.025000999999999607,4.2763,-11.8166,-2.391515336040898,1.362,1.0409,6.9633,45.0,0.23,0.0,4.2714,-11.8613,-2.398626173270652,1.3951,1.006,-6.9662
15.512001,15.5370007,15513.0,15538.0,25.0,0.024999700000000402,4.2714,-11.8613,-2.398626173270652,1.3951,1.006,-6.9662,46.0,0.23,0.0,4.2586,-11.9014,-2.391773159714928,1.4623,0.9788,6.9697
15.5370007,15.562,15538.0,15563.0,25.0,0.02499929999999928,4.2586,-11.9014,-2.391773159714928,1.4623,0.9788,6.9697,47.0,0.23,0.0,4.2499,-11.9478,-2.398621092096131,1.5031,0.9696,-6.9619
15.562,15.5870008,15563.0,15588.0,25.0,0.025000800000000822,4.2499,-11.9478,-2.398621092096131,1.5031,0.9696,-6.9619,48.0,0.23,0.0,4.2351,-11.9894,-2.391506340216858,1.5478,0.9755,6.9631
15.5870008,15.6130009,15588.0,15614.0,26.0,0.026000099999999193,4.2351,-11.9894,-2.391506340216858,1.5478,0.9755,6.9631,49.0,0.23,0.0,4.2232,-12.0353,-2.391513376018519,1.5621,0.9882,6.9626
15.6130009,15.64,15614.0,15641.0,27.0,0.026999100000001164,4.2232,-12.0353,-2.391513376018519,1.5621,0.9882,6.9626,50.0,0.23,0.0,4.2138,-12.0863,-2.3986245500780994,1.5647,1.0218,-6.9655
15.64,15.6680012,15641.0,15669.0,28.0,0.02800120000000028,4.2138,-12.0863,-2.3986245500780994,1.5647,1.0218,-6.9655,51.0,0.23,0.0,4.2008,-12.1368,-2.3986253716804122,1.573,0.9881,-6.9658
15.6680012,15.685,15669.0,15686.0,17.0,0.016998799999999648,4.2008,-12.1368,-2.3986253716804122,1.573,0.9881,-6.9658,52.0,0.23,0.0,4.1891,-12.1645,-2.391505948230471,1.6072,0.9402,6.9638
15.685,15.6970005,15686.0,15698.0,12.0,0.012000499999999192,4.1891,-12.1645,-2.391505948230471,1.6072,0.9402,6.9638,53.0,0.23,0.0,4.1825,-12.1859,-2.3917697173224726,1.6283,0.9185,6.964
15.6970005,15.7280006,15698.0,15729.0,31.0,0.031000099999999975,4.1825,-12.1859,-2.3917697173224726,1.6283,0.9185,6.964,54.0,0.23,0.0,4.1665,-12.2442,-2.398626173270652,1.6961,0.9065,-6.963
15.7280006,15.758,15729.0,15759.0,30.0,0.029999399999999454,4.1665,-12.2442,-2.398626173270652,1.6961,0.9065,-6.963,55.0,0.23,0.0,4.1455,-12.2998,-2.398621092096131,1.746,0.8812,-6.9625
15.758,15.7850008,15759.0,15786.0,27.0,0.02700080000000149,4.1455,-12.2998,-2.398621092096131,1.746,0.8812,-6.9625,56.0,0.23,0.0,4.124,-12.348,-2.391513376018519,1.7961,0.9212,6.9627
15.7850008,15.8110008,15786.0,15812.0,26.0,0.0259999999999998,4.124,-12.348,-2.391513376018519,1.7961,0.9212,6.9627,57.0,0.23,0.0,4.1066,-12.3973,-2.3915108822603903,1.7935,0.9417,6.9629
15.8110008,15.838,15812.0,15839.0,27.0,0.02699919999999878,4.1066,-12.3973,-2.3915108822603903,1.7935,0.9417,6.9629,58.0,0.23,0.0,4.0915,-12.4512,-2.398621939806543,1.7813,0.923,-6.9656
15.838,15.864,15839.0,15865.0,26.0,0.026000000000001577,4.0915,-12.4512,-2.398621939806543,1.7813,0.923,-6.9656,59.0,0.23,0.0,4.0729,-12.4997,-2.3986193480721827,1.8085,0.8683,-6.9659
15.864,15.8890009,15865.0,15890.0,25.0,0.025000899999998438,4.0729,-12.4997,-2.3986193480721827,1.8085,0.8683,-6.9659,60.0,0.23,0.0,4.0506,-12.5436,-2.391773159714928,1.8483,0.8124,6.9643
15.8890009,15.9110012,15890.0,15912.0,22.0,0.022000300000000195,4.0506,-12.5436,-2.391773159714928,1.8483,0.8124,6.9643,61.0,0.23,0.0,4.0323,-12.5849,-2.391773159714928,1.8848,0.8084,6.9688
15.9110012,15.935,15912.0,15936.0,24.0,0.023998800000001097,4.0323,-12.5849,-2.391773159714928,1.8848,0.8084,6.9688,62.0,0.23,0.0,4.0112,-12.6307,-2.391504920824927,1.9099,0.7917,6.9667
15.935,15.9550009,15936.0,15956.0,20.0,0.020000899999999433,4.0112,-12.6307,-2.391504920824927,1.9099,0.7917,6.9667,63.0,0.23,0.0,3.9938,-12.669,-2.391507383999479,1.9436,0.8328,6.9639
15.9550009,15.975,15956.0,15976.0,20.0,0.019999099999999714,3.9938,-12.669,-2.391507383999479,1.9436,0.8328,6.9639,64.0,0.23,0.0,3.9768,-12.7077,-2.3915108822603903,1.9518,0.841,6.9632
15.975,15.9980011,15976.0,15999.0,23.0,0.023001100000000108,3.9768,-12.7077,-2.3915108822603903,1.9518,0.841,6.9632,65.0,0.23,0.0,3.9605,-12.755,-2.3986279943962665,1.9384,0.8693,-6.9656
15.9980011,16.0250015,15999.0,16026.0,27.0,0.027000399999998592,3.9605,-12.755,-2.3986279943962665,1.9384,0.8693,-6.9656,66.0,0.23,0.0,3.9343,-12.8046,-2.391515336040898,1.9581,0.7973,6.964
16.0250015,16.051,16026.0,16052.0,26.0,0.025998500000000035,3.9343,-12.8046,-2.391515336040898,1.9581,0.7973,6.964,67.0,0.23,0.0,3.9102,-12.8546,-2.391696212773471,2.0133,0.7515,6.9641
16.051,16.0770016,16052.0,16078.0,26.0,0.026001600000000735,3.9102,-12.8546,-2.391696212773471,2.0133,0.7515,6.9641,68.0,0.23,0.0,3.8842,-12.9049,-2.391763815396879,2.0747,0.7143,6.9645
16.0770016,16.1020012,16078.0,16103.0,25.0,0.02499960000000101,3.8842,-12.9049,-2.391763815396879,2.0747,0.7143,6.9645,69.0,0.23,0.0,3.8604,-12.9569,-2.3986227675022485,2.121,0.7323,-6.9616
16.1020012,16.128,16103.0,16129.0,26.0,0.02599879999999999,3.8604,-12.9569,-2.3986227675022485,2.121,0.7323,-6.9616,70.0,0.23,0.0,3.8317,-13.009,-2.3986245500780994,2.1613,0.7435,-6.9639
16.128,16.1540012,16129.0,16155.0,26.0,0.026001199999999614,3.8317,-13.009,-2.3986245500780994,2.1613,0.7435,-6.9639,71.0,0.23,0.0,3.8035,-13.0627,-2.398621092096131,2.2081,0.8072,-6.9651
16.1540012,16.18,16155.0,16181.0,26.0,0.02599879999999999,3.8035,-13.0627,-2.398621092096131,2.2081,0.8072,-6.9651,72.0,0.23,0.0,3.7757,-13.1168,-2.3986279943962665,2.2064,0.7999,-6.9654
16.18,16.2060013,16181.0,16207.0,26.0,0.026001300000000782,3.7757,-13.1168,-2.3986279943962665,2.2064,0.7999,-6.9654,73.0,0.23,-0.06853923999999999,3.7469,-13.1706,-2.398621939806543,2.2263,0.7535,-6.9656
16.2060013,16.232,16207.0,16233.0,26.0,0.02599869999999882,3.7469,-13.1706,-2.398621939806543,2.2263,0.7535,-6.9656,74.0,0.23,-0.06853923999999999,3.7167,-13.224,-2.398628789891822,2.2679,0.7048,-6.9658
16.232,16.2580013,16233.0,16259.0,26.0,0.026001300000000782,3.7167,-13.224,-2.398628789891822,2.2679,0.7048,-6.9658,75.0,0.23,0.0,3.6846,-13.2777,-2.3986227675022485,2.3345,0.6683,-6.9658
16.2580013,16.285,16259.0,16286.0,27.0,0.026998700000000042,3.6846,-13.2777,-2.3986227675022485,2.3345,0.6683,-6.9658,76.0,0.23,0.0,3.6462,-13.3318,-2.391773159714928,2.4004,0.6601,6.9678
16.285,16.311,16286.0,16312.0,26.0,0.0259999999999998,3.6462,-13.3318,-2.391773159714928,2.4004,0.6601,6.9678,77.0,0.23,-0.06853923999999999,3.6117,-13.3888,-2.391508406331685,2.4641,0.7326,6.966
16.311,16.337,16312.0,16338.0,26.0,0.0259999999999998,3.6117,-13.3888,-2.391508406331685,2.4641,0.7326,6.966,78.0,0.23,-0.06853923999999999,3.5778,-13.4485,-2.3915143667522067,2.5416,0.8423,6.9648
16.337,16.363,16338.0,16364.0,26.0,0.0259999999999998,3.5778,-13.4485,-2.3915143667522067,2.5416,0.8423,6.9648,79.0,0.23,0.0,3.544,-13.5098,-2.3915178374754724,2.5676,0.8161,6.9638
16.363,16.392,16364.0,16393.0,29.0,0.028999999999999915,3.544,-13.5098,-2.3915178374754724,2.5676,0.8161,6.9638,80.0,0.23,-0.06853923999999999,3.5077,-13.5803,-2.398634842043366,2.6021,0.7848,-6.9655
16.392,16.415,16393.0,16416.0,23.0,0.022999999999999687,3.5077,-13.5803,-2.398634842043366,2.6021,0.7848,-6.9655,81.0,0.23,-0.06853923999999999,3.472,-13.6318,-2.391515336040898,2.6658,0.7313,6.9644
16.415,16.426,16416.0,16427.0,11.0,0.010999999999999233,3.472,-13.6318,-2.391515336040898,2.6658,0.7313,6.9644,82.0,0.23,-0.06853923999999999,3.4588,-13.6604,-2.398628789891822,2.6869,0.7427,-6.9656
16.426,16.447,16427.0,16448.0,21.0,0.021000000000000796,3.4588,-13.6604,-2.398628789891822,2.6869,0.7427,-6.9656,83.0,0.23,-0.06853923999999999,3.4241,-13.7079,-2.391705587134257,2.7483,0.7064,6.9646
16.447,16.474,16448.0,16475.0,27.0,0.027000000000001023,3.4241,-13.7079,-2.391705587134257,2.7483,0.7064,6.9646,84.0,0.23,0.0,3.3848,-13.7765,-2.398634842043366,2.7937,0.7768,-6.9624
16.474,16.5,16475.0,16501.0,26.0,0.0259999999999998,3.3848,-13.7765,-2.398634842043366,2.7937,0.7768,-6.9624,85.0,0.23,0.0,3.3446,-13.8418,-2.3986375081861158,2.8434,0.8482,-6.9641
16.5,16.528,16501.0,16529.0,28.0,0.027999999999998693,3.3446,-13.8418,-2.3986375081861158,2.8434,0.8482,-6.9641,86.0,0.23,-0.06853923999999999,3.3022,-13.9148,-2.398634078750734,2.8828,0.905,-6.9651
16.528,16.554,16529.0,16555.0,26.0,0.0259999999999998,3.3022,-13.9148,-2.398634078750734,2.8828,0.905,-6.9651,87.0,0.23,0.0,3.2626,-13.9823,-2.3986375081861158,2.8828,0.8632,-6.9652
16.554,16.58,16555.0,16581.0,26.0,0.0259999999999998,3.2626,-13.9823,-2.3986375081861158,2.8828,0.8632,-6.9652,88.0,0.23,0.0,3.222,-14.0493,-2.398634842043366,2.8868,0.8199,-6.9654
16.58,16.6080017,16581.0,16609.0,28.0,0.028001700000000795,3.222,-14.0493,-2.398634842043366,2.8868,0.8199,-6.9654,89.0,0.23,-0.06853923999999999,3.1774,-14.1208,-2.398638245373381,2.8992,0.7864,-6.9654
16.6080017,16.6360016,16609.0,16637.0,28.0,0.027999900000001077,3.1774,-14.1208,-2.398638245373381,2.8992,0.7864,-6.9654,90.0,0.23,-0.06853923999999999,3.1317,-14.1923,-2.398641635041759,2.9296,0.773,-6.9655
16.6360016,16.663,16637.0,16664.0,27.0,0.02699840000000009,3.1317,-14.1923,-2.398641635041759,2.9296,0.773,-6.9655,91.0,0.23,0.0,3.0839,-14.2593,-2.3917149752599434,2.9619,0.7666,6.9673
16.663,16.69,16664.0,16691.0,27.0,0.027000000000001023,3.0839,-14.2593,-2.3917149752599434,2.9619,0.7666,6.9673,92.0,0.23,-0.06853923999999999,3.0426,-14.3335,-2.3986375081861158,2.964,0.8996,-6.9633
16.69,16.7160015,16691.0,16717.0,26.0,0.026001499999999567,3.0426,-14.3335,-2.3986375081861158,2.964,0.8996,-6.9633,93.0,0.23,-0.06853923999999999,3.0011,-14.4038,-2.3986375081861158,3.0305,0.9042,-6.965
16.7160015,16.7410011,16717.0,16742.0,25.0,0.024999599999997457,3.0011,-14.4038,-2.3986375081861158,3.0305,0.9042,-6.965,94.0,0.23,-0.06853923999999999,2.9571,-14.4692,-2.391527282387267,3.0639,0.854,6.9642
16.7410011,16.766,16742.0,16767.0,25.0,0.024998899999999935,2.9571,-14.4692,-2.391527282387267,3.0639,0.854,6.9642,95.0,0.23,-0.06853923999999999,2.9179,-14.54,-2.398640923958523,3.107,0.8555,-6.9652
16.766,16.7930012,16767.0,16794.0,27.0,0.027001200000000836,2.9179,-14.54,-2.398640923958523,3.107,0.8555,-6.9652,96.0,0.23,-0.06853923999999999,2.8678,-14.6117,-2.3915341529630734,3.1679,0.8158,6.9644
16.7930012,16.819,16794.0,16820.0,26.0,0.02599879999999999,2.8678,-14.6117,-2.3915341529630734,3.1679,0.8158,6.9644,97.0,0.23,-0.06853923999999999,2.8213,-14.6842,-2.391524737618523,3.2189,0.8167,6.9646
16.819,16.835001,16820.0,16836.0,16.0,0.016000999999999266,2.8213,-14.6842,-2.391524737618523,3.2189,0.8167,6.9646,98.0,0.23,-0.06853923999999999,2.7921,-14.7293,-2.391528167039391,3.2503,0.8229,6.9646
16.835001,16.857,16836.0,16858.0,22.0,0.02199900000000099,2.7921,-14.7293,-2.391528167039391,3.2503,0.8229,6.9646,99.0,0.23,-0.06853923999999999,2.7518,-14.7919,-2.3915375676007318,3.2731,0.8433,6.9665
16.857,16.888,16858.0,16889.0,31.0,0.03100000000000236,2.7518,-14.7919,-2.3915375676007318,3.2731,0.8433,6.9665,100.0,0.23,-0.06853923999999999,2.6984,-14.8845,-2.3986436210868853,3.2512,0.9452,-6.9627
16.888,16.9070015,16889.0,16908.0,19.0,0.019001499999998117,2.6984,-14.8845,-2.3986436210868853,3.2512,0.9452,-6.9627,101.0,0.23,-0.06853923999999999,2.6624,-14.9375,-2.391529844989493,3.2849,0.9692,6.9639
16.9070015,16.922,16908.0,16923.0,15.0,0.014998500000000803,2.6624,-14.9375,-2.391529844989493,3.2849,0.9692,6.9639,102.0,0.0,0.0,2.6391,-14.9843,-2.3986436210868853,3.2843,0.9773,-6.9648
16.922,16.954,16923.0,16955.0,32.0,0.03200000000000003,2.6391,-14.9843,-2.3986436210868853,3.2843,0.9773,-6.9648,103.0,0.23,0.0,2.5822,-15.0781,-2.3986470356389398,3.2891,0.9347,-6.9649
16.954,16.981,16955.0,16982.0,27.0,0.027000000000001023,2.5822,-15.0781,-2.3986470356389398,3.2891,0.9347,-6.9649,104.0,0.23,0.0,2.5305,-15.154,-2.3915367410667936,3.2965,0.878,6.9641
16.981,17.006,16982.0,17007.0,25.0,0.02499999999999858,2.5305,-15.154,-2.3915367410667936,3.2965,0.878,6.9641,105.0,0.23,-0.06853923999999999,2.4875,-15.2292,-2.398650436528304,3.3147,0.8871,-6.9651
17.006,17.031,17007.0,17032.0,25.0,0.02499999999999858,2.4875,-15.2292,-2.398650436528304,3.3147,0.8871,-6.9651,106.0,0.23,-0.06853923999999999,2.4377,-15.2996,-2.391530724558765,3.3754,0.8566,6.9644
17.031,17.058,17032.0,17059.0,27.0,0.027000000000001023,2.4377,-15.2996,-2.391530724558765,3.3754,0.8566,6.9644,107.0,0.23,0.0,2.3888,-15.3824,-2.3986538237555197,3.423,0.8963,-6.9651
17.058,17.072,17059.0,17073.0,14.0,0.013999999999999346,2.3888,-15.3824,-2.3986538237555197,3.423,0.8963,-6.9651,108.0,0.23,0.0,2.3618,-15.4244,-2.3986571973211275,3.4349,0.9067,-6.9651
17.072,17.0950012,17073.0,17096.0,23.0,0.0230011999999995,2.3618,-15.4244,-2.3986571973211275,3.4349,0.9067,-6.9651,109.0,0.23,-0.06853923999999999,2.3143,-15.4916,-2.3915367410667936,3.4434,0.9328,6.9667
17.0950012,17.132,17096.0,17133.0,37.0,0.036998800000002774,2.3143,-15.4916,-2.3915367410667936,3.4434,0.9328,6.9667,110.0,0.23,-0.06853923999999999,2.2487,-15.6084,-2.39865934830217,3.4387,1.0772,-6.9643
17.132,17.158,17133.0,17159.0,26.0,0.0259999999999998,2.2487,-15.6084,-2.39865934830217,3.4387,1.0772,-6.9643,111.0,0.23,0.0,2.2014,-15.6896,-2.39865934830217,3.4609,1.0555,-6.9646
17.158,17.184,17159.0,17185.0,26.0,0.0259999999999998,2.2014,-15.6896,-2.39865934830217,3.4609,1.0555,-6.9646,112.0,0.23,0.0,2.1532,-15.7707,-2.3986627467486,3.4771,1.0278,-6.9646
17.184,17.2090015,17185.0,17210.0,25.0,0.025001499999998344,2.1532,-15.7707,-2.3986627467486,3.4771,1.0278,-6.9646,113.0,0.23,-0.06853923999999999,2.1028,-15.8461,-2.391542787144245,3.5255,0.978,6.964
17.2090015,17.235,17210.0,17236.0,26.0,0.025998500000000035,2.1028,-15.8461,-2.391542787144245,3.5255,0.978,6.964,114.0,0.23,-0.06853923999999999,2.0522,-15.9279,-2.391542787144245,3.5758,0.9653,6.964
17.235,17.2610016,17236.0,17262.0,26.0,0.026001600000000735,2.0522,-15.9279,-2.391542787144245,3.5758,0.9653,6.964,115.0,0.23,0.0,2.0005,-16.0105,-2.3915462135137746,3.6157,0.9696,6.9642
