simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.182000011,0.207000017,183.0,208.0,25.0,0.02500000600000002,0.8001,3.159,-1.5707963267948966,0.0048,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1589,-1.5707963267948966,0.0043,0.0,0.0
0.207000017,0.231,208.0,232.0,24.0,0.023999983000000003,0.8001,3.1589,-1.5707963267948966,0.0043,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1589,-1.5707963267948966,0.0038,0.0,0.0
0.231,0.257,232.0,258.0,26.0,0.025999999999999995,0.8001,3.1589,-1.5707963267948966,0.0038,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1588,-1.5707963267948966,0.0034,0.0,0.0
0.257,0.282,258.0,283.0,25.0,0.024999999999999967,0.8001,3.1588,-1.5707963267948966,0.0034,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1587,-1.5707963267948966,0.003,0.0,0.0
0.282,0.307,283.0,308.0,25.0,0.025000000000000022,0.8001,3.1587,-1.5707963267948966,0.003,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1587,-1.5707963267948966,0.0026,0.0,0.0
0.307,0.332000017,308.0,333.0,25.0,0.025000016999999986,0.8001,3.1587,-1.5707963267948966,0.0026,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1586,-1.5707963267948966,0.0023,0.0,0.0
0.332000017,0.357000023,333.0,358.0,25.0,0.02500000600000002,0.8001,3.1586,-1.5707963267948966,0.0023,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1586,-1.5707963267948966,0.0021,0.0,0.0
0.357000023,0.381,358.0,382.0,24.0,0.023999977000000006,0.8001,3.1586,-1.5707963267948966,0.0021,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1585,-1.5707963267948966,0.0018,0.0,0.0
0.381,0.407,382.0,408.0,26.0,0.025999999999999968,0.8001,3.1585,-1.5707963267948966,0.0018,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001,3.1585,-1.5707963267948966,0.0016,0.0,0.0
0.407,0.432,408.0,433.0,25.0,0.025000000000000022,0.8001,3.1585,-1.5707963267948966,0.0016,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1585,-1.5707963267948966,0.0014,0.0,0.0
0.432,0.45600003,433.0,457.0,24.0,0.024000030000000006,0.8002,3.1585,-1.5707963267948966,0.0014,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1585,-1.5707963267948966,0.0013,0.0,0.0
0.45600003,0.482000023,457.0,483.0,26.0,0.025999993,0.8002,3.1585,-1.5707963267948966,0.0013,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1584,-1.5707963267948966,0.0011,0.0,0.0
0.482000023,0.507,483.0,508.0,25.0,0.024999977000000007,0.8002,3.1584,-1.5707963267948966,0.0011,0.0,0.0,18.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8002,3.1584,-1.5707963267948966,0.001,0.0,0.0
0.507,0.531,508.0,532.0,24.0,0.02400000000000002,0.8002,3.1584,-1.5707963267948966,0.001,0.0,0.0,19.0,0.003,0.139,0.0,0.0031,0.0031,0.0,0.0,0.0,0.0,0.0,0.8002,3.1584,-1.5707963267948966,0.0009,0.0,0.0
