simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
0.136,0.161000013,137.0,162.0,25.0,0.025000012999999988,0.8048,3.16,-1.5707963267948966,0.115,0.0002,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048,3.1593,-1.5707963267948966,0.0119,0.0,0.0
0.161000013,0.186,162.0,187.0,25.0,0.024999987,0.8048,3.1593,-1.5707963267948966,0.0119,0.0,0.0,7.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048,3.1592,-1.5707963267948966,0.0036,0.0,0.0
0.186,0.21100001,187.0,212.0,25.0,0.02500000999999999,0.8048,3.1592,-1.5707963267948966,0.0036,0.0,0.0,8.0,0.6,0.0,0.6,0.0,0.0,14.194922322031077,6.0148,6.0148,0.0,0.0,0.8048,3.1575,-1.5707963267948966,0.134,0.0,0.0
0.21100001,0.236000016,212.0,237.0,25.0,0.02500000600000002,0.8048,3.1575,-1.5707963267948966,0.134,0.0,0.0,9.0,0.6,0.0,0.6,0.0,0.0,15.075676381837654,12.4028,12.4028,0.0,0.0,0.8048,3.1524,-1.570797997059834,0.2694,0.0,0.0
0.236000016,0.261,237.0,262.0,25.0,0.024999984000000003,0.8048,3.1524,-1.570797997059834,0.2694,0.0,0.0,10.0,0.6,0.0,0.6,0.0,0.0,15.067665643306016,18.7874,18.7874,0.0,0.0,0.8049,3.1439,-1.570796326794897,0.4037,0.0,0.0
0.261,0.286,262.0,287.0,25.0,0.024999999999999967,0.8049,3.1439,-1.570796326794897,0.4037,0.0,0.0,11.0,0.6,0.0,0.6,0.0,0.0,15.075444000000015,25.1753,25.1753,0.0,0.0,0.8049,3.1321,-1.5707963267948966,0.5369,0.0,0.0
0.286,0.311000019,287.0,312.0,25.0,0.02500001900000004,0.8049,3.1321,-1.5707963267948966,0.5369,0.0,0.0,12.0,0.6,0.0,0.6,0.0,0.0,15.067644548590117,31.5599,31.5599,0.0,0.0,0.8049,3.117,-1.5707963267948966,0.6689,0.0,0.0
0.311000019,0.336000025,312.0,337.0,25.0,0.025000005999999964,0.8049,3.117,-1.5707963267948966,0.6689,0.0,0.0,13.0,0.6,0.0,0.6,0.0,0.0,15.075440381894333,37.9478,37.9478,0.0,0.0,0.8049,3.0985,-1.5707963267948966,0.7998,0.0,0.0
0.336000025,0.361000031,337.0,362.0,25.0,0.02500000600000002,0.8049,3.0985,-1.5707963267948966,0.7998,0.0,0.0,14.0,0.6,0.0,0.6,0.0,0.0,15.06788838370678,44.3325,44.3325,0.0,0.0,0.8049,3.0768,-1.5707963267948966,0.9298,0.0,0.0
0.361000031,0.386,362.0,387.0,25.0,0.02499996900000001,0.8049,3.0768,-1.5707963267948966,0.9298,0.0,0.0,15.0,0.6,0.0,0.6,0.0,0.0,15.075462693573721,50.7204,50.7204,0.0,0.0,0.8049,3.0519,-1.5707963267948966,1.0586,0.0,0.0
0.386,0.411,387.0,412.0,25.0,0.024999999999999967,0.8049,3.0519,-1.5707963267948966,1.0586,0.0,0.0,16.0,0.6,0.0,0.6,0.0,0.0,15.067656000000017,57.105,57.105,0.0,0.0,0.8049,3.0238,-1.5707963267948966,1.1865,0.0,0.0
0.411,0.436000019,412.0,437.0,25.0,0.02500001900000004,0.8049,3.0238,-1.5707963267948966,1.1865,0.0,0.0,17.0,0.6,0.0,0.6,0.0,0.0,15.075432542671248,63.4929,63.4929,0.0,0.0,0.8049,2.9924,-1.5707963267948966,1.3134,0.0,0.0
0.436000019,0.461000025,437.0,462.0,25.0,0.025000005999999964,0.8049,2.9924,-1.5707963267948966,1.3134,0.0,0.0,18.0,0.6,0.0,0.6,0.0,0.0,15.067652383763447,69.8775,69.8775,0.0,0.0,0.8049,2.958,-1.5707963267948966,1.4394,0.0,0.0
0.461000025,0.486000031,462.0,487.0,25.0,0.02500000600000002,0.8049,2.958,-1.5707963267948966,1.4394,0.0,0.0,19.0,0.6,0.0,0.6,0.0,0.0,15.075440381894301,76.2654,76.2654,0.0,0.0,0.805,2.9203,-1.5707963267948966,1.5644,0.0,0.0
0.486000031,0.511000037,487.0,512.0,25.0,0.025000005999999964,0.805,2.9203,-1.5707963267948966,1.5644,0.0,0.0,20.0,0.6,0.0,0.6,0.0,0.0,15.071664382800565,82.6501,82.6533,0.0,0.0,0.805,2.8796,-1.5707963267948966,1.6884,0.0,0.0
0.511000037,0.536,512.0,537.0,25.0,0.02499996300000007,0.805,2.8796,-1.5707963267948966,1.6884,0.0,0.0,21.0,0.6,0.0,0.6,0.0,0.0,15.071690306101607,89.038,89.038,0.0,0.0,0.805,2.8358,-1.5707963267948966,1.8116,0.0,0.0
0.536,0.561000049,537.0,562.0,25.0,0.02500004899999997,0.805,2.8358,-1.5707963267948966,1.8116,0.0,0.0,22.0,0.6,0.0,0.6,0.0,0.0,15.071520459819926,95.4226,95.4259,0.0,0.0,0.805,2.7889,-1.570797016824554,1.9338,0.0,0.0
0.561000049,0.587,562.0,588.0,26.0,0.025999950999999966,0.805,2.7889,-1.570797016824554,1.9338,0.0,0.0,23.0,0.6,0.0,0.6,0.0,0.0,15.071238018871659,102.0658,102.0658,0.0,0.0,0.805,2.7369,-1.5707963267948966,2.06,0.0,0.0
0.587,0.612000048,588.0,613.0,25.0,0.025000047999999997,0.805,2.7369,-1.5707963267948966,2.06,0.0,0.0,24.0,0.6,0.0,0.6,0.0,0.0,15.0754150552031,108.4537,108.4537,0.0,0.0,0.805,2.6839,-1.5707963267948966,2.1805,0.0,0.0
0.612000048,0.636000037,613.0,637.0,24.0,0.023999989,0.805,2.6839,-1.5707963267948966,2.1805,0.0,0.0,25.0,0.6,0.0,0.6,0.0,0.0,15.067869406106812,114.583,114.583,0.0,0.0,0.805,2.6301,-1.5707963267948961,2.2953,0.0,0.0
0.636000037,0.661,637.0,662.0,25.0,0.02499996300000007,0.805,2.6301,-1.5707963267948961,2.2953,0.0,0.0,26.0,0.6,0.0,0.6,0.0,0.0,15.075702312039393,120.971,120.971,0.0,0.0,0.805,2.5712,-1.5707963267948966,2.4141,0.0,0.0
0.661,0.687000036,662.0,688.0,26.0,0.026000036000000004,0.805,2.5712,-1.5707963267948966,2.4141,0.0,0.0,27.0,0.6,0.0,0.6,0.0,0.0,15.070961824822065,127.6108,127.6141,0.0,0.0,0.805,2.5067,-1.5707963267948966,2.5367,0.0,0.0
0.687000036,0.711,688.0,712.0,24.0,0.02399996399999993,0.805,2.5067,-1.5707963267948966,2.5367,0.0,0.0,28.0,0.6,0.0,0.6,0.0,0.0,15.072187191614203,133.7435,133.7435,0.0,0.0,0.8051,2.4444,-1.5707963267948966,2.6492,0.0,0.0
0.711,0.736000061,712.0,737.0,25.0,0.025000061000000073,0.8051,2.4444,-1.5707963267948966,2.6492,0.0,0.0,29.0,0.6,0.0,0.6,0.0,0.0,15.075407216006353,140.1314,140.1314,0.0,0.0,0.8051,2.3767,-1.5707963267948966,2.7655,0.0,0.0
0.736000061,0.761000037,737.0,762.0,25.0,0.024999975999999924,0.8051,2.3767,-1.5707963267948966,2.7655,0.0,0.0,30.0,0.6,0.0,0.6,0.0,0.0,15.071564468701878,146.516,146.5193,0.0,0.0,0.8051,2.306,-1.5707963267948966,2.8809,0.0,0.0
0.761000037,0.786,762.0,787.0,25.0,0.02499996300000007,0.8051,2.306,-1.5707963267948966,2.8809,0.0,0.0,31.0,0.6,0.0,0.6,0.0,0.0,15.07157230592698,152.9039,152.9039,0.0,0.0,0.8051,2.2325,-1.5707963267948966,2.9956,0.0,0.0
0.786,0.811000049,787.0,812.0,25.0,0.02500004899999997,0.8051,2.2325,-1.5707963267948966,2.9956,0.0,0.0,32.0,0.6,0.0,0.6,0.0,0.0,15.07163845958865,159.2886,159.2918,0.0,0.0,0.8051,2.1562,-1.5707963267948966,3.1095,0.0,0.0
