phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788475695.609488,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788475695.6131048,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788475695.616182,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788475695.667388,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788475695.685554,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788475695.7312615,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.7336347,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.7372918,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.784164,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.8170812,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.8592908,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.8606424,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.861886,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.9164724,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475695.9514115,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0006878,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0061593,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0078952,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0094972,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0528543,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.0799093,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.1223638,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.1239953,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.125517,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.189483,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788475696.2140872,0.0,0.0,0.0
