regime,events,duration_s,truth_speed_median_mps,odom_speed_mae_mps,odom_speed_p95_abs_error_mps,error_samples
high_longitudinal_slip,11656,130.8271460533142,11.5138,0.17140058423924756,0.5147791787115601,11656
simulator_reset,2058,46.4369637966156,0.0001,0.0027733722060252672,0.009,2058
stationary,24747,611.0068871974945,0.0,0.026930866421931588,0.004,24747
straight_accelerating,5101,48.31995749473572,11.1191,0.21698310874496268,0.7307449540521702,5101
straight_coasting,3461,78.07215571403503,5.7253,1.0333464332629205,1.7775916384324315,3461
straight_steady,14396,95.07196640968323,10.8979,0.2838513690364011,1.1517532462437625,14396
