event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
11326,95830493652325,1789737678476667363,/autodrive/roboracer_1/bridge_timing_fault,Bool,,,"{""value"":true}"
