event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
1527,95818053670450,1789737666036684486,/autodrive/roboracer_1/left_encoder,JointState,1789737666031669210,,"{""position"":[0.0],""velocity"":[]}"
1528,95818053913146,1789737666036926480,/autodrive/roboracer_1/right_encoder,JointState,1789737666031669210,,"{""position"":[0.0],""velocity"":[]}"
1541,95818078646440,1789737666061660275,/autodrive/roboracer_1/left_encoder,JointState,1789737666058165637,,"{""position"":[0.0],""velocity"":[]}"
1542,95818078880570,1789737666061894445,/autodrive/roboracer_1/right_encoder,JointState,1789737666058165637,,"{""position"":[0.0],""velocity"":[]}"
1562,95818105900851,1789737666088914667,/autodrive/roboracer_1/left_encoder,JointState,1789737666085053590,,"{""position"":[0.0],""velocity"":[]}"
1563,95818106213980,1789737666089227896,/autodrive/roboracer_1/right_encoder,JointState,1789737666085053590,,"{""position"":[0.0],""velocity"":[]}"
1579,95818128999964,1789737666112033296,/autodrive/roboracer_1/left_encoder,JointState,1789737666108815879,,"{""position"":[0.0],""velocity"":[]}"
1580,95818129215419,1789737666112228773,/autodrive/roboracer_1/right_encoder,JointState,1789737666108815879,,"{""position"":[0.0],""velocity"":[]}"
1596,95818153670459,1789737666136684004,/autodrive/roboracer_1/left_encoder,JointState,1789737666133474192,,"{""position"":[0.0],""velocity"":[]}"
1597,95818153900372,1789737666136913756,/autodrive/roboracer_1/right_encoder,JointState,1789737666133474192,,"{""position"":[0.0],""velocity"":[]}"
1614,95818178742420,1789737666161756135,/autodrive/roboracer_1/left_encoder,JointState,1789737666158474457,,"{""position"":[0.0],""velocity"":[]}"
1615,95818179022776,1789737666162036642,/autodrive/roboracer_1/right_encoder,JointState,1789737666158474457,,"{""position"":[0.0],""velocity"":[]}"
1634,95818203613632,1789737666186627498,/autodrive/roboracer_1/left_encoder,JointState,1789737666183538172,,"{""position"":[0.0],""velocity"":[]}"
1635,95818203814780,1789737666186828356,/autodrive/roboracer_1/right_encoder,JointState,1789737666183538172,,"{""position"":[0.0],""velocity"":[]}"
1654,95818228811199,1789737666211825014,/autodrive/roboracer_1/left_encoder,JointState,1789737666208352117,,"{""position"":[0.0],""velocity"":[]}"
1655,95818229069815,1789737666212083420,/autodrive/roboracer_1/right_encoder,JointState,1789737666208352117,,"{""position"":[0.0],""velocity"":[]}"
1674,95818253467818,1789737666236481463,/autodrive/roboracer_1/left_encoder,JointState,1789737666233488028,,"{""position"":[0.0],""velocity"":[]}"
1675,95818253705044,1789737666236718499,/autodrive/roboracer_1/right_encoder,JointState,1789737666233488028,,"{""position"":[0.0],""velocity"":[]}"
1694,95818278225598,1789737666261239093,/autodrive/roboracer_1/left_encoder,JointState,1789737666258104221,,"{""position"":[0.0],""velocity"":[]}"
1695,95818278398322,1789737666261411607,/autodrive/roboracer_1/right_encoder,JointState,1789737666258104221,,"{""position"":[0.0],""velocity"":[]}"
1714,95818303848734,1789737666286862459,/autodrive/roboracer_1/left_encoder,JointState,1789737666283792560,,"{""position"":[0.0],""velocity"":[]}"
1715,95818304051715,1789737666287065080,/autodrive/roboracer_1/right_encoder,JointState,1789737666283792560,,"{""position"":[0.0],""velocity"":[]}"
1734,95818328930132,1789737666311943877,/autodrive/roboracer_1/left_encoder,JointState,1789737666308593230,,"{""position"":[0.0],""velocity"":[]}"
1735,95818329205650,1789737666312219395,/autodrive/roboracer_1/right_encoder,JointState,1789737666308593230,,"{""position"":[0.0],""velocity"":[]}"
1754,95818353561905,1789737666336575820,/autodrive/roboracer_1/left_encoder,JointState,1789737666333491824,,"{""position"":[0.0],""velocity"":[]}"
1755,95818353799461,1789737666336813347,/autodrive/roboracer_1/right_encoder,JointState,1789737666333491824,,"{""position"":[0.0],""velocity"":[]}"
1774,95818379411436,1789737666362425342,/autodrive/roboracer_1/left_encoder,JointState,1789737666358590915,,"{""position"":[0.0],""velocity"":[]}"
1775,95818379704116,1789737666362717962,/autodrive/roboracer_1/right_encoder,JointState,1789737666358590915,,"{""position"":[0.0],""velocity"":[]}"
1794,95818404148016,1789737666387161521,/autodrive/roboracer_1/left_encoder,JointState,1789737666384170479,,"{""position"":[0.0],""velocity"":[]}"
