event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
1532,95818056407173,1789737666039420798,/cmd/speed,AckermannDriveStamped,1789737666037280386,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1545,95818079968995,1789737666062982580,/cmd/speed,AckermannDriveStamped,1789737666059992350,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1566,95818107420838,1789737666090434173,/cmd/speed,AckermannDriveStamped,1789737666087430948,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1584,95818130824142,1789737666113837437,/cmd/speed,AckermannDriveStamped,1789737666110899505,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1600,95818154847752,1789737666137861938,/cmd/speed,AckermannDriveStamped,1789737666135557567,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1618,95818180178148,1789737666163191693,/cmd/speed,AckermannDriveStamped,1789737666160346295,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1642,95818207425877,1789737666190439322,/cmd/speed,AckermannDriveStamped,1789737666189156080,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1660,95818231227460,1789737666214240834,/cmd/speed,AckermannDriveStamped,1789737666213468042,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1680,95818255656161,1789737666238669626,/cmd/speed,AckermannDriveStamped,1789737666237995599,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1702,95818282088748,1789737666265102263,/cmd/speed,AckermannDriveStamped,1789737666263317409,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1722,95818307744826,1789737666290758431,/cmd/speed,AckermannDriveStamped,1789737666288495659,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1740,95818331644002,1789737666314657397,/cmd/speed,AckermannDriveStamped,1789737666313474584,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1762,95818357250838,1789737666340264383,/cmd/speed,AckermannDriveStamped,1789737666338415337,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1781,95818382279116,1789737666365292490,/cmd/speed,AckermannDriveStamped,1789737666363268406,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1802,95818407522488,1789737666390535953,/cmd/speed,AckermannDriveStamped,1789737666389323424,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1822,95818432308310,1789737666415322106,/cmd/speed,AckermannDriveStamped,1789737666413175532,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1845,95818458520904,1789737666441534209,/cmd/speed,AckermannDriveStamped,1789737666439127586,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1865,95818483758125,1789737666466771479,/cmd/speed,AckermannDriveStamped,1789737666464379554,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1885,95818509079925,1789737666492093259,/cmd/speed,AckermannDriveStamped,1789737666490274030,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1903,95818532958823,1789737666515972107,/cmd/speed,AckermannDriveStamped,1789737666514283784,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1923,95818559686975,1789737666542700540,/cmd/speed,AckermannDriveStamped,1789737666541516245,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1940,95818581584379,1789737666564597744,/cmd/speed,AckermannDriveStamped,1789737666563759488,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1962,95818607853419,1789737666590866884,/cmd/speed,AckermannDriveStamped,1789737666589433740,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
1983,95818632885134,1789737666615898448,/cmd/speed,AckermannDriveStamped,1789737666613830522,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
