bag_time,time,value
1788893914.8327131,1788893914.8327131,0
1788893914.8990557,1788893914.8990557,0
1788893914.9524007,1788893914.9524007,0
1788893915.0221374,1788893915.0221374,0
1788893915.0741403,1788893915.0741403,0
1788893915.1239822,1788893915.1239822,0
1788893915.1749535,1788893915.1749535,0
1788893915.2257698,1788893915.2257698,0
1788893915.2969034,1788893915.2969034,0
1788893915.3489656,1788893915.3489656,0
1788893915.400425,1788893915.400425,0
1788893915.7516987,1788893915.7516987,0
1788893915.756171,1788893915.756171,0
1788893915.804221,1788893915.804221,0
1788893915.8755052,1788893915.8755052,0
1788893915.9293976,1788893915.9293976,0
1788893915.9993308,1788893915.9993308,0
1788893916.0509694,1788893916.0509694,0
1788893916.1031377,1788893916.1031377,0
1788893916.174828,1788893916.174828,0
1788893916.2290819,1788893916.2290819,0
1788893916.298001,1788893916.298001,0
1788893916.3502262,1788893916.3502262,0
1788893916.402477,1788893916.402477,0
1788893916.4734457,1788893916.4734457,0
1788893916.524857,1788893916.524857,0
1788893916.5756512,1788893916.5756512,0
1788893916.6272087,1788893916.6272087,0
1788893916.6992357,1788893916.6992357,0
1788893916.7489552,1788893916.7489552,0
1788893916.8013818,1788893916.8013818,0
1788893916.874262,1788893916.874262,0
1788893916.9252353,1788893916.9252353,0
1788893916.9784496,1788893916.9784496,0
1788893917.0503411,1788893917.0503411,0
1788893917.1030548,1788893917.1030548,0
1788893917.1738586,1788893917.1738586,0
1788893917.2251763,1788893917.2251763,0
1788893917.2772493,1788893917.2772493,0
1788893917.3484817,1788893917.3484817,0
1788893917.4000916,1788893917.4000916,0
1788893917.449638,1788893917.449638,0
1788893917.5008059,1788893917.5008059,0
1788893917.5739152,1788893917.5739152,0
1788893917.6259892,1788893917.6259892,0
1788893917.6984851,1788893917.6984851,0
1788893917.749894,1788893917.749894,0
1788893917.801274,1788893917.801274,0
1788893917.8739808,1788893917.8739808,0
1788893917.924582,1788893917.924582,0
1788893917.9761996,1788893917.9761996,0
1788893918.0479667,1788893918.0479667,0
1788893918.0991051,1788893918.0991051,0
1788893918.1515083,1788893918.1515083,0
1788893918.2241693,1788893918.2241693,0
1788893918.2756991,1788893918.2756991,0
1788893918.3290925,1788893918.3290925,0
1788893918.3977787,1788893918.3977787,0
1788893918.4494855,1788893918.4494855,0
1788893918.5001206,1788893918.5001206,0
1788893918.5496607,1788893918.5496607,0
