metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,3705,0,0.0,0.00017674600733726337,0.9656660958306122,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,74,74,0.2316012509595169,1.8937774429712029,2.511405835166017,9.403104914644684,95.4055384244702,99.55636248705115,2.1132999999999997,2.9866
odom_speed_vs_truth,3-5_mps,223,223,0.38586469414591207,1.4953138830723387,2.6185278596208224,9.90668014490908,38.58871043396345,80.42952211388287,4.1132,4.9999
odom_speed_vs_truth,5-10_mps,603,603,0.5921503037322289,1.6000165863315798,2.6468229240890135,7.923324341567302,23.317186008276934,46.02431694559436,7.4647,9.9903
odom_speed_vs_truth,10-15_mps,539,539,0.4228208302448664,1.7391525549625353,3.062925471083908,3.4217174152807543,15.675054530349374,25.620759708334187,12.1296,14.9819
odom_speed_vs_truth,15-20_mps,263,263,0.1636513326282092,0.8227235331025877,1.1491351031174375,0.9269452136318665,5.231556618958167,6.728705787631163,16.609,19.9597
odom_speed_vs_truth,20-23_mps,3,3,0.08558545200144607,0.24079958110600685,0.24079958110600685,0.4247016509681274,1.1965018216176,1.1965018216176,20.1253,20.1519
odom_position_vs_truth,distance_ge_1m,1744,1744,2.3693636258846063,11.8264860914578,17.880535566130167,3.9721372715821976,14.60361916447466,45.42756074821603,81.47640003693436,297.4297005452669
odom_position_vs_truth,distance_ge_5m,1670,1670,2.569438142796117,12.006903545453893,17.880535566130167,3.713139033032734,12.683582771527792,16.111550782379,86.45912075707224,297.4297005452669
odom_position_vs_truth,distance_ge_10m,1600,1600,2.731715468031731,12.142573930627215,17.880535566130167,3.5298224209320064,12.510445114399566,14.908107712523888,91.35905005423625,297.4297005452669
odom_position_vs_truth,distance_ge_50m,1175,1175,3.6044691423582487,13.559818935953805,17.880535566130167,2.794029746106312,12.690556409336967,14.908107712523888,119.13290007896371,297.4297005452669
odom_position_vs_truth,distance_ge_100m,738,738,3.7054186142760166,15.673850005277972,17.880535566130167,2.1915406875818126,12.658197512081793,14.908107712523888,160.22980012745626,297.4297005452669
odom_position_endpoint,epoch_0,1,1,0.17961739893451303,0.17961739893451303,0.17961739893451303,89808.69946725394,89808.69946725394,89808.69946725394,0.00020000000000000573,0.00020000000000000573
odom_position_endpoint,epoch_1,1,1,7.958793331970685,7.958793331970685,7.958793331970685,10.534129143902877,10.534129143902877,10.534129143902877,75.55245643231183,75.55245643231183
odom_position_endpoint,epoch_2,1,1,17.457230821712216,17.457230821712216,17.457230821712216,14.907193875870524,14.907193875870524,14.907193875870524,117.10608292261696,117.10608292261696
odom_position_endpoint,epoch_3,1,1,11.250737624726595,11.250737624726595,11.250737624726595,7.750326087278871,7.750326087278871,7.750326087278871,145.16470014330343,145.16470014330343
odom_position_endpoint,epoch_4,1,1,17.880435566131865,17.880435566131865,17.880435566131865,9.908237738051687,9.908237738051687,9.908237738051687,180.460300195096,180.460300195096
odom_position_endpoint,epoch_5,1,1,7.650064338145534,7.650064338145534,7.650064338145534,3.7115658828853078,3.7115658828853078,3.7115658828853078,206.11420030077724,206.11420030077724
odom_position_endpoint,epoch_6,1,1,3.1026059622510975,3.1026059622510975,3.1026059622510975,1.379636836965724,1.379636836965724,1.379636836965724,224.88570028868978,224.88570028868978
odom_position_endpoint,epoch_7,1,1,6.727359124606761,6.727359124606761,6.727359124606761,2.5325441523678864,2.5325441523678864,2.5325441523678864,265.6364003887866,265.6364003887866
odom_position_endpoint,epoch_8,1,1,1.1611671271105715,1.1611671271105715,1.1611671271105715,0.3904005299342489,0.3904005299342489,0.3904005299342489,297.4297005452669,297.4297005452669
odom_position_endpoint,epoch_9,1,1,0.15790003166560798,0.15790003166560798,0.15790003166560798,8310.527982400437,8310.527982400437,8310.527982400437,0.001899999999999996,0.001899999999999996
speed_target_vs_truth,speed_4.00,80,80,0.56155,1.6235,2.0816,14.03875,40.5875,52.04,4.0,4.0
speed_target_vs_truth,speed_6.00,81,81,0.6658,1.5208000000000004,1.7134999999999998,11.096666666666666,25.346666666666675,28.558333333333326,6.0,6.0
speed_target_vs_truth,speed_8.00,80,80,0.4429500000000002,1.1830999999999996,1.3552999999999997,5.536875000000002,14.788749999999995,16.941249999999997,8.0,8.0
speed_target_vs_truth,speed_10.00,82,82,0.8532000000000002,1.7438000000000002,2.6037999999999997,8.532000000000002,17.438000000000002,26.038,10.0,10.0
speed_target_vs_truth,speed_12.00,81,81,0.5242000000000004,1.5040999999999993,1.9613999999999994,4.368333333333337,12.534166666666662,16.344999999999995,12.0,12.0
speed_target_vs_truth,speed_14.00,78,78,0.8307000000000002,2.0055999999999994,2.4177,5.93357142857143,14.325714285714282,17.26928571428571,14.0,14.0
speed_target_vs_truth,speed_16.00,78,78,0.4045500000000004,1.2364999999999995,1.5778999999999996,2.5284375000000026,7.728124999999997,9.861874999999998,16.0,16.0
speed_target_vs_truth,speed_20.00,78,78,0.9011999999999993,1.3373999999999988,1.5485000000000007,4.505999999999997,6.686999999999995,7.742500000000004,20.0,20.0
