run_id,event_index,request_sequence,request_monotonic_ns,packet_sequence,associated_packet_sequence,response_received,bridge_arrival_monotonic_ns,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,sent_throttle_norm,sent_steering_norm,sent_reset,commanded_throttle_norm,commanded_steering_norm,applied_command_sequence,applied_throttle_norm,applied_steering_norm,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_encoder_angles_left,simulator_encoder_angles_right,simulator_feedback_steering_norm,simulator_feedback_throttle_norm,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_orientation_quaternion_w,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_position_x,simulator_position_y,simulator_position_z
95_pr2_speed_steps_table_and_turn_recovery_20260914,427,6,33055290731362,1,1,True,33055317524392,6,0.135,136,375,0.0,0.0,False,0.0,0.0,5,0.0,0.0,-0.0022,1.6066,0.0,0.0,0.0,0.0,0.0,-11.3508,0.0246,83.3081,0.1234,0.0002,-0.7699,0.0013,0.0121,4.7124,0.7071,0.0043,0.0043,-0.7071,0.8033,3.1599,0.0763
95_pr2_speed_steps_table_and_turn_recovery_20260914,436,7,33055316127488,2,2,True,33055342023954,7,0.161000013,162,464,0.0,0.0,False,0.0,0.0,6,0.0,0.0,-0.0004,0.1263,0.0,0.0,0.0,0.0,0.0,-0.9317,-0.0047,4.9889,0.0117,0.0,-0.1052,0.0034,0.0258,4.7124,0.707,0.0091,0.0091,-0.7071,0.8033,3.1591,0.071
95_pr2_speed_steps_table_and_turn_recovery_20260914,445,8,33055340701580,3,3,True,33055367280838,8,0.185,186,544,0.0,0.0,False,0.0,0.0,7,0.0,0.0,0.0002,0.0293,0.0,0.0,0.0,0.0,0.0,-0.0942,-0.0008,0.6356,0.0037,0.0,-0.06,0.0034,0.0272,4.7124,0.707,0.0096,0.0096,-0.707,0.8033,3.159,0.0694
95_pr2_speed_steps_table_and_turn_recovery_20260914,454,9,33055365911015,4,4,True,33055392925871,9,0.210000008,211,632,0.0,0.0,False,0.0,0.0,8,0.0,0.0,0.0002,0.0184,0.0,0.0,0.0,0.0,0.0,-0.0201,0.0007,0.2767,0.0027,0.0,-0.0502,0.0031,0.0277,4.7124,0.707,0.0098,0.0098,-0.707,0.8033,3.159,0.0682
95_pr2_speed_steps_table_and_turn_recovery_20260914,463,10,33055391139286,5,5,True,33055418490674,10,0.235000014,236,720,0.0,0.0,False,0.0,0.0,9,0.0,0.0,0.0003,0.0158,0.0,0.0,0.0,0.0,0.0,-0.0117,-0.0006,0.2261,0.0023,0.0,-0.0439,0.0028,0.0281,4.7124,0.707,0.0099,0.01,-0.707,0.8033,3.1589,0.0671
95_pr2_speed_steps_table_and_turn_recovery_20260914,472,11,33055416257770,6,6,True,33055443156478,11,0.261,262,807,0.0,0.0,False,0.0,0.0,10,0.0,0.0,0.0002,0.0138,0.0,0.0,0.0,0.0,0.0,-0.0107,-0.0003,0.2063,0.002,0.0,-0.0383,0.0025,0.0285,4.7124,0.707,0.0101,0.0101,-0.707,0.8033,3.1589,0.0661
95_pr2_speed_steps_table_and_turn_recovery_20260914,481,12,33055440897646,7,7,True,33055467340919,12,0.286,287,877,0.0,0.0,False,0.0,0.0,11,0.0,0.0,0.0002,0.0123,0.0,0.0,0.0,0.0,0.0,-0.0091,0.0002,0.1839,0.0018,0.0,-0.0336,0.0022,0.0288,4.7124,0.707,0.0102,0.0102,-0.707,0.8033,3.1589,0.0652
95_pr2_speed_steps_table_and_turn_recovery_20260914,490,13,33055465503397,8,8,True,33055492025568,13,0.31,311,927,0.0,0.0,False,0.0,0.0,12,0.0,0.0,0.0001,0.0109,0.0,0.0,0.0,0.0,0.0,-0.008,0.0006,0.1581,0.0016,0.0,-0.0296,0.002,0.0291,4.7124,0.707,0.0103,0.0103,-0.707,0.8033,3.1589,0.0645
95_pr2_speed_steps_table_and_turn_recovery_20260914,498,14,33055490454848,9,9,True,33055518114816,14,0.335,336,982,0.0,0.0,False,0.0,0.0,13,0.0,0.0,0.0002,0.0097,0.0,0.0,0.0,0.0,0.0,-0.0067,0.0,0.1347,0.0014,0.0,-0.026,0.0018,0.0294,4.7124,0.707,0.0104,0.0104,-0.707,0.8033,3.1589,0.0639
95_pr2_speed_steps_table_and_turn_recovery_20260914,508,15,33055516560036,10,10,True,33055542678288,15,0.361000031,362,1025,0.0,0.0,False,0.0,0.0,14,0.0,0.0,0.0002,0.0085,0.0,0.0,0.0,0.0,0.0,-0.0071,0.0005,0.1283,0.0013,0.0,-0.0227,0.0016,0.0296,4.7124,0.707,0.0105,0.0105,-0.707,0.8033,3.1589,0.0633
