phase,time_s,throttle,speed_mps,acceleration_mps2
speed_0.00,1788439136.43583,0.0,0.0,nan
speed_0.00,1788439136.5361342,0.0,0.0,0.0
speed_0.00,1788439136.6377196,0.0,0.0,0.0
speed_0.00,1788439136.738139,0.0,0.0,0.0
speed_0.00,1788439136.8434348,0.0,0.0,0.0
speed_0.00,1788439136.902595,0.0,0.0,0.0
speed_0.00,1788439137.0050309,0.0,0.0,0.0
speed_0.00,1788439137.1058395,0.0,0.0,0.0
speed_0.00,1788439137.1716793,0.0,0.0,0.0
speed_0.00,1788439137.270721,0.0,0.0,0.0
speed_0.00,1788439137.3549123,0.0,0.0,0.0
speed_0.00,1788439137.4413638,0.0,0.0,0.0
speed_0.00,1788439137.4954345,0.0,0.0,0.0
speed_0.00,1788439137.5884504,0.0,0.0,0.0
speed_0.00,1788439137.6907918,0.0,0.0,0.0
speed_0.00,1788439137.7878652,0.0,0.0,0.0
speed_0.00,1788439137.8740218,0.0,0.0,0.0
speed_0.00,1788439137.9258146,0.0,0.0,0.0
speed_0.00,1788439138.0231078,0.0,0.0,0.0
speed_0.00,1788439138.0711899,0.0,0.0,0.0
speed_0.00,1788439138.170704,0.0,0.0,0.0
speed_0.00,1788439138.2739065,0.0,0.0,0.0
speed_0.00,1788439138.3787272,0.0,0.0,0.0
speed_0.00,1788439138.4537277,0.0,0.0,0.0
speed_0.00,1788439138.5569859,0.0,0.0,0.0
speed_0.00,1788439138.6423993,0.0,0.0,0.0
speed_0.00,1788439138.7090578,0.0,0.0,0.0
speed_0.00,1788439138.8102798,0.0,0.0,0.0
speed_0.00,1788439138.873013,0.0,0.0,0.0
speed_0.00,1788439138.9743743,0.0,0.0,0.0
speed_0.00,1788439139.0227537,0.0,0.0,0.0
speed_0.00,1788439139.129305,0.0,0.0,0.0
speed_0.00,1788439139.2038684,0.0,0.0,0.0
speed_0.00,1788439139.308052,0.0,0.0,0.0
speed_0.00,1788439139.4121156,0.0,0.0,0.0
speed_0.00,1788439139.5148308,0.0,0.0,0.0
speed_0.00,1788439139.5712004,0.0,0.0,0.0
speed_0.00,1788439139.6776652,0.0,0.0,0.0
speed_0.00,1788439139.7305605,0.0,0.0,0.0
speed_0.00,1788439139.8319275,0.0,0.0,0.0
speed_0.00,1788439139.8849702,0.0,0.0,0.0
speed_0.00,1788439139.954079,0.0,0.0,0.0
speed_0.00,1788439140.0502367,0.0,0.0,0.0
speed_0.00,1788439140.107445,0.0,0.0,0.0
speed_0.00,1788439140.2081661,0.0,0.0,0.0
