regime,events,duration_s,truth_speed_median_mps,odom_speed_mae_mps,odom_speed_p95_abs_error_mps,error_samples
high_longitudinal_slip,230,12.82082462310791,5.520099999999999,2.01559807640953,3.8278698240340225,230
simulator_reset,9,0.3001723289489746,nan,nan,nan,0
stationary,986,84.68114876747131,0.0,0.00013291553639278194,0.0,986
straight_accelerating,42,0.20456504821777344,6.18725,2.2856548280379783,3.6384173424996016,42
straight_coasting,117,5.659425258636475,5.1294,1.8457943456893389,3.641165710178236,117
straight_steady,3,0.11118364334106445,5.9369,2.7698748488812424,3.1508976061337943,3
unknown,121,2.661827802658081,nan,nan,nan,0
