stamp_s,time_s,phase,source_event_name,source_event_count,source_event_stamp_s,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,speed_rate_mps2,gt_speed_rate_mps2,ax_mps2,ay_mps2,az_mps2,imu_accel_norm_mps2,yaw_rate_radps,odom_yaw_rate_radps,imu_yaw_rate_radps,imu_yaw_rad,imu_stamp_s,odom_stamp_s,gt_odom_stamp_s,left_encoder_stamp_s,right_encoder_stamp_s,left_encoder_rad,right_encoder_rad,left_encoder_speed_radps,right_encoder_speed_radps,left_encoder_dt_s,right_encoder_dt_s,encoder_wheel_speed_mps,gt_slip_speed_mps,gt_slip_ratio,x_odom_m,y_odom_m,yaw_odom_rad,odom_raw_wheel_speed_mps,odom_corrected_wheel_speed_mps,odom_longitudinal_slip_ratio,odom_wheel_observation_confidence,odom_diagnostics_stamp_s,odom_diagnostics_speed_mps,odom_observer_version,odom_observer_source_stamp_s,odom_observer_dt_s,odom_observer_speed_pred_mps,odom_observer_body_u_mps,odom_observer_body_v_mps,odom_observer_ax_mps2,odom_observer_ay_mps2,odom_observer_yaw_rate_radps,odom_observer_wheel_update_used,odom_observer_turn_mode,odom_observer_reset_epoch,odom_observer_timing_degraded,odom_observer_packet_drop_count,odom_observer_packet_coherence_fault_count,odom_observer_x_m,odom_observer_y_m,odom_observer_yaw_rad,odom_observer_sensor_outlier,odom_observer_left_angle_rad,odom_observer_right_angle_rad,odom_observer_imu_yaw_rad,odom_observer_packet_wheel_speed_mps,odom_observer_wheel_burst_rejected,brake_encoder_stopped,brake_imu_stopped,brake_odom_stopped,brake_gt_stopped,brake_stop_confirmed,brake_stop_elapsed_s,speed_settled,speed_settle_rate_mps2,speed_settle_elapsed_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,gt_odom_x_m,gt_odom_y_m,gt_odom_z_m,gt_odom_yaw_rad,gt_ips_x_m,gt_ips_y_m,gt_ips_z_m,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,x_ekf_odom_m,y_ekf_odom_m,yaw_ekf_odom_rad,ekf_odom_xy_variance,ekf_odom_yaw_variance,ekf_odom_stamp_s,x_current_map_m,y_current_map_m,yaw_current_map_rad,current_map_xy_variance,current_map_yaw_variance,current_map_pose_stamp_s,pp_publish_stamp_s,pp_odom_event_stamp_s,pp_pose_x_m,pp_pose_y_m,pp_pose_yaw_rad,pp_velocity_mps,pp_yaw_rate_radps,pp_valid,pp_cross_track_error_m,pp_closest_distance_m,pp_heading_error_rad,pp_lookahead_distance_m,pp_closest_index,pp_target_index,pp_target_speed_mps,pp_raw_steering_rad,pp_command_steering_rad,pp_command_speed_mps,pp_target_x_m,pp_target_y_m,amcl_scan_stamp_s,amcl_scan_matched_odom_stamp_s,amcl_scan_source_error_ms,amcl_scan_accepted,amcl_scan_queued,amcl_scan_dropped,amcl_scan_bracket_before_stamp_s,amcl_scan_bracket_after_stamp_s,amcl_scan_processing_dropped,amcl_health_correction_age_s,amcl_health_correction_accepted,amcl_health_rejected_scans,amcl_health_degraded,amcl_health_xy_variance,amcl_health_yaw_variance,amcl_health_scan_correction_distance_m,amcl_health_scan_correction_yaw_rad,amcl_health_applied_xy_correction_m,amcl_health_applied_yaw_correction_rad,amcl_health_scan_correction_x_m,amcl_health_scan_correction_y_m,amcl_health_applied_x_m,amcl_health_applied_y_m,amcl_particle_count,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,odom_diagnostics_rate_hz,odom_diagnostics_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,ekf_odom_rate_hz,ekf_odom_event_count,speed_command_rate_hz,speed_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,current_map_pose_rate_hz,current_map_pose_event_count,pp_diagnostics_rate_hz,pp_diagnostics_event_count,amcl_timing_rate_hz,amcl_timing_event_count,amcl_gpu_timing_rate_hz,amcl_gpu_timing_event_count,amcl_kld_diagnostics_rate_hz,amcl_kld_diagnostics_event_count,amcl_scan_alignment_rate_hz,amcl_scan_alignment_event_count,amcl_localization_health_rate_hz,amcl_localization_health_event_count,amcl_particle_count_rate_hz,amcl_particle_count_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_cluster_second_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles,speed_command_mps,speed_command_accel_mps2,speed_command_steering_rad,speed_command_stamp_s
1789296478.185779,16.574935199000002,replay_03_t0.100_s0.000,throttle_command,1063,1789296478.1857686,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4342653559530127,-0.059068249390416355,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.86875500975323,0.0019244625213548046,0.00015015538841178788,2.514466601810617,2.434003670552677,0.032946796725127576,1.0,1789296478.169441,2.4342653559530127,4.0,1789296478.169441,0.025189876556396484,2.4357482398882486,2.4342653559530127,0.0,-0.0002,0.0016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.86875500975323,0.0019244625213548046,0.00015015538841178788,0.0,742.2405,742.2504,0.00015015538841178788,2.498787552970991,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.4642,0.0587,-1.5706942755655333,2.4859,0.0,0.0702,2.4859,0.0,0.0,0.0,0.0,0.025189876556396484,0.0,0,0.8043,-37.4642,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,340,39.99933843094202,340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1968932,16.586049453,replay_03_t0.100_s0.000,throttle_feedback,341,1789296478.196883,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4342653559530127,-0.059068249390416355,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.86875500975323,0.0019244625213548046,0.00015015538841178788,2.514466601810617,2.434003670552677,0.032946796725127576,1.0,1789296478.169441,2.4342653559530127,4.0,1789296478.169441,0.025189876556396484,2.4357482398882486,2.4342653559530127,0.0,-0.0002,0.0016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.86875500975323,0.0019244625213548046,0.00015015538841178788,0.0,742.2405,742.2504,0.00015015538841178788,2.498787552970991,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.4642,0.0587,-1.5706942755655333,2.4859,0.0,0.0702,2.4859,0.0,0.0,0.0,0.0,0.025189876556396484,0.0,0,0.8043,-37.4642,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1970274,16.586183725,replay_03_t0.100_s0.000,steering_feedback,341,1789296478.1970217,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4342653559530127,-0.059068249390416355,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.86875500975323,0.0019244625213548046,0.00015015538841178788,2.514466601810617,2.434003670552677,0.032946796725127576,1.0,1789296478.169441,2.4342653559530127,4.0,1789296478.169441,0.025189876556396484,2.4357482398882486,2.4342653559530127,0.0,-0.0002,0.0016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.86875500975323,0.0019244625213548046,0.00015015538841178788,0.0,742.2405,742.2504,0.00015015538841178788,2.498787552970991,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.4642,0.0587,-1.5706942755655333,2.4859,0.0,0.0702,2.4859,0.0,0.0,0.0,0.0,0.025189876556396484,0.0,0,0.8043,-37.4642,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1978796,16.587035818,replay_03_t0.100_s0.000,odom,341,1789296478.1944332,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1944332,1789296478.1694407,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.514466601810617,2.434003670552677,0.032946796725127576,1.0,1789296478.169441,2.4342653559530127,4.0,1789296478.169441,0.025189876556396484,2.4357482398882486,2.4342653559530127,0.0,-0.0002,0.0016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.86875500975323,0.0019244625213548046,0.00015015538841178788,0.0,742.2405,742.2504,0.00015015538841178788,2.498787552970991,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.4642,0.0587,-1.5706942755655333,2.4859,0.0,0.0702,2.4859,0.0,0.0,0.0,0.0,0.025189876556396484,0.0,0,0.8043,-37.4642,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,341,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1980715,16.587227568,replay_03_t0.100_s0.000,odom_diagnostics,341,1789296478.1944335,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1944332,1789296478.1694407,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.4642,0.0587,-1.5706942755655333,2.4859,0.0,0.0702,2.4859,0.0,0.0,0.0,0.0,0.025189876556396484,0.0,0,0.8043,-37.4642,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,341,40.49933016132879,341,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1982868,16.587442983000003,replay_03_t0.100_s0.000,gt_odom,341,1789296478.1944332,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1944332,1789296478.1944332,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.5263,0.0587,-1.5706942755655333,2.4859,0.0,0.0703,2.4859,0.0,0.0,0.0,0.0,0.02499246597290039,0.0,0,0.8043,-37.5263,0.0587,-1.5706942755655333,0.8043,-37.4642,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1984773,16.587633281000002,replay_04_t0.700_s0.000,gt_ips,341,1789296478.198471,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,-0.0002,0.0016,-0.027,0.02704810529408668,0.0,0.0,0.0,-1.5706942755655333,1789296478.1694407,1789296478.1944332,1789296478.1944332,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.5263,0.0587,-1.5706942755655333,2.4859,0.0,0.0703,2.4859,0.0,0.0,0.0,0.0,0.02499246597290039,0.0,0,0.8043,-37.5263,0.0587,-1.5706942755655333,0.8043,-37.5263,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,40.49933016132879,340,39.99933843094202,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1986432,16.587799534000002,replay_04_t0.700_s0.000,imu,341,1789296478.1944332,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,0.0002,-0.0021,0.0016,0.002647640458974745,0.0,0.0,0.0,-1.5706942755655333,1789296478.1944332,1789296478.1944332,1789296478.1944332,1789296478.1694407,1789296478.1694407,742.2405,742.2504,42.35034648191043,42.354316330665526,0.025189876556396484,0.025189876556396484,2.4987875529709904,0.012887552970990424,0.005184260417148889,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.5263,0.0587,-1.5706942755655333,2.4859,0.0,0.0703,2.4859,0.0,0.0,0.0,0.0,0.02499246597290039,0.0,0,0.8043,-37.5263,0.0587,-1.5706942755655333,0.8043,-37.5263,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,341,40.49933016132879,340,40.49933016132879,340,39.99933843094202,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1987917,16.587948133,replay_04_t0.700_s0.000,left_encoder,341,1789296478.1944332,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,0.0002,-0.0021,0.0016,0.002647640458974745,0.0,0.0,0.0,-1.5706942755655333,1789296478.1944332,1789296478.1944332,1789296478.1944332,1789296478.1944332,1789296478.1694407,743.3074,742.2504,42.6888647625602,42.354316330665526,0.02499246597290039,0.025189876556396484,2.5087738422501586,0.02287384225015865,0.009201432982082404,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.5263,0.0587,-1.5706942755655333,2.4859,0.0,0.0703,2.4859,0.0,0.0,0.0,0.0,0.02499246597290039,0.0,0,0.8043,-37.5263,0.0587,-1.5706942755655333,0.8043,-37.5263,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,39.99933843094202,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
1789296478.1989121,16.588068209,replay_04_t0.700_s0.000,right_encoder,341,1789296478.1944332,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,2.4347106782856005,0.01781826303457325,0.0,0.0002,-0.0021,0.0016,0.002647640458974745,0.0,0.0,0.0,-1.5706942755655333,1789296478.1944332,1789296478.1944332,1789296478.1944332,1789296478.1944332,1789296478.1944332,743.3074,743.3172,42.6888647625602,42.68486355674894,0.02499246597290039,0.02499246597290039,2.5185249854196194,0.032624985419619446,0.013124013604577597,44.9295988679966,0.0019335985545904729,0.00015015538841178788,2.5152772546410667,2.4347883824925525,0.03309082145735568,1.0,1789296478.1944335,2.4347106782856005,4.0,1789296478.1944335,0.02499246597290039,2.434270354446207,2.4347106782856005,0.0,0.0002,-0.0021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9295988679966,0.0019335985545904729,0.00015015538841178788,0.0,743.3074,743.3172,0.00015015538841178788,2.5185249854196194,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8043,-37.5263,0.0587,-1.5706942755655333,2.4859,0.0,0.0703,2.4859,0.0,0.0,0.0,0.0,0.02499246597290039,0.0,0,0.8043,-37.5263,0.0587,-1.5706942755655333,0.8043,-37.5263,0.0587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.49933016132879,340,40.49933016132879,341,40.49933016132879,341,40.49933016132879,341,39.99933843094202,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,341,40.49933016132879,340,nan,nan,nan,nan,nan,nan,49.9946063818851,401,39.99933843094202,1063,39.99933843094202,1063,39.99933843094202,341,39.99933843094202,341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1789296469.7072759
