simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
10.3550005,10.38,10356.0,10381.0,25.0,0.024999500000001618,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0
10.38,10.4050007,10381.0,10406.0,25.0,0.025000699999999654,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0
10.4050007,10.43,10406.0,10431.0,25.0,0.02499929999999928,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0
10.43,10.4550009,10431.0,10456.0,25.0,0.025000900000000215,0.8022,3.1585,-1.5707963267948968,0.0,0.0,0.0,8.0,0.7,0.0,0.7,0.0,0.0,16.580763092528525,7.026,7.026,0.0,0.0,0.8022,3.1569,-1.5709377901143073,0.1271,0.0,0.0
10.4550009,10.4800005,10456.0,10481.0,25.0,0.024999599999999234,0.8022,3.1569,-1.5709377901143073,0.1271,0.0,0.0,9.0,0.7,0.0,0.7,0.0,0.0,17.593609497752503,14.4808,14.4808,0.0,0.0,0.8022,3.152,-1.570937785045363,0.2603,0.0,0.0
10.4800005,10.505,10481.0,10506.0,25.0,0.024999500000001618,0.8022,3.152,-1.570937785045363,0.2603,0.0,0.0,10.0,0.7,0.0,0.7,0.0,0.0,17.60123202463935,21.9388,21.9388,0.0,0.0,0.8022,3.1437,-1.5709377809248128,0.3926,0.0,0.0
10.505,10.5300007,10506.0,10531.0,25.0,0.025000699999999654,0.8022,3.1437,-1.5709377809248128,0.3926,0.0,0.0,11.0,0.7,0.0,0.7,0.0,0.0,17.592599407216838,29.3935,29.3935,0.0,0.0,0.8022,3.1322,-1.570937777166719,0.5241,0.0,0.0
10.5300007,10.555,10531.0,10556.0,25.0,0.02499929999999928,0.8022,3.1322,-1.570937777166719,0.5241,0.0,0.0,12.0,0.7,0.0,0.7,0.0,0.0,17.601372838439985,36.8515,36.8515,0.0,0.0,0.8022,3.1174,-1.5707963267948963,0.6547,0.0,0.0
10.555,10.579,10556.0,10580.0,24.0,0.02400000000000091,0.8022,3.1174,-1.5707963267948963,0.6547,0.0,0.0,13.0,0.7,0.0,0.7,0.0,0.0,17.594291666665992,44.0085,44.0085,0.0,0.0,0.8022,3.1001,-1.5707963267948963,0.7792,0.0,0.0
10.579,10.6050005,10580.0,10606.0,26.0,0.02600049999999854,0.8022,3.1001,-1.5707963267948963,0.7792,0.0,0.0,14.0,0.7,0.0,0.7,0.0,0.0,17.599361550740397,51.7643,51.7643,0.0,0.0,0.8022,3.078,-1.5707963267948963,0.9132,0.0,0.0
10.6050005,10.63,10606.0,10631.0,25.0,0.024999500000001618,0.8022,3.078,-1.5707963267948963,0.9132,0.0,0.0,15.0,0.7,0.0,0.7,0.0,0.0,17.601232024639348,59.2223,59.2223,0.0,0.0,0.8022,3.0535,-1.5707963267948968,1.0412,0.0,0.0
10.63,10.6550007,10631.0,10656.0,25.0,0.025000699999999654,0.8022,3.0535,-1.5707963267948968,1.0412,0.0,0.0,16.0,0.7,0.0,0.7,0.0,0.0,17.592599407216863,66.677,66.677,0.0,0.0,0.8022,3.0258,-1.5707963267948968,1.1682,0.0,0.0
10.6550007,10.68,10656.0,10681.0,25.0,0.02499929999999928,0.8022,3.0258,-1.5707963267948968,1.1682,0.0,0.0,17.0,0.7,0.0,0.7,0.0,0.0,17.60137283843998,74.135,74.135,0.0,0.0,0.8022,2.9949,-1.5707963267948968,1.2944,0.0,0.0
10.68,10.7050009,10681.0,10706.0,25.0,0.025000900000000215,0.8022,2.9949,-1.5707963267948968,1.2944,0.0,0.0,18.0,0.7,0.0,0.7,0.0,0.0,17.59269466299196,81.5898,81.5898,0.0,0.0,0.8022,2.9609,-1.5707963267948968,1.4198,0.0,0.0
10.7050009,10.7300005,10706.0,10731.0,25.0,0.024999599999999234,0.8022,2.9609,-1.5707963267948968,1.4198,0.0,0.0,19.0,0.7,0.0,0.7,0.0,0.0,17.601161618586435,89.0478,89.0478,0.0,0.0,0.8022,2.9238,-1.5707963267948968,1.5443,0.0,0.0
10.7300005,10.755,10731.0,10756.0,25.0,0.024999500000001618,0.8022,2.9238,-1.5707963267948968,1.5443,0.0,0.0,20.0,0.7,0.0,0.7,0.0,0.0,17.597337946757797,96.5025,96.5058,0.0,0.0,0.8022,2.8835,-1.5707963267948968,1.6679,0.0,0.0
