simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,throttle_k_norm,steering_k_rad,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
6.42400026,6.44900036,6425.0,6450.0,25.0,0.025000100000000636,0.8024,3.1585,-1.5707963267948968,0.0,0.0,0.0,18.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.44900036,6.47400045,6450.0,6475.0,25.0,0.02500008999999981,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,19.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.47400045,6.499,6475.0,6500.0,25.0,0.024999549999999537,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,20.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.499,6.52300024,6500.0,6524.0,24.0,0.02400024000000034,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,21.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.52300024,6.54900026,6524.0,6550.0,26.0,0.02600001999999968,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,22.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.54900026,6.57400036,6550.0,6575.0,25.0,0.025000100000000636,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,23.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.57400036,6.59900045,6575.0,6600.0,25.0,0.02500008999999981,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,24.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.59900045,6.62400055,6600.0,6625.0,25.0,0.025000099999999748,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,25.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.62400055,6.649,6625.0,6650.0,25.0,0.024999450000000145,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,26.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.649,6.67400026,6650.0,6675.0,25.0,0.025000259999999663,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,27.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.67400026,6.69900036,6675.0,6700.0,25.0,0.025000100000000636,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,28.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.69900036,6.72500038,6700.0,6726.0,26.0,0.02600001999999968,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,29.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.72500038,6.74900055,6726.0,6750.0,24.0,0.024000169999999876,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,30.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.74900055,6.774,6750.0,6775.0,25.0,0.024999450000000145,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,31.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.774,6.8,6775.0,6801.0,26.0,0.0259999999999998,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,32.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.8,6.82400036,6801.0,6825.0,24.0,0.024000360000000498,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,33.0,0.0,0.0,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.82400036,6.84900045,6825.0,6850.0,25.0,0.02500008999999981,0.8025,3.1585,-1.5707963267948968,0.0,0.0,0.0,34.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.84900045,6.87400055,6850.0,6875.0,25.0,0.025000099999999748,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,35.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.87400055,6.899,6875.0,6900.0,25.0,0.024999450000000145,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,36.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.899,6.925,6900.0,6926.0,26.0,0.0259999999999998,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,37.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.925,6.94900036,6926.0,6950.0,24.0,0.024000360000000498,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,38.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.94900036,6.97400045,6950.0,6975.0,25.0,0.02500008999999981,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,39.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.97400045,6.99900055,6975.0,7000.0,25.0,0.025000099999999748,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,40.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
6.99900055,7.025,7000.0,7026.0,26.0,0.02599945000000048,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,41.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.025,7.05,7026.0,7051.0,25.0,0.024999999999999467,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,42.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.05,7.07500029,7051.0,7076.0,25.0,0.02500029000000037,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,43.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.07500029,7.09900045,7076.0,7100.0,24.0,0.024000159999999937,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,44.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.09900045,7.12400055,7100.0,7125.0,25.0,0.025000099999999748,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,45.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.12400055,7.149,7125.0,7150.0,25.0,0.024999450000000145,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,46.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.149,7.17400026,7150.0,7175.0,25.0,0.025000259999999663,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,47.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.17400026,7.19900036,7175.0,7200.0,25.0,0.025000100000000636,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,48.0,0.0,0.0,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.19900036,7.22500038,7200.0,7226.0,26.0,0.02600001999999968,0.8026,3.1585,-1.5707963267948968,0.0,0.0,0.0,49.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.22500038,7.24900055,7226.0,7250.0,24.0,0.024000169999999876,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,50.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.24900055,7.274,7250.0,7275.0,25.0,0.024999450000000145,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,51.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.274,7.29900026,7275.0,7300.0,25.0,0.025000259999999663,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,52.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.29900026,7.32500029,7300.0,7326.0,26.0,0.026000030000000507,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,53.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.32500029,7.34900045,7326.0,7350.0,24.0,0.024000159999999937,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,54.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.34900045,7.37500048,7350.0,7376.0,26.0,0.02600002999999962,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,55.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.37500048,7.399,7376.0,7400.0,24.0,0.023999520000000274,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,56.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.399,7.42400026,7400.0,7425.0,25.0,0.025000259999999663,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,57.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.42400026,7.44900036,7425.0,7450.0,25.0,0.025000100000000636,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,58.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.44900036,7.47500038,7450.0,7476.0,26.0,0.02600001999999968,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,59.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.47500038,7.49900055,7476.0,7500.0,24.0,0.024000169999999876,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,60.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.49900055,7.52500057,7500.0,7526.0,26.0,0.026000020000000568,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,61.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.52500057,7.54900026,7526.0,7550.0,24.0,0.02399968999999924,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,62.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.54900026,7.57400036,7550.0,7575.0,25.0,0.025000100000000636,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,63.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.57400036,7.59900045,7575.0,7600.0,25.0,0.02500008999999981,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,64.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.59900045,7.62500048,7600.0,7626.0,26.0,0.02600002999999962,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,65.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.62500048,7.649,7626.0,7650.0,24.0,0.023999520000000274,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,66.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.649,7.67400026,7650.0,7675.0,25.0,0.025000259999999663,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,67.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.67400026,7.69900036,7675.0,7700.0,25.0,0.025000100000000636,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,68.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.69900036,7.72400045,7700.0,7725.0,25.0,0.02500008999999981,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,69.0,0.0,0.0,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.72400045,7.74900055,7725.0,7750.0,25.0,0.025000099999999748,0.8027,3.1585,-1.5707963267948968,0.0,0.0,0.0,70.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.74900055,7.774,7750.0,7775.0,25.0,0.024999450000000145,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,71.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.774,7.79900026,7775.0,7800.0,25.0,0.025000259999999663,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,72.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.79900026,7.82500029,7800.0,7826.0,26.0,0.026000030000000507,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,73.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.82500029,7.84900045,7826.0,7850.0,24.0,0.024000159999999937,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,74.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.84900045,7.87500048,7850.0,7876.0,26.0,0.02600002999999962,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,75.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.87500048,7.899,7876.0,7900.0,24.0,0.023999520000000274,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,76.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.899,7.92400026,7900.0,7925.0,25.0,0.025000259999999663,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,77.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.92400026,7.94900036,7925.0,7950.0,25.0,0.025000100000000636,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,78.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.94900036,7.97500038,7950.0,7976.0,26.0,0.02600001999999968,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,79.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.97500038,7.99900055,7976.0,8000.0,24.0,0.024000169999999876,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,80.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
7.99900055,8.025001,8000.0,8026.0,26.0,0.02600044999999973,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,81.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
8.025001,8.049001,8026.0,8050.0,24.0,0.02400000000000091,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,82.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
8.049001,8.074,8050.0,8075.0,25.0,0.024998999999999327,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,83.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
8.074,8.1,8075.0,8101.0,26.0,0.0259999999999998,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,84.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
8.1,8.124001,8101.0,8125.0,24.0,0.02400100000000016,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,85.0,0.0,0.0,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0
8.124001,8.149,8125.0,8150.0,25.0,0.024998999999999327,0.8028,3.1585,-1.5707963267948968,0.0,0.0,0.0,86.0,0.25,0.0,0.8028,3.1569,-1.5707963267948968,0.1272,0.0,0.0
8.149,8.175,8150.0,8176.0,26.0,0.026000000000001577,0.8028,3.1569,-1.5707963267948968,0.1272,0.0,0.0,87.0,0.25,0.0,0.8028,3.1517,-1.5707963267948968,0.2656,0.0,0.0
8.175,8.200001,8176.0,8201.0,25.0,0.025000999999999607,0.8028,3.1517,-1.5707963267948968,0.2656,0.0,0.0,88.0,0.25,0.0,0.8028,3.1433,-1.5706548726649807,0.3979,0.0,0.0
8.200001,8.224,8201.0,8225.0,24.0,0.02399899999999988,0.8028,3.1433,-1.5706548726649807,0.3979,0.0,0.0,89.0,0.25,0.0,0.8028,3.1322,-1.5707963267948968,0.5241,0.0,0.0
8.224,8.25,8225.0,8251.0,26.0,0.0259999999999998,0.8028,3.1322,-1.5707963267948968,0.5241,0.0,0.0,90.0,0.25,0.0,0.8028,3.1167,-1.5707963267948968,0.6599,0.0,0.0
8.25,8.274,8251.0,8275.0,24.0,0.023999999999999133,0.8028,3.1167,-1.5707963267948968,0.6599,0.0,0.0,91.0,0.25,0.0,0.8028,3.0992,-1.5707963267948968,0.7844,0.0,0.0
8.274,8.299001,8275.0,8300.0,25.0,0.025001000000001383,0.8028,3.0992,-1.5707963267948968,0.7844,0.0,0.0,92.0,0.25,0.0,0.8028,3.0779,-1.5707963267948963,0.9132,0.0,0.0
8.299001,8.325001,8300.0,8326.0,26.0,0.0259999999999998,0.8028,3.0779,-1.5707963267948963,0.9132,0.0,0.0,93.0,0.25,0.0,0.8028,3.0524,-1.5707963267948968,1.0463,0.0,0.0
8.325001,8.35,8326.0,8351.0,25.0,0.024998999999999327,0.8028,3.0524,-1.5707963267948968,1.0463,0.0,0.0,94.0,0.25,0.0,0.8028,3.0246,-1.5707963267948968,1.1733,0.0,0.0
8.35,8.375,8351.0,8376.0,25.0,0.025000000000000355,0.8028,3.0246,-1.5707963267948968,1.1733,0.0,0.0,95.0,0.25,0.0,0.8028,2.9936,-1.5707963267948968,1.2995,0.0,0.0
8.375,8.399,8376.0,8400.0,24.0,0.023999999999999133,0.8028,2.9936,-1.5707963267948968,1.2995,0.0,0.0,96.0,0.25,0.0,0.8028,2.9609,-1.5707963267948968,1.4198,0.0,0.0
8.399,8.424001,8400.0,8425.0,25.0,0.025001000000001383,0.8028,2.9609,-1.5707963267948968,1.4198,0.0,0.0,97.0,0.25,0.0,0.8028,2.9237,-1.5707963267948968,1.5443,0.0,0.0
8.424001,8.449,8425.0,8450.0,25.0,0.024998999999999327,0.8028,2.9237,-1.5707963267948968,1.5443,0.0,0.0,98.0,0.25,0.0,0.8028,2.8835,-1.5707963267948968,1.6679,0.0,0.0
8.449,8.474,8450.0,8475.0,25.0,0.025000000000000355,0.8028,2.8835,-1.5707963267948968,1.6679,0.0,0.0,99.0,0.25,0.0,0.8028,2.8402,-1.5707963267948968,1.7907,0.0,0.0
8.474,8.499001,8475.0,8500.0,25.0,0.025000999999999607,0.8028,2.8402,-1.5707963267948968,1.7907,0.0,0.0,100.0,0.25,0.0,0.8028,2.7938,-1.5707963267948968,1.9127,0.0,0.0
8.499001,8.524,8500.0,8525.0,25.0,0.024998999999999327,0.8028,2.7938,-1.5707963267948968,1.9127,0.0,0.0,101.0,0.25,0.0,0.8028,2.7444,-1.5707963267948968,2.0338,0.0,0.0
8.524,8.55,8525.0,8551.0,26.0,0.026000000000001577,0.8028,2.7444,-1.5707963267948968,2.0338,0.0,0.0,102.0,0.25,0.0,0.8028,2.6899,-1.5707963267948968,2.1589,0.0,0.0
8.55,8.574,8551.0,8575.0,24.0,0.023999999999999133,0.8028,2.6899,-1.5707963267948968,2.1589,0.0,0.0,103.0,0.25,0.0,0.8028,2.6366,-1.5707963267948963,2.2736,0.0,0.0
8.574,8.599,8575.0,8600.0,25.0,0.025000000000000355,0.8028,2.6366,-1.5707963267948963,2.2736,0.0,0.0,104.0,0.25,0.0,0.8029,2.5782,-1.5707963267948963,2.3923,0.0,0.0
8.599,8.625,8600.0,8626.0,26.0,0.0259999999999998,0.8029,2.5782,-1.5707963267948963,2.3923,0.0,0.0,105.0,0.25,0.0,0.8029,2.5144,-1.5707963267948963,2.5148,0.0,0.0
8.625,8.650001,8626.0,8651.0,25.0,0.025000999999999607,0.8029,2.5144,-1.5707963267948963,2.5148,0.0,0.0,106.0,0.25,0.0,0.8029,2.45,-1.5707963267948963,2.6318,0.0,0.0
8.650001,8.674001,8651.0,8675.0,24.0,0.02400000000000091,0.8029,2.45,-1.5707963267948963,2.6318,0.0,0.0,107.0,0.25,0.0,0.8029,2.3854,-1.5707963267948963,2.7435,0.0,0.0
8.674001,8.699,8675.0,8700.0,25.0,0.024998999999999327,0.8029,2.3854,-1.5707963267948963,2.7435,0.0,0.0,108.0,0.25,0.0,0.8029,2.3153,-1.5707963267948963,2.8589,0.0,0.0
8.699,8.724,8700.0,8725.0,25.0,0.025000000000000355,0.8029,2.3153,-1.5707963267948963,2.8589,0.0,0.0,109.0,0.25,0.0,0.8029,2.2423,-1.5707963267948963,2.9736,0.0,0.0
8.724,8.749001,8725.0,8750.0,25.0,0.025000999999999607,0.8029,2.2423,-1.5707963267948963,2.9736,0.0,0.0,110.0,0.25,0.0,0.8029,2.1665,-1.5707963267948963,3.0875,0.0,0.0
8.749001,8.774,8750.0,8775.0,25.0,0.024998999999999327,0.8029,2.1665,-1.5707963267948963,3.0875,0.0,0.0,111.0,0.25,0.0,0.8029,2.0878,-1.5707963267948963,3.2006,0.0,0.0
8.774,8.799001,8775.0,8800.0,25.0,0.025001000000001383,0.8029,2.0878,-1.5707963267948963,3.2006,0.0,0.0,112.0,0.25,0.0,0.8029,2.0064,-1.5707963267948963,3.313,0.0,0.0
8.799001,8.824,8800.0,8825.0,25.0,0.024998999999999327,0.8029,2.0064,-1.5707963267948963,3.313,0.0,0.0,113.0,0.25,0.0,0.8029,1.9221,-1.5707963267948963,3.4246,0.0,0.0
8.824,8.849,8825.0,8850.0,25.0,0.025000000000000355,0.8029,1.9221,-1.5707963267948963,3.4246,0.0,0.0,114.0,0.25,0.0,0.8029,1.835,-1.5707963267948963,3.5354,0.0,0.0
8.849,8.875,8850.0,8876.0,26.0,0.0259999999999998,0.8029,1.835,-1.5707963267948963,3.5354,0.0,0.0,115.0,0.25,0.0,0.8029,1.7415,-1.5707963267948968,3.6499,0.0,0.0
8.875,8.899,8876.0,8900.0,24.0,0.023999999999999133,0.8029,1.7415,-1.5707963267948968,3.6499,0.0,0.0,116.0,0.25,0.0,0.8029,1.6526,-1.5707963267948968,3.7548,0.0,0.0
8.899,8.924001,8900.0,8925.0,25.0,0.025001000000001383,0.8029,1.6526,-1.5707963267948968,3.7548,0.0,0.0,117.0,0.25,0.0,0.8029,1.5573,-1.5707963267948968,3.8634,0.0,0.0
8.924001,8.949,8925.0,8950.0,25.0,0.024998999999999327,0.8029,1.5573,-1.5707963267948968,3.8634,0.0,0.0,118.0,0.25,0.0,0.8029,1.4594,-1.5707963267948968,3.9713,0.0,0.0
8.949,8.974,8950.0,8975.0,25.0,0.025000000000000355,0.8029,1.4594,-1.5707963267948968,3.9713,0.0,0.0,119.0,0.25,0.0,0.8029,1.3587,-1.5707963267948963,4.0784,0.0,0.0
8.974,8.999001,8975.0,9000.0,25.0,0.025000999999999607,0.8029,1.3587,-1.5707963267948963,4.0784,0.0,0.0,120.0,0.25,0.0,0.8029,1.2553,-1.5707963267948963,4.1848,0.0,0.0
8.999001,9.024,9000.0,9025.0,25.0,0.024998999999999327,0.8029,1.2553,-1.5707963267948963,4.1848,0.0,0.0,121.0,0.25,0.0,0.8029,1.1493,-1.5707963267948963,4.2904,0.0,0.0
9.024,9.049001,9025.0,9050.0,25.0,0.025001000000001383,0.8029,1.1493,-1.5707963267948963,4.2904,0.0,0.0,122.0,0.25,0.0,0.8029,1.0407,-1.5707963267948963,4.3954,0.0,0.0
9.049001,9.074,9050.0,9075.0,25.0,0.024998999999999327,0.8029,1.0407,-1.5707963267948963,4.3954,0.0,0.0,123.0,0.25,0.0,0.8029,0.9295,-1.5707963267948963,4.4996,0.0,0.0
9.074,9.1,9075.0,9101.0,26.0,0.0259999999999998,0.8029,0.9295,-1.5707963267948963,4.4996,0.0,0.0,124.0,0.25,0.0,0.8029,0.811,-1.5707963267948963,4.6072,0.0,0.0
9.1,9.124001,9101.0,9125.0,24.0,0.02400100000000016,0.8029,0.811,-1.5707963267948963,4.6072,0.0,0.0,125.0,0.25,0.0,0.8029,0.6992,-1.5707963267948963,4.7061,0.0,0.0
9.124001,9.149,9125.0,9150.0,25.0,0.024998999999999327,0.8029,0.6992,-1.5707963267948963,4.7061,0.0,0.0,126.0,0.25,0.0,0.8029,0.5802,-1.5707963267948968,4.814,0.0,0.0
9.149,9.174001,9150.0,9175.0,25.0,0.025001000000001383,0.8029,0.5802,-1.5707963267948968,4.814,0.0,0.0,127.0,0.25,0.0,0.8029,0.4583,-1.5707963267948968,4.9371,0.0,0.0
