stamp_s,time_s,phase,source_event_name,source_event_count,source_event_stamp_s,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,speed_rate_mps2,gt_speed_rate_mps2,ax_mps2,ay_mps2,az_mps2,imu_accel_norm_mps2,yaw_rate_radps,odom_yaw_rate_radps,imu_yaw_rate_radps,imu_yaw_rad,imu_stamp_s,odom_stamp_s,gt_odom_stamp_s,left_encoder_stamp_s,right_encoder_stamp_s,left_encoder_rad,right_encoder_rad,left_encoder_speed_radps,right_encoder_speed_radps,left_encoder_dt_s,right_encoder_dt_s,encoder_wheel_speed_mps,gt_slip_speed_mps,gt_slip_ratio,x_odom_m,y_odom_m,yaw_odom_rad,odom_raw_wheel_speed_mps,odom_corrected_wheel_speed_mps,odom_longitudinal_slip_ratio,odom_wheel_observation_confidence,odom_imu_acceleration_bias_mps2,odom_encoder_reset_count,odom_imu_speed_mps,odom_frozen_encoder_model_active,odom_frozen_encoder_model_decel_mps2,odom_sensor_fusion_model_speed_mps,odom_sensor_fusion_model_spread_mps,odom_sensor_fusion_model_active,odom_sensor_motion_regime,odom_sensor_fusion_window_raw_speed_mps,odom_sensor_fusion_window_mapped_speed_mps,brake_encoder_stopped,brake_imu_stopped,brake_odom_stopped,brake_gt_stopped,brake_stop_confirmed,brake_stop_elapsed_s,speed_settled,speed_settle_rate_mps2,speed_settle_elapsed_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,gt_odom_x_m,gt_odom_y_m,gt_odom_z_m,gt_odom_yaw_rad,gt_ips_x_m,gt_ips_y_m,gt_ips_z_m,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,speed_command_rate_hz,speed_command_event_count,acceleration_command_rate_hz,acceleration_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles,speed_command_mps,speed_command_accel_mps2,speed_command_steering_rad,speed_command_stamp_s,acceleration_command_mps,acceleration_command_accel_mps2,acceleration_command_steering_rad,acceleration_command_stamp_s
1788488523.8187318,0.039647946,waiting,odom,1,1788488523.8181474,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2067005824999998e-06,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,1788488523.8181474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.941885015464094e-08,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8189762,0.039892145000000004,waiting,imu,1,1788488523.8182657,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2067005824999998e-06,nan,nan,0.0001,0.0,0.0013,0.0013038404810405296,0.0,0.0,0.0,0.0,1788488523.8182657,1788488523.8181474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.941885015464094e-08,0.0,0.0,1.5546572527307165,1.5405339689182842,6.218615273036684,1.0,0.0,0.0,1.2067005824999998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.5546550249597535,1.5405317613855065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8190644,0.039980628000000004,waiting,left_encoder,1,1788488523.8180008,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2067005824999998e-06,nan,nan,0.0001,0.0,0.0013,0.0013038404810405296,0.0,0.0,0.0,0.0,1788488523.8182657,1788488523.8181474,nan,1788488523.8180008,nan,1198.721,nan,nan,nan,nan,nan,nan,nan,nan,5.941885015464094e-08,0.0,0.0,1.5546572527307165,1.5405339689182842,6.218615273036684,1.0,0.0,0.0,1.2067005824999998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.5546550249597535,1.5405317613855065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.819668,0.040584243000000006,waiting,right_encoder,1,1788488523.8181474,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2067005824999998e-06,nan,nan,0.0001,0.0,0.0013,0.0013038404810405296,0.0,0.0,0.0,0.0,1788488523.8182657,1788488523.8181474,nan,1788488523.8180008,1788488523.8181474,1198.721,1198.724,nan,nan,nan,nan,nan,nan,nan,5.941885015464094e-08,0.0,0.0,1.5546572527307165,1.5405339689182842,6.218615273036684,1.0,0.0,0.0,1.2067005824999998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.5546550249597535,1.5405317613855065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8200312,0.040947236000000005,waiting,gt_odom,1,1788488523.8183913,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2067005824999998e-06,nan,nan,0.0001,0.0,0.0013,0.0013038404810405296,0.0,0.0,0.0,0.0,1788488523.8182657,1788488523.8181474,1788488523.8183913,1788488523.8180008,1788488523.8181474,1198.721,1198.724,nan,nan,nan,nan,nan,nan,nan,5.941885015464094e-08,0.0,0.0,1.5546572527307165,1.5405339689182842,6.218615273036684,1.0,0.0,0.0,1.2067005824999998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.5546550249597535,1.5405317613855065,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,nan,nan,nan,nan,nan,0.0,nan,65.8203,0.0056,0.0588,0.0,65.8203,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8204663,0.04138249,waiting,odom,2,1788488523.8200936,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2208275103499998e-06,7.25868308084854e-06,nan,0.0001,0.0,0.0013,0.0013038404810405296,0.0,0.0,0.0,0.0,1788488523.8182657,1788488523.8200936,1788488523.8183913,1788488523.8180008,1788488523.8181474,1198.721,1198.724,nan,nan,nan,nan,nan,nan,nan,6.179505539168357e-08,0.0,0.0,1.5546572527307165,1.5405339689182842,6.218615273036684,1.0,0.0,0.0,1.2067005824999998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.5546550249597535,1.5405317613855065,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,nan,nan,nan,nan,nan,0.0,0,65.8203,0.0056,0.0588,0.0,65.8203,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,1,nan,1,nan,2,nan,1,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8206515,0.041567706,waiting,imu,2,1788488523.8201878,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2208275103499998e-06,7.25868308084854e-06,nan,0.0,0.0,-0.0112,0.0112,0.0,0.0,0.0,0.0,1788488523.8201878,1788488523.8200936,1788488523.8183913,1788488523.8180008,1788488523.8181474,1198.721,1198.724,nan,nan,nan,nan,nan,nan,nan,6.179505539168357e-08,0.0,0.0,14.47423921939785,13.672562911502403,6.87142080713411,1.0,0.0,0.0,1.2208275103499998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.717856422611038,1.702250555939828,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,nan,nan,nan,nan,nan,0.0,0,65.8203,0.0056,0.0588,0.0,65.8482,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,2,nan,1,nan,1,nan,2,nan,1,nan,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8207202,0.041636369,waiting,left_encoder,2,1788488523.8200102,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2208275103499998e-06,7.25868308084854e-06,nan,0.0,0.0,-0.0112,0.0112,0.0,0.0,0.0,0.0,1788488523.8201878,1788488523.8200936,1788488523.8183913,1788488523.8200102,1788488523.8181474,1199.198,1198.724,237.3852643569499,nan,0.0020093917846679688,nan,nan,nan,nan,6.179505539168357e-08,0.0,0.0,14.47423921939785,13.672562911502403,6.87142080713411,1.0,0.0,0.0,1.2208275103499998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.717856422611038,1.702250555939828,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,nan,nan,nan,nan,nan,0.0,0,65.8203,0.0056,0.0588,0.0,65.8482,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,2,nan,2,nan,1,nan,2,nan,1,nan,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8207827,0.041698910000000006,waiting,right_encoder,2,1788488523.8200936,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2208275103499998e-06,7.25868308084854e-06,nan,0.0,0.0,-0.0112,0.0112,0.0,0.0,0.0,0.0,1788488523.8201878,1788488523.8200936,1788488523.8183913,1788488523.8200102,1788488523.8200936,1199.198,1199.202,237.3852643569499,245.6054528972528,0.0020093917846679688,0.0019462108612060547,14.248226158998978,12.255226158998978,6.149135052182126,6.179505539168357e-08,0.0,0.0,14.47423921939785,13.672562911502403,6.87142080713411,1.0,0.0,0.0,1.2208275103499998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.717856422611038,1.702250555939828,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8203,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,nan,nan,nan,nan,nan,0.0,0,65.8203,0.0056,0.0588,0.0,65.8482,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,2,nan,2,nan,2,nan,2,nan,1,nan,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788488523.8211536,0.042069794,waiting,gt_odom,2,1788488523.8202832,nan,nan,nan,nan,nan,nan,0.07999999821186066,nan,0.0,1.2208275103499998e-06,7.25868308084854e-06,0.0,0.0,0.0,-0.0112,0.0112,0.0,0.0,0.0,0.0,1788488523.8201878,1788488523.8200936,1788488523.8202832,1788488523.8200102,1788488523.8200936,1199.198,1199.202,237.3852643569499,245.6054528972528,0.0020093917846679688,0.0019462108612060547,14.248226158998978,12.255226158998978,6.149135052182126,6.179505539168357e-08,0.0,0.0,14.47423921939785,13.672562911502403,6.87142080713411,1.0,0.0,0.0,1.2208275103499998e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.717856422611038,1.702250555939828,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.8482,0.0056,0.0588,0.0,1.993,0.0,0.0576,1.993,0.0,0.0,0.0,0.0,0.0018918514251708984,0.0,0,65.8482,0.0056,0.0588,0.0,65.8482,0.0056,0.0588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,2,nan,2,nan,2,nan,2,nan,2,nan,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
