time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
1.109317,0.480679,-0.127558,0.026861,0.480682,-0.127658,0.026861,0.000100,0.000000,0.480682,-0.127658,0.026861,0.000100,0.000000,0.480682,-0.127658,0.026861,0.000100,0.000000
2.111922,0.706466,-0.120304,0.036818,0.670292,-0.121842,0.034355,0.036207,0.002463,0.669327,-0.121875,0.034312,0.037172,0.002506,0.670292,-0.121842,0.034355,0.036207,0.002463
3.160239,1.763226,-0.082267,0.018924,1.728555,-0.084822,0.019895,0.034765,0.000972,1.728386,-0.084831,0.019892,0.034933,0.000968,1.728555,-0.084822,0.019895,0.034765,0.000972
4.227227,2.871715,-0.111768,-0.066415,2.841279,-0.109302,-0.062247,0.030535,0.004169,2.841249,-0.109303,-0.062247,0.030566,0.004169,2.841279,-0.109302,-0.062247,0.030535,0.004169
5.262135,3.971732,-0.161103,-0.027903,3.938862,-0.159023,-0.028991,0.032936,0.001088,3.938856,-0.159023,-0.028991,0.032942,0.001088,3.938862,-0.159023,-0.028991,0.032936,0.001088
6.285135,5.048742,-0.210455,-0.055476,5.038133,-0.208847,-0.055030,0.010729,0.000446,5.038132,-0.208847,-0.055030,0.010731,0.000446,5.038133,-0.208847,-0.055030,0.010729,0.000446
7.328625,6.168815,-0.265354,-0.055455,6.151311,-0.263689,-0.054833,0.017583,0.000623,6.151311,-0.263689,-0.054833,0.017584,0.000623,6.151311,-0.263689,-0.054833,0.017583,0.000623
8.393538,7.287946,-0.344788,-0.085542,7.274036,-0.341426,-0.082986,0.014311,0.002556,7.274036,-0.341426,-0.082986,0.014311,0.002556,7.274036,-0.341426,-0.082986,0.014311,0.002556
9.501765,8.374797,-0.477606,-0.166658,8.367564,-0.468988,-0.158567,0.011251,0.008092,8.367564,-0.468988,-0.158567,0.011251,0.008092,8.367564,-0.468988,-0.158567,0.011251,0.008092
10.502060,9.359150,-0.708907,-0.312335,9.372883,-0.693643,-0.300547,0.020532,0.011789,9.372883,-0.693643,-0.300547,0.020532,0.011789,9.372883,-0.693643,-0.300547,0.020532,0.011789
11.542152,10.264092,-1.134905,-0.614883,10.306668,-1.114823,-0.583727,0.047074,0.031155,10.306668,-1.114823,-0.583727,0.047074,0.031155,10.306668,-1.114823,-0.583727,0.047074,0.031155
12.586430,10.781702,-1.908110,-1.426026,10.835789,-1.782626,-1.271497,0.136645,0.154529,10.835789,-1.782626,-1.271497,0.136645,0.154529,10.835789,-1.782626,-1.271497,0.136645,0.154529
13.620083,10.505299,-2.803440,-2.198895,10.639412,-2.796344,-2.147757,0.134300,0.051138,10.639412,-2.796344,-2.147757,0.134300,0.051138,10.639412,-2.796344,-2.147757,0.134300,0.051138
14.687494,9.732264,-3.420681,-2.807598,9.891443,-3.466504,-2.743707,0.165643,0.063891,9.891443,-3.466504,-2.743707,0.165643,0.063891,9.891443,-3.466504,-2.743707,0.165643,0.063891
15.738830,8.967161,-3.393477,2.807959,9.108645,-3.493954,2.856150,0.173533,0.048191,9.092552,-3.489144,2.846159,0.157718,0.038200,9.092552,-3.489144,2.846159,0.157718,0.038200
16.805110,8.803206,-3.333950,2.783158,8.927581,-3.433971,2.800351,0.159604,0.017193,8.929593,-3.434791,2.801302,0.161686,0.018144,8.927581,-3.433971,2.800351,0.159604,0.017193
17.824263,8.593065,-3.253153,2.768494,8.730017,-3.360913,2.777318,0.174264,0.008823,8.713840,-3.354762,2.776242,0.157831,0.007748,8.712608,-3.354263,2.776054,0.156569,0.007560
18.871532,8.336632,-3.150889,2.757009,8.460699,-3.255461,2.760679,0.162259,0.003670,8.461458,-3.255768,2.760724,0.163037,0.003716,8.460699,-3.255461,2.760679,0.162259,0.003670
19.958121,7.618652,-2.844122,2.718681,7.766771,-2.962470,2.723746,0.189592,0.005065,7.766905,-2.962527,2.723750,0.189733,0.005069,7.766771,-2.962470,2.723746,0.189592,0.005065
