stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788160540.402509,81.507635,2.076383,-0.050362,-0.070663,2.403894,0.003445,-0.073436,0.331902,0.002773,2.402238,-0.016372,-0.068379,0.327623,0.002284,2.398794,-0.036135,-0.070663,0.322724,0.000000,2.073717
1788160540.508124,81.613249,2.419245,-0.096590,-0.199750,2.757683,-0.040636,-0.202217,0.343032,0.002468,2.754665,-0.060524,-0.197040,0.337353,0.002710,2.750814,-0.084023,-0.199750,0.331807,0.000000,3.299559
1788160540.601358,81.706484,2.753600,-0.179958,-0.290723,3.096972,-0.122380,-0.293627,0.348167,0.002904,3.096513,-0.142163,-0.287646,0.344990,0.003077,3.092354,-0.169501,-0.290723,0.338915,0.000000,3.669549
1788160540.705519,81.810645,3.080201,-0.283842,-0.322667,3.425128,-0.225105,-0.326994,0.349892,0.004327,3.428937,-0.243869,-0.319486,0.351019,0.003181,3.424781,-0.274777,-0.322667,0.344699,0.000000,3.290858
1788160540.823679,81.928804,3.467689,-0.397597,-0.225176,3.817402,-0.337796,-0.232372,0.354789,0.007195,3.825249,-0.352627,-0.222438,0.360377,0.002738,3.821540,-0.386260,-0.225176,0.354032,0.000000,3.413247
1788160540.936876,82.042001,3.858208,-0.452751,-0.025946,4.216650,-0.393761,-0.035495,0.363263,0.009549,4.229859,-0.402573,-0.023207,0.375023,0.002738,4.226012,-0.437315,-0.025946,0.368127,0.000000,3.493229
1788160541.040354,82.145479,4.196062,-0.431588,0.150134,4.559329,-0.376957,0.138044,0.367352,0.012090,4.577704,-0.380270,0.151893,0.385077,0.001759,4.575193,-0.415605,0.150134,0.379467,0.000000,3.261714
1788160541.154052,82.259178,4.573598,-0.342037,0.317715,4.943125,-0.292054,0.300640,0.372892,0.017075,4.965281,-0.288455,0.318116,0.395332,0.000401,4.964541,-0.322828,0.317715,0.391415,0.000000,3.410763
1788160541.254960,82.360086,4.892722,-0.215538,0.441146,5.263875,-0.170332,0.419803,0.373896,0.021343,5.290884,-0.163952,0.437274,0.401490,0.003873,5.294177,-0.191385,0.441146,0.402181,0.000000,3.403106
1788160541.354257,82.459382,5.199634,-0.066359,0.445388,5.572789,-0.031139,0.421740,0.374814,0.023648,5.606107,-0.015784,0.441515,0.409608,0.003873,5.608824,-0.041997,0.445388,0.409915,0.000000,3.436685
1788160541.454946,82.560071,5.518425,0.068834,0.320508,5.874006,0.085806,0.296825,0.355985,0.023683,5.912073,0.098890,0.312262,0.394794,0.008246,5.919282,0.083066,0.320508,0.401110,0.000000,3.439174
1788160541.557299,82.662424,5.812193,0.141133,0.147509,5.865662,0.091094,0.124211,0.073232,0.023298,5.908491,0.097008,0.137855,0.105927,0.009654,5.919282,0.083066,0.147509,0.121820,0.000000,2.955917
1788160541.620154,82.725280,6.050164,0.160318,0.001744,5.863912,0.097492,-0.019939,0.196563,0.021682,5.905039,0.096631,-0.008814,0.158485,0.010557,5.919282,0.083066,0.001744,0.151980,0.000000,3.808823
1788160541.726403,82.831528,6.166839,0.155344,-0.103412,5.866620,0.102299,-0.123143,0.304869,0.019731,5.902001,0.097050,-0.114620,0.271178,0.011208,5.919282,0.083066,-0.103412,0.257893,0.000000,1.098296
1788160541.838418,82.943544,6.304710,0.128429,-0.270767,5.872310,0.104244,-0.289837,0.433075,0.019069,5.899634,0.097663,-0.282599,0.406243,0.011831,5.919282,0.083066,-0.270767,0.388088,0.000000,1.254967
1788160541.947078,83.052204,6.367251,0.109099,-0.309233,5.878234,0.104670,-0.327554,0.489037,0.018320,5.897922,0.098269,-0.321637,0.469453,0.012404,5.919282,0.083066,-0.309233,0.448724,0.000000,0.602239
1788160542.015931,83.121056,6.382393,0.104003,-0.315667,5.975478,0.074693,-0.333414,0.407968,0.017747,5.988649,0.067933,-0.328537,0.395392,0.012870,6.011512,0.053273,-0.315667,0.374334,0.000000,0.236515
1788160542.123318,83.228444,6.413079,0.093721,-0.322973,6.107543,0.034243,-0.340795,0.311272,0.017822,6.116446,0.024470,-0.336246,0.304610,0.013273,6.140657,0.010573,-0.322973,0.284829,0.000000,0.297670
1788160542.222605,83.327730,6.496986,0.064760,-0.343067,6.290195,-0.026500,-0.360989,0.226033,0.017922,6.299790,-0.041687,-0.356340,0.224091,0.013273,6.324864,-0.053145,-0.343067,0.208632,0.000000,0.896535
1788160542.306901,83.412027,6.629854,0.015503,-0.367173,6.598821,-0.139581,-0.385995,0.158158,0.018822,6.616107,-0.161303,-0.380813,0.177339,0.013640,6.645104,-0.171903,-0.367173,0.188026,0.000000,1.691668
1788160542.407910,83.513036,6.774958,-0.042429,-0.392249,6.854497,-0.238289,-0.411163,0.211394,0.018915,6.881950,-0.269281,-0.405731,0.250817,0.013482,6.914719,-0.279500,-0.392249,0.275202,0.000000,1.547378
1788160542.501735,83.606861,6.987849,-0.128754,-0.373322,7.155942,-0.357747,-0.393812,0.284066,0.020490,7.197402,-0.398319,-0.386573,0.341436,0.013251,7.235314,-0.408587,-0.373322,0.373558,0.000000,2.426137
1788160542.605804,83.710929,7.250066,-0.219158,-0.273796,7.459555,-0.457535,-0.297254,0.317347,0.023458,7.513942,-0.505626,-0.286954,0.389480,0.013158,7.557771,-0.516721,-0.273796,0.428049,0.000000,2.663821
1788160542.706837,83.811963,7.572861,-0.285531,-0.121448,7.790958,-0.522472,-0.149247,0.322037,0.027799,7.861250,-0.579935,-0.134606,0.412119,0.013158,7.906026,-0.586454,-0.121448,0.448948,0.000000,3.275622
1788160542.806689,83.911814,7.902855,-0.303292,0.017389,8.117493,-0.538861,-0.014797,0.318688,0.032186,8.198913,-0.597045,0.004075,0.417062,0.013314,8.249333,-0.604332,0.017389,0.458990,0.000000,3.299542
1788160542.888824,83.993949,8.253370,-0.269286,0.198906,8.460863,-0.499812,0.164308,0.310154,0.034599,8.556788,-0.557337,0.185183,0.418373,0.013723,8.612979,-0.564851,0.198906,0.465486,0.000000,4.290694
1788160542.998192,84.103318,8.521967,-0.202163,0.283026,8.724073,-0.431019,0.243567,0.305322,0.039459,8.818837,-0.482866,0.268492,0.408566,0.014534,8.889257,-0.496958,0.283026,0.470963,0.000000,2.544933
1788160543.064387,84.169513,8.846985,-0.108918,0.247594,9.021583,-0.346969,0.205597,0.295217,0.041997,9.123996,-0.397355,0.232741,0.399914,0.014853,9.201532,-0.412108,0.247594,0.466506,0.000000,5.044226
1788160543.172335,84.277461,9.086538,-0.059180,0.140790,9.188035,-0.307765,0.097541,0.268508,0.043249,9.304479,-0.364635,0.125937,0.375235,0.014853,9.381509,-0.376712,0.140790,0.433399,0.000000,2.270722
1788160543.278271,84.383397,9.319775,-0.042523,-0.013392,9.185219,-0.296488,-0.054450,0.287409,0.041058,9.287158,-0.353081,-0.029451,0.312267,0.016059,9.381509,-0.376712,-0.013392,0.339843,0.000000,2.245623
1788160543.373286,84.478411,9.477969,-0.055087,-0.163570,9.186473,-0.286637,-0.197544,0.372270,0.033974,9.279437,-0.346360,-0.179883,0.352498,0.016313,9.381509,-0.376712,-0.163570,0.335778,0.000000,1.636909
1788160543.474292,84.579417,9.576341,-0.078859,-0.300499,9.192772,-0.279375,-0.327046,0.432818,0.026547,9.272765,-0.339528,-0.316628,0.400134,0.016129,9.381509,-0.376712,-0.300499,0.355915,0.000000,1.002376
1788160543.576261,84.681387,9.622094,-0.095139,-0.355135,9.208188,-0.275431,-0.375902,0.451468,0.020766,9.277491,-0.341221,-0.371264,0.423447,0.016129,9.386263,-0.378328,-0.355135,0.368528,0.000000,0.481769
1788160543.636028,84.741153,9.671439,-0.114823,-0.399859,9.405446,-0.347837,-0.417589,0.353621,0.017730,9.467258,-0.415513,-0.415501,0.363461,0.015641,9.582616,-0.456185,-0.399859,0.352729,0.000000,0.870798
1788160543.736009,84.841135,9.727738,-0.140123,-0.442801,9.545901,-0.403947,-0.459144,0.320418,0.016343,9.600878,-0.468176,-0.456591,0.351727,0.013790,9.726125,-0.520501,-0.442801,0.380381,0.000000,0.617565
1788160543.837908,84.943033,9.848488,-0.203810,-0.531539,9.787430,-0.526804,-0.549048,0.328715,0.017509,9.846041,-0.597183,-0.544371,0.393381,0.012832,9.977697,-0.653774,-0.531539,0.468148,0.000000,1.340479
1788160543.938155,85.043281,10.003104,-0.306803,-0.652550,10.005224,-0.671712,-0.671839,0.364916,0.019289,10.077519,-0.757208,-0.665382,0.456511,0.012832,10.211208,-0.810815,-0.652550,0.545285,0.000000,1.853937
1788160544.036944,85.142069,10.180810,-0.465097,-0.808867,10.191089,-0.841585,-0.829747,0.376628,0.020880,10.273278,-0.933458,-0.820980,0.477402,0.012113,10.414377,-0.992893,-0.808867,0.577168,0.000000,2.405337
1788160544.122588,85.227714,10.328947,-0.643591,-0.950991,10.325708,-1.012441,-0.976172,0.368864,0.025181,10.407547,-1.099050,-0.963368,0.462192,0.012377,10.563551,-1.173318,-0.950991,0.579352,0.000000,2.708197
1788160544.185364,85.290490,10.427578,-0.800103,-1.069662,10.390851,-1.128668,-1.097529,0.330611,0.027868,10.484461,-1.225037,-1.082038,0.428724,0.012377,10.642017,-1.298343,-1.069662,0.542427,0.000000,3.017777
1788160544.272300,85.377426,10.467705,-0.878956,-1.125317,10.417022,-1.194644,-1.156424,0.319731,0.031107,10.513610,-1.291019,-1.138796,0.414611,0.013479,10.679422,-1.371380,-1.125317,0.536008,0.000000,1.003867
1788160544.370106,85.475232,10.520303,-1.001290,-1.196939,10.410317,-1.194006,-1.228675,0.221892,0.031736,10.498315,-1.277054,-1.213716,0.276638,0.016777,10.679422,-1.371380,-1.196939,0.402846,0.000000,1.362158
1788160544.475160,85.580286,10.547496,-1.075288,-1.231470,10.410317,-1.194006,-1.228675,0.181417,0.002795,10.492345,-1.269622,-1.246090,0.202008,0.014620,10.679422,-1.371380,-1.231470,0.324152,0.000000,0.750886
1788160544.593240,85.698365,10.554127,-1.095018,-1.240269,10.414200,-1.228320,-1.270220,0.193259,0.029951,10.503013,-1.301782,-1.254889,0.212989,0.014620,10.690559,-1.403381,-1.240269,0.337196,0.000000,0.176092
1788160544.670552,85.775678,10.564882,-1.126741,-1.247338,10.468962,-1.428197,-1.278475,0.316348,0.031137,10.554175,-1.497627,-1.266132,0.371040,0.018795,10.760296,-1.608993,-1.247338,0.520341,0.000000,0.431723
1788160544.772429,85.877554,10.586859,-1.192775,-1.247540,10.536477,-1.671004,-1.285191,0.480875,0.037651,10.635436,-1.756137,-1.266335,0.565452,0.018795,10.846401,-1.865930,-1.247540,0.721456,0.000000,0.682990
1788160544.874258,85.979383,10.628248,-1.314910,-1.241021,10.627091,-1.975920,-1.278672,0.661011,0.037651,10.711802,-2.048636,-1.266537,0.738468,0.025517,10.948429,-2.167220,-1.241021,0.910465,0.000000,1.270244
1788160544.978118,86.083244,10.684312,-1.484468,-1.264093,10.706490,-2.251427,-1.301744,0.767279,0.037651,10.784961,-2.318568,-1.292841,0.840150,0.028748,11.038142,-2.439542,-1.264093,1.018509,0.000000,1.724009
1788160545.088793,86.193919,10.750815,-1.737377,-1.386929,10.763447,-2.521787,-1.424579,0.784511,0.037651,10.835108,-2.584106,-1.418626,0.850915,0.031697,11.105235,-2.707566,-1.386929,1.032899,0.000000,2.356367
1788160545.189839,86.294964,10.772378,-1.944673,-1.556109,10.774547,-2.701681,-1.593759,0.757010,0.037651,10.839077,-2.759728,-1.590248,0.817779,0.034139,11.123099,-2.886915,-1.556109,1.005397,0.000000,2.061373
1788160545.254354,86.359480,10.763206,-2.106277,-1.711293,10.774547,-2.701681,-1.748943,0.595511,0.037651,10.832576,-2.755703,-1.747046,0.653120,0.035753,11.123099,-2.886915,-1.711293,0.859603,0.000000,2.517481
1788160545.358635,86.463761,10.748926,-2.178086,-1.824501,10.756184,-2.682100,-1.866727,0.504067,0.042225,10.832576,-2.755703,-1.860255,0.583643,0.035753,11.123099,-2.886915,-1.824501,0.801526,0.000000,0.703415
1788160545.457640,86.562766,10.729142,-2.238638,-1.922874,10.738216,-2.667298,-1.968421,0.428756,0.045547,10.825161,-2.750424,-1.960479,0.520716,0.037606,11.123099,-2.886915,-1.922874,0.758594,0.000000,0.639588
1788160545.556583,86.661709,10.726244,-2.246218,-1.934893,10.713416,-2.672723,-1.983080,0.426698,0.048187,10.799442,-2.758829,-1.976418,0.517811,0.041525,11.114978,-2.908614,-1.934893,0.768039,0.000000,0.082016
1788160545.657105,86.762230,10.714893,-2.274332,-1.972805,10.611111,-2.850948,-2.027888,0.585881,0.055083,10.708732,-2.959483,-2.014330,0.685178,0.041525,11.032676,-3.112861,-1.972805,0.896725,0.000000,0.301658
1788160545.756518,86.861644,10.679574,-2.348706,-2.060263,10.476304,-3.059786,-2.127659,0.739564,0.067396,10.573054,-3.187056,-2.105193,0.845090,0.044930,10.917346,-3.354233,-2.060263,1.033257,0.000000,0.827926
1788160545.857341,86.962467,10.611097,-2.458681,-2.202648,10.290762,-3.315304,-2.270044,0.914559,0.067396,10.380849,-3.435166,-2.253022,1.003263,0.050374,10.749434,-3.621666,-2.202648,1.171184,0.000000,1.286985
1788160545.953602,87.058728,10.489110,-2.591398,-2.442116,10.089083,-3.503872,-2.509512,0.996309,0.067396,10.159078,-3.604282,-2.503449,1.065296,0.061333,10.560911,-3.823388,-2.442116,1.234081,0.000000,1.870059
1788160546.059549,87.164675,11.050336,-1.931919,-1.493941,9.961745,-3.575250,-2.505261,1.971184,1.011320,10.032003,-3.679952,-2.507329,2.023023,1.013388,10.449384,-3.917254,-2.441824,2.074295,0.947883,8.285469
1788160546.156550,87.261675,11.049742,-1.932135,-1.493639,9.970462,-3.551813,-1.580576,1.946330,0.086937,10.024089,-3.668034,-1.563459,2.016261,0.069820,10.449384,-3.917254,-1.493639,2.073916,0.000000,0.006423
1788160546.261804,87.366930,11.049345,-1.932246,-1.493561,9.970462,-3.551813,-1.580576,1.946018,0.087015,10.017684,-3.657554,-1.566762,2.010227,0.073201,10.449384,-3.917254,-1.493561,2.073695,0.000000,0.003918
1788160546.490329,87.595454,9.970462,-3.551813,-1.580577,0.503167,-0.140514,0.017489,10.063132,1.598066,9.970462,-3.551813,-1.580577,0.000000,0.000000,9.970462,-3.551813,-1.580577,0.000000,0.000000,0.000000
1788160643.172966,184.278092,9.972248,-3.553230,-1.580530,0.480682,-0.127658,0.026861,10.090807,1.607391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000
1788160644.053080,185.158205,9.972248,-3.553230,-1.580530,0.476733,-0.122393,0.027534,10.096308,1.608064,nan,nan,nan,nan,nan,9.970462,-3.551813,-1.580576,0.002280,0.000046,0.000000
1788160644.107080,185.212206,9.972248,-3.553230,-1.580530,0.476733,-0.122393,0.027534,10.096308,1.608064,0.477651,-0.123608,0.027381,10.095032,1.607911,9.970462,-3.551813,-1.580576,0.002280,0.000046,0.000000
1788160644.209951,185.315077,9.972248,-3.553230,-1.580530,0.476733,-0.122393,0.027534,10.096308,1.608064,0.477252,-0.123078,0.027448,10.095588,1.607978,9.970462,-3.551813,-1.580576,0.002280,0.000046,0.000000
1788160644.309613,185.414738,9.973348,-3.553241,-1.580530,0.476733,-0.122393,0.027534,10.097346,1.608064,0.477093,-0.122868,0.027475,10.096847,1.608005,9.970462,-3.551813,-1.580576,0.003220,0.000046,0.000000
1788160644.405679,185.510804,9.973348,-3.553241,-1.580530,0.476733,-0.122393,0.027534,10.097346,1.608064,0.477007,-0.122755,0.027490,10.096966,1.608020,9.970462,-3.551813,-1.580576,0.003220,0.000046,0.000000
1788160644.513305,185.618430,9.973348,-3.553241,-1.580530,0.476733,-0.122393,0.027534,10.097346,1.608064,0.476953,-0.122683,0.027499,10.097041,1.608029,9.970462,-3.551813,-1.580576,0.003220,0.000046,0.000000
1788160644.589641,185.694766,9.973296,-3.558541,-1.580189,0.516846,-0.117363,0.028739,10.063108,1.608928,0.514166,-0.121603,0.027846,10.064178,1.608035,9.970104,-3.589075,-1.580235,0.030701,0.000046,0.070792
1788160644.681283,185.786409,9.973052,-3.583439,-1.577858,0.573756,-0.111662,0.031093,10.019980,1.608951,0.567635,-0.119420,0.030333,10.023038,1.608191,9.969664,-3.642168,-1.577904,0.058826,0.000046,0.267795
1788160644.778023,185.883149,9.972777,-3.662641,-1.570769,0.667148,-0.105022,0.038393,9.962499,1.609162,0.660309,-0.115245,0.037568,9.965243,1.608337,9.969337,-3.734074,-1.570815,0.071516,0.000046,0.808929
1788160644.879883,185.985009,9.973388,-3.784052,-1.560619,0.827583,-0.094336,0.047992,9.862037,1.608611,0.820001,-0.107152,0.047909,9.864284,1.608528,9.970141,-3.893068,-1.560665,0.109064,0.000046,1.190021
1788160644.999809,186.104934,9.976731,-3.994195,-1.549431,1.131904,-0.075141,0.058679,9.674191,1.608110,1.123279,-0.089388,0.059265,9.676318,1.608695,9.974903,-4.195875,-1.549477,0.201688,0.000046,1.754051
1788160645.105876,186.211002,9.983929,-4.270279,-1.540800,1.462833,-0.051852,0.066080,9.508113,1.606881,1.455250,-0.066556,0.068122,9.508399,1.608923,9.983405,-4.527473,-1.540846,0.257194,0.000046,2.651011
1788160645.213405,186.318531,9.991657,-4.594370,-1.557246,1.812077,-0.029531,0.048733,9.367138,1.605979,1.808146,-0.043687,0.051845,9.363684,1.609092,9.991069,-4.880139,-1.557292,0.285769,0.000046,2.954603
1788160645.330579,186.435704,9.986368,-4.981437,-1.618385,2.216041,-0.019499,-0.013328,9.219479,1.605057,2.211198,-0.033449,-0.009172,9.216065,1.609213,9.984196,-5.282841,-1.618431,0.301412,0.000046,3.304071
1788160645.388681,186.493807,9.952292,-5.326120,-1.729157,2.572960,-0.041118,-0.124548,9.076661,1.604609,2.566278,-0.054734,-0.119867,9.074179,1.609290,9.947651,-5.636314,-1.729203,0.310229,0.000046,6.088092
1788160645.479065,186.584190,9.921893,-5.499530,-1.757572,2.750748,-0.063413,-0.154002,8.998705,1.603570,2.744742,-0.077160,-0.148192,8.995198,1.609380,9.916827,-5.813113,-1.757618,0.313623,0.000046,1.930189
1788160645.595886,186.701011,9.838115,-5.885029,-1.815674,3.140273,-0.134721,-0.213996,8.827634,1.601677,3.140482,-0.146562,-0.206362,8.819767,1.609312,9.830825,-6.205298,-1.815720,0.320352,0.000046,3.382717
1788160645.694599,186.799725,9.744784,-6.214631,-1.881068,3.476020,-0.219300,-0.280975,8.674180,1.600093,3.479201,-0.228206,-0.272066,8.665726,1.609002,9.735258,-6.540642,-1.881114,0.326150,0.000046,3.461733
1788160645.798676,186.903802,9.639718,-6.547718,-1.845747,3.814669,-0.312318,-0.247994,8.532961,1.597753,3.823207,-0.317511,-0.237307,8.523338,1.608440,9.632599,-6.881353,-1.845794,0.333710,0.000046,3.345629
1788160645.908504,187.013629,9.556472,-6.940222,-1.689107,4.213043,-0.383720,-0.095026,8.458130,1.594081,4.229014,-0.383479,-0.081599,8.448236,1.607508,9.552103,-7.285343,-1.689153,0.345149,0.000046,3.657111
1788160646.012323,187.117448,9.545798,-7.284834,-1.492235,4.568692,-0.386166,0.096944,8.506657,1.589179,4.586281,-0.379655,0.113783,8.501665,1.606019,9.544953,-7.644202,-1.492282,0.359368,0.000046,3.328823
1788160646.068610,187.173736,9.606703,-7.621747,-1.298177,4.911854,-0.320619,0.286598,8.680327,1.584775,4.934987,-0.308502,0.305775,8.678046,1.603952,9.607520,-7.996950,-1.298223,0.375204,0.000046,6.050080
1788160646.179153,187.284279,9.673110,-7.825607,-1.206875,5.112714,-0.251164,0.374803,8.841346,1.581678,5.141082,-0.236963,0.394726,8.838936,1.601601,9.676810,-8.207290,-1.206921,0.381702,0.000046,1.942341
1788160646.294140,187.399266,9.843719,-8.183094,-1.040608,5.468111,-0.072023,0.538571,9.216041,1.579179,5.501630,-0.054384,0.558561,9.215729,1.599169,9.853207,-8.575265,-1.040654,0.392286,0.000046,3.442165
1788160646.393986,187.499111,10.023949,-8.487373,-1.084820,5.723606,0.079146,0.492342,9.585312,1.577162,5.759876,0.095096,0.511902,9.583375,1.596722,10.000480,-8.839773,-1.084866,0.353181,0.000046,3.543196
1788160646.493160,187.598286,10.144998,-8.758771,-1.252807,5.716382,0.091108,0.323508,9.896110,1.576315,5.757471,0.091162,0.341742,9.877839,1.594549,10.000480,-8.839773,-1.252853,0.165671,0.000046,2.995747
1788160646.593132,187.698258,9.721515,-8.591517,-1.580983,5.716382,0.091108,0.323508,9.561855,1.904492,5.754410,0.090169,0.340434,9.545135,1.921418,10.000480,-8.839773,-1.252643,0.373434,0.328341,4.545859
1788160646.696173,187.801299,9.721217,-8.591314,-1.580783,5.716382,0.091108,-0.004468,9.561546,1.576315,5.751540,0.089561,0.010755,9.545467,1.591538,10.000480,-8.839773,-1.580829,0.373791,0.000046,0.003501
1788160646.797583,187.902709,9.721018,-8.591212,-1.580676,5.716382,0.091108,-0.004468,9.561370,1.576208,5.748849,0.089227,0.009442,9.546106,1.590118,10.000480,-8.839773,-1.580722,0.374008,0.000046,0.002206
