time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
45.634647,8.893790,-3.395544,2.774242,8.997154,-3.459965,2.798135,0.121796,0.023893,9.001388,-3.461605,2.800088,0.126260,0.025846,8.997154,-3.459965,2.798135,0.121796,0.023893
46.719267,8.629800,-3.291282,2.761540,8.730956,-3.359869,2.770798,0.122216,0.009258,8.733289,-3.360827,2.771130,0.124686,0.009591,8.730956,-3.359869,2.770798,0.122216,0.009258
47.803428,8.297694,-3.157435,2.754802,8.405215,-3.230909,2.759061,0.130227,0.004259,8.406165,-3.231301,2.759107,0.131234,0.004305,8.405215,-3.230909,2.759061,0.130227,0.004259
48.908486,7.427690,-2.780918,2.710665,7.554476,-2.867642,2.715828,0.153609,0.005163,7.554626,-2.867707,2.715832,0.153770,0.005166,7.554476,-2.867642,2.715828,0.153609,0.005163
49.941511,6.416954,-2.352854,2.809836,6.535296,-2.433598,2.801031,0.143264,0.008805,6.535322,-2.433609,2.801032,0.143292,0.008805,6.535296,-2.433598,2.801031,0.143264,0.008805
50.992836,5.313784,-2.185961,-3.037154,5.423402,-2.241588,-3.063610,0.122924,0.026456,5.423406,-2.241590,-3.063611,0.122929,0.026456,5.423402,-2.241588,-3.063610,0.122924,0.026456
51.991171,4.297632,-2.417779,-2.918200,4.400519,-2.455658,-2.925782,0.109638,0.007582,4.400520,-2.455659,-2.925782,0.109639,0.007582,4.400519,-2.455658,-2.925782,0.109638,0.007582
53.075985,3.152337,-2.694475,-2.855808,3.243260,-2.724686,-2.863809,0.095811,0.008001,3.243260,-2.724686,-2.863809,0.095811,0.008001,3.243260,-2.724686,-2.863809,0.095811,0.008001
54.092187,2.075483,-2.986741,-2.905870,2.138601,-3.021087,-2.905567,0.071857,0.000303,2.138601,-3.021087,-2.905567,0.071857,0.000303,2.138601,-3.021087,-2.905567,0.071857,0.000303
55.143815,1.046524,-3.214701,-2.959021,1.116228,-3.248902,-2.952291,0.077643,0.006730,1.116228,-3.248902,-2.952291,0.077643,0.006730,1.116228,-3.248902,-2.952291,0.077643,0.006730
56.178435,-0.075936,-3.287212,3.039938,-0.004522,-3.336500,3.059802,0.086772,0.019863,-0.004522,-3.336500,3.059802,0.086772,0.019863,-0.004522,-3.336500,3.059802,0.086772,0.019863
57.198650,-1.050268,-2.989419,2.617040,-1.010818,-3.058278,2.655633,0.079360,0.038593,-1.010818,-3.058278,2.655633,0.079360,0.038593,-1.010818,-3.058278,2.655633,0.079360,0.038593
58.296775,-1.754822,-2.164806,1.908167,-1.754767,-2.267721,1.966194,0.102916,0.058027,-1.754767,-2.267721,1.966194,0.102916,0.058027,-1.754767,-2.267721,1.966194,0.102916,0.058027
59.345854,-1.692444,-1.155771,1.098026,-1.757963,-1.232782,1.164509,0.101111,0.066484,-1.757963,-1.232782,1.164509,0.101111,0.066484,-1.757963,-1.232782,1.164509,0.101111,0.066484
60.397658,-0.879025,-0.582164,0.289812,-0.984944,-0.590024,0.356084,0.106210,0.066271,-0.984944,-0.590024,0.356084,0.106210,0.066271,-0.984944,-0.590024,0.356084,0.106210,0.066271
61.481037,0.228555,-0.238255,0.230395,0.116488,-0.196553,0.262280,0.119575,0.031885,0.116488,-0.196553,0.262280,0.119575,0.031885,0.116488,-0.196553,0.262280,0.119575,0.031885
62.570981,1.398271,-0.189587,0.000704,1.332478,-0.107674,-0.020151,0.105064,0.020855,1.316526,-0.116604,-0.012681,0.109584,0.013385,1.287999,-0.105223,0.021645,0.138842,0.020941
63.604951,2.514121,-0.124257,-0.011447,2.407476,-0.052845,-0.032990,0.128346,0.021543,2.436277,-0.050795,-0.017278,0.107034,0.005831,2.438144,-0.022790,0.010294,0.126760,0.021741
64.653201,3.638301,-0.242769,-0.084308,3.535450,-0.121181,-0.080661,0.159255,0.003646,3.534265,-0.130318,-0.083119,0.153195,0.001188,3.535450,-0.121181,-0.080661,0.159255,0.003646
65.721335,4.836465,-0.311181,-0.066416,4.748950,-0.186690,-0.062462,0.152174,0.003954,4.748747,-0.188210,-0.062337,0.151050,0.004079,4.748950,-0.186690,-0.062462,0.152174,0.003954
66.734941,5.932067,-0.374939,-0.046018,5.852655,-0.248857,-0.045232,0.149007,0.000786,5.852610,-0.249146,-0.045152,0.148787,0.000866,5.852655,-0.248857,-0.045232,0.149007,0.000786
67.805529,7.098193,-0.449812,-0.083407,7.015502,-0.320099,-0.080021,0.153828,0.003386,7.015496,-0.320132,-0.080005,0.153804,0.003402,7.015502,-0.320099,-0.080021,0.153828,0.003386
68.857269,8.246634,-0.573976,-0.147552,8.192538,-0.442389,-0.141268,0.142272,0.006284,8.192538,-0.442392,-0.141266,0.142270,0.006286,8.192538,-0.442389,-0.141268,0.142272,0.006284
69.874222,9.320557,-0.802975,-0.284611,9.291395,-0.668754,-0.275237,0.137352,0.009374,9.291395,-0.668754,-0.275237,0.137352,0.009374,9.291395,-0.668754,-0.275237,0.137352,0.009374
70.912045,10.305896,-1.246425,-0.606514,10.268905,-1.089379,-0.577617,0.161343,0.028897,10.268905,-1.089379,-0.577617,0.161343,0.028897,10.268905,-1.089379,-0.577617,0.161343,0.028897
71.973677,10.859495,-2.093392,-1.496336,10.880443,-1.929487,-1.425728,0.165238,0.070608,10.880443,-1.929487,-1.425728,0.165238,0.070608,10.880443,-1.929487,-1.425728,0.165238,0.070608
73.006617,10.456996,-3.035318,-2.290905,10.547776,-2.915958,-2.229169,0.149959,0.061736,10.547776,-2.915958,-2.229169,0.149959,0.061736,10.547776,-2.915958,-2.229169,0.149959,0.061736
74.075810,9.614328,-3.577598,-2.968296,9.716405,-3.525614,-2.883186,0.114551,0.085110,9.716405,-3.525614,-2.883186,0.114551,0.085110,9.716405,-3.525614,-2.883186,0.114551,0.085110
75.092747,8.994726,-3.492574,2.768738,9.082686,-3.486448,2.807497,0.088172,0.038759,9.071208,-3.482722,2.800939,0.077113,0.032201,9.065847,-3.480532,2.797190,0.072133,0.028452
76.094680,8.788579,-3.411470,2.767285,8.867336,-3.406415,2.778663,0.078919,0.011378,8.868695,-3.407023,2.779099,0.080240,0.011814,8.867336,-3.406415,2.778663,0.078919,0.011378
77.145864,8.533615,-3.311768,2.768935,8.614126,-3.309551,2.773626,0.080542,0.004691,8.614371,-3.309668,2.773665,0.080784,0.004729,8.614126,-3.309551,2.773626,0.080542,0.004691
78.165224,8.076456,-3.129155,2.750024,8.156014,-3.128444,2.754107,0.079561,0.004083,8.156059,-3.128467,2.754110,0.079606,0.004086,8.156014,-3.128444,2.754107,0.079561,0.004083
79.195956,7.060477,-2.673421,2.714493,7.161409,-2.687683,2.716068,0.101935,0.001575,7.161418,-2.687688,2.716068,0.101944,0.001575,7.161409,-2.687683,2.716068,0.101935,0.001575
80.250962,6.040901,-2.307416,2.921061,6.132950,-2.310634,2.907216,0.092106,0.013845,6.132952,-2.310635,2.907216,0.092107,0.013845,6.132950,-2.310634,2.907216,0.092106,0.013845
81.299059,4.956853,-2.335081,-2.893024,5.036328,-2.305634,-2.924881,0.084755,0.031857,5.036329,-2.305634,-2.924881,0.084756,0.031857,5.036328,-2.305634,-2.924881,0.084755,0.031857
82.333965,3.856134,-2.606580,-2.914385,3.927655,-2.556788,-2.926944,0.087146,0.012559,3.927655,-2.556788,-2.926944,0.087146,0.012559,3.927655,-2.556788,-2.926944,0.087146,0.012559
83.350864,2.750397,-2.907324,-2.868266,2.813870,-2.846869,-2.873716,0.087656,0.005450,2.813870,-2.846869,-2.873716,0.087656,0.005450,2.813870,-2.846869,-2.873716,0.087656,0.005450
84.368360,1.710869,-3.170180,-2.911506,1.765298,-3.109480,-2.912441,0.081529,0.000935,1.765298,-3.109480,-2.912441,0.081529,0.000935,1.765298,-3.109480,-2.912441,0.081529,0.000935
85.420191,0.636693,-3.372042,-3.036098,0.684099,-3.317894,-3.026473,0.071968,0.009625,0.684099,-3.317894,-3.026473,0.071968,0.009625,0.684099,-3.317894,-3.026473,0.071968,0.009625
86.525945,-0.526339,-3.285683,2.861068,-0.480452,-3.258761,2.893445,0.053201,0.032377,-0.480452,-3.258761,2.893445,0.053201,0.032377,-0.480452,-3.258761,2.893445,0.053201,0.032377
87.621867,-1.474007,-2.710075,2.277839,-1.470975,-2.708374,2.322070,0.003476,0.044231,-1.470975,-2.708374,2.322070,0.003476,0.044231,-1.470975,-2.708374,2.322070,0.003476,0.044231
88.639693,-1.802734,-1.762045,1.522869,-1.859453,-1.765604,1.585322,0.056831,0.062453,-1.859453,-1.765604,1.585322,0.056831,0.062453,-1.859453,-1.765604,1.585322,0.056831,0.062453
89.659060,-1.430124,-0.947766,0.705013,-1.527873,-0.895135,0.783680,0.111017,0.078667,-1.527873,-0.895135,0.783680,0.111017,0.078667,-1.527873,-0.895135,0.783680,0.111017,0.078667
90.660347,-0.442330,-0.568655,0.283285,-0.586957,-0.455813,0.320263,0.183440,0.036977,-0.586957,-0.455813,0.320263,0.183440,0.036977,-0.586957,-0.455813,0.320263,0.183440,0.036977
91.743725,0.633340,-0.273319,0.057668,0.496950,-0.112812,0.106723,0.210630,0.049055,0.496950,-0.112812,0.106723,0.210630,0.049055,0.496950,-0.112812,0.106723,0.210630,0.049055
92.848577,1.828292,-0.292799,0.117397,1.703266,-0.117219,0.106722,0.215545,0.010675,1.703266,-0.117219,0.106722,0.215545,0.010675,1.703266,-0.117219,0.106722,0.215545,0.010675
93.861971,2.961733,-0.275414,-0.134246,2.846254,-0.095920,-0.124758,0.213432,0.009488,2.846254,-0.095920,-0.124758,0.213432,0.009488,2.846254,-0.095920,-0.124758,0.213432,0.009488
94.879039,4.049128,-0.335291,0.010400,3.934766,-0.157588,0.006960,0.211323,0.003441,3.934766,-0.157588,0.006960,0.211323,0.003441,3.934766,-0.157588,0.006960,0.211323,0.003441
95.981210,5.254858,-0.398598,-0.063721,5.139584,-0.216707,-0.063356,0.215343,0.000365,5.139584,-0.216707,-0.063356,0.215343,0.000365,5.139584,-0.216707,-0.063356,0.215343,0.000365
97.013551,6.404630,-0.449300,-0.060204,6.303793,-0.266524,-0.052970,0.208747,0.007234,6.303793,-0.266524,-0.052970,0.208747,0.007234,6.303793,-0.266524,-0.052970,0.208747,0.007234
98.032055,7.507644,-0.546972,-0.091229,7.441052,-0.360496,-0.087597,0.198010,0.003632,7.441052,-0.360496,-0.087597,0.198010,0.003632,7.441052,-0.360496,-0.087597,0.198010,0.003632
99.065006,8.636430,-0.695472,-0.194601,8.552930,-0.498854,-0.185175,0.213614,0.009426,8.552930,-0.498854,-0.185175,0.213614,0.009426,8.552930,-0.498854,-0.185175,0.213614,0.009426
100.129964,9.740671,-1.003087,-0.374668,9.658485,-0.790262,-0.354181,0.228143,0.020487,9.658485,-0.790262,-0.354181,0.228143,0.020487,9.658485,-0.790262,-0.354181,0.228143,0.020487
101.151723,10.593227,-1.534728,-0.822947,10.548518,-1.309469,-0.775254,0.229652,0.047693,10.548518,-1.309469,-0.775254,0.229652,0.047693,10.548518,-1.309469,-0.775254,0.229652,0.047693
102.168875,10.837812,-2.456203,-1.809138,10.865450,-2.237240,-1.732879,0.220701,0.076259,10.865450,-2.237240,-1.732879,0.220701,0.076259,10.865450,-2.237240,-1.732879,0.220701,0.076259
103.230863,10.254099,-3.329162,-2.425771,10.336786,-3.156717,-2.368210,0.191244,0.057561,10.336786,-3.156717,-2.368210,0.191244,0.057561,10.336786,-3.156717,-2.368210,0.191244,0.057561
104.320274,9.284990,-3.647750,2.977605,9.370318,-3.550831,3.046471,0.129129,0.068866,9.370318,-3.550831,3.046471,0.129129,0.068866,9.370318,-3.550831,3.046471,0.129129,0.068866
105.401761,8.936491,-3.540552,2.770143,9.007893,-3.462324,2.793376,0.105914,0.023233,9.013701,-3.464644,2.796419,0.108274,0.026276,9.007893,-3.462324,2.793376,0.105914,0.023233
106.469397,8.679372,-3.438807,2.763468,8.751011,-3.365420,2.772897,0.102556,0.009429,8.753426,-3.366430,2.773276,0.103549,0.009808,8.751011,-3.365420,2.772897,0.102556,0.009429
107.537765,8.394625,-3.325198,2.759603,8.469377,-3.255120,2.763757,0.102464,0.004154,8.469745,-3.255279,2.763783,0.102624,0.004180,8.469377,-3.255120,2.763757,0.102464,0.004154
108.606054,7.633829,-3.003473,2.719135,7.719944,-2.941973,2.724263,0.105821,0.005128,7.720004,-2.942000,2.724264,0.105854,0.005130,7.719944,-2.941973,2.724263,0.105821,0.005128
109.639858,6.594534,-2.543763,2.780747,6.662800,-2.477146,2.775216,0.095384,0.005531,6.662813,-2.477153,2.775216,0.095389,0.005531,6.662800,-2.477146,2.775216,0.095384,0.005531
110.655176,5.599395,-2.316853,3.115924,5.683416,-2.240668,3.090549,0.113418,0.025375,5.683418,-2.240669,3.090549,0.113419,0.025375,5.683416,-2.240668,3.090549,0.113418,0.025375
111.691007,5.347758,-1.874839,2.840914,4.583659,-2.358979,-3.082891,0.904566,0.359381,4.583659,-2.358979,-3.082891,0.904566,0.359381,4.583659,-2.358979,-3.082891,0.904566,0.359381
112.758305,4.348519,-1.890526,-2.827982,3.588350,-2.567242,-2.735478,1.017744,0.092505,3.588350,-2.567242,-2.735478,1.017744,0.092505,3.588350,-2.567242,-2.735478,1.017744,0.092505
113.782370,4.382649,-2.070276,-2.831799,2.499675,-2.924356,-2.963946,2.067619,0.132147,2.499675,-2.924356,-2.963946,2.067619,0.132147,2.499675,-2.924356,-2.963946,2.067619,0.132147
114.828247,3.412091,-2.431818,-2.850952,1.446842,-3.209626,-2.891998,2.113572,0.041045,1.446842,-3.209626,-2.891998,2.113572,0.041045,1.446842,-3.209626,-2.891998,2.113572,0.041045
115.843631,2.948423,-2.655626,-2.824171,0.356330,-3.336429,-3.110527,2.680007,0.286355,0.356330,-3.336429,-3.110527,2.680007,0.286355,0.356330,-3.336429,-3.110527,2.680007,0.286355
116.859379,2.896782,-2.669715,-2.894933,-0.681762,-3.263575,2.811968,3.627485,0.576284,-0.679589,-3.265885,2.807799,3.625720,0.580454,-0.681762,-3.263575,2.811968,3.627485,0.576284
117.945311,2.594222,-2.682729,2.987939,-1.588364,-2.787669,2.473603,4.183902,0.514336,-1.587788,-2.787831,2.473188,4.183330,0.514751,-1.588364,-2.787669,2.473603,4.183902,0.514336
119.031105,2.764440,-2.673664,3.087179,-2.119152,-1.984375,1.921297,4.931996,1.165882,-2.121926,-1.985212,1.921467,4.934626,1.165712,-2.119152,-1.984375,1.921297,4.931996,1.165882
120.114125,2.916700,-2.662679,-2.932845,-2.307799,-1.128159,1.638832,5.445195,1.711508,-2.314339,-1.128285,1.639761,5.451434,1.710580,-2.307799,-1.128159,1.638832,5.445195,1.711508
121.148691,2.730223,-2.684685,-3.139024,-2.400130,-0.427335,1.898935,5.605011,1.245226,-2.402902,-0.425733,1.903197,5.608193,1.240964,-2.400130,-0.427335,1.898935,5.605011,1.245226
122.166366,2.624002,-2.674128,2.961413,-2.462271,-0.343000,2.441982,5.595027,0.519431,-2.468969,-0.337330,2.462721,5.603479,0.498692,-2.471092,-0.335798,2.471902,5.606047,0.489511
123.183855,2.953159,-2.653198,-2.864337,-2.592585,-0.245480,2.545068,6.045857,0.873781,-2.587901,-0.248696,2.543629,6.040279,0.875220,-2.592585,-0.245480,2.545068,6.045857,0.873781
124.261677,2.794466,-2.677960,-3.009610,-2.738687,-0.185886,2.937065,6.068461,0.336511,-2.733814,-0.187123,2.926637,6.063510,0.346939,-2.738687,-0.185886,2.937065,6.068461,0.336511
125.284910,2.557893,-2.764232,-2.602836,-2.973036,-0.214702,-2.793762,6.090261,0.190926,-2.970774,-0.214165,-2.797873,6.088432,0.195037,-2.973036,-0.214702,-2.793762,6.090261,0.190926
126.322346,2.830504,-2.705004,-2.707755,-3.568128,-0.850781,-2.065416,6.661879,0.642339,-3.567932,-0.850521,-2.065765,6.661762,0.641990,-3.568128,-0.850781,-2.065416,6.661879,0.642339
127.371682,2.249686,-3.208352,-2.148895,-3.950739,-1.509911,-1.956101,6.428839,0.192794,-3.945625,-1.510113,-1.955752,6.423853,0.193142,-3.950739,-1.509911,-1.956101,6.428839,0.192794
128.371943,2.351175,-3.034970,-2.359694,-4.221259,-2.358998,-1.887304,6.607105,0.472390,-4.223697,-2.357172,-1.884840,6.609717,0.474854,-4.228437,-2.356264,-1.884198,6.614525,0.475495
129.457875,2.761603,-2.735762,-2.682714,-4.417503,-3.007225,-1.993509,7.184237,0.689204,-4.411674,-3.009510,-1.994456,7.178499,0.688258,-4.410061,-3.010995,-1.993265,7.176944,0.689448
130.473004,2.667088,-2.788714,-2.582053,-4.478059,-3.078964,-2.298407,7.151040,0.283646,-4.474705,-3.079102,-2.292709,7.147694,0.289344,-4.472169,-3.087888,-2.297251,7.145524,0.284802
131.474389,2.547988,-2.879839,-2.405118,-4.575354,-3.178952,-2.308755,7.129620,0.096363,-4.580010,-3.188531,-2.299652,7.134679,0.105466,-4.576030,-3.201416,-2.299371,7.131272,0.105747
132.491884,2.453290,-2.981914,-2.248837,-4.660826,-3.290838,-2.221829,7.120820,0.027008,-4.668481,-3.294954,-2.216117,7.128647,0.032720,-4.665898,-3.310586,-2.211483,7.126771,0.037354
133.516312,2.366840,-3.108076,-2.109993,-4.721720,-3.426615,-2.097885,7.095714,0.012108,-4.742540,-3.422742,-2.104753,7.116341,0.005240,-4.751297,-3.439095,-2.101364,7.125830,0.008629
134.527801,2.973604,-2.647148,-2.814248,-4.803507,-3.557307,-2.018623,7.830189,0.795625,-4.805272,-3.556760,-2.012182,7.831878,0.802067,-4.818216,-3.566989,-2.002903,7.845927,0.811346
135.545847,2.834873,-2.703787,-2.691719,-4.881720,-3.677869,-2.304909,7.777830,0.386810,-4.888188,-3.684028,-2.316357,7.785020,0.375362,-4.901520,-3.689496,-2.316320,7.798935,0.375399
136.595849,2.710401,-2.781150,-2.483309,-4.994659,-3.792966,-2.352643,7.771211,0.130666,-4.991856,-3.788681,-2.352167,7.767875,0.131142,-5.007043,-3.795889,-2.345008,7.783871,0.138301
137.598701,2.609077,-2.878601,-2.292111,-5.089211,-3.893903,-2.249207,7.764952,0.042905,-5.083813,-3.890250,-2.253840,7.759122,0.038272,-5.099782,-3.900615,-2.241734,7.776311,0.050378
138.598836,2.522564,-2.994962,-2.146765,-5.178570,-4.015113,-2.139348,7.768409,0.007417,-5.170881,-4.009034,-2.143951,7.759989,0.002814,-5.184993,-4.020958,-2.132894,7.775545,0.013870
