time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
100.983680,3.166706,2.689684,1.135573,18.849245,-1.432989,1.130727,16.215378,0.004846,18.853482,-1.428209,1.132391,16.218262,0.003181,18.859611,-1.414255,1.132608,16.220654,0.002965
102.009002,3.212989,2.793336,1.163238,18.896230,-1.320737,1.162455,16.213872,0.000783,18.898849,-1.319413,1.161974,16.216069,0.001264,18.907354,-1.308514,1.160287,16.221537,0.002951
103.056234,3.260723,2.909044,1.192805,18.953729,-1.197238,1.191844,16.221343,0.000961,18.946481,-1.204073,1.191187,16.216065,0.001618,18.955216,-1.193757,1.190008,16.221901,0.002797
104.139188,3.339708,2.576143,0.645019,18.990491,-1.095306,1.090696,16.075651,0.445677,18.996862,-1.090850,1.055574,16.080837,0.410555,19.001865,-1.081746,1.055703,16.083636,0.410684
105.160765,3.436434,2.651648,0.679389,19.069415,-0.981972,0.845533,16.049713,0.166144,19.065192,-0.989036,0.853779,16.047201,0.174390,19.074561,-0.983566,0.842111,16.055087,0.162722
106.186679,3.536282,2.736337,0.723677,19.165626,-0.894057,0.785219,16.045440,0.061541,19.152354,-0.894407,0.793291,16.032592,0.069614,19.164462,-0.889838,0.786304,16.043351,0.062626
107.207961,3.616715,2.810488,0.762772,19.233603,-0.823660,0.783577,16.034158,0.020804,19.236279,-0.819049,0.786046,16.035719,0.023274,19.243066,-0.811871,0.785779,16.040708,0.023006
108.294652,3.704203,2.898347,0.806953,19.319418,-0.744885,0.803524,16.034590,0.003429,19.325838,-0.734549,0.808559,16.038498,0.001606,19.329321,-0.723383,0.813000,16.039365,0.006047
109.377752,3.792516,2.995162,0.851848,19.427240,-0.638713,0.844420,16.051469,0.007428,19.423817,-0.646136,0.840920,16.049817,0.010928,19.417313,-0.626772,0.851862,16.039099,0.000014
110.378637,3.868090,3.085404,0.890250,19.491735,-0.560618,0.878141,16.043434,0.012110,19.496602,-0.557067,0.878761,16.047367,0.011489,19.493269,-0.536747,0.887966,16.039521,0.002284
111.416489,3.941778,3.180278,0.927352,19.570387,-0.470949,0.912560,16.049451,0.014792,19.567289,-0.462978,0.916733,16.044621,0.010619,19.567374,-0.442138,0.924572,16.039985,0.002780
112.500038,4.015952,3.283635,0.965326,19.653417,-0.372751,0.949027,16.059249,0.016298,19.646865,-0.365194,0.952551,16.051150,0.012775,19.642689,-0.338249,0.962226,16.040977,0.003100
113.532098,4.083733,3.385655,0.999887,19.715326,-0.278408,0.983235,16.055281,0.016652,19.714089,-0.267022,0.986960,16.051482,0.012928,19.710023,-0.237995,0.996268,16.040941,0.003620
