time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
4.861463,4.055266,-0.152021,-0.043322,4.226700,-0.153827,-0.043873,0.171443,0.000550,4.226768,-0.153603,-0.043480,0.171509,0.000158,4.227101,-0.153227,-0.043322,0.171839,0.000000,3.591089
4.961234,4.391257,-0.167130,-0.047153,4.564492,-0.169420,-0.047764,0.173251,0.000611,4.564693,-0.168954,-0.047311,0.173446,0.000158,4.565028,-0.168525,-0.047153,0.173777,0.000000,3.378402
5.066598,4.737526,-0.184738,-0.054842,4.912651,-0.187530,-0.055527,0.175148,0.000686,4.912987,-0.187023,-0.055087,0.175476,0.000245,4.913357,-0.186304,-0.054842,0.175838,0.000000,3.295646
5.166780,5.083669,-0.204850,-0.061348,5.260524,-0.208163,-0.062108,0.176887,0.000760,5.261050,-0.207501,-0.061645,0.177402,0.000297,5.261455,-0.206549,-0.061348,0.177794,0.000000,3.450388
5.286027,5.488483,-0.229937,-0.061642,5.667095,-0.233507,-0.062401,0.178648,0.000760,5.667604,-0.232806,-0.061989,0.179144,0.000348,5.668045,-0.231584,-0.061642,0.179569,0.000000,3.417348
5.402416,5.889776,-0.254326,-0.059575,6.068058,-0.258145,-0.060335,0.178323,0.000760,6.068549,-0.257428,-0.059970,0.178800,0.000395,6.069026,-0.255917,-0.059575,0.179258,0.000000,3.515333
5.497457,6.230409,-0.274201,-0.057496,6.407168,-0.278276,-0.058256,0.176806,0.000760,6.407640,-0.277576,-0.057934,0.177263,0.000438,6.408152,-0.275791,-0.057496,0.177750,0.000000,3.494793
5.596877,6.558927,-0.293732,-0.061667,6.734997,-0.298082,-0.062427,0.176124,0.000760,6.735450,-0.297406,-0.062144,0.176562,0.000477,6.735996,-0.295347,-0.061667,0.177076,0.000000,3.323935
5.696484,6.888412,-0.315536,-0.071489,7.065637,-0.320380,-0.072249,0.177291,0.000760,7.066096,-0.319611,-0.071966,0.177731,0.000477,7.066652,-0.317394,-0.071489,0.178250,0.000000,3.303724
5.798112,7.218994,-0.340609,-0.080158,7.396534,-0.345771,-0.080918,0.177615,0.000760,7.396953,-0.345152,-0.080701,0.178016,0.000543,7.397568,-0.342534,-0.080158,0.178585,0.000000,3.292007
5.898556,7.545546,-0.368102,-0.088899,7.721099,-0.373520,-0.089659,0.175637,0.000760,7.721502,-0.372933,-0.089471,0.176023,0.000572,7.722155,-0.370036,-0.088899,0.176620,0.000000,3.230907
6.017040,7.905025,-0.402828,-0.105010,8.071261,-0.407845,-0.105769,0.166312,0.000760,8.071648,-0.407288,-0.105608,0.166683,0.000598,8.072342,-0.404095,-0.105010,0.167322,0.000000,3.055346
6.114215,8.174051,-0.433717,-0.124429,8.321662,-0.436891,-0.125189,0.147645,0.000760,8.322035,-0.436376,-0.125050,0.148007,0.000621,8.322766,-0.432950,-0.124429,0.148716,0.000000,2.778147
6.218569,8.413911,-0.466165,-0.145820,8.537431,-0.466392,-0.146580,0.123520,0.000760,8.537789,-0.465920,-0.146461,0.123878,0.000640,8.538557,-0.462288,-0.145820,0.124706,0.000000,2.325981
6.331565,8.628614,-0.500456,-0.171423,8.653475,-0.485045,-0.172183,0.029249,0.000760,8.653834,-0.484560,-0.172064,0.029812,0.000640,8.654615,-0.480853,-0.171423,0.032562,0.000000,1.920006
6.431409,8.750622,-0.522672,-0.189030,8.743240,-0.501472,-0.189790,0.022449,0.000760,8.743567,-0.501086,-0.189701,0.022709,0.000671,8.744392,-0.497211,-0.189030,0.026212,0.000000,1.241639
6.530334,8.833146,-0.539248,-0.202289,8.824215,-0.517584,-0.203049,0.023432,0.000760,8.824544,-0.517192,-0.202960,0.023674,0.000671,8.825380,-0.513262,-0.202289,0.027121,0.000000,0.850419
6.633001,8.919524,-0.557611,-0.216679,8.912805,-0.536489,-0.217439,0.022165,0.000760,8.913120,-0.536131,-0.217362,0.022415,0.000683,8.913984,-0.532100,-0.216679,0.026106,0.000000,0.862529
6.694489,9.027611,-0.582738,-0.237801,9.024321,-0.562365,-0.238561,0.020638,0.000760,9.024610,-0.562066,-0.238503,0.020889,0.000702,9.025519,-0.557891,-0.237801,0.024936,0.000000,1.799270
6.798540,9.111570,-0.603874,-0.255278,9.111968,-0.584493,-0.256037,0.019386,0.000760,9.112245,-0.584216,-0.255988,0.019670,0.000710,9.113183,-0.579952,-0.255278,0.023977,0.000000,0.835950
6.855045,9.243804,-0.640395,-0.282888,9.244959,-0.621277,-0.283648,0.019153,0.000760,9.245226,-0.621018,-0.283606,0.019429,0.000717,9.246203,-0.616635,-0.282888,0.023881,0.000000,2.404211
6.970889,9.336468,-0.668378,-0.301357,9.339192,-0.649693,-0.302116,0.018882,0.000760,9.339449,-0.649452,-0.302080,0.019159,0.000724,9.340457,-0.644980,-0.301357,0.023736,0.000000,0.835357
7.025383,9.485874,-0.717298,-0.330932,9.489462,-0.698975,-0.331692,0.018671,0.000760,9.489720,-0.698729,-0.331656,0.018963,0.000724,9.490764,-0.694147,-0.330932,0.023661,0.000000,2.957692
7.133152,9.575549,-0.749070,-0.350492,9.576351,-0.729855,-0.351252,0.019232,0.000760,9.576599,-0.729626,-0.351222,0.019472,0.000729,9.577677,-0.724961,-0.350492,0.024203,0.000000,0.871978
7.244417,9.707195,-0.799614,-0.381527,9.706407,-0.779816,-0.382287,0.019814,0.000760,9.706636,-0.779618,-0.382266,0.020004,0.000739,9.707771,-0.774824,-0.381527,0.024797,0.000000,1.269945
7.298067,9.782243,-0.830717,-0.402333,9.773767,-0.807717,-0.403093,0.024513,0.000760,9.773996,-0.807518,-0.403072,0.024622,0.000739,9.775152,-0.802673,-0.402333,0.028927,0.000000,1.507368
7.398738,9.888080,-0.877920,-0.433709,9.880794,-0.855356,-0.434469,0.023711,0.000760,9.881005,-0.855183,-0.434456,0.023813,0.000747,9.882215,-0.850231,-0.433709,0.028304,0.000000,1.159910
7.498989,9.996677,-0.930544,-0.467321,9.986994,-0.906823,-0.468081,0.025621,0.000760,9.987206,-0.906649,-0.468068,0.025703,0.000747,9.988454,-0.901618,-0.467321,0.030072,0.000000,1.194927
7.601621,10.077974,-0.973368,-0.499074,10.065318,-0.947994,-0.499834,0.028355,0.000760,10.065520,-0.947831,-0.499825,0.028411,0.000750,10.066809,-0.942729,-0.499074,0.032610,0.000000,0.902252
7.701607,10.147672,-1.013032,-0.530477,10.133240,-0.986482,-0.531237,0.030219,0.000760,10.133426,-0.986340,-0.531233,0.030255,0.000756,10.134760,-0.981165,-0.530477,0.034383,0.000000,0.800184
7.761116,10.212367,-1.052643,-0.563528,10.197359,-1.025597,-0.564288,0.030931,0.000760,10.197538,-1.025464,-0.564286,0.030962,0.000758,10.198909,-1.020231,-0.563528,0.035095,0.000000,1.277338
7.863886,10.250514,-1.077430,-0.586233,10.235276,-1.050203,-0.586993,0.031201,0.000760,10.235455,-1.050070,-0.586991,0.031230,0.000758,10.236845,-1.044809,-0.586233,0.035369,0.000000,0.439669
7.964731,10.306483,-1.116299,-0.621747,10.291166,-1.088831,-0.622507,0.031450,0.000760,10.291331,-1.088713,-0.622509,0.031473,0.000762,10.292765,-1.083394,-0.621747,0.035650,0.000000,0.677321
8.068462,10.361218,-1.157404,-0.659346,10.346298,-1.129991,-0.660106,0.031211,0.000760,10.346462,-1.129873,-0.660108,0.031236,0.000762,10.347927,-1.124512,-0.659346,0.035476,0.000000,0.660388
8.165774,10.419234,-1.204616,-0.701312,10.405166,-1.177701,-0.702071,0.030370,0.000760,10.405317,-1.177597,-0.702076,0.030392,0.000764,10.406831,-1.172177,-0.701312,0.034728,0.000000,0.765986
8.266075,10.483859,-1.262237,-0.751478,10.470984,-1.236267,-0.752238,0.028987,0.000760,10.471129,-1.236169,-0.752243,0.029010,0.000765,10.472694,-1.230693,-0.751478,0.033462,0.000000,0.863626
8.364152,10.548991,-1.326846,-0.806735,10.536752,-1.301311,-0.807495,0.028317,0.000760,10.536891,-1.301219,-0.807502,0.028340,0.000766,10.538512,-1.295687,-0.806735,0.032874,0.000000,0.937969
8.463856,10.616122,-1.401601,-0.868450,10.605125,-1.377338,-0.869210,0.026639,0.000760,10.605258,-1.377251,-0.869217,0.026664,0.000767,10.606943,-1.371662,-0.868450,0.031315,0.000000,1.005245
8.530909,10.678685,-1.480893,-0.931918,10.668368,-1.457188,-0.932678,0.025852,0.000760,10.668495,-1.457107,-0.932686,0.025877,0.000768,10.670246,-1.451465,-0.931918,0.030614,0.000000,1.506958
8.632132,10.722443,-1.543331,-0.982685,10.712443,-1.519885,-0.983445,0.025490,0.000760,10.712570,-1.519803,-0.983453,0.025515,0.000768,10.714369,-1.514127,-0.982685,0.030299,0.000000,0.752561
8.729733,10.776880,-1.632066,-1.054411,10.767166,-1.608843,-1.055170,0.025173,0.000760,10.767282,-1.608771,-1.055180,0.025195,0.000769,10.769160,-1.603044,-1.054411,0.030031,0.000000,1.066616
8.835344,10.825917,-1.727663,-1.132310,10.816841,-1.705039,-1.133070,0.024377,0.000760,10.816951,-1.704971,-1.133080,0.024399,0.000770,10.818908,-1.699202,-1.132310,0.029311,0.000000,1.029264
8.931046,10.867902,-1.828370,-1.213958,10.859136,-1.805946,-1.214717,0.024076,0.000760,10.859241,-1.805882,-1.214728,0.024099,0.000770,10.861279,-1.800077,-1.213958,0.029058,0.000000,1.126235
8.983712,10.897253,-1.917944,-1.288179,10.888951,-1.896228,-1.288939,0.023249,0.000760,10.889051,-1.896167,-1.288949,0.023270,0.000771,10.891163,-1.890337,-1.288179,0.028271,0.000000,1.790122
9.080589,10.913047,-1.978605,-1.336911,10.905231,-1.958048,-1.337671,0.021993,0.000760,10.905326,-1.957991,-1.337682,0.022013,0.000771,10.907490,-1.952144,-1.336911,0.027038,0.000000,0.646528
9.179979,10.933512,-2.085749,-1.421784,10.926259,-2.066980,-1.422544,0.020122,0.000760,10.926348,-2.066925,-1.422555,0.020141,0.000771,10.928600,-2.061060,-1.421784,0.025173,0.000000,1.098855
9.284555,10.945561,-2.206046,-1.516274,10.938718,-2.189907,-1.517033,0.017530,0.000760,10.938802,-2.189855,-1.517045,0.017545,0.000771,10.941152,-2.183978,-1.516274,0.022505,0.000000,1.155421
9.382487,10.946124,-2.326982,-1.610506,10.939530,-2.312121,-1.611266,0.016258,0.000760,10.939610,-2.312071,-1.611278,0.016272,0.000772,10.942058,-2.306191,-1.610506,0.021185,0.000000,1.234068
9.482378,10.934959,-2.450565,-1.705901,10.928474,-2.437193,-1.706661,0.014861,0.000760,10.928549,-2.437146,-1.706672,0.014871,0.000772,10.931097,-2.431272,-1.705901,0.019676,0.000000,1.244140
9.593580,10.912758,-2.569670,-1.797617,10.906646,-2.555987,-1.798377,0.014986,0.000760,10.906719,-2.555940,-1.798388,0.015000,0.000772,10.909359,-2.550082,-1.797617,0.019881,0.000000,1.099133
9.663583,10.881334,-2.681344,-1.885052,10.876940,-2.662782,-1.885811,0.019075,0.000760,10.877010,-2.662736,-1.885823,0.019104,0.000772,10.879734,-2.656899,-1.885052,0.024497,0.000000,1.632554
9.767437,10.860082,-2.740996,-1.931564,10.856328,-2.721373,-1.932323,0.019979,0.000760,10.856391,-2.721331,-1.932335,0.020009,0.000771,10.859167,-2.715506,-1.931564,0.025506,0.000000,0.610674
9.867067,10.830837,-2.811188,-1.988694,10.827659,-2.791101,-1.989454,0.020337,0.000760,10.827719,-2.791060,-1.989465,0.020368,0.000771,10.830550,-2.785256,-1.988694,0.025934,0.000000,0.761706
9.964750,10.802555,-2.869947,-2.040093,10.799724,-2.849772,-2.040853,0.020372,0.000760,10.799782,-2.849733,-2.040864,0.020404,0.000771,10.802661,-2.843948,-2.040093,0.025999,0.000000,0.668238
10.050655,10.771804,-2.926377,-2.091374,10.769181,-2.906257,-2.092134,0.020291,0.000760,10.769238,-2.906217,-2.092145,0.020323,0.000771,10.772161,-2.900456,-2.091374,0.025924,0.000000,0.752413
10.152550,10.742602,-2.974258,-2.136975,10.739452,-2.955390,-2.137735,0.019129,0.000760,10.739504,-2.955354,-2.137745,0.019157,0.000770,10.742469,-2.949612,-2.136975,0.024646,0.000000,0.550413
10.250514,10.697896,-3.039203,-2.202721,10.694088,-3.021727,-2.203481,0.017887,0.000760,10.694137,-3.021691,-2.203491,0.017911,0.000770,10.697155,-3.015983,-2.202721,0.023232,0.000000,0.800051
10.348556,10.648041,-3.102599,-2.265995,10.643540,-3.086278,-2.266755,0.016930,0.000760,10.643587,-3.086244,-2.266765,0.016951,0.000770,10.646656,-3.080573,-2.265995,0.022070,0.000000,0.822649
10.448644,10.586816,-3.170532,-2.335120,10.581566,-3.155457,-2.335879,0.015963,0.000760,10.581610,-3.155424,-2.335889,0.015980,0.000769,10.584734,-3.149799,-2.335120,0.020837,0.000000,0.914112
10.549499,10.519211,-3.235852,-2.404055,10.514486,-3.220665,-2.404815,0.015905,0.000760,10.514528,-3.220632,-2.404824,0.015924,0.000769,10.517704,-3.215058,-2.404055,0.020849,0.000000,0.931760
10.650489,10.459096,-3.287145,-2.459245,10.456325,-3.270573,-2.460005,0.016802,0.000760,10.456366,-3.270541,-2.460014,0.016827,0.000768,10.459581,-3.265010,-2.459245,0.022141,0.000000,0.782705
10.750959,10.409793,-3.325114,-2.503293,10.408374,-3.307755,-2.504053,0.017417,0.000760,10.408414,-3.307722,-2.504061,0.017446,0.000768,10.411659,-3.302228,-2.503293,0.022962,0.000000,0.619725
10.831526,10.365884,-3.356021,-2.542092,10.364843,-3.338710,-2.542851,0.017342,0.000760,10.364880,-3.338680,-2.542859,0.017370,0.000767,10.368151,-3.333216,-2.542092,0.022917,0.000000,0.665712
10.933830,10.333493,-3.377184,-2.571550,10.333752,-3.359259,-2.572310,0.017927,0.000760,10.333788,-3.359228,-2.572318,0.017958,0.000767,10.337075,-3.353789,-2.571550,0.023668,0.000000,0.378162
10.999479,10.307650,-3.393052,-2.593744,10.308545,-3.374998,-2.594504,0.018076,0.000760,10.308581,-3.374969,-2.594511,0.018107,0.000767,10.311881,-3.369547,-2.593744,0.023883,0.000000,0.463225
11.102431,10.284055,-3.407153,-2.613617,10.284160,-3.389521,-2.614377,0.017632,0.000760,10.284193,-3.389494,-2.614383,0.017660,0.000766,10.287507,-3.384089,-2.613617,0.023321,0.000000,0.267600
11.210718,10.247439,-3.427541,-2.644120,10.247256,-3.410259,-2.644880,0.017283,0.000760,10.247289,-3.410231,-2.644887,0.017310,0.000766,10.250619,-3.404855,-2.644120,0.022908,0.000000,0.391180
11.273737,10.193329,-3.455147,-2.690276,10.191811,-3.438677,-2.691036,0.016539,0.000760,10.191841,-3.438652,-2.691042,0.016562,0.000765,10.195195,-3.433315,-2.690276,0.021911,0.000000,0.940412
11.364540,10.163425,-3.469034,-2.715093,10.161786,-3.452744,-2.715853,0.016371,0.000760,10.161816,-3.452720,-2.715858,0.016393,0.000765,10.165181,-3.447405,-2.715093,0.021700,0.000000,0.363661
11.465849,10.106013,-3.493235,-2.761543,10.103234,-3.477674,-2.762303,0.015808,0.000760,10.103262,-3.477650,-2.762308,0.015827,0.000765,10.106648,-3.472379,-2.761543,0.020866,0.000000,0.614187
11.519336,10.032079,-3.520325,-2.814078,10.027108,-3.505723,-2.814838,0.015425,0.000760,10.027135,-3.505700,-2.814842,0.015438,0.000764,10.030543,-3.500486,-2.814078,0.019898,0.000000,1.483752
11.619806,9.986588,-3.534871,-2.844445,9.979538,-3.521043,-2.845205,0.015521,0.000760,9.979565,-3.521020,-2.845209,0.015530,0.000764,9.982985,-3.515842,-2.844445,0.019367,0.000000,0.477443
11.676020,9.896872,-3.559425,-2.902075,9.887658,-3.546232,-2.902835,0.016092,0.000760,9.887682,-3.546210,-2.902839,0.016096,0.000764,9.891123,-3.541101,-2.902075,0.019204,0.000000,1.681092
11.783548,9.823511,-3.575392,-2.946529,9.818222,-3.561506,-2.947289,0.014859,0.000760,9.818246,-3.561485,-2.947293,0.014871,0.000763,9.821699,-3.556428,-2.946529,0.019051,0.000000,0.689058
11.890180,9.738292,-3.589609,-2.997155,9.732883,-3.576067,-2.997915,0.014583,0.000760,9.732907,-3.576045,-2.997918,0.014594,0.000763,9.736371,-3.571053,-2.997155,0.018655,0.000000,0.818456
11.961366,9.646177,-3.600627,-3.046435,9.637715,-3.587449,-3.047195,0.015661,0.000760,9.637738,-3.587428,-3.047198,0.015666,0.000763,9.641212,-3.582508,-3.046435,0.018787,0.000000,1.315152
12.069067,9.547626,-3.607133,-3.102134,9.534648,-3.594318,-3.102894,0.018238,0.000760,9.534671,-3.594298,-3.102897,0.018237,0.000763,9.538151,-3.589455,-3.102134,0.020057,0.000000,0.904556
12.124570,9.419181,-3.607517,3.110891,9.401731,-3.594799,3.110132,0.021593,0.000760,9.401752,-3.594780,3.110129,0.021587,0.000762,9.405234,-3.590037,3.110891,0.022362,0.000000,2.295939
12.219486,9.341832,-3.603593,3.073615,9.329485,-3.591177,3.072856,0.017511,0.000760,9.329505,-3.591158,3.072854,0.017510,0.000762,9.332985,-3.586470,3.073615,0.019274,0.000000,0.815551
12.323570,9.237600,-3.593860,3.028266,9.234137,-3.582436,3.027506,0.011936,0.000760,9.234157,-3.582419,3.027504,0.011948,0.000762,9.237631,-3.577802,3.028266,0.016058,0.000000,1.012227
12.375368,9.192514,-3.588185,3.009127,9.201420,-3.578370,3.008367,0.013253,0.000760,9.201438,-3.578353,3.008366,0.013279,0.000761,9.204910,-3.573760,3.009127,0.019020,0.000000,0.871187
12.485765,9.152522,-3.582261,2.992419,9.163487,-3.572963,2.991659,0.014376,0.000760,9.163506,-3.572946,2.991657,0.014402,0.000761,9.166973,-3.568382,2.992419,0.020036,0.000000,0.365268
12.556751,9.119251,-3.576938,2.978334,9.130170,-3.567690,2.977574,0.014309,0.000760,9.130187,-3.567674,2.977573,0.014333,0.000761,9.133652,-3.563134,2.978334,0.019949,0.000000,0.484769
12.650719,9.100847,-3.573679,2.968255,9.130170,-3.567690,2.977574,0.029928,0.009319,9.113160,-3.565134,2.968247,0.014988,0.000008,9.115939,-3.560125,2.968255,0.020285,0.000000,0.195679
12.752517,9.075798,-3.569015,2.953574,9.088684,-3.560305,2.952814,0.015553,0.000760,9.089353,-3.560747,2.953508,0.015878,0.000066,9.092161,-3.555781,2.953574,0.021044,0.000000,0.250339
12.852610,9.074493,-3.568853,2.952357,9.088684,-3.560305,2.952814,0.016567,0.000457,9.089353,-3.560747,2.952291,0.016928,0.000066,9.092161,-3.555781,2.952357,0.021978,0.000000,0.013142
12.904281,9.074593,-3.568850,2.952316,9.088684,-3.560305,2.952814,0.016480,0.000498,9.089331,-3.560743,2.952285,0.016821,0.000031,9.092161,-3.555781,2.952316,0.021896,0.000000,0.001962
13.003475,9.074693,-3.568847,2.952303,9.088684,-3.560305,2.952814,0.016393,0.000510,9.089309,-3.560738,2.952307,0.016715,0.000004,9.092161,-3.555781,2.952303,0.021814,0.000000,0.001002
13.059480,9.074693,-3.568847,2.952286,9.088684,-3.560305,2.952814,0.016393,0.000527,9.089268,-3.560725,2.952357,0.016686,0.000070,9.092161,-3.555781,2.952286,0.021814,0.000000,0.000000
13.169525,9.074293,-3.568859,2.952014,9.088684,-3.560305,2.952814,0.016741,0.000799,9.088795,-3.560636,2.952136,0.016672,0.000122,9.091690,-3.555691,2.952014,0.021819,0.000000,0.003634
13.269497,9.067449,-3.567460,2.947372,9.088684,-3.560305,2.952814,0.022408,0.005442,9.081919,-3.559382,2.947886,0.016573,0.000514,9.084559,-3.554305,2.947372,0.021582,0.000000,0.069874
13.368986,9.055874,-3.565100,2.939701,9.088684,-3.560305,2.952814,0.033158,0.013113,9.070876,-3.557365,2.941155,0.016879,0.001454,9.072849,-3.551956,2.939701,0.021469,0.000000,0.119022
13.469589,9.039061,-3.561494,2.929000,9.052548,-3.552913,2.928241,0.015985,0.000760,9.053985,-3.553782,2.930287,0.016799,0.001287,9.056019,-3.548417,2.929000,0.021415,0.000000,0.170906
13.570434,9.020028,-3.557253,2.917840,9.052548,-3.552913,2.928241,0.032808,0.010401,9.034945,-3.549586,2.919127,0.016772,0.001287,9.036984,-3.544197,2.917840,0.021400,0.000000,0.192914
13.624716,9.000683,-3.552620,2.906746,9.014351,-3.544190,2.905986,0.016059,0.000760,9.016322,-3.545331,2.908524,0.017254,0.001778,9.017815,-3.539723,2.906746,0.021445,0.000000,0.372770
13.720017,8.991007,-3.550204,2.900976,9.014351,-3.544190,2.905986,0.024106,0.005010,9.007018,-3.543119,2.902994,0.017508,0.002018,9.008252,-3.537405,2.900976,0.021475,0.000000,0.104255
13.773290,8.975082,-3.546172,2.891703,8.989031,-3.537909,2.890943,0.016213,0.000760,8.991173,-3.539123,2.893520,0.017568,0.001817,8.992491,-3.533460,2.891703,0.021556,0.000000,0.313556
13.869869,8.967217,-3.544103,2.887438,8.989031,-3.537909,2.890943,0.022676,0.003505,8.983769,-3.537232,2.889378,0.017921,0.001940,8.984904,-3.531507,2.887438,0.021714,0.000000,0.083047
13.921906,8.956328,-3.541222,2.881720,8.989031,-3.537909,2.890943,0.032871,0.009224,8.973400,-3.534600,2.884177,0.018312,0.002458,8.973998,-3.528640,2.881720,0.021692,0.000000,0.218217
14.018448,8.950477,-3.539594,2.878496,8.964913,-3.531564,2.877736,0.016519,0.000760,8.967671,-3.533018,2.880722,0.018408,0.002226,8.968367,-3.527134,2.878496,0.021802,0.000000,0.062562
14.123329,8.943418,-3.537701,2.874477,8.964913,-3.531564,2.877736,0.022353,0.003259,8.960803,-3.531157,2.876778,0.018575,0.002301,8.961359,-3.525231,2.874477,0.021849,0.000000,0.069935
14.176815,8.936457,-3.535705,2.871014,8.964913,-3.531564,2.877736,0.028756,0.006722,8.954258,-3.529395,2.873630,0.018887,0.002616,8.954451,-3.523328,2.871014,0.021840,0.000000,0.134970
14.278883,8.931312,-3.534256,2.868270,8.964913,-3.531564,2.877736,0.033709,0.009466,8.949629,-3.528160,2.871382,0.019305,0.003112,8.949295,-3.521890,2.868270,0.021825,0.000000,0.052821
14.388443,8.920313,-3.531079,2.862566,8.934814,-3.523170,2.861806,0.016517,0.000760,8.938461,-3.524967,2.865392,0.019149,0.002826,8.938263,-3.518763,2.862566,0.021768,0.000000,0.104607
