time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
1.124190,0.480458,-0.127647,0.026811,0.480682,-0.127658,0.026861,0.000224,0.000050,0.483297,-0.127587,0.026231,0.002839,0.000580,0.480682,-0.127658,0.026565,0.000224,0.000246
2.181914,0.184818,-0.131540,0.103012,1.539855,-0.578136,-0.384584,1.426736,0.487596,1.577073,-0.532097,-0.305345,1.448731,0.408357,1.671604,-0.080386,0.075245,1.487666,0.027766
2.781108,0.358537,-0.050449,-0.431947,0.357901,-0.050156,-0.431887,0.000700,0.000060,0.358114,-0.081884,-0.388327,0.031438,0.043620,0.357901,-0.050156,-0.431887,0.000700,0.000060
3.825443,0.359354,-0.050826,-0.431846,0.357901,-0.050156,-0.431887,0.001600,0.000041,0.358606,-0.054422,-0.428332,0.003673,0.003514,0.357901,-0.050156,-0.431863,0.001600,0.000017
4.867092,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.358028,-0.050913,-0.431568,0.001242,0.000278,0.357901,-0.050156,-0.431853,0.001500,0.000007
5.916102,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357925,-0.050299,-0.431855,0.001424,0.000009,0.357901,-0.050156,-0.431849,0.001500,0.000003
6.968163,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357906,-0.050185,-0.431883,0.001484,0.000037,0.357901,-0.050156,-0.431847,0.001500,0.000001
7.984886,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357902,-0.050162,-0.431886,0.001497,0.000040,0.357901,-0.050156,-0.431846,0.001500,0.000001
9.006028,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050157,-0.431887,0.001499,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
10.050677,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050157,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
11.070077,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
12.101720,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
13.119871,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
14.122947,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
15.177445,0.359263,-0.050784,-0.431846,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431887,0.001500,0.000041,0.357901,-0.050156,-0.431846,0.001500,0.000000
16.258466,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
17.293241,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
18.345416,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
19.388984,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
20.439054,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
21.448787,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
22.499472,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
23.564293,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
24.663351,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
25.732916,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
26.736932,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
27.818291,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
28.851867,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
29.863382,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
30.961253,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
32.022493,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
33.116687,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
34.160166,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
35.180283,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
36.245149,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
37.260263,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
38.295416,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
39.315687,0.359305,-0.050693,-0.431846,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431887,0.001503,0.000041,0.357901,-0.050156,-0.431846,0.001503,0.000000
