time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
1.088422,0.785490,-0.071957,0.029590,0.785490,-0.071957,0.029590,0.000000,0.000000,0.785490,-0.071957,0.029590,0.000000,0.000000,0.785490,-0.071957,0.029590,0.000000,0.000000
2.158285,1.914046,-0.118150,-0.075390,1.896033,-0.098509,-0.060636,0.026650,0.014755,1.895998,-0.098437,-0.060444,0.026727,0.014947,1.896064,-0.098368,-0.060377,0.026733,0.015014
3.160794,5.102445,-0.331789,-0.153912,5.159080,-0.216863,-0.141747,0.128122,0.012165,5.159550,-0.216029,-0.141226,0.129079,0.012687,5.159843,-0.213855,-0.140619,0.131160,0.013294
4.180409,8.322768,-0.830209,-0.077373,8.430624,-0.627896,-0.127235,0.229267,0.049862,8.430952,-0.627323,-0.127110,0.229927,0.049737,8.431848,-0.621194,-0.126106,0.235766,0.048734
5.212824,9.687145,-0.961676,-0.246875,9.544297,-0.756862,-0.225273,0.249709,0.021602,9.544499,-0.756606,-0.225249,0.249803,0.021625,9.545666,-0.748903,-0.224144,0.255516,0.022730
6.233919,10.459574,-1.300013,-0.644723,10.366674,-1.090199,-0.619254,0.229461,0.025469,10.366801,-1.090074,-0.619260,0.229524,0.025463,10.368419,-1.081312,-0.618125,0.236938,0.026598
7.331019,10.977412,-2.174102,-1.429888,10.929717,-1.945646,-1.373302,0.233382,0.056586,10.929789,-1.945579,-1.373314,0.233433,0.056574,10.932427,-1.936123,-1.372174,0.242194,0.057714
8.396534,10.680931,-3.184898,-2.244433,10.697755,-2.999510,-2.187388,0.186150,0.057045,10.697793,-2.999467,-2.187398,0.186197,0.057035,10.701655,-2.990248,-2.186259,0.195750,0.058173
9.396904,10.189509,-3.567277,-2.708468,10.218215,-3.418552,-2.660724,0.151470,0.047744,10.218239,-3.418521,-2.660729,0.151505,0.047739,10.222588,-3.409831,-2.659596,0.160884,0.048872
10.447655,9.270767,-3.691162,3.012202,9.318544,-3.591155,3.072202,0.110834,0.060000,9.318560,-3.591133,3.072201,0.110860,0.059999,9.323112,-3.583449,3.073331,0.119759,0.061129
