stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788155183.011027,4.950599,9.456319,-0.554345,-0.389057,9.450426,-0.755183,-0.432427,0.200924,0.043370,9.580817,-0.774841,-0.427844,0.253215,0.038788,9.818976,-0.632815,-0.389057,0.371050,0.000000,1.324215
1788155183.096453,5.036025,9.661652,-0.652840,-0.506717,9.643841,-0.862553,-0.549559,0.210468,0.042842,9.787608,-0.884259,-0.545505,0.263476,0.038788,10.029854,-0.734131,-0.506717,0.377070,0.000000,2.667520
1788155183.161625,5.101197,9.812218,-0.742209,-0.560072,9.719580,-0.917186,-0.602001,0.197987,0.041929,9.849935,-0.936148,-0.600522,0.197572,0.040450,10.115434,-0.784665,-0.560072,0.306174,0.000000,2.680720
1788155183.261337,5.200909,9.894379,-0.795212,-0.581090,9.748160,-0.943028,-0.619692,0.207917,0.038602,9.874928,-0.959764,-0.621926,0.165698,0.040835,10.151559,-0.807850,-0.581090,0.257491,0.000000,0.977119
1788155183.363319,5.302891,9.989545,-0.859367,-0.599574,9.748160,-0.943028,-0.619692,0.255472,0.020118,9.884426,-0.966706,-0.640409,0.150239,0.040835,10.161332,-0.814398,-0.599574,0.177576,0.000000,1.125756
1788155183.425509,5.365081,10.033174,-0.889500,-0.603572,9.748160,-0.943028,-0.619692,0.289997,0.016120,9.874677,-0.964369,-0.642572,0.175290,0.039000,10.161493,-0.814508,-0.603572,0.148626,0.000000,0.852532
1788155183.529546,5.469118,10.040109,-0.894415,-0.603955,9.748160,-0.943028,-0.619692,0.295969,0.015737,9.862492,-0.964190,-0.638798,0.190830,0.034843,10.167383,-0.818570,-0.603955,0.148159,0.000000,0.081606
1788155183.593178,5.532750,10.046023,-0.898557,-0.604127,9.772132,-0.966543,-0.636323,0.282202,0.032196,9.862468,-0.969410,-0.639005,0.196755,0.034878,10.174642,-0.823580,-0.604127,0.148878,0.000000,0.113532
1788155183.693031,5.632603,10.060806,-0.908862,-0.601963,9.804266,-0.994745,-0.629343,0.270534,0.027380,9.887235,-0.992875,-0.636374,0.192835,0.034411,10.206771,-0.845705,-0.601963,0.159043,0.000000,0.180338
1788155183.793622,5.733195,10.118792,-0.948311,-0.589410,9.873637,-1.049049,-0.612095,0.265046,0.022685,9.951528,-1.044614,-0.622970,0.193006,0.033560,10.278977,-0.894647,-0.589410,0.168935,0.000000,0.699012
1788155183.898129,5.837701,10.211756,-1.008725,-0.564367,9.969272,-1.118675,-0.583619,0.266247,0.019252,10.042169,-1.112499,-0.596879,0.198818,0.032512,10.377639,-0.958850,-0.564367,0.173219,0.000000,1.059060
1788155184.016566,5.956138,10.343535,-1.087697,-0.518457,10.102595,-1.205593,-0.533371,0.268238,0.014914,10.171087,-1.199647,-0.549616,0.205600,0.031158,10.514801,-1.041332,-0.518457,0.177431,0.000000,1.297739
1788155184.128705,6.068277,10.476452,-1.160637,-0.488826,10.235374,-1.283819,-0.500087,0.270726,0.011261,10.298368,-1.278112,-0.518377,0.213341,0.029551,10.649485,-1.115549,-0.488826,0.178811,0.000000,1.357078
1788155184.231190,6.170762,10.589903,-1.220297,-0.480631,10.347842,-1.346165,-0.488765,0.272830,0.008135,10.410152,-1.341270,-0.510181,0.216667,0.029551,10.763087,-1.175375,-0.480631,0.178915,0.000000,1.244105
1788155184.283288,6.222860,10.674765,-1.265924,-0.517710,10.428771,-1.391949,-0.521834,0.276398,0.004124,10.481676,-1.387432,-0.543441,0.228140,0.025731,10.844322,-1.219667,-0.517710,0.175753,0.000000,1.851589
1788155184.380398,6.319970,10.709028,-1.286306,-0.553380,10.462975,-1.413349,-0.554101,0.276915,0.000721,10.511775,-1.408378,-0.576828,0.231970,0.023448,10.878542,-1.239973,-0.553380,0.175733,0.000000,0.410544
1788155184.441232,6.380804,10.757633,-1.319207,-0.627143,10.513247,-1.447264,-0.625233,0.275904,0.001910,10.557610,-1.442598,-0.648305,0.235021,0.021162,10.928294,-1.273303,-0.627143,0.176727,0.000000,0.979300
1788155184.534168,6.473740,10.781030,-1.337282,-0.670157,10.537582,-1.466863,-0.665788,0.275786,0.004369,10.578462,-1.461274,-0.688919,0.237503,0.018762,10.952429,-1.291599,-0.670157,0.177383,0.000000,0.320657
1788155184.608324,6.547896,10.821187,-1.372211,-0.748980,10.580191,-1.505052,-0.742366,0.275183,0.006614,10.617575,-1.498442,-0.765367,0.239566,0.016387,10.994811,-1.327996,-0.748980,0.179166,0.000000,0.703561
1788155184.713820,6.653392,10.846682,-1.397632,-0.802146,10.607875,-1.532776,-0.792838,0.274395,0.009308,10.644839,-1.526065,-0.818533,0.239239,0.016387,11.022524,-1.355169,-0.802146,0.180896,0.000000,0.342206
1788155184.813309,6.752882,10.886834,-1.443465,-0.890626,10.652269,-1.582711,-0.879081,0.272782,0.011545,10.686163,-1.576913,-0.904481,0.240992,0.013855,11.066951,-1.405375,-0.890626,0.184101,0.000000,0.609641
1788155184.878533,6.818105,10.929443,-1.502537,-0.994716,10.700681,-1.649090,-0.981467,0.271680,0.013248,10.729563,-1.643675,-1.003637,0.244688,0.008921,11.115101,-1.471675,-0.994716,0.188206,0.000000,1.118210
1788155184.978795,6.918367,10.961214,-1.556599,-1.083578,10.740276,-1.716039,-1.069616,0.272460,0.013962,10.766797,-1.711152,-1.090253,0.248363,0.006675,11.154601,-1.538836,-1.083578,0.194201,0.000000,0.624571
1788155185.080394,7.019966,11.006572,-1.661914,-1.240374,10.792673,-1.835890,-1.226630,0.275718,0.013744,10.816368,-1.831048,-1.245083,0.254527,0.004708,11.206382,-1.658360,-1.240374,0.199841,0.000000,1.131988
1788155185.143935,7.083507,11.035291,-1.773379,-1.392836,10.824999,-1.959802,-1.380249,0.281027,0.012587,10.846527,-1.954403,-1.396026,0.261536,0.003190,11.238348,-1.781395,-1.392836,0.203215,0.000000,1.806728
1788155185.248405,7.187977,11.045452,-1.857036,-1.502830,10.836497,-2.050170,-1.491277,0.284540,0.011553,10.856297,-2.045678,-1.504720,0.267143,0.001889,11.249600,-1.872442,-1.502830,0.204729,0.000000,0.806238
1788155185.329139,7.268711,11.043262,-1.983441,-1.667977,10.835398,-2.188120,-1.659046,0.291721,0.008931,10.852920,-2.182751,-1.669024,0.275599,0.001047,11.247603,-2.009152,-1.667977,0.205952,0.000000,1.566688
1788155185.435055,7.374628,11.024998,-2.096175,-1.791338,10.816359,-2.316457,-1.784967,0.303405,0.006370,10.831134,-2.311728,-1.791862,0.289907,0.000525,11.226998,-2.137767,-1.791338,0.206237,0.000000,1.079197
1788155185.527864,7.467436,10.980250,-2.239534,-1.950141,10.771024,-2.469992,-1.947339,0.311266,0.002803,10.782757,-2.465133,-1.950560,0.299831,0.000419,11.179678,-2.290769,-1.950141,0.205904,0.000000,1.617323
1788155185.631996,7.571568,10.915499,-2.375631,-2.071581,10.707611,-2.608666,-2.072023,0.312287,0.000441,10.717189,-2.604233,-2.072000,0.302631,0.000419,11.114169,-2.429896,-2.071581,0.205947,0.000000,1.454046
1788155185.729795,7.669367,10.847175,-2.486816,-2.164621,10.641298,-2.718606,-2.168293,0.310020,0.003672,10.648045,-2.715270,-2.165739,0.303058,0.001118,11.046844,-2.540373,-2.164621,0.206727,0.000000,1.327447
1788155185.794742,7.734314,10.789307,-2.566606,-2.223128,10.587292,-2.794155,-2.230348,0.304283,0.007220,10.592755,-2.790994,-2.225025,0.298299,0.001897,10.992510,-2.615988,-2.223128,0.209117,0.000000,1.518748
1788155185.896905,7.836477,10.752927,-2.612305,-2.250746,10.551515,-2.838372,-2.260539,0.302775,0.009793,10.556161,-2.836358,-2.253609,0.298190,0.002864,10.956836,-2.661374,-2.250746,0.209730,0.000000,0.571137
1788155185.979997,7.919569,10.709020,-2.664509,-2.280365,10.508328,-2.889272,-2.292370,0.301323,0.012005,10.511099,-2.889168,-2.284295,0.299407,0.003930,10.912600,-2.714456,-2.280365,0.209617,0.000000,0.822004
1788155186.079546,8.019119,10.670770,-2.707656,-2.304427,10.469978,-2.931808,-2.319211,0.300935,0.014784,10.472089,-2.932210,-2.309618,0.299831,0.005191,10.874400,-2.757870,-2.304427,0.209729,0.000000,0.578323
1788155186.183377,8.122949,10.632956,-2.748392,-2.327762,10.432897,-2.970875,-2.344326,0.299203,0.016563,10.433654,-2.973427,-2.332953,0.300603,0.005191,10.836179,-2.799286,-2.327762,0.209499,0.000000,0.535358
1788155186.282314,8.221886,10.595287,-2.787122,-2.351117,10.394931,-3.007773,-2.369258,0.298042,0.018141,10.394561,-3.011579,-2.358994,0.301118,0.007877,10.798161,-2.838599,-2.351117,0.209303,0.000000,0.546788
1788155186.345236,8.284808,10.550845,-2.830638,-2.377885,10.347592,-3.050899,-2.396705,0.299712,0.018821,10.347241,-3.057391,-2.385762,0.304749,0.007877,10.751204,-2.884783,-2.377885,0.207546,0.000000,0.995529
1788155186.460685,8.400257,10.516106,-2.862987,-2.401343,10.312082,-3.081209,-2.420779,0.298742,0.019436,10.310309,-3.089299,-2.411699,0.305891,0.010357,10.715056,-2.918592,-2.401343,0.206574,0.000000,0.417564
1788155186.545822,8.485394,10.455904,-2.915631,-2.440891,10.249677,-3.133005,-2.461503,0.299635,0.020612,10.247793,-3.141932,-2.452476,0.307446,0.011585,10.653260,-2.972843,-2.440891,0.205481,0.000000,0.915499
1788155186.646722,8.586294,10.391869,-2.967077,-2.484213,10.182624,-3.183513,-2.505913,0.301045,0.021700,10.180436,-3.195018,-2.495798,0.310904,0.011585,10.586522,-3.026706,-2.484213,0.203581,0.000000,0.814031
1788155186.702576,8.642148,10.318981,-3.020364,-2.531746,10.108507,-3.234242,-2.553699,0.300072,0.021953,10.104890,-3.247820,-2.544575,0.312364,0.012830,10.511800,-3.081601,-2.531746,0.202310,0.000000,1.659689
1788155186.796968,8.736541,10.279486,-3.047039,-2.560832,10.068481,-3.258436,-2.582512,0.298683,0.021680,10.062868,-3.274161,-2.574763,0.313860,0.013931,10.470172,-3.109795,-2.560832,0.200747,0.000000,0.498502
1788155186.900062,8.839634,10.191890,-3.100222,-2.628296,9.976822,-3.309933,-2.650203,0.300388,0.021907,9.970846,-3.325672,-2.644119,0.315733,0.015823,10.378510,-3.165619,-2.628296,0.197747,0.000000,0.991950
1788155186.980371,8.919943,10.089952,-3.152092,-2.708956,9.871679,-3.359360,-2.730699,0.301004,0.021743,9.863727,-3.378364,-2.724779,0.319964,0.015823,10.272238,-3.219999,-2.708956,0.194523,0.000000,1.435785
1788155187.080474,9.020046,9.996469,-3.191029,-2.783241,9.773320,-3.396239,-2.805431,0.303161,0.022190,9.764640,-3.414673,-2.800724,0.322120,0.017483,10.172929,-3.261459,-2.783241,0.189996,0.000000,1.003755
1788155187.181413,9.120986,9.869900,-3.230959,-2.886011,9.640963,-3.432956,-2.908127,0.305311,0.022117,9.629846,-3.454821,-2.903493,0.328238,0.017483,10.038858,-3.303958,-2.886011,0.184053,0.000000,1.317748
1788155187.263736,9.203308,9.723226,-3.259828,-3.006081,9.486245,-3.457871,-3.028237,0.308838,0.022156,9.472640,-3.479161,-3.025113,0.333017,0.019032,9.880604,-3.335305,-3.006081,0.174541,0.000000,1.815685
1788155187.363701,9.303273,9.575080,-3.271230,-3.128156,9.318303,-3.463776,3.134387,0.320949,0.020642,9.300381,-3.486552,3.135410,0.349032,0.019620,9.707217,-3.348241,-3.128156,0.152942,0.000000,1.484578
1788155187.466942,9.406514,9.496968,-3.701695,-3.123363,9.089644,-3.462677,3.139180,0.472274,0.020642,9.071721,-3.485687,3.140202,0.476964,0.019620,9.478584,-3.351862,-3.123363,0.350316,0.000000,4.232619
1788155187.564776,9.504349,9.425018,-3.700836,3.106994,8.884985,-3.456775,3.086352,0.592623,0.020642,8.869519,-3.475608,3.086216,0.599423,0.020778,9.273846,-3.350186,3.106994,0.381848,0.000000,0.735799
1788155187.620420,9.559992,9.364800,-3.697260,3.070834,8.842071,-3.453623,3.050192,0.576719,0.020642,8.827700,-3.470722,3.049671,0.582920,0.021163,9.230877,-3.347920,3.070834,0.374130,0.000000,1.105164
1788155445.809637,267.749209,0.528503,-0.124282,0.038785,0.479651,-0.122403,0.027038,0.048888,0.011747,0.487795,-0.127159,0.027710,0.040809,0.011075,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155445.859231,267.798804,0.528503,-0.124282,0.038785,0.479661,-0.161296,0.018860,0.061283,0.019925,0.481792,-0.123645,0.027199,0.046715,0.011586,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155445.875674,267.815247,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.479847,-0.130387,0.025484,0.049037,0.013301,0.527008,-0.124440,0.038744,0.001503,0.000042,0.000000
1788155445.935220,267.874792,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.487914,-0.139643,0.023393,0.043399,0.015392,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155445.944243,267.883815,0.528503,-0.124282,0.038785,0.488806,-0.140279,0.029862,0.042799,0.008923,0.492042,-0.143461,0.022615,0.041197,0.016170,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155446.033765,267.973337,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.491299,-0.143472,0.023064,0.041862,0.015721,0.527008,-0.124440,0.038744,0.001503,0.000042,0.000000
1788155446.033765,267.973337,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.493645,-0.145498,0.022503,0.040807,0.016282,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155446.133756,268.073328,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.493645,-0.145498,0.022503,0.040807,0.016282,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155446.133756,268.073328,0.528503,-0.124282,0.038785,0.500735,-0.154194,0.020216,0.040815,0.018569,0.493276,-0.145727,0.022442,0.041242,0.016343,0.527008,-0.124440,0.038785,0.001503,0.000000,0.000000
1788155446.242214,268.181786,0.529003,-0.124262,0.038798,0.479709,-0.135167,0.030898,0.050485,0.007901,0.501069,-0.147094,0.022074,0.036077,0.016725,0.533472,-0.124189,0.038757,0.004470,0.000042,0.004629
1788155446.242214,268.181786,0.529003,-0.124262,0.038798,0.479709,-0.135167,0.030898,0.050485,0.007901,0.501069,-0.147094,0.022074,0.036077,0.016725,0.533472,-0.124189,0.038757,0.004470,0.000042,0.004629
1788155446.307309,268.246881,0.569269,-0.122602,0.043734,0.577523,-0.127114,0.035987,0.009407,0.007747,0.589223,-0.142685,0.028531,0.028311,0.015203,0.624643,-0.120424,0.043734,0.055418,0.000000,0.615793
1788155446.307309,268.246881,0.569269,-0.122602,0.043734,0.577523,-0.127114,0.035987,0.009407,0.007747,0.589223,-0.142685,0.028531,0.028311,0.015203,0.624643,-0.120424,0.043734,0.055418,0.000000,0.615793
1788155446.403161,268.342733,0.614323,-0.120556,0.049401,0.647776,-0.119680,0.041706,0.033464,0.007695,0.656083,-0.138204,0.035469,0.045336,0.013933,0.693077,-0.117242,0.049360,0.078824,0.000042,0.472961
1788155446.403161,268.342733,0.614323,-0.120556,0.049401,0.647776,-0.119680,0.041706,0.033464,0.007695,0.656083,-0.138204,0.035469,0.045336,0.013933,0.693077,-0.117242,0.049360,0.078824,0.000042,0.472961
1788155446.508326,268.447898,0.742730,-0.113078,0.066808,0.850565,-0.105348,0.058530,0.108112,0.008278,0.857987,-0.126663,0.053887,0.116054,0.012921,0.896110,-0.105440,0.066767,0.153570,0.000042,1.272063
1788155446.508326,268.447898,0.742730,-0.113078,0.066808,0.850565,-0.105348,0.058530,0.108112,0.008278,0.857987,-0.126663,0.053887,0.116054,0.012921,0.896110,-0.105440,0.066767,0.153570,0.000042,1.272063
1788155446.605260,268.544832,0.914653,-0.100012,0.085433,0.873568,-0.123445,0.050011,0.047298,0.035422,1.087054,-0.109132,0.073462,0.172642,0.011971,1.125867,-0.087927,0.085392,0.211559,0.000042,1.705904
1788155446.605260,268.544832,0.914653,-0.100012,0.085433,0.873568,-0.123445,0.050011,0.047298,0.035422,1.063531,-0.111947,0.070254,0.149356,0.015179,1.125867,-0.087927,0.085392,0.211559,0.000042,1.705904
1788155446.704162,268.643734,1.142890,-0.078458,0.103614,1.361633,-0.059241,0.093338,0.219585,0.010276,1.343649,-0.089711,0.088394,0.201075,0.015220,1.405611,-0.061380,0.103614,0.263276,0.000000,2.298106
1788155446.704162,268.643734,1.142890,-0.078458,0.103614,1.361633,-0.059241,0.093338,0.219585,0.010276,1.343649,-0.089711,0.088394,0.201075,0.015220,1.405611,-0.061380,0.103614,0.263276,0.000000,2.298106
