time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
2.603698,2.625475,-0.084519,-0.053374,2.913786,-0.076547,-0.053577,0.288421,0.000203,2.913487,-0.077318,-0.053354,0.288103,0.000021,2.913761,-0.077696,-0.053374,0.288367,0.000000,5.707771
2.707832,2.846556,-0.099498,-0.083770,3.143542,-0.092287,-0.084026,0.297074,0.000256,3.143348,-0.093052,-0.083750,0.296862,0.000020,3.143605,-0.093481,-0.083770,0.297110,0.000000,2.145519
2.810922,3.191055,-0.135876,-0.129079,3.501457,-0.130548,-0.129399,0.310448,0.000320,3.501352,-0.131249,-0.129064,0.310331,0.000016,3.501598,-0.131725,-0.129079,0.310571,0.000000,3.370059
2.910823,3.534357,-0.183591,-0.146970,3.858037,-0.180151,-0.147362,0.323698,0.000392,3.858062,-0.180765,-0.146963,0.323717,0.000007,3.858303,-0.181274,-0.146970,0.323954,0.000000,3.455170
3.007953,3.880850,-0.234621,-0.143493,4.217645,-0.232897,-0.143941,0.336799,0.000449,4.217817,-0.233369,-0.143499,0.336969,0.000007,4.218060,-0.233893,-0.143493,0.337211,0.000000,3.619502
3.105291,4.221027,-0.277717,-0.101707,4.571359,-0.276679,-0.102204,0.350334,0.000497,4.571707,-0.276986,-0.101734,0.350680,0.000026,4.571962,-0.277500,-0.101707,0.350934,0.000000,3.516824
3.208716,4.576219,-0.302505,-0.030927,4.939271,-0.301325,-0.031498,0.363054,0.000572,4.939784,-0.301474,-0.030977,0.363567,0.000051,4.940060,-0.301947,-0.030927,0.363841,0.000000,3.422898
3.269183,4.917684,-0.300351,0.047621,5.289399,-0.298636,0.046961,0.371719,0.000660,5.290108,-0.298623,0.047539,0.372428,0.000082,5.290412,-0.299022,0.047621,0.372730,0.000000,5.650026
3.371255,5.127084,-0.286333,0.084467,5.486601,-0.285724,0.083807,0.359518,0.000660,5.487267,-0.285674,0.084348,0.360184,0.000119,5.487605,-0.285980,0.084467,0.360522,0.000000,2.048901
3.473809,5.395775,-0.260021,0.105446,5.751735,-0.260697,0.104716,0.355960,0.000730,5.752635,-0.260502,0.105292,0.356860,0.000154,5.753003,-0.260703,0.105446,0.357228,0.000000,2.669800
3.574618,5.657960,-0.233583,0.091474,6.024037,-0.234055,0.090677,0.366077,0.000797,6.025064,-0.233722,0.091280,0.367104,0.000194,6.025469,-0.233789,0.091474,0.367508,0.000000,2.603797
3.678466,5.936301,-0.212714,0.053824,6.319175,-0.212812,0.053027,0.382874,0.000797,6.320144,-0.212410,0.053586,0.383843,0.000238,6.320589,-0.212311,0.053824,0.384289,0.000000,2.662553
3.793006,6.276643,-0.205988,-0.019551,6.685472,-0.206826,-0.020348,0.408830,0.000797,6.686397,-0.206332,-0.019832,0.409754,0.000280,6.686882,-0.206033,-0.019551,0.410239,0.000000,2.991386
3.912029,6.643704,-0.229457,-0.113225,7.073828,-0.232957,-0.114021,0.430138,0.000797,7.074725,-0.232384,-0.113548,0.431031,0.000323,7.075258,-0.231855,-0.113225,0.431561,0.000000,3.094255
3.970684,6.969088,-0.280453,-0.200987,7.406774,-0.285971,-0.201783,0.437721,0.000797,7.407655,-0.285368,-0.201352,0.438594,0.000365,7.408246,-0.284604,-0.200987,0.439178,0.000000,5.558783
4.080489,7.150851,-0.321396,-0.240427,7.588890,-0.326983,-0.241223,0.438074,0.000797,7.589748,-0.326421,-0.240831,0.438926,0.000405,7.590395,-0.325471,-0.240427,0.439563,0.000000,1.697165
4.140088,7.412589,-0.390204,-0.271661,7.852940,-0.396334,-0.272457,0.440393,0.000797,7.853784,-0.395776,-0.272101,0.441229,0.000441,7.854500,-0.394611,-0.271661,0.441933,0.000000,4.611075
4.245763,7.605205,-0.444160,-0.272047,8.037758,-0.448012,-0.272844,0.432571,0.000797,8.038580,-0.447488,-0.272521,0.433388,0.000474,8.039360,-0.446142,-0.272047,0.434160,0.000000,1.918500
4.344871,7.832287,-0.507596,-0.270934,8.266498,-0.511881,-0.271731,0.434232,0.000797,8.267299,-0.511374,-0.271439,0.435029,0.000504,8.268150,-0.509829,-0.270934,0.435869,0.000000,2.326988
4.459673,8.072367,-0.570783,-0.242147,8.505517,-0.574784,-0.242944,0.433168,0.000797,8.506297,-0.574292,-0.242680,0.433944,0.000533,8.507219,-0.572541,-0.242147,0.434855,0.000000,2.154892
4.572417,8.301178,-0.624068,-0.214306,8.729214,-0.626930,-0.215102,0.428045,0.000797,8.729969,-0.626460,-0.214866,0.428797,0.000560,8.730957,-0.624510,-0.214306,0.429780,0.000000,2.083872
4.677094,8.461021,-0.657096,-0.193266,8.850552,-0.652106,-0.194063,0.389563,0.000797,8.851275,-0.651679,-0.193852,0.390292,0.000585,8.852316,-0.649589,-0.193266,0.391367,0.000000,1.560463
4.792222,8.599875,-0.683383,-0.183643,8.990577,-0.678927,-0.184440,0.390727,0.000797,8.991271,-0.678532,-0.184251,0.391426,0.000608,8.992362,-0.676298,-0.183643,0.392551,0.000000,1.231231
4.892709,8.712276,-0.704277,-0.185140,9.106270,-0.700601,-0.185936,0.394011,0.000797,9.106935,-0.700238,-0.185768,0.394680,0.000628,9.108072,-0.697880,-0.185140,0.395848,0.000000,1.139534
4.994380,8.828915,-0.726559,-0.193034,9.227097,-0.723823,-0.193830,0.398192,0.000797,9.227736,-0.723488,-0.193680,0.398833,0.000646,9.228918,-0.721006,-0.193034,0.400042,0.000000,1.176325
5.108813,8.957568,-0.752919,-0.211696,9.359008,-0.750997,-0.212492,0.401444,0.000797,9.359621,-0.750684,-0.212358,0.402059,0.000663,9.360850,-0.748075,-0.211696,0.403311,0.000000,1.136487
5.211251,9.081870,-0.781198,-0.235460,9.490212,-0.780940,-0.236257,0.408341,0.000797,9.490801,-0.780647,-0.236138,0.408931,0.000678,9.492078,-0.777914,-0.235460,0.410221,0.000000,1.250917
5.312150,9.217965,-0.816462,-0.270000,9.630615,-0.817319,-0.270796,0.412651,0.000797,9.631182,-0.817043,-0.270691,0.413218,0.000691,9.632510,-0.814181,-0.270000,0.414552,0.000000,1.382393
5.426400,9.351186,-0.856505,-0.313151,9.765434,-0.857900,-0.313948,0.414251,0.000797,9.765980,-0.857641,-0.313855,0.414796,0.000703,9.767362,-0.854654,-0.313151,0.416180,0.000000,1.223500
5.525522,9.465598,-0.896453,-0.357826,9.882419,-0.898793,-0.358623,0.416827,0.000797,9.882943,-0.898552,-0.358541,0.417351,0.000715,9.884379,-0.895454,-0.357826,0.418782,0.000000,1.216641
5.613189,9.566223,-0.937070,-0.404878,9.984679,-0.939892,-0.405675,0.418466,0.000797,9.985184,-0.939668,-0.405604,0.418969,0.000725,9.986672,-0.936471,-0.404878,0.420449,0.000000,1.248550
5.675475,9.644611,-0.972881,-0.448648,10.062970,-0.975567,-0.449445,0.418368,0.000797,10.063455,-0.975360,-0.449383,0.418851,0.000734,10.064991,-0.972084,-0.448648,0.420381,0.000000,1.367260
5.776533,9.692980,-0.997194,-0.479409,10.111654,-0.999981,-0.480205,0.418684,0.000797,10.112120,-0.999791,-0.480151,0.419148,0.000743,10.113695,-0.996459,-0.479409,0.420716,0.000000,0.535476
5.878765,9.760410,-1.034700,-0.526956,10.180773,-1.038098,-0.527752,0.420377,0.000797,10.181221,-1.037923,-0.527706,0.420824,0.000750,10.182844,-1.034522,-0.526956,0.422435,0.000000,0.762488
5.944019,9.823681,-1.073818,-0.574319,10.245905,-1.078160,-0.575116,0.422247,0.000797,10.246336,-1.077997,-0.575075,0.422676,0.000756,10.248008,-1.074531,-0.574319,0.424328,0.000000,1.156626
6.040397,9.860152,-1.098349,-0.602976,10.283466,-1.103279,-0.603773,0.423343,0.000797,10.283880,-1.103128,-0.603738,0.423755,0.000762,10.285589,-1.099620,-0.602976,0.425439,0.000000,0.448073
6.143085,9.914939,-1.138194,-0.647155,10.340161,-1.144258,-0.647952,0.425265,0.000797,10.340559,-1.144117,-0.647922,0.425661,0.000767,10.342316,-1.140554,-0.647155,0.427383,0.000000,0.658064
6.202115,9.970040,-1.182233,-0.694872,10.397540,-1.189886,-0.695668,0.427569,0.000797,10.397923,-1.189755,-0.695643,0.427950,0.000772,10.399732,-1.186136,-0.694872,0.429710,0.000000,1.222752
6.292085,9.999224,-1.207360,-0.721858,10.428839,-1.216743,-0.722655,0.429718,0.000797,10.429207,-1.216620,-0.722634,0.430083,0.000776,10.431052,-1.212968,-0.721858,0.431865,0.000000,0.421900
6.394757,10.064085,-1.268443,-0.784359,10.497676,-1.281375,-0.785156,0.433784,0.000797,10.498031,-1.281260,-0.785138,0.434136,0.000779,10.499941,-1.277545,-0.784359,0.435951,0.000000,0.878054
6.493041,10.131461,-1.341263,-0.857942,10.568475,-1.357547,-0.858738,0.437317,0.000797,10.568816,-1.357440,-0.858724,0.437654,0.000783,10.570800,-1.353661,-0.857942,0.439514,0.000000,0.996412
6.594768,10.194505,-1.420402,-0.933944,10.634431,-1.440109,-0.934741,0.440368,0.000797,10.634760,-1.440008,-0.934730,0.440692,0.000786,10.636822,-1.436170,-0.933944,0.442598,0.000000,1.011806
6.679633,10.255982,-1.511987,-1.020285,10.699208,-1.536253,-1.021081,0.443890,0.000797,10.699524,-1.536159,-1.021074,0.444200,0.000789,10.701675,-1.532263,-1.020285,0.446154,0.000000,1.282346
6.777976,10.298213,-1.587182,-1.090604,10.743007,-1.613726,-1.091400,0.445586,0.000797,10.743311,-1.613638,-1.091396,0.445884,0.000792,10.745537,-1.609701,-1.090604,0.447890,0.000000,0.876256
6.874379,10.341971,-1.682043,-1.179272,10.788542,-1.711701,-1.180068,0.447555,0.000797,10.788834,-1.711619,-1.180066,0.447840,0.000795,10.791150,-1.707639,-1.179272,0.449907,0.000000,1.079838
6.961608,10.374929,-1.773292,-1.264367,10.823384,-1.807691,-1.265163,0.449772,0.000797,10.823663,-1.807615,-1.265164,0.450044,0.000797,10.826068,-1.803602,-1.264367,0.452155,0.000000,1.144550
7.022485,10.397250,-1.855823,-1.341332,10.846956,-1.893819,-1.342128,0.451309,0.000797,10.847223,-1.893748,-1.342131,0.451569,0.000800,10.849709,-1.889711,-1.341332,0.453726,0.000000,1.354645
7.126470,10.411982,-1.931456,-1.410831,10.862851,-1.974754,-1.411627,0.452943,0.000797,10.863106,-1.974688,-1.411632,0.453191,0.000802,10.865668,-1.970634,-1.410831,0.455374,0.000000,0.743072
7.186334,10.424226,-2.048569,-1.516739,10.876135,-2.099354,-1.517535,0.454754,0.000797,10.876379,-2.099293,-1.517542,0.454989,0.000804,10.879051,-2.095223,-1.516739,0.457212,0.000000,1.955792
7.292677,10.425463,-2.128265,-1.587766,10.877638,-2.183996,-1.588562,0.455596,0.000797,10.877871,-2.183939,-1.588571,0.455821,0.000805,10.880621,-2.179864,-1.587766,0.458074,0.000000,0.747380
7.400870,10.415366,-2.259083,-1.702967,10.867215,-2.322031,-1.703763,0.456213,0.000797,10.867437,-2.321977,-1.703774,0.456425,0.000807,10.870308,-2.317907,-1.702967,0.458729,0.000000,1.239233
7.470922,10.387420,-2.399482,-1.825538,10.838247,-2.469277,-1.826334,0.456198,0.000797,10.838457,-2.469226,-1.826346,0.456398,0.000809,10.841457,-2.465176,-1.825538,0.458766,0.000000,2.008883
7.573742,10.358524,-2.493290,-1.907630,10.808719,-2.565902,-1.908427,0.456013,0.000797,10.808919,-2.565853,-1.908440,0.456202,0.000810,10.812006,-2.561824,-1.907630,0.458632,0.000000,0.944188
7.678406,10.315163,-2.599791,-2.000146,10.765077,-2.673944,-2.000943,0.455984,0.000797,10.765267,-2.673898,-2.000957,0.456163,0.000811,10.768451,-2.669901,-2.000146,0.458677,0.000000,1.104966
7.792828,10.264466,-2.697585,-2.085467,10.714889,-2.772064,-2.086263,0.456538,0.000797,10.715069,-2.772019,-2.086279,0.456709,0.000812,10.718341,-2.768061,-2.085467,0.459313,0.000000,0.961891
7.892408,10.218935,-2.771632,-2.149404,10.667951,-2.849064,-2.150201,0.455643,0.000797,10.668122,-2.849020,-2.150217,0.455804,0.000813,10.671464,-2.845098,-2.149404,0.458454,0.000000,0.868567
7.995293,10.169987,-2.841370,-2.209629,10.617115,-2.921874,-2.210425,0.454318,0.000797,10.617277,-2.921832,-2.210442,0.454470,0.000813,10.620686,-2.917949,-2.209629,0.457159,0.000000,0.830703
8.107546,10.103283,-2.924187,-2.280887,10.547853,-3.008359,-2.281683,0.452468,0.000797,10.548007,-3.008318,-2.281700,0.452612,0.000814,10.551493,-3.004489,-2.280887,0.455347,0.000000,0.945486
8.209807,10.039324,-2.993727,-2.342226,10.481477,-3.080826,-2.343022,0.450651,0.000797,10.481624,-3.080785,-2.343040,0.450786,0.000814,10.485175,-3.077009,-2.342226,0.453563,0.000000,0.934400
8.309452,9.967738,-3.062370,-2.406120,10.408636,-3.150982,-2.406916,0.449714,0.000797,10.408775,-3.150942,-2.406934,0.449843,0.000814,10.412390,-3.147223,-2.406120,0.452675,0.000000,0.982922
8.408662,9.908374,-3.112980,-2.457858,10.348640,-3.202426,-2.458654,0.449260,0.000797,10.348772,-3.202387,-2.458672,0.449382,0.000814,10.352435,-3.198715,-2.457858,0.452262,0.000000,0.786837
8.511640,9.853288,-3.155272,-2.506401,10.293007,-3.245484,-2.507198,0.448878,0.000797,10.293133,-3.245446,-2.507215,0.448994,0.000813,10.296836,-3.241818,-2.506401,0.451913,0.000000,0.674594
8.573305,9.799372,-3.192731,-2.553032,10.237493,-3.284374,-2.553829,0.447603,0.000797,10.237614,-3.284336,-2.553845,0.447713,0.000813,10.241353,-3.280751,-2.553032,0.450660,0.000000,1.067444
8.676879,9.761705,-3.216849,-2.584572,10.197672,-3.310010,-2.585369,0.445809,0.000797,10.197787,-3.309973,-2.585385,0.445914,0.000813,10.201553,-3.306419,-2.584572,0.448875,0.000000,0.431156
8.741699,9.696599,-3.254808,-2.636810,10.129825,-3.349772,-2.637606,0.443512,0.000797,10.129935,-3.349736,-2.637622,0.443612,0.000812,10.133737,-3.346235,-2.636810,0.446596,0.000000,1.166557
8.842752,9.645599,-3.281585,-2.675566,10.074913,-3.378682,-2.676362,0.440157,0.000797,10.075018,-3.378647,-2.676377,0.440252,0.000812,10.078848,-3.375189,-2.675566,0.443245,0.000000,0.568222
8.942573,9.560619,-3.320777,-2.738620,9.985114,-3.420269,-2.739416,0.435998,0.000797,9.985215,-3.420234,-2.739431,0.436089,0.000811,9.989082,-3.416848,-2.738620,0.439102,0.000000,0.939084
9.041652,9.450896,-3.362433,-2.816792,9.863642,-3.466421,-2.817589,0.425644,0.000797,9.863738,-3.466385,-2.817603,0.425729,0.000810,9.867647,-3.463096,-2.816792,0.428736,0.000000,1.183470
9.143722,9.314292,-3.401409,-2.908934,9.718002,-3.507975,-2.909730,0.417538,0.000797,9.718094,-3.507938,-2.909743,0.417618,0.000810,9.722040,-3.504765,-2.908934,0.420644,0.000000,1.391884
9.241829,9.171644,-3.427642,-3.008028,9.570420,-3.535183,-3.008825,0.413022,0.000797,9.570509,-3.535147,-3.008837,0.413099,0.000809,9.574480,-3.532091,-3.008028,0.416157,0.000000,1.477689
9.341186,9.023312,-3.439623,-3.111077,9.413274,-3.547978,-3.111873,0.404736,0.000797,9.413359,-3.547942,-3.111885,0.404809,0.000808,9.417344,-3.545012,-3.111077,0.407883,0.000000,1.502475
9.442715,8.873364,-3.436141,3.069303,9.259488,-3.544643,3.068506,0.401078,0.000797,9.259570,-3.544607,3.068495,0.401148,0.000808,9.263555,-3.541799,3.069303,0.404243,0.000000,1.472474
9.545214,8.738182,-3.419959,2.981180,9.126416,-3.528982,2.980384,0.403252,0.000797,9.126496,-3.528947,2.980374,0.403319,0.000807,9.130472,-3.526245,2.981180,0.406433,0.000000,1.330335
9.643802,8.638523,-3.400423,2.920502,9.053192,-3.514782,2.919706,0.430150,0.000797,9.053269,-3.514748,2.919696,0.430215,0.000806,9.057236,-3.512103,2.920502,0.433352,0.000000,1.028440
9.743625,8.592304,-3.389158,2.894463,9.053192,-3.514782,2.919706,0.477702,0.025242,9.053266,-3.514750,2.893658,0.477765,0.000805,9.057236,-3.512103,2.894463,0.480913,0.000000,0.476564
9.841695,8.592301,-3.389058,2.894210,9.053192,-3.514782,2.919706,0.477731,0.025496,9.053613,-3.515962,2.895334,0.478448,0.001124,9.057236,-3.512103,2.894210,0.480941,0.000000,0.001020
9.943798,8.592704,-3.389147,2.894396,9.053192,-3.514782,2.919706,0.477319,0.025310,9.053879,-3.516908,2.897318,0.478545,0.002922,9.057236,-3.512103,2.894396,0.480529,0.000000,0.004055
10.041688,8.592904,-3.389142,2.894350,9.053192,-3.514782,2.919706,0.477128,0.025356,9.054079,-3.517624,2.898926,0.478738,0.004576,9.057236,-3.512103,2.894350,0.480337,0.000000,0.002036
10.143974,8.593004,-3.389139,2.894355,9.053192,-3.514782,2.919706,0.477032,0.025351,9.054227,-3.518165,2.900466,0.478931,0.006111,9.057236,-3.512103,2.894355,0.480242,0.000000,0.000978
10.244489,8.593004,-3.389139,2.894339,9.053192,-3.514782,2.919706,0.477032,0.025366,9.054334,-3.518564,2.901879,0.479142,0.007540,9.057236,-3.512103,2.894339,0.480242,0.000000,0.000000
10.351104,8.593104,-3.389137,2.894332,9.053192,-3.514782,2.919706,0.476937,0.025374,9.054409,-3.518851,2.903200,0.479196,0.008868,9.057236,-3.512103,2.894332,0.480146,0.000000,0.000951
10.406471,8.592099,-3.388964,2.893790,9.053192,-3.514782,2.919706,0.477952,0.025916,9.053210,-3.518745,2.903896,0.479027,0.010107,9.055991,-3.511788,2.893790,0.479877,0.000000,0.018175
10.512595,8.587665,-3.387782,2.891774,9.053192,-3.514782,2.919706,0.482540,0.027932,9.048690,-3.517784,2.903034,0.479003,0.011260,9.051403,-3.510623,2.891774,0.479732,0.000000,0.042939
10.613709,8.580109,-3.385784,2.888522,9.053192,-3.514782,2.919706,0.490355,0.031183,9.040972,-3.516029,2.901026,0.478914,0.012503,9.043466,-3.508584,2.888522,0.479353,0.000000,0.077289
10.710580,8.564594,-3.381698,2.881538,9.023208,-3.506984,2.880742,0.475419,0.000797,9.025225,-3.512274,2.895457,0.478781,0.013919,9.027246,-3.504328,2.881538,0.478628,0.000000,0.165629
10.810539,8.545246,-3.376415,2.872538,9.003307,-3.501576,2.871741,0.474853,0.000797,9.005121,-3.506695,2.885325,0.477973,0.012788,9.007341,-3.498936,2.872538,0.478062,0.000000,0.200584
10.911999,8.523874,-3.370286,2.862578,8.977196,-3.494213,2.861782,0.469957,0.000797,8.978811,-3.499250,2.874317,0.472863,0.011739,8.981224,-3.491594,2.862578,0.473165,0.000000,0.219190
10.999110,8.472244,-3.354964,2.840078,8.909330,-3.473883,2.839281,0.452974,0.000797,8.910625,-3.479315,2.850842,0.455676,0.010765,8.913341,-3.471318,2.840078,0.456185,0.000000,0.622835
11.093903,8.397153,-3.330168,2.806995,8.831192,-3.448088,2.806198,0.449772,0.000797,8.832160,-3.453931,2.816863,0.452271,0.009868,8.835183,-3.445585,2.806995,0.452981,0.000000,0.830825
11.194730,8.329264,-3.305379,2.779060,8.811631,-3.440962,2.778263,0.501060,0.000797,8.812505,-3.446539,2.788094,0.503437,0.009034,8.815616,-3.438475,2.779060,0.504235,0.000000,0.716222
11.293522,8.308640,-3.297329,2.770959,8.811631,-3.440962,2.778263,0.523096,0.007304,8.797612,-3.440549,2.779222,0.509515,0.008263,8.800788,-3.432782,2.770959,0.510448,0.000000,0.223631
11.397845,8.301363,-3.294523,2.768540,8.789271,-3.432311,2.767744,0.506991,0.000797,8.790563,-3.437678,2.776726,0.509716,0.008186,8.793249,-3.429842,2.768540,0.510160,0.000000,0.075170
11.494439,8.296611,-3.292650,2.767348,8.789271,-3.432311,2.767744,0.512073,0.000395,8.785649,-3.435441,2.774826,0.509458,0.007477,8.788382,-3.427933,2.767348,0.510040,0.000000,0.052594
11.552635,8.294182,-3.291615,2.766831,8.789271,-3.432311,2.767744,0.514692,0.000913,8.783213,-3.434217,2.773753,0.509398,0.006922,8.785809,-3.426922,2.766831,0.509907,0.000000,0.046041
11.662759,8.291048,-3.290398,2.766093,8.789271,-3.432311,2.767744,0.518039,0.001651,8.780126,-3.432782,2.772559,0.509382,0.006466,8.782504,-3.425621,2.766093,0.509719,0.000000,0.030278
11.760546,8.284073,-3.287684,2.764417,8.789271,-3.432311,2.767744,0.525492,0.003327,8.773198,-3.429886,2.770514,0.509376,0.006097,8.775256,-3.422756,2.764417,0.509416,0.000000,0.076547
11.860454,8.272848,-3.283183,2.762025,8.759458,-3.420500,2.761229,0.505613,0.000797,8.761925,-3.425319,2.767912,0.509312,0.005887,8.763427,-3.418054,2.762025,0.508780,0.000000,0.121482
11.965777,8.258893,-3.277556,2.758889,8.759458,-3.420500,2.761229,0.520575,0.002339,8.747532,-3.419413,2.764256,0.508814,0.005367,8.749142,-3.412330,2.758889,0.508438,0.000000,0.143267
12.061601,8.242811,-3.270984,2.755534,8.728626,-3.408053,2.754737,0.504781,0.000797,8.731376,-3.412812,2.760666,0.508735,0.005132,8.732585,-3.405632,2.755534,0.507946,0.000000,0.180088
12.160224,8.226526,-3.264318,2.751964,8.728626,-3.408053,2.754737,0.522268,0.002773,8.714541,-3.405817,2.756631,0.508115,0.004667,8.715869,-3.398803,2.751964,0.507487,0.000000,0.178739
12.266537,8.210342,-3.257650,2.748849,8.695504,-3.394427,2.748052,0.504074,0.000797,8.698605,-3.399187,2.753368,0.508364,0.004519,8.699452,-3.392032,2.748849,0.507236,0.000000,0.165363
12.324668,8.196380,-3.251822,2.746269,8.695504,-3.394427,2.748052,0.519096,0.001783,8.684270,-3.393100,2.750368,0.507933,0.004098,8.685240,-3.386123,2.746269,0.506972,0.000000,0.264867
12.428624,8.186971,-3.247873,2.744578,8.671651,-3.384463,2.743782,0.503559,0.000797,8.675011,-3.389128,2.748499,0.508071,0.003921,8.675591,-3.382087,2.744578,0.506718,0.000000,0.096655
12.530442,8.172907,-3.241948,2.741726,8.650833,-3.375680,2.740929,0.496284,0.000797,8.654048,-3.380217,2.745281,0.500614,0.003555,8.654767,-3.373321,2.741726,0.499447,0.000000,0.149926
12.632034,8.130810,-3.223970,2.734741,8.561841,-3.337618,2.733944,0.445762,0.000797,8.564801,-3.342299,2.737956,0.449833,0.003215,8.565744,-3.335330,2.734741,0.448964,0.000000,0.450740
12.730854,8.039706,-3.183997,2.720266,8.455835,-3.290927,2.719470,0.429648,0.000797,8.458539,-3.295766,2.723163,0.433489,0.002896,8.459700,-3.288724,2.720266,0.432854,0.000000,1.007248
12.833621,7.930726,-3.134001,2.704302,8.343284,-3.239295,2.703506,0.425782,0.000797,8.345747,-3.244257,2.706899,0.429416,0.002597,8.347108,-3.237181,2.704302,0.428976,0.000000,1.166686
12.894187,7.824533,-3.083429,2.691595,8.232113,-3.186353,2.690799,0.420375,0.000797,8.234362,-3.191384,2.693910,0.423809,0.002315,8.235896,-3.184328,2.691595,0.423557,0.000000,1.958119
12.983066,7.759663,-3.051857,2.685515,8.163387,-3.152829,2.684719,0.416159,0.000797,8.165506,-3.157767,2.687572,0.419435,0.002057,8.167143,-3.150859,2.685515,0.419335,0.000000,0.814096
13.035933,7.631923,-2.988658,2.681583,8.027868,-3.085882,2.680787,0.407706,0.000797,8.029781,-3.090893,2.683403,0.410783,0.001819,8.031570,-3.084019,2.681583,0.410867,0.000000,2.671272
13.129905,7.553860,-2.950037,2.681805,7.946294,-3.045396,2.681009,0.403854,0.000797,7.948096,-3.050308,2.683405,0.406788,0.001600,7.949964,-3.043598,2.681805,0.407004,0.000000,0.925220
13.216708,7.411113,-2.879338,2.682521,7.798930,-2.972343,2.681725,0.398813,0.000797,7.800561,-2.977292,2.683917,0.401577,0.001395,7.802542,-2.970663,2.682521,0.401942,0.000000,1.851744
