time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
6.059593,10.393969,-1.440853,-0.918921,10.678645,-1.457768,-0.919547,0.285178,0.000626,10.678625,-1.457764,-0.919545,0.285158,0.000625,10.680131,-1.453145,-0.918921,0.286426,0.000000,1.083501
6.157850,10.451275,-1.521802,-0.985500,10.737411,-1.540441,-0.986126,0.286742,0.000626,10.737394,-1.540437,-0.986124,0.286725,0.000625,10.738949,-1.535780,-0.985500,0.288013,0.000000,1.009844
6.258536,10.499941,-1.601505,-1.052811,10.787879,-1.622569,-1.053437,0.288707,0.000626,10.787865,-1.622566,-1.053436,0.288693,0.000625,10.789468,-1.617877,-1.052811,0.289990,0.000000,0.926853
6.360235,10.543318,-1.685065,-1.124759,10.832970,-1.709196,-1.125470,0.290655,0.000712,10.833110,-1.709228,-1.125401,0.290798,0.000643,10.834794,-1.704513,-1.124759,0.292124,0.000000,0.928793
6.458680,10.580698,-1.772203,-1.201451,10.871986,-1.799711,-1.202163,0.292584,0.000712,10.872110,-1.799739,-1.202108,0.292711,0.000657,10.873875,-1.795001,-1.201451,0.294062,0.000000,0.961486
6.559503,10.609946,-1.858379,-1.277504,10.902767,-1.889398,-1.278216,0.294459,0.000712,10.902876,-1.889423,-1.278173,0.294571,0.000669,10.904719,-1.884666,-1.277504,0.295943,0.000000,0.901246
6.660294,10.634393,-1.954802,-1.360818,10.928906,-1.991376,-1.361530,0.296775,0.000712,10.929020,-1.991399,-1.361487,0.296891,0.000669,10.930931,-1.986625,-1.360818,0.298241,0.000000,0.997790
6.717533,10.652376,-2.066121,-1.454876,10.948238,-2.109485,-1.455587,0.299023,0.000712,10.948323,-2.109504,-1.455562,0.299110,0.000686,10.950347,-2.104720,-1.454876,0.300461,0.000000,1.931550
6.830152,10.658407,-2.138475,-1.517507,10.954654,-2.185782,-1.518219,0.300000,0.000712,10.954728,-2.185799,-1.518199,0.300076,0.000692,10.956817,-2.181012,-1.517507,0.301427,0.000000,0.650965
6.908475,10.657816,-2.264547,-1.625553,10.954463,-2.317896,-1.626265,0.301406,0.000712,10.954528,-2.317911,-1.626250,0.301473,0.000697,10.956720,-2.313126,-1.625553,0.302827,0.000000,1.592760
7.010590,10.648913,-2.359750,-1.698503,10.945168,-2.418697,-1.699214,0.302063,0.000712,10.945226,-2.418710,-1.699204,0.302122,0.000701,10.947498,-2.413934,-1.698503,0.303462,0.000000,0.934590
7.066417,10.626378,-2.484667,-1.795471,10.921936,-2.548651,-1.796183,0.302405,0.000712,10.921987,-2.548663,-1.796175,0.302457,0.000704,10.924358,-2.543905,-1.795471,0.303812,0.000000,2.310882
7.159588,10.611747,-2.541622,-1.841920,10.907248,-2.606510,-1.842632,0.302541,0.000712,10.907299,-2.606522,-1.842625,0.302594,0.000704,10.909711,-2.601774,-1.841920,0.303975,0.000000,0.624851
7.257427,10.579351,-2.640818,-1.921718,10.874930,-2.706803,-1.922430,0.302854,0.000712,10.874968,-2.706812,-1.922426,0.302893,0.000708,10.877464,-2.702090,-1.921718,0.304345,0.000000,1.066502
7.357364,10.551576,-2.710065,-1.974315,10.850391,-2.768611,-1.975027,0.304496,0.000712,10.850423,-2.768620,-1.975025,0.304529,0.000710,10.852969,-2.763916,-1.974315,0.306166,0.000000,0.752428
7.464211,10.523081,-2.771830,-2.023641,10.820765,-2.833398,-2.024353,0.303984,0.000712,10.820798,-2.833406,-2.024351,0.304018,0.000710,10.823390,-2.828723,-2.023641,0.305650,0.000000,0.634184
7.524519,10.490211,-2.834524,-2.076145,10.786879,-2.898518,-2.076857,0.303491,0.000712,10.786903,-2.898524,-2.076856,0.303516,0.000711,10.789550,-2.893867,-2.076145,0.305164,0.000000,1.171903
7.634370,10.467925,-2.872697,-2.113086,10.763804,-2.938398,-2.113798,0.303086,0.000712,10.763825,-2.938404,-2.113798,0.303108,0.000712,10.766503,-2.933765,-2.113086,0.304760,0.000000,0.406283
7.702212,10.423119,-2.941144,-2.182883,10.715511,-3.012448,-2.183595,0.300960,0.000712,10.715529,-3.012453,-2.183595,0.300980,0.000712,10.718263,-3.007849,-2.182883,0.302588,0.000000,1.190123
7.792427,10.391269,-2.984100,-2.228837,10.682059,-3.057776,-2.229549,0.299978,0.000712,10.682075,-3.057780,-2.229549,0.299995,0.000712,10.684843,-3.053201,-2.228837,0.301597,0.000000,0.590041
7.893903,10.332105,-3.054171,-2.306664,10.620575,-3.131119,-2.307376,0.298557,0.000712,10.620589,-3.131123,-2.307377,0.298571,0.000713,10.623411,-3.126587,-2.306664,0.300173,0.000000,0.904732
7.994582,10.264121,-3.123701,-2.376436,10.549997,-3.203691,-2.377148,0.296857,0.000712,10.550011,-3.203695,-2.377149,0.296871,0.000713,10.552886,-3.199210,-2.376436,0.298474,0.000000,0.965983
8.102803,10.192571,-3.187634,-2.443340,10.479112,-3.267255,-2.444052,0.297398,0.000712,10.479122,-3.267257,-2.444053,0.297409,0.000713,10.482046,-3.262824,-2.443340,0.299081,0.000000,0.898002
8.170598,10.140362,-3.228887,-2.490762,10.182077,-3.283864,-2.384946,0.069011,0.105816,10.433246,-3.303890,-2.491475,0.302335,0.000713,10.436195,-3.299489,-2.490762,0.304141,0.000000,0.970814
8.275555,10.117351,-3.245872,-2.511880,10.160702,-3.303621,-2.406065,0.072210,0.105816,10.353127,-3.319672,-2.484297,0.247056,0.027583,10.412853,-3.316878,-2.511880,0.303913,0.000000,0.270775
8.375365,10.090787,-3.264461,-2.535753,10.136154,-3.325307,-2.429937,0.075898,0.105816,10.303143,-3.338457,-2.496117,0.224879,0.039636,10.386152,-3.335850,-2.535753,0.303870,0.000000,0.324633
8.476358,10.071657,-3.277330,-2.554476,10.118076,-3.340606,-2.448660,0.078476,0.105816,10.263094,-3.351637,-2.504304,0.205352,0.050172,10.366559,-3.349154,-2.554476,0.303522,0.000000,0.228272
8.574809,10.049173,-3.291797,-2.576641,10.095634,-3.358822,-2.470825,0.081553,0.105816,10.221363,-3.367830,-2.517483,0.188229,0.059158,10.342319,-3.364898,-2.576641,0.302123,0.000000,0.272437
8.677742,10.009658,-3.315670,-2.616396,10.054815,-3.389910,-2.510580,0.086895,0.105816,10.163241,-3.396562,-2.549663,0.173584,0.066732,10.298445,-3.391501,-2.616396,0.298577,0.000000,0.448120
8.777140,9.948694,-3.348378,-2.676374,9.993296,-3.432091,-2.570558,0.094853,0.105816,10.086503,-3.436305,-2.603395,0.163470,0.072979,10.232814,-3.426948,-2.676374,0.294784,0.000000,0.698557
8.877373,9.865066,-3.386054,-2.755141,9.907144,-3.482760,-2.649326,0.105463,0.105816,9.987079,-3.484551,-2.676999,0.156808,0.078142,10.141793,-3.468234,-2.755141,0.288671,0.000000,0.909895
8.982714,9.764178,-3.421938,-2.841504,9.803508,-3.532705,-2.735688,0.117542,0.105816,9.872052,-3.532401,-2.759011,0.154398,0.082492,10.033461,-3.506954,-2.841504,0.282385,0.000000,1.016971
9.062273,9.632007,-3.455441,-2.943307,9.664552,-3.584217,-2.837491,0.132825,0.105816,9.731933,-3.580658,-2.860815,0.160202,0.082492,9.889842,-3.543502,-2.943307,0.272459,0.000000,1.722218
9.160437,9.532832,-3.471365,-3.014028,9.569524,-3.610388,-2.908213,0.143783,0.105816,9.620697,-3.607305,-2.924940,0.161863,0.089088,9.792581,-3.559490,-3.014028,0.274291,0.000000,1.019690
9.261374,9.423965,-3.480872,-3.089024,9.456870,-3.632741,-2.983208,0.155393,0.105816,9.501252,-3.629003,-2.997239,0.167081,0.091785,9.678196,-3.569820,-3.089024,0.269342,0.000000,1.084347
9.325824,9.297152,-3.482304,3.114710,9.322553,-3.648755,-3.062659,0.168378,0.105816,9.361330,-3.644419,-3.074478,0.174356,0.093997,9.542939,-3.571557,3.114710,0.261491,0.000000,1.963367
9.429782,9.218589,-3.477913,3.060963,9.254073,-3.652323,-3.116407,0.177983,0.105816,9.287962,-3.648281,-3.126261,0.183951,0.095961,9.474465,-3.567873,3.060963,0.271230,0.000000,0.755964
9.533087,9.146320,-3.469836,3.010383,9.198425,-3.652317,3.116199,0.189775,0.105816,9.232317,-3.647727,3.106344,0.197587,0.095961,9.419129,-3.561990,3.010383,0.287954,0.000000,0.707593
9.594228,9.123712,-3.466499,2.995346,9.198425,-3.652317,3.116199,0.200275,0.120853,9.219173,-3.649514,3.096838,0.206415,0.101492,9.413169,-3.561157,2.995346,0.304542,0.000000,0.378087
9.697908,9.124012,-3.466490,2.995573,9.198425,-3.652317,3.116199,0.200172,0.120626,9.219173,-3.649514,3.097065,0.206285,0.101492,9.413169,-3.561157,2.995573,0.304259,0.000000,0.002860
9.794586,9.124312,-3.466482,2.995499,9.198425,-3.652317,3.116199,0.200069,0.120701,9.216609,-3.650236,3.100266,0.205632,0.104767,9.413169,-3.561157,2.995499,0.303977,0.000000,0.003103
9.895312,9.124412,-3.466479,2.995453,9.198425,-3.652317,3.116199,0.200035,0.120746,9.214330,-3.650719,3.102979,0.205012,0.107526,9.413169,-3.561157,2.995453,0.303883,0.000000,0.000993
9.997120,9.124512,-3.466476,2.995432,9.198425,-3.652317,3.116199,0.200000,0.120767,9.210523,-3.651292,3.107221,0.203850,0.111789,9.413169,-3.561157,2.995432,0.303789,0.000000,0.000987
10.096233,9.124612,-3.466473,2.995415,9.198425,-3.652317,3.116199,0.199966,0.120784,9.210523,-3.651292,3.107204,0.203811,0.111789,9.413169,-3.561157,2.995415,0.303695,0.000000,0.001004
10.158097,9.123609,-3.466402,2.994361,9.198425,-3.652317,3.116199,0.200404,0.121839,9.206613,-3.651572,3.109183,0.202922,0.114823,9.411997,-3.560984,2.994361,0.303502,0.000000,0.016261
10.262360,9.120293,-3.465900,2.990962,9.198425,-3.652317,3.116199,0.202129,0.125238,9.202392,-3.651591,3.107599,0.203031,0.116637,9.408386,-3.560442,2.990962,0.303210,0.000000,0.032152
10.360787,9.108730,-3.463939,2.978735,9.175263,-3.651285,3.084550,0.198810,0.105816,9.188175,-3.651077,3.093469,0.203303,0.114734,9.396206,-3.558517,2.978735,0.302634,0.000000,0.119913
10.462557,9.091835,-3.460935,2.961434,9.175263,-3.651285,3.084550,0.207831,0.123117,9.171066,-3.650269,3.077664,0.205244,0.116230,9.378705,-3.555486,2.961434,0.302051,0.000000,0.167606
10.528198,9.074024,-3.457457,2.942705,9.138762,-3.648544,3.048521,0.201755,0.105816,9.150592,-3.648782,3.057169,0.206077,0.114464,9.360199,-3.551936,2.942705,0.301367,0.000000,0.277530
10.629325,9.060733,-3.454547,2.929242,9.138762,-3.648544,3.048521,0.209101,0.119279,9.136907,-3.647668,3.044545,0.207601,0.115303,9.346483,-3.549076,2.929242,0.300980,0.000000,0.134169
10.728487,9.042097,-3.450193,2.909739,9.105320,-3.644870,3.015555,0.204686,0.105816,9.117385,-3.645575,3.025042,0.209385,0.115303,9.327332,-3.544751,2.909739,0.300500,0.000000,0.193080
10.795431,9.025369,-3.446084,2.893914,9.105320,-3.644870,3.015555,0.214262,0.121641,9.099186,-3.643463,3.008900,0.210731,0.114986,9.310175,-3.540556,2.893914,0.300067,0.000000,0.258947
10.901748,9.015285,-3.443379,2.884152,9.077273,-3.640953,2.989968,0.207070,0.105816,9.087198,-3.641809,2.997541,0.211059,0.113389,9.299856,-3.537893,2.884152,0.299856,0.000000,0.097948
10.996356,9.000559,-3.439311,2.869701,9.077273,-3.640953,2.989968,0.215742,0.120266,9.072308,-3.639669,2.984296,0.212818,0.114595,9.284619,-3.533764,2.869701,0.299352,0.000000,0.161643
11.096335,8.991175,-3.436585,2.861290,9.052061,-3.636801,2.967105,0.209269,0.105816,9.062669,-3.638099,2.975885,0.213820,0.114595,9.275223,-3.531101,2.861290,0.299361,0.000000,0.097486
11.197463,8.984110,-3.434492,2.854856,9.052061,-3.636801,2.967105,0.213415,0.112249,9.053601,-3.636614,2.967758,0.213734,0.112901,9.267929,-3.528976,2.854856,0.299132,0.000000,0.072894
11.298659,8.977142,-3.432296,2.848207,9.052061,-3.636801,2.967105,0.217795,0.118899,9.046975,-3.635517,2.962187,0.214884,0.113980,9.260743,-3.526831,2.848207,0.298942,0.000000,0.072275
11.413365,8.968963,-3.429736,2.840052,9.028495,-3.632393,2.945867,0.211220,0.105816,9.036957,-3.633661,2.952529,0.214962,0.112478,9.252254,-3.524229,2.840052,0.298635,0.000000,0.074626
11.513655,8.959673,-3.426808,2.831969,9.028495,-3.632393,2.945867,0.216798,0.113898,9.027077,-3.631729,2.944446,0.215722,0.112478,9.242654,-3.521200,2.831969,0.298308,0.000000,0.097078
11.563579,8.948358,-3.423039,2.821940,9.006567,-3.627839,2.927755,0.212912,0.105816,9.014117,-3.629129,2.933510,0.216327,0.111570,9.230930,-3.517385,2.821940,0.297907,0.000000,0.239414
11.664473,8.941387,-3.420743,2.815819,9.006567,-3.627839,2.927755,0.217111,0.111936,9.006585,-3.627558,2.927454,0.216848,0.111634,9.223628,-3.514943,2.815819,0.297546,0.000000,0.072704
11.749096,8.927637,-3.415846,2.803415,8.984339,-3.622798,2.909230,0.214579,0.105816,8.990920,-3.624047,2.914053,0.217606,0.110639,9.209359,-3.510024,2.803415,0.297046,0.000000,0.174046
11.851775,8.915807,-3.411592,2.793028,8.984339,-3.622798,2.909230,0.222046,0.116202,8.978534,-3.621111,2.903667,0.218707,0.110639,9.197372,-3.505738,2.793028,0.296888,0.000000,0.121555
11.929585,8.901945,-3.406297,2.781660,8.957051,-3.616018,2.887476,0.216840,0.105816,8.963426,-3.617420,2.892283,0.219892,0.110623,9.182939,-3.500400,2.781660,0.296333,0.000000,0.190719
12.032805,8.890917,-3.402120,2.772777,8.957051,-3.616018,2.887476,0.223889,0.114699,8.951677,-3.614372,2.883400,0.220778,0.110623,9.171598,-3.496075,2.772777,0.295988,0.000000,0.114816
12.131599,8.877150,-3.396623,2.761289,8.930666,-3.608880,2.867105,0.218900,0.105816,8.936791,-3.610391,2.871650,0.221933,0.110361,9.157456,-3.490515,2.761289,0.295614,0.000000,0.149258
12.230363,8.865505,-3.391863,2.751470,8.930666,-3.608880,2.867105,0.226588,0.115635,8.924449,-3.606911,2.861831,0.222980,0.110361,9.145573,-3.485697,2.751470,0.295369,0.000000,0.127293
12.332541,8.854359,-3.387089,2.742930,8.906516,-3.601834,2.848746,0.220988,0.105816,8.912514,-3.603470,2.853246,0.224060,0.110316,9.134185,-3.480958,2.742930,0.295151,0.000000,0.118907
12.432393,8.845037,-3.383062,2.735797,8.906516,-3.601834,2.848746,0.227246,0.112948,8.903097,-3.600677,2.846587,0.225228,0.110789,9.124650,-3.476901,2.735797,0.294939,0.000000,0.102587
12.529408,8.833889,-3.378187,2.727045,8.884369,-3.594963,2.832861,0.222576,0.105816,8.890006,-3.596616,2.836942,0.225522,0.109896,9.112888,-3.471786,2.727045,0.294281,0.000000,0.124274
12.632101,8.822837,-3.373210,2.718295,8.884369,-3.594963,2.832861,0.230131,0.114566,8.879131,-3.593191,2.829035,0.227069,0.110741,9.101711,-3.466810,2.718295,0.294162,0.000000,0.118514
12.731415,8.811275,-3.367848,2.710008,8.860186,-3.587015,2.815824,0.224559,0.105816,8.866568,-3.589074,2.820749,0.228031,0.110741,9.089679,-3.461329,2.710008,0.293680,0.000000,0.127545
12.835747,8.800420,-3.362765,2.702285,8.860186,-3.587015,2.815824,0.232078,0.113540,8.854856,-3.585139,2.812807,0.228940,0.110522,9.078496,-3.456126,2.702285,0.293330,0.000000,0.115142
12.949029,8.787329,-3.356448,2.692668,8.834369,-3.578046,2.798484,0.226536,0.105816,8.839849,-3.579911,2.802319,0.229552,0.109651,9.064954,-3.449683,2.692668,0.292863,0.000000,0.128903
