stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788157576.098795,1.715930,1.541107,-0.091461,0.024151,1.839300,-0.061061,0.021456,0.299739,0.002694,1.835805,-0.076465,0.025018,0.295078,0.000867,1.833710,-0.083579,0.024151,0.292708,0.000000,2.105034
1788157576.206456,1.823591,1.877350,-0.088489,-0.011066,2.195894,-0.056922,-0.014409,0.320105,0.003343,2.191387,-0.072272,-0.010111,0.314456,0.000955,2.188993,-0.081255,-0.011066,0.311727,0.000000,3.105152
1788157576.324695,1.941830,2.276276,-0.106333,-0.082647,2.611021,-0.075056,-0.086951,0.336203,0.004304,2.605827,-0.089673,-0.081608,0.329971,0.001038,2.603028,-0.100669,-0.082647,0.326801,0.000000,3.394546
1788157576.383145,2.000279,2.623369,-0.145884,-0.145921,2.964664,-0.114853,-0.151776,0.342702,0.005854,2.965031,-0.128919,-0.144862,0.342083,0.001059,2.961744,-0.141844,-0.145921,0.338398,0.000000,5.971755
1788157576.484602,2.101736,2.859371,-0.183531,-0.167479,3.204800,-0.152832,-0.175290,0.346790,0.007811,3.208804,-0.165846,-0.166508,0.349881,0.000971,3.205514,-0.180359,-0.167479,0.346157,0.000000,2.361686
1788157576.581979,2.199113,3.195036,-0.233293,-0.117053,3.548748,-0.204367,-0.127071,0.354893,0.010019,3.555436,-0.214311,-0.116448,0.360900,0.000605,3.552460,-0.230053,-0.117053,0.357439,0.000000,3.457922
1788157576.685874,2.303009,3.537715,-0.253856,0.016213,3.901048,-0.226252,0.003438,0.364380,0.012775,3.911935,-0.231964,0.016147,0.374859,0.000067,3.909552,-0.248073,0.016213,0.371882,0.000000,3.307181
1788157576.739997,2.357132,3.863227,-0.223964,0.177658,4.237577,-0.199673,0.159611,0.375137,0.018047,4.252345,-0.199644,0.176530,0.389877,0.001128,4.250884,-0.214882,0.177658,0.387763,0.000000,6.093977
1788157576.832697,2.449832,4.043847,-0.185177,0.251192,4.423905,-0.163729,0.230849,0.380663,0.020343,4.439612,-0.160972,0.248474,0.396505,0.002718,4.439254,-0.173860,0.251192,0.395570,0.000000,1.983812
1788157576.893815,2.510949,4.372566,-0.077670,0.386611,4.760262,-0.059363,0.363622,0.388128,0.022989,4.781486,-0.051485,0.382144,0.409757,0.004467,4.781845,-0.060746,0.386611,0.409629,0.000000,5.762022
1788157576.982037,2.599172,4.527931,-0.011254,0.404027,4.916972,0.003163,0.378672,0.389308,0.025355,4.942123,0.012011,0.397674,0.414845,0.006353,4.943484,0.006703,0.404027,0.415941,0.000000,1.887257
1788157577.081193,2.698328,4.848880,0.109849,0.294813,5.231145,0.111655,0.267104,0.382269,0.027709,5.261429,0.123176,0.286546,0.412764,0.008267,5.263488,0.123304,0.294813,0.414826,0.000000,3.461314
1788157577.189674,2.806808,5.139223,0.182608,0.187508,5.372525,0.146557,0.158303,0.236071,0.029205,5.408165,0.154967,0.177233,0.270359,0.010275,5.411769,0.159773,0.187508,0.273501,0.000000,2.807357
1788157577.257882,2.875016,5.386172,0.217483,0.079822,5.367980,0.151691,0.050279,0.068261,0.029543,5.405753,0.152585,0.067684,0.067788,0.012139,5.411769,0.159773,0.079822,0.063132,0.000000,3.591440
1788157577.370808,2.987943,5.499877,0.222552,0.002683,5.365128,0.156637,-0.026495,0.150007,0.029178,5.403100,0.151612,-0.010944,0.119993,0.013627,5.411769,0.159773,0.002683,0.108186,0.000000,1.001833
1788157577.467565,3.084699,5.598559,0.217113,-0.126941,5.365489,0.160412,-0.155020,0.239868,0.028079,5.400301,0.151592,-0.141887,0.208805,0.014946,5.411769,0.159773,-0.126941,0.195393,0.000000,1.022356
1788157577.552559,3.169693,5.642678,0.209600,-0.189238,5.366815,0.163122,-0.216723,0.279752,0.027485,5.397688,0.152145,-0.205297,0.251638,0.016059,5.411769,0.159773,-0.189238,0.236224,0.000000,0.533811
1788157577.651819,3.268954,5.642278,0.209589,-0.188958,5.366815,0.163122,-0.216723,0.279355,0.027765,5.395371,0.152979,-0.205994,0.253313,0.017036,5.411769,0.159773,-0.188958,0.235831,0.000000,0.003992
1788157577.755258,3.372392,5.641779,0.209576,-0.189014,5.366815,0.163122,-0.216723,0.278860,0.027709,5.393213,0.153755,-0.207046,0.254756,0.018032,5.411769,0.159773,-0.189014,0.235339,0.000000,0.004820
1788157577.869570,3.486704,5.641479,0.209568,-0.188852,5.366815,0.163122,-0.216723,0.278563,0.027871,5.391200,0.154486,-0.207837,0.256269,0.018986,5.411769,0.159773,-0.188852,0.235044,0.000000,0.002647
1788157577.970386,3.587520,5.641279,0.209562,-0.189067,5.366815,0.163122,-0.216723,0.278365,0.027656,5.389312,0.155172,-0.208983,0.257770,0.019916,5.411769,0.159773,-0.189067,0.234848,0.000000,0.001965
1788157578.026674,3.643808,5.641179,0.209560,-0.189035,5.366815,0.163122,-0.216723,0.278266,0.027688,5.387563,0.155813,-0.209785,0.259248,0.020750,5.411769,0.159773,-0.189035,0.234750,0.000000,0.001816
1788157578.118354,3.735489,5.641179,0.209560,-0.189025,5.366815,0.163122,-0.216723,0.278266,0.027699,5.386000,0.156385,-0.210508,0.260660,0.021484,5.411769,0.159773,-0.189025,0.234750,0.000000,0.000000
1788157578.221447,3.838581,5.641179,0.209560,-0.189005,5.366815,0.163122,-0.216723,0.278266,0.027718,5.390975,0.155537,-0.211141,0.255970,0.022137,5.418220,0.158539,-0.189005,0.228722,0.000000,0.000000
1788157578.319752,3.936886,5.670246,0.203742,-0.222088,5.471306,0.141983,-0.249011,0.208306,0.026923,5.488420,0.133076,-0.244828,0.195076,0.022740,5.518004,0.137735,-0.222088,0.165936,0.000000,0.301832
1788157578.408081,4.025215,5.752996,0.180766,-0.324205,5.586583,0.110327,-0.349788,0.180707,0.025583,5.605780,0.097528,-0.347380,0.169119,0.023176,5.637489,0.104261,-0.324205,0.138545,0.000000,0.975607
1788157578.502699,4.119833,5.839555,0.146388,-0.428358,5.679802,0.073529,-0.451623,0.175583,0.023265,5.701365,0.057543,-0.451722,0.164286,0.023364,5.735479,0.065545,-0.428358,0.131786,0.000000,0.970634
1788157578.568020,4.185154,5.957383,0.083944,-0.543346,5.800295,0.008999,-0.564906,0.174050,0.021560,5.823306,-0.010101,-0.566579,0.163771,0.023234,5.860630,-0.000544,-0.543346,0.128450,0.000000,2.036624
1788157578.668705,4.285839,6.047791,0.025562,-0.591885,5.904607,-0.057834,-0.613379,0.165700,0.021494,5.823306,-0.010101,-0.566579,0.227299,0.025306,5.860630,-0.000544,-0.543346,0.188973,0.048539,1.069303
1788157578.726489,4.343623,6.211478,-0.082961,-0.560306,6.072913,-0.170906,-0.582621,0.164117,0.022314,5.926924,-0.078348,-0.614445,0.284591,0.054139,6.144700,-0.183773,-0.560306,0.120923,0.000000,3.427106
1788157578.820374,4.437509,6.300759,-0.136672,-0.507826,6.161626,-0.225292,-0.531891,0.164959,0.024065,6.192103,-0.252803,-0.530151,0.159037,0.022325,6.240284,-0.240301,-0.507826,0.119984,0.000000,1.102127
1788157578.934463,4.551598,6.523647,-0.233294,-0.295123,6.398961,-0.331974,-0.319706,0.159011,0.024583,6.432433,-0.360087,-0.317437,0.156194,0.022314,6.485225,-0.344286,-0.295123,0.117454,0.000000,2.131178
1788157579.042215,4.659350,6.748609,-0.273340,-0.044827,6.664303,-0.382626,-0.070630,0.138025,0.025802,6.703833,-0.411179,-0.067141,0.144930,0.022313,6.760239,-0.391487,-0.044827,0.118718,0.000000,2.128116
1788157579.098678,4.715812,7.009612,-0.251391,0.220336,6.980281,-0.359845,0.192514,0.112351,0.027822,6.703833,-0.411179,-0.067141,0.345012,0.287477,6.760239,-0.391487,-0.044827,0.286031,0.265163,4.599226
1788157579.201114,4.818249,7.197786,-0.192293,0.398269,7.195515,-0.293667,0.364203,0.101400,0.034066,7.249229,-0.318572,0.375906,0.136355,0.022364,7.309872,-0.291026,0.398269,0.149370,0.000000,1.924117
1788157579.308647,4.925782,7.488289,-0.051304,0.456735,7.507878,-0.159912,0.420241,0.110360,0.036493,7.249229,-0.318572,0.375906,0.358583,0.080829,7.309872,-0.291026,0.398269,0.298829,0.058465,3.016419
1788157579.402462,5.019597,7.805378,0.086800,0.333806,7.834194,-0.032845,0.297371,0.123066,0.036435,7.898992,-0.047001,0.310208,0.163299,0.023598,7.961697,-0.006854,0.333806,0.182227,0.000000,3.684501
1788157579.508178,5.125313,8.105175,0.168818,0.193421,8.116774,0.036195,0.156911,0.133130,0.036509,7.898992,-0.047001,0.310208,0.298478,0.116787,7.961697,-0.006854,0.333806,0.226819,0.140385,2.933283
1788157579.569150,5.186284,8.379046,0.206921,0.076056,8.306418,0.057723,0.039287,0.165936,0.036769,8.374434,0.047461,0.051651,0.159526,0.024404,8.444992,0.097660,0.076056,0.127620,0.000000,4.568648
1788157579.678685,5.295820,8.500235,0.212692,0.013044,8.342080,0.060015,-0.021697,0.219825,0.034741,8.374434,0.047461,0.051651,0.207671,0.038607,8.444992,0.097660,0.076056,0.127610,0.063012,1.111214
1788157579.773005,5.390139,8.638830,0.207329,-0.108688,8.347896,0.061189,-0.139533,0.325576,0.030845,8.401302,0.049828,-0.133876,0.285002,0.025188,8.481803,0.099301,-0.108688,0.190598,0.000000,1.459903
1788157579.856379,5.473513,8.718538,0.193274,-0.222651,8.357306,0.061315,-0.249439,0.384580,0.026789,8.401302,0.049828,-0.133876,0.348160,0.088775,8.481803,0.099301,-0.108688,0.254705,0.113962,0.970794
1788157579.956005,5.573139,8.738279,0.188305,-0.252735,8.357306,0.061315,-0.249439,0.401581,0.003296,8.394136,0.052125,-0.277860,0.370108,0.025126,8.481803,0.099301,-0.252735,0.271481,0.000000,0.204310
1788157580.070491,5.687626,8.737577,0.188386,-0.252319,8.357306,0.061315,-0.249439,0.400940,0.002880,8.391113,0.054221,-0.274172,0.371534,0.021853,8.481803,0.099301,-0.252319,0.270844,0.000000,0.006173
1788157580.171458,5.788593,8.737177,0.188375,-0.252393,8.357306,0.061315,-0.249439,0.400558,0.002954,8.391113,0.054221,-0.274172,0.371158,0.021779,8.481803,0.099301,-0.252319,0.270463,0.000074,0.003955
1788157580.285231,5.902365,8.736977,0.188370,-0.252301,8.357306,0.061315,-0.249439,0.400366,0.002862,8.385831,0.056842,-0.268649,0.374971,0.016348,8.481803,0.099301,-0.252301,0.270272,0.000000,0.001774
1788157580.356720,5.973855,8.736877,0.188367,-0.252251,8.357306,0.061315,-0.249439,0.400271,0.002812,8.385831,0.056842,-0.268649,0.374876,0.016399,8.481803,0.099301,-0.252301,0.270177,0.000050,0.001394
1788157580.458292,6.075426,8.736777,0.188365,-0.252230,8.357306,0.061315,-0.249439,0.400175,0.002791,8.381451,0.058285,-0.264295,0.378388,0.012065,8.481803,0.099301,-0.252230,0.270082,0.000000,0.000977
1788157580.570299,6.187433,8.736677,0.188362,-0.252210,8.357306,0.061315,-0.249439,0.400079,0.002771,8.379549,0.058759,-0.262520,0.379918,0.010310,8.481803,0.099301,-0.252210,0.269986,0.000000,0.000893
1788157580.673687,6.290822,8.736877,0.188367,-0.252517,8.357306,0.061315,-0.249439,0.400271,0.003078,8.378167,0.059028,-0.261252,0.381316,0.008735,8.482186,0.099202,-0.252517,0.269848,0.000000,0.001935
1788157580.788370,6.405504,8.749575,0.184909,-0.270490,8.387344,0.054436,-0.293662,0.385012,0.023172,8.378167,0.059028,-0.261252,0.392161,0.009238,8.482186,0.099202,-0.252517,0.280789,0.017973,0.114696
1788157580.902136,6.519271,8.802855,0.167840,-0.361775,8.486994,0.022831,-0.381226,0.347557,0.019451,8.491263,0.021653,-0.371003,0.344180,0.009228,8.598144,0.062584,-0.361775,0.230186,0.000000,0.491698
1788157581.004360,6.621495,8.890605,0.126392,-0.526391,8.611284,-0.034627,-0.541548,0.322408,0.015157,8.611534,-0.037368,-0.536874,0.323571,0.010484,8.719395,0.004895,-0.526391,0.209939,0.000000,0.951315
1788157581.108599,6.725734,8.990161,0.055252,-0.712671,8.611284,-0.034627,-0.541548,0.389391,0.171123,8.611478,-0.037249,-0.537421,0.389816,0.175250,8.840287,-0.081325,-0.712671,0.202769,0.000000,1.175103
1788157581.170107,6.787241,9.103904,-0.063423,-0.883538,8.869601,-0.263948,-0.897429,0.308396,0.013891,8.862765,-0.257701,-0.883735,0.309664,0.000197,8.979930,-0.224562,-0.883538,0.203311,0.000000,2.658903
1788157581.272062,6.889197,9.171954,-0.153320,-0.957146,8.941431,-0.353052,-0.969225,0.305014,0.012079,8.934240,-0.352908,-0.959055,0.310393,0.001908,9.051444,-0.318546,-0.957146,0.204505,0.000000,1.107512
1788157581.371104,6.988238,9.274362,-0.304212,-0.984014,9.043318,-0.500042,-0.995011,0.302871,0.010997,9.037399,-0.504613,-0.987071,0.310342,0.003056,9.154800,-0.469551,-0.984014,0.204039,0.000000,1.841210
1788157581.470798,7.087933,9.370183,-0.444578,-0.935857,9.144264,-0.642723,-0.947435,0.300501,0.011577,9.139146,-0.650692,-0.939694,0.309615,0.003837,9.256890,-0.615352,-0.935857,0.204937,0.000000,1.702323
1788157581.571272,7.188407,9.495613,-0.592248,-0.776122,9.285594,-0.806109,-0.788906,0.299741,0.012784,9.283170,-0.817542,-0.780644,0.309660,0.004523,9.401503,-0.781972,-0.776122,0.211783,0.000000,1.933056
1788157581.670767,7.287901,9.665640,-0.728110,-0.563137,9.479382,-0.961169,-0.576659,0.298343,0.013522,9.283170,-0.817542,-0.780644,0.392787,0.217507,9.401503,-0.781972,-0.776122,0.269573,0.212985,2.181098
1788157581.772547,7.389682,9.876351,-0.833164,-0.363146,9.692451,-1.068100,-0.376701,0.298352,0.013555,9.702883,-1.087604,-0.369054,0.307946,0.005908,9.823344,-1.051338,-0.363146,0.224521,0.000000,2.326555
1788157581.896679,7.513813,10.097794,-0.894812,-0.171074,9.803723,-1.095493,-0.181523,0.356021,0.010449,9.810366,-1.116783,-0.177579,0.363162,0.006505,9.932061,-1.081088,-0.171074,0.249332,0.000000,1.853299
1788157582.000357,7.617491,10.246121,-0.912317,-0.073397,9.814722,-1.091595,-0.078766,0.467167,0.005370,9.809917,-1.114982,-0.079973,0.480985,0.006576,9.932061,-1.081088,-0.073397,0.356535,0.000000,1.432485
1788157582.105547,7.722682,10.311464,-0.916756,-0.085328,9.814722,-1.091595,-0.078766,0.526613,0.006562,9.810681,-1.112623,-0.091260,0.537724,0.005932,9.932061,-1.081088,-0.085328,0.413463,0.000000,0.622466
1788157582.222176,7.839311,10.320175,-0.917021,-0.092250,9.814722,-1.091595,-0.078766,0.534751,0.013484,9.811589,-1.110173,-0.096367,0.544028,0.004116,9.932061,-1.081088,-0.092250,0.421367,0.000000,0.074739
1788157582.275265,7.892399,10.319772,-0.916932,-0.092153,9.814722,-1.091595,-0.078766,0.534399,0.013387,9.811589,-1.110173,-0.096367,0.543684,0.004214,9.932061,-1.081088,-0.092250,0.421031,0.000097,0.007860
1788157582.372973,7.990108,10.319669,-0.916834,-0.092405,9.814722,-1.091595,-0.078766,0.534334,0.013638,9.812962,-1.106167,-0.092288,0.540924,0.000117,9.932061,-1.081088,-0.092405,0.420975,0.000000,0.001456
1788157582.471632,8.088766,10.319467,-0.916740,-0.092342,9.814722,-1.091595,-0.078766,0.534173,0.013576,9.812962,-1.106167,-0.092288,0.540767,0.000054,9.932061,-1.081088,-0.092405,0.420825,0.000062,0.002241
1788157582.568051,8.185186,10.319364,-0.916643,-0.092321,9.814722,-1.091595,-0.078766,0.534108,0.013554,9.813679,-1.103393,-0.089087,0.539067,0.003234,9.932061,-1.081088,-0.092321,0.420768,0.000000,0.001465
1788157582.667943,8.285077,10.345746,-0.919332,-0.115860,9.893384,-1.094039,-0.114736,0.484927,0.001124,9.879048,-1.108800,-0.111363,0.503691,0.004496,9.997177,-1.087891,-0.115860,0.387185,0.000000,0.265327
1788157582.767973,8.385108,10.424987,-0.930898,-0.179599,10.028184,-1.108849,-0.173364,0.434878,0.006235,10.005450,-1.125688,-0.175355,0.462552,0.004244,10.122332,-1.106516,-0.179599,0.349917,0.000000,0.800702
1788157582.874428,8.491563,10.556654,-0.961257,-0.279108,10.197999,-1.141432,-0.267911,0.401368,0.011197,10.005450,-1.125688,-0.175355,0.575207,0.103753,10.122332,-1.106516,-0.179599,0.457969,0.099509,1.280742
1788157582.991560,8.608695,10.746974,-1.033549,-0.451388,10.411309,-1.213925,-0.436493,0.381060,0.014895,10.381388,-1.237608,-0.445503,0.418680,0.005885,10.493477,-1.224021,-0.451388,0.317081,0.000000,1.735302
1788157583.093856,8.710990,10.905669,-1.131303,-0.667406,10.589433,-1.315618,-0.649184,0.366028,0.018222,10.557020,-1.341321,-0.659799,0.407018,0.007608,10.665599,-1.331788,-0.667406,0.312774,0.000000,1.809338
1788157583.205745,8.822880,11.031307,-1.257060,-0.907443,10.728417,-1.442925,-0.889033,0.355371,0.018409,10.692584,-1.468542,-0.897718,0.399322,0.009725,10.796802,-1.463524,-0.907443,0.312442,0.000000,1.588562
1788157583.307041,8.924176,11.097633,-1.364610,-1.121733,10.801063,-1.546029,-1.103454,0.347658,0.018279,10.692584,-1.468542,-0.897718,0.418170,0.224015,10.796802,-1.463524,-0.907443,0.316675,0.214290,1.250850
1788157583.405679,9.022813,11.129952,-1.450169,-1.278385,10.841260,-1.631655,-1.258069,0.341000,0.020315,10.802260,-1.654994,-1.264855,0.386440,0.013529,10.896825,-1.657485,-1.278385,0.311975,0.000000,0.924992
1788157583.505680,9.122815,11.143748,-1.509118,-1.377241,10.856509,-1.673333,-1.357498,0.330867,0.019743,10.802260,-1.654994,-1.264855,0.371341,0.112385,10.896825,-1.657485,-1.278385,0.288069,0.098856,0.605246
1788157583.607832,9.224967,11.145177,-1.517583,-1.389299,10.856509,-1.673333,-1.357498,0.328005,0.031801,10.820560,-1.690879,-1.372715,0.367977,0.016584,10.907012,-1.698582,-1.389299,0.299137,0.000000,0.084409
1788157583.705898,9.323032,11.145066,-1.517186,-1.389280,10.856509,-1.673333,-1.357498,0.328096,0.031782,10.820560,-1.690879,-1.372715,0.368067,0.016565,10.907012,-1.698582,-1.389299,0.299290,0.000019,0.004190
1788157583.805634,9.422769,11.145074,-1.517485,-1.389689,10.856509,-1.673333,-1.357498,0.327961,0.032191,10.827537,-1.689027,-1.368831,0.360910,0.020858,10.907401,-1.700703,-1.389689,0.300095,0.000000,0.003005
1788157583.905519,9.522653,11.148286,-1.536406,-1.408142,10.866507,-1.702571,-1.389447,0.327124,0.018695,10.827537,-1.689027,-1.368831,0.355208,0.039311,10.907401,-1.700703,-1.389689,0.291580,0.018453,0.192025
1788157584.006848,9.623983,11.155638,-1.590127,-1.463240,10.883687,-1.788304,-1.446553,0.336498,0.016687,10.851612,-1.799130,-1.440915,0.368936,0.022325,10.923804,-1.813882,-1.463240,0.322201,0.000000,0.535251
1788157584.108650,9.725785,11.161631,-1.697304,-1.572894,10.897105,-1.938538,-1.560208,0.358006,0.012687,10.865347,-1.947545,-1.550911,0.387821,0.021983,10.931697,-1.963436,-1.572894,0.351704,0.000000,1.054426
1788157584.189599,9.806734,11.150775,-1.843650,-1.719179,10.889462,-2.105176,-1.710784,0.369703,0.008395,10.858763,-2.113574,-1.697863,0.397656,0.021315,10.919143,-2.129977,-1.719179,0.368289,0.000000,1.813316
1788157584.289597,9.906732,11.120570,-1.981015,-1.856707,10.861010,-2.257306,-1.852418,0.379088,0.004288,10.858763,-2.113574,-1.697863,0.293454,0.158844,10.919143,-2.129977,-1.719179,0.250525,0.137528,1.405623
1788157584.392533,10.009667,11.054923,-2.150648,-2.021819,10.796325,-2.435447,-2.020741,0.384686,0.001077,10.765575,-2.448660,-2.002745,0.415371,0.019074,10.815233,-2.464485,-2.021819,0.394899,0.000000,1.773922
1788157584.506727,10.123862,10.949946,-2.330846,-2.167718,10.696076,-2.614783,-2.170594,0.380881,0.002876,10.765575,-2.448660,-2.002745,0.218798,0.164973,10.815233,-2.464485,-2.021819,0.189755,0.145900,1.821606
1788157584.605513,10.222647,10.857458,-2.454886,-2.248706,10.610200,-2.732612,-2.256386,0.371845,0.007680,10.579940,-2.751902,-2.232808,0.406491,0.015897,10.620791,-2.767251,-2.248706,0.391897,0.000000,1.564879
1788157584.706672,10.323806,10.782701,-2.542735,-2.293093,10.545403,-2.810024,-2.304280,0.357427,0.011187,10.514481,-2.831752,-2.279360,0.394301,0.013734,10.552716,-2.848055,-2.293093,0.382248,0.000000,1.141116
1788157584.806653,10.423787,10.732480,-2.598210,-2.312868,10.502846,-2.856548,-2.327472,0.345645,0.014604,10.472287,-2.879375,-2.301527,0.383085,0.011341,10.508427,-2.897328,-2.312868,0.373727,0.000000,0.748823
1788157584.911299,10.528433,10.707396,-2.625096,-2.323128,10.483856,-2.875745,-2.340311,0.335850,0.017183,10.472287,-2.879375,-2.301527,0.346315,0.021601,10.508427,-2.897328,-2.312868,0.337193,0.010260,0.354510
1788157585.006505,10.623640,10.706809,-2.625612,-2.323839,10.483856,-2.875745,-2.340311,0.335075,0.016472,10.455694,-2.896553,-2.317812,0.369415,0.006027,10.488509,-2.918829,-2.323839,0.365556,0.000000,0.008116
1788157585.106578,10.723712,10.706904,-2.625410,-2.323891,10.483856,-2.875745,-2.340311,0.335289,0.016420,10.457345,-2.894697,-2.320242,0.367145,0.003648,10.488443,-2.918899,-2.323891,0.365871,0.000000,0.002235
1788157585.207956,10.825091,10.705156,-2.627357,-2.324798,10.483856,-2.875745,-2.340311,0.332672,0.015513,10.452388,-2.900159,-2.323314,0.371904,0.001484,10.481736,-2.926048,-2.324798,0.373005,0.000000,0.025807
1788157585.256517,10.873651,10.681615,-2.652102,-2.334515,10.432935,-2.927263,-2.354778,0.370885,0.020263,10.407848,-2.947433,-2.334862,0.402702,0.000347,10.434932,-2.975404,-2.334515,0.406666,0.000000,0.703586
1788157585.355368,10.972503,10.652322,-2.682403,-2.340929,10.376462,-2.984669,-2.366740,0.409223,0.025811,10.350784,-3.006221,-2.343379,0.442475,0.002450,10.376442,-3.036096,-2.340929,0.448562,0.000000,0.426083
1788157585.460577,11.077712,10.570835,-2.765531,-2.354109,10.253861,-3.103103,-2.384317,0.463063,0.030208,10.225796,-3.131671,-2.359097,0.503100,0.004988,10.250583,-3.164158,-2.354109,0.511336,0.000000,1.108564
1788157585.514224,11.131359,10.448610,-2.884872,-2.382664,10.120850,-3.223751,-2.416362,0.471450,0.033698,10.090225,-3.260554,-2.390484,0.519208,0.007820,10.114573,-3.296891,-2.382664,0.530415,0.000000,3.338016
1788157585.609081,11.226216,10.381170,-2.947314,-2.415903,10.056351,-3.277074,-2.452577,0.462871,0.036674,10.022015,-3.319445,-2.426562,0.517178,0.010659,10.045669,-3.360099,-2.415903,0.531933,0.000000,0.949172
1788157585.707587,11.324721,10.240033,-3.062764,-2.498412,9.915516,-3.380047,-2.537902,0.453850,0.039490,9.880278,-3.429228,-2.511997,0.513536,0.013585,9.903820,-3.475852,-2.498412,0.532617,0.000000,1.850227
1788157585.807886,11.425020,10.116851,-3.142916,-2.655038,9.791402,-3.447352,-2.696342,0.445643,0.041304,9.754890,-3.501956,-2.671719,0.509828,0.016681,9.778151,-3.555494,-2.655038,0.533795,0.000000,1.460938
1788157585.907673,11.524808,9.999370,-3.189703,-2.869805,9.666568,-3.485471,-2.911921,0.445237,0.042116,9.627120,-3.545211,-2.889617,0.514739,0.019812,9.649680,-3.606684,-2.869805,0.544202,0.000000,1.264630
1788157586.007581,11.624716,9.908694,-3.206655,-3.028254,9.592728,-3.489791,-3.071227,0.424264,0.042973,9.551855,-3.552573,-3.051122,0.496984,0.022868,9.572720,-3.621689,-3.028254,0.533977,0.000000,0.922479
1788157586.107592,11.724726,9.858653,-3.209506,-3.112544,9.585628,-3.482738,3.127247,0.386262,0.043394,9.544481,-3.546971,-3.138312,0.461071,0.025768,9.563044,-3.622379,-3.112544,0.507788,0.000000,0.501194
