time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
94.416764,0.457910,-0.023179,0.008571,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008571,0.002052,0.000000
95.448259,0.457910,-0.023179,0.008571,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008571,0.002052,0.000000
96.468856,0.457910,-0.023179,0.008571,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008530,0.002052,0.000042,0.456422,-0.024591,0.008571,0.002052,0.000000
97.530183,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
98.552401,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
99.554409,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
100.623857,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
101.691662,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
102.699972,0.457909,-0.023079,0.008571,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008530,0.002121,0.000042,0.456422,-0.024591,0.008571,0.002121,0.000000
103.704893,0.457908,-0.022979,0.008571,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008571,0.002193,0.000000
104.756493,0.457908,-0.022979,0.008571,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008530,0.002193,0.000042,0.456422,-0.024591,0.008571,0.002193,0.000000
